EXpect,expect,s,ProjectAhead,0
hope,hope,s,SelfDisclosure,1
to,to,s,SelfDisclosure,2
have,have,s,,0
more,more,s,Comparison,0
cause,cause,c,Cause,0
*,*,nnn,,0
Well,well,s,SenseObject,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
while,while,s,TimeDuration,0
we,we,c,,0
*,*,n,,0
Retire,retire,s,SceneShift,0
into,into,s,SceneShift,1
the,the,s,SenseObject,0
Garden,garden,c,SenseObject,1
",",",",s,,0
be,be,s,ReportingStates,0
it,it,s,,0
your,your,s,DirectAddress,0
care,care,n,DirectAddress,1
We,we,s,,0
be,be,s,ReportingStates,0
not,not,s,DenyDisclaim,0
interrupted,interrupted,c,ReportingStates,0
",",",",s,ReportingStates,1
give,give,s,,0
access,access,n,StandardsPos,0
To,to,s,StandardsPos,1
none,none,s,DenyDisclaim,0
but,but,s,Resistance,0
Borgia,borgia,c,UNRECOGNIZED,0
",",",",s,,0
we,we,s,Inclusive,0
have,have,s,Inclusive,1
some,some,s,Uncertainty,0
privacie,privacie,c,UNRECOGNIZED,0
*,*,n,,0
Only,only,s,SubjectivePercept,0
concern,concern,s,SubjectivePercept,0
his,his,s,PersonPronoun,0
knowledge,knowledge,c,CommonAuthorities,0
.,.,nn,,0
My,my,s,FirstPer,0
son,son,s,PersonProperty,0
Borgia,borgia,c,UNRECOGNIZED,0
.,.,nnn,,0
Your,your,s,DirectAddress,0
son,son,c,PersonProperty,0
",",",",s,,0
if,if,s,Contingency,0
you,you,s,DirectAddress,0
do,do,s,DirectAddress,1
call,call,s,ReportingEvents,0
him,him,s,PersonPronoun,0
Borgia,borgia,c,UNRECOGNIZED,0
.,.,nnn,,0
Shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
go,go,s,ProjectAhead,0
for,for,s,ProjectAhead,1
him,him,c,PersonPronoun,0
?,?,nnn,Question,0
He,he,s,PersonPronoun,0
Will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
so,so,s,PredictedFuture,2
officious,officious,n,Anger,0
Perhaps,perhaps,s,Uncertainty,0
to,to,s,ProjectAhead,0
spare,spare,s,ProjectAhead,1
that,that,s,,0
trouble,trouble,c,Negativity,0
",",",",s,,0
if,if,s,Contingency,0
he,he,s,Contingency,1
come,come,n,ReportingEvents,0
Be,be,s,ReportingStates,0
diligent,diligent,s,StandardsPos,0
and,and,s,,0
admit,admit,s,ReportingEvents,0
him,him,c,ReportingEvents,1
.,.,nn,,0
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
Madam,madam,c,PersonProperty,0
;,;,n,,0
She,she,s,Updates,0
Is,is,s,Updates,1
gone,gone,s,ReportingEvents,0
into,into,s,Transformation,0
the,the,s,Transformation,1
Garden,garden,c,SenseObject,0
",",",",s,,0
and,and,s,,0
commands,commands,n,CommonAuthorities,0
I,i,s,FirstPer,0
give,give,s,,0
access,access,s,StandardsPos,0
to,to,s,StandardsPos,1
none,none,s,DenyDisclaim,0
but,but,s,Resistance,0
Borgia,borgia,c,UNRECOGNIZED,0
;,;,n,,0
If,if,s,Contingency,0
he,he,s,Contingency,1
come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
she,she,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
given,given,s,ReportingStates,0
me,me,s,FirstPer,0
another,another,s,Specifiers,0
office,office,n,SenseObject,0
To,to,s,TimeDuration,0
keep,keep,s,TimeDuration,1
the,the,s,SenseObject,0
door,door,c,SenseObject,1
",",",",s,,0
it,it,s,ProjectBack,0
has,has,s,ProjectBack,1
been,been,s,ProjectBack,2
a,a,s,ProjectBack,3
preferment,preferment,c,Positivity,0
.,.,n,,0
I,i,s,Metadiscourse,0
will,will,s,Metadiscourse,1
do,do,s,Metadiscourse,2
it,it,s,,0
now,now,s,Updates,0
in,in,s,Updates,1
spite,spite,s,Negativity,0
of,of,s,Negativity,1
my,my,s,SelfDisclosure,0
own,own,s,SelfDisclosure,1
humor,humor,c,Positivity,0
",",",",n,,0
Ha,ha,s,OralCues,0
boy,boy,c,PersonProperty,0
!,!,s,,0
something,something,s,Uncertainty,0
will,will,s,PredictedFuture,0
come,come,s,PredictedFuture,1
on,on,s,PredictedFuture,2
it,it,c,,0
",",",",s,,0
if,if,s,Contingency,0
he,he,s,Contingency,1
have,have,n,StandardsPos,0
The,the,s,StandardsPos,1
grace,grace,s,StandardsPos,2
to,to,s,StandardsPos,3
nicke,nicke,s,UNRECOGNIZED,0
this,this,s,,0
opportunity,opportunity,c,StandardsPos,0
.,.,nn,,0
The,the,s,TimeDuration,0
evening,evening,s,TimeDuration,1
wastes,wastes,s,StandardsNeg,0
a,a,s,StandardsNeg,1
pace,pace,c,,0
",",",",s,,0
I,i,s,Insist,0
cannot,cannot,s,Insist,1
be,be,n,Negativity,0
Too,too,s,Negativity,1
soon,soon,s,ProjectAhead,0
at,at,s,,0
my,my,s,SelfDisclosure,0
desires,desires,c,SelfDisclosure,1
",",",",s,,0
whoes,whoes,s,UNRECOGNIZED,0
that,that,c,,0
?,?,nn,Question,0
He,he,s,Updates,0
Is,is,s,Updates,1
come,come,c,ReportingEvents,0
;,;,n,,0
Already,already,s,Updates,0
Borgia,borgia,c,UNRECOGNIZED,0
.,.,nn,,0
One,one,s,Numbers,0
stands,stands,s,,0
Centinell,centinell,c,UNRECOGNIZED,0
",",",",n,,0
Is,is,s,ReportingStates,0
that,that,s,ReportingStates,1
the,the,s,LangRef,0
word,word,c,LangRef,1
?,?,s,Question,0
who,who,s,,0
names,names,s,LangRef,0
Borgia,borgia,c,UNRECOGNIZED,0
.,.,nn,,0
My,my,s,FirstPer,0
son,son,c,PersonProperty,0
.,.,nnn,,0
The,the,s,Comparison,0
same,same,c,Comparison,1
.,.,nnn,,0
This,this,s,Immediacy,0
evening,evening,s,Immediacy,1
make,make,s,ReportingEvents,0
thee,thee,s,DirectAddress,0
happy,happy,c,Positivity,0
",",",",s,,0
enter,enter,c,ReportingEvents,0
",",",",s,,0
no,no,s,DenyDisclaim,0
ceremony,ceremony,n,CommonAuthorities,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
not,not,s,DenyDisclaim,0
now,now,s,DenyDisclaim,1
against,against,s,,0
thy,thy,s,DirectAddress,0
being,being,s,ReportingStates,0
a,a,s,ReportingStates,1
Duke,duke,c,CommonAuthorities,0
",",",",n,,0
Prove,prove,s,Confidence,0
fortunate,fortunate,s,Positivity,0
my,my,s,Positivity,0
boy,boy,c,Positivity,1
",",",",s,,0
and,and,s,,0
bless,bless,s,StandardsPos,0
thy,thy,s,DirectAddress,0
father,father,c,PersonProperty,0
.,.,n,ReasonForward,0
So,so,c,ReasonForward,1
",",",",s,ReasonForward,0
so,so,c,ReasonForward,1
",",",",s,,0
if,if,s,Contingency,0
it,it,s,Contingency,1
were,were,s,Contingency,2
noone,noone,c,,0
",",",",s,,0
and,and,s,,0
the,the,s,SenseObject,0
Sun,sun,s,SenseObject,1
looked,looked,n,ReportingEvents,0
With,with,s,,0
his,his,s,PersonPronoun,0
broad,broad,s,AbstractConcepts,0
brightest,brightest,s,Positivity,0
eye,eye,s,SenseObject,0
upon's,upon's,c,UNRECOGNIZED,0
",",",",s,,0
there,there,s,ReportingStates,0
are,are,n,ReportingStates,1
Convenient,convenient,s,StandardsPos,0
cozining,cozining,s,UNRECOGNIZED,0
Arbors,arbors,c,SenseObject,0
",",",",s,,0
cost,cost,s,AbstractConcepts,0
bestowed,bestowed,n,StandardsPos,0
On,on,s,StandardsPos,1
pretty,pretty,s,SubjectivePercept,0
mazes,mazes,c,Uncertainty,0
",",",",s,,0
^,^,c,UNRECOGNIZED,0
a^y,a^y,s,UNRECOGNIZED,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),c,,0
ths,ths,s,UNRECOGNIZED,0
of,of,s,StandardsPos,0
love,love,c,StandardsPos,1
",",",",n,,0
You,you,s,DirectAddress,0
might,might,s,DirectAddress,1
be,be,s,SpaceRelation,0
there,there,s,SpaceRelation,1
secure,secure,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
entertain,entertain,n,Positivity,0
Sweet,sweet,s,SubjectiveTime,0
time,time,c,SubjectiveTime,1
",",",",s,,0
most,most,s,Comparison,0
tall,tall,s,SenseProperty,0
and,and,s,,0
fashionable,fashionable,s,CommonAuthorities,0
hedges,hedges,n,Negativity,0
In,in,s,Negativity,1
whose,whose,s,PersonPronoun,0
enclosures,enclosures,c,SpaceRelation,0
",",",",s,,0
Ladies,ladies,s,PersonProperty,0
that,that,s,Specifiers,0
are,are,s,Specifiers,1
willing,willing,n,SubjectivePercept,0
May,may,s,Fear,0
lose,lose,s,Fear,1
themselves,themselves,c,PersonPronoun,0
",",",",s,,0
and,and,s,,0
the,the,s,Sequence,0
next,next,s,Sequence,1
walk,walk,s,Motions,0
no,no,s,DenyDisclaim,0
wiser,wiser,c,StandardsPos,0
*,*,n,,0
Now,now,s,Immediacy,0
I,i,s,SelfDisclosure,0
think,think,s,SelfDisclosure,1
ont,ont,c,UNRECOGNIZED,0
",",",",s,,0
this,this,s,,0
Cloister,cloister,s,SenseObject,0
with,with,s,Positivity,0
the,the,s,Positivity,1
help,help,n,Positivity,2
Of,of,s,Positivity,3
such,such,s,Specifiers,0
an,an,s,Specifiers,1
evening,evening,s,TimeDuration,0
might,might,s,Contingency,0
be,be,s,Contingency,1
dark,dark,s,SenseProperty,0
enough,enough,n,SubjectivePercept,0
For,for,s,Specifiers,0
such,such,s,Specifiers,1
a,a,s,,0
turn,turn,c,,0
;,;,s,,0
many,many,s,,0
a,a,s,Positivity,0
gentle,gentle,s,Positivity,1
woman,woman,n,PersonProperty,0
Has,has,s,ProjectBack,0
been,been,s,ProjectBack,1
content,content,s,Positivity,0
to,to,s,Positivity,1
embrace,embrace,s,Positivity,0
upon,upon,s,,0
worse,worse,s,Negativity,0
terms,terms,n,AbstractConcepts,0
Oh,oh,s,OralCues,0
the,the,s,CommonAuthorities,0
Court,court,s,CommonAuthorities,1
lobbies,lobbies,c,SpaceRelation,0
",",",",s,Resistance,0
but,but,s,Resistance,1
I,i,s,FirstPer,0
tell,tell,s,,0
no,no,s,DenyDisclaim,0
tales,tales,c,LangRef,0
",",",",n,,0
Another,another,s,Specifiers,0
moving,moving,s,,0
this,this,s,Immediacy,0
way,way,c,Immediacy,1
",",",",s,,0
by,by,s,,0
his,his,s,PersonPronoun,0
favor,favor,n,Positivity,0
The,the,s,Positivity,1
Gardens,gardens,s,SenseObject,0
taken,taken,s,ProjectBack,0
up,up,c,,0
.,.,nn,ReportingStates,0
It,it,s,ReportingStates,1
Is,is,s,ReportingStates,2
the,the,s,Positivity,0
best,best,s,Positivity,1
way,way,n,Positivity,2
To,to,s,Positivity,3
say,say,s,Citations,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
the,the,s,SelfDisclosure,2
Duke,duke,c,CommonAuthorities,0
",",",",s,,0
that,that,s,,0
if,if,s,Contingency,0
he,he,s,Contingency,1
follow,follow,n,,0
He,he,s,PersonPronoun,0
may,may,s,Contingency,0
prevent,prevent,s,Resistance,0
his,his,s,SubjectivePercept,0
own,own,s,SubjectivePercept,1
access,access,c,StandardsPos,0
.,.,nn,,0
Vmph,vmph,c,UNRECOGNIZED,0
",",",",s,,0
umph,umph,c,UNRECOGNIZED,0
.,.,nnn,,0
That,that,s,,0
name,name,s,LangRef,0
will,will,s,PredictedFuture,0
make,make,s,ReportingEvents,0
the,the,s,SenseObject,0
gates,gates,s,SenseObject,1
fly,fly,s,Motions,0
open,open,s,Motions,1
to,to,s,SelfDisclosure,0
me,me,n,SelfDisclosure,1
And,and,s,,0
I,i,s,FirstPer,0
pass,pass,s,ReportingEvents,0
undiscoverd,undiscoverd,c,UNRECOGNIZED,0
.,.,nn,Question,0
What,what,s,Question,1
are,are,s,Question,2
you,you,c,DirectAddress,0
?,?,nnn,Question,0
Here,here,s,SpaceRelation,0
do,do,s,Intensity,0
thy,thy,s,DirectAddress,0
office,office,c,SenseObject,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
the,the,s,SelfDisclosure,2
Duke,duke,c,CommonAuthorities,0
.,.,nnn,,0
The,the,s,,0
Duke,duke,n,CommonAuthorities,0
Your,your,s,DirectAddress,0
grace,grace,s,StandardsPos,0
must,must,s,Insist,0
pardon,pardon,s,DirectAddress,0
me,me,c,DirectAddress,1
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
commanded,commanded,n,ReportingEvents,0
To,to,s,Resistance,0
admit,admit,s,Resistance,1
none,none,c,DenyDisclaim,0
",",",",s,,0
her,her,s,PersonPronoun,0
highness,highness,s,CommonAuthorities,0
will,will,s,PredictedFuture,0
enjoy,enjoy,n,Positivity,0
The,the,s,Positivity,1
garden,garden,s,SenseObject,0
privately,privately,c,Disclosure,0
.,.,nn,,0
Lord,lord,s,CommonAuthorities,0
Mercutio,mercutio,c,UNRECOGNIZED,0
.,.,nnn,,0
Your,your,s,DirectAddress,0
servant,servant,c,PersonProperty,0
",",",",s,Resistance,0
but,but,s,Resistance,1
in,in,s,,0
this,this,s,,0
my,my,s,Responsibility,0
duty,duty,s,Responsibility,1
must,must,n,Insist,0
Aim,aim,s,ProjectAhead,0
at,at,s,ProjectAhead,1
another,another,s,Specifiers,0
pleasure,pleasure,c,Positivity,0
",",",",s,,0
if,if,s,Contingency,0
you,you,s,DirectAddress,0
be,be,n,DirectAddress,1
The,the,s,,0
Duke,duke,s,CommonAuthorities,0
I,i,s,Insist,0
cannot,cannot,s,Insist,1
help,help,s,Positivity,0
it,it,c,,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
but,but,n,Resistance,0
Green,green,s,SenseProperty,0
in,in,s,,0
my,my,s,FirstPer,0
honors,honors,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
not,not,s,DenyDisclaim,0
forfeit,forfeit,s,Negativity,0
',',c,,0
em,em,n,SpaceRelation,0
With,with,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
own,own,s,SelfDisclosure,2
head,head,s,SceneShift,0
to,to,s,SceneShift,1
boot,boot,s,SenseObject,0
in,in,s,Precedent_Setting,0
her,her,s,Precedent_Setting,1
first,first,s,Precedent_Setting,2
service,service,c,StandardsPos,0
.,.,nn,Sequence,0
Then,then,s,Sequence,1
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
discover,discover,s,Curiosity,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
Borgia,borgia,n,UNRECOGNIZED,0
Your,your,s,DirectAddress,0
son,son,c,PersonProperty,0
",",",",s,,0
your,your,s,DirectAddress,0
happy,happy,s,Positivity,0
Borgia,borgia,c,UNRECOGNIZED,0
",",",",s,,0
be,be,s,ReportingStates,0
not,not,s,DenyDisclaim,0
you,you,n,DirectAddress,0
The,the,s,Negative_Relation,0
enemy,enemy,c,Negative_Relation,1
",",",",s,,0
an^d,an^d,s,UNRECOGNIZED,0
bar,bar,s,SenseObject,0
my,my,s,FirstPer,0
glorious,glorious,s,Positivity,0
fortune,fortune,c,ProjectAhead,0
",",",",n,,0
The,the,s,,0
Duchess,duchess,s,PersonProperty,0
has,has,s,,0
commanded,commanded,s,ReportingEvents,0
me,me,s,FirstPer,0
this,this,s,Immediacy,0
evening,evening,n,Immediacy,1
To,to,s,,0
meet,meet,s,SpaceRelation,0
her,her,s,SpaceRelation,1
in,in,s,SpaceRelation,0
the,the,s,SpaceRelation,1
Garden,garden,c,SpaceRelation,2
",",",",s,,0
I,i,s,Contingency,0
can,can,s,Contingency,1
tell,tell,n,,0
Thee,thee,s,DirectAddress,0
wonders,wonders,s,Curiosity,0
old,old,s,SenseProperty,0
Mercutio,mercutio,c,UNRECOGNIZED,0
",",",",s,,0
she,she,s,PersonPronoun,0
loves,loves,s,Positivity,0
me,me,c,FirstPer,0
",",",",n,,0
More,more,s,Comparison,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
an,an,s,SelfDisclosure,2
assurance,assurance,s,Confidence,0
from,from,s,,0
her,her,s,PersonPronoun,0
hand,hand,n,SenseObject,0
She,she,s,PersonPronoun,0
Will,will,s,PredictedFuture,0
make,make,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
Duke,duke,s,CommonAuthorities,0
old,old,s,SenseProperty,0
lad,lad,c,PersonProperty,0
.,.,nn,,0
Be,be,s,ReportingStates,0
not,not,s,DenyDisclaim,0
transported,transported,n,SceneShift,0
For,for,s,Contingency,0
if,if,s,Contingency,1
you,you,s,DirectAddress,0
be,be,s,DirectAddress,1
my,my,s,FirstPer,0
son,son,s,PersonProperty,0
do,do,s,DirectAddress,0
you,you,s,DirectAddress,1
observe,observe,n,ReportingEvents,0
You,you,s,DirectAddress,0
are,are,s,DirectAddress,1
yet,yet,s,Resistance,0
but,but,s,Resistance,0
Borgia,borgia,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
I,i,s,FirstPer,0
your,your,s,DirectAddress,0
father,father,n,PersonProperty,0
Old,old,s,SenseProperty,0
Mercutio,mercutio,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
old,old,s,SenseProperty,0
lad,lad,c,PersonProperty,0
.,.,nn,,0
Your,your,s,DirectAddress,0
pardon,pardon,s,Positivity,0
Sir,sir,c,PersonProperty,0
",",",",n,,0
My,my,s,FirstPer,0
joy,joy,s,Positivity,0
of,of,s,Specifiers,0
such,such,s,Specifiers,1
a,a,s,,0
bliss,bliss,s,Positivity,0
allows,allows,s,ReportingEvents,0
no,no,s,DenyDisclaim,0
bound,bound,c,ReportingEvents,0
",",",",n,,0
Why,why,s,Curiosity,0
are,are,s,Curiosity,1
you,you,s,DirectAddress,0
slow,slow,s,SubjectiveTime,0
to,to,s,SubjectiveTime,1
make,make,s,DirectAddress,0
your,your,s,DirectAddress,1
son,son,s,PersonProperty,0
the,the,s,,0
happiest,happiest,n,Positivity,0
Of,of,s,Specifiers,0
all,all,s,Specifiers,1
mankind,mankind,c,AbstractConcepts,0
",",",",s,,0
the,the,s,,0
evenings,evenings,s,,0
big,big,s,SubjectivePercept,0
with,with,s,SubjectivePercept,1
glory,glory,n,StandardsPos,0
The,the,s,SenseObject,0
winds,winds,s,SenseObject,1
do,do,s,Intensity,0
whisper,whisper,s,Motions,0
gently,gently,s,Positivity,0
whose,whose,s,PersonPronoun,0
I,i,s,SelfDisclosure,0
am,am,c,SelfDisclosure,1
",",",",n,,0
The,the,s,SenseObject,0
birds,birds,s,SenseObject,1
with,with,s,,0
Music,music,s,SenseProperty,0
wait,wait,s,TimeDuration,0
to,to,s,TimeDuration,1
entertain,entertain,s,Positivity,0
me,me,n,FirstPer,0
Into,into,s,,0
Loves,loves,s,Positivity,0
Bower,bower,c,SenseObject,0
",",",",s,,0
the,the,s,SenseObject,0
Trees,trees,s,SenseObject,1
bow,bow,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
my,my,s,FirstPer,0
entrance,entrance,c,SpaceRelation,0
*,*,n,,0
And,and,s,,0
she,she,s,CommonAuthorities,0
that,that,s,CommonAuthorities,1
is,is,s,ReportingStates,0
the,the,s,ReportingStates,1
Mistress,mistress,s,PersonProperty,0
of,of,s,Specifiers,0
all,all,s,Specifiers,1
these,these,n,PredictedFuture,0
Will,will,s,PredictedFuture,1
bid,bid,s,ReportingEvents,0
me,me,s,FirstPer,0
welcome,welcome,c,Positivity,0
.,.,nn,,0
Are,are,s,DirectAddress,0
you,you,s,DirectAddress,1
Borgia,borgia,c,UNRECOGNIZED,0
.,.,nnn,ReportingStates,0
There,there,s,ReportingStates,1
Is,is,s,ReportingStates,2
death,death,s,Negativity,0
in,in,s,,0
these,these,s,Immediacy,0
delays,delays,c,Resistance,0
",",",",s,,0
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
you,you,s,DirectAddress,0
know,know,s,DirectAddress,1
me,me,c,FirstPer,0
?,?,n,Question,0
Or,or,s,,0
dare,dare,s,DirectAddress,0
you,you,s,DirectAddress,1
not,not,s,DenyDisclaim,0
believe,believe,s,DenyDisclaim,1
what,what,s,,0
I,i,s,Metadiscourse,0
affirm,affirm,n,Metadiscourse,1
Touching,touching,s,Motions,0
the,the,s,Motions,1
Duchess,duchess,c,PersonProperty,0
.,.,nn,,0
I,i,s,SelfDisclosure,0
believe,believe,s,SelfDisclosure,1
you,you,s,DirectAddress,0
are,are,n,DirectAddress,1
Borgia,borgia,s,UNRECOGNIZED,0
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
grief,grief,c,Sad,0
",",",",s,,0
and,and,s,,0
do,do,s,Intensity,0
believe,believe,n,PrivateThinking,0
What,what,s,DirectAddress,0
you,you,s,DirectAddress,1
have,have,s,DirectAddress,2
said,said,c,Citations,0
;,;,s,,0
her,her,s,StandardsPos,0
grace,grace,s,StandardsPos,1
did,did,s,ReportingEvents,0
appoint,appoint,s,ReportingEvents,0
me,me,n,FirstPer,0
To,to,s,,0
wait,wait,s,ProjectAhead,0
here,here,c,SpaceRelation,0
",",",",s,SpaceRelation,1
and,and,s,,0
commanded,commanded,s,ReportingEvents,0
I,i,s,Insist,0
should,should,s,Insist,1
give,give,n,,0
Access,access,s,StandardsPos,0
to,to,s,StandardsPos,1
none,none,s,DenyDisclaim,0
but,but,s,Resistance,0
Borgia,borgia,c,UNRECOGNIZED,0
",",",",s,,0
de'e,de'e,s,UNRECOGNIZED,0
mark,mark,c,AbstractConcepts,0
?,?,n,Question,0
She,she,s,PersonPronoun,0
was,was,s,ProjectBack,0
pleased,pleased,s,Positivity,0
to,to,s,Positivity,1
tell,tell,s,Citations,0
me,me,c,Citations,1
",",",",s,,0
she,she,s,ProjectBack,0
had,had,s,ProjectBack,1
business,business,s,AbstractConcepts,0
only,only,n,SubjectivePercept,0
Concerned,concerned,s,DirectAddress,0
your,your,s,DirectAddress,1
knowledge,knowledge,s,CommonAuthorities,0
I,i,s,FirstPer,0
dispute,dispute,s,Resistance,0
not,not,s,DenyDisclaim,0
what,what,c,DenyDisclaim,1
",",",",n,Resistance,0
But,but,s,Resistance,1
it,it,s,,0
is,is,s,ReportingStates,0
some,some,s,Uncertainty,0
excellent,excellent,s,StandardsPos,0
affair,affair,s,GenericEvents,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
confident,confident,c,StandardsPos,0
",",",",n,,0
She,she,s,PersonPronoun,0
was,was,s,ProjectBack,0
so,so,s,,0
merry,merry,s,Positivity,0
about,about,s,,0
the,the,s,SenseObject,0
lips,lips,s,SenseObject,1
and,and,s,,0
eyes,eyes,n,SenseObject,0
And,and,s,,0
praisd,praisd,s,UNRECOGNIZED,0
you,you,s,DirectAddress,0
to,to,s,Intensity,0
my,my,s,Intensity,1
face,face,c,Intensity,2
.,.,nn,,0
If,if,s,Contingency,0
this,this,s,,0
have,have,s,Positivity,0
faith,faith,s,Positivity,1
w'ee,w'ee,n,UNRECOGNIZED,0
Why,why,s,Question,0
am,am,s,FirstPer,0
not,not,s,DenyDisclaim,0
I,i,s,FirstPer,0
admitted,admitted,c,Disclosure,0
*,*,nn,,0
All,all,s,SubjectiveTime,0
in,in,s,SubjectiveTime,1
good,good,s,SubjectiveTime,2
time,time,c,SubjectiveTime,3
.,.,nnn,,0
The,the,s,SenseObject,0
gates,gates,s,SenseObject,1
should,should,s,Insist,0
spread,spread,s,SpaceRelation,0
themselves,themselves,c,SpaceRelation,1
.,.,nnn,,0
They,they,s,,0
shall,shall,s,ProjectAhead,0
not,not,s,ProjectAhead,1
need,need,c,Insist,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
reach,reach,s,AbstractConcepts,0
them,them,s,,0
with,with,s,,0
less,less,s,Comparison,0
trouble,trouble,c,Negativity,0
*,*,n,,0
But,but,s,Resistance,0
first,first,s,Sequence,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
a,a,s,,0
suite,suite,s,SenseObject,0
to,to,s,DirectAddress,0
you,you,c,DirectAddress,1
.,.,nn,SelfDisclosure,0
To,to,s,SelfDisclosure,1
me,me,c,SelfDisclosure,2
",",",",n,SelfDisclosure,3
Speak,speak,s,ReportingEvents,0
and,and,s,,0
command,command,s,CommonAuthorities,0
it,it,c,,0
.,.,nn,ReportingStates,0
It,it,s,ReportingStates,1
Is,is,s,ReportingStates,2
within,within,s,,0
man's,man's,s,PersonProperty,0
remembrance,remembrance,n,PrivateThinking,0
That,that,s,DirectAddress,0
you,you,s,DirectAddress,1
did,did,s,ReportingEvents,0
want,want,s,ProjectAhead,0
a,a,s,,0
pardon,pardon,c,Positivity,0
",",",",s,,0
now,now,s,Immediacy,0
beg,beg,s,Intensity,0
mine,mine,c,FirstPer,0
",",",",n,,0
And,and,s,,0
make,make,s,ReportingEvents,0
what,what,s,,0
other,other,s,Specifiers,0
conditions,conditions,s,AbstractConcepts,0
with,with,s,Specifiers,0
the,the,s,Specifiers,1
Duchess,duchess,n,PersonProperty,0
You,you,s,DirectAddress,0
please,please,c,Positivity,0
.,.,nn,,0
Your,your,s,DirectAddress,0
pardon,pardon,c,Positivity,0
?,?,nnn,Question,0
Yes,yes,s,DirectAddress,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
parcel,parcel,s,SenseObject,0
Traitor,traitor,n,StandardsNeg,0
Against,against,s,SelfReluctance,0
my,my,s,SelfReluctance,1
will,will,c,SelfReluctance,2
",",",",s,,0
and,and,s,,0
too,too,s,Negativity,0
much,much,s,Negativity,1
care,care,s,Positivity,0
about,about,n,Positivity,1
My,my,s,FirstPer,0
office,office,s,SenseObject,0
made,made,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
abuse,abuse,s,Negativity,0
it,it,c,,0
",",",",s,,0
I,i,s,FirstPer,0
admitted,admitted,n,Disclosure,0
Another,another,s,Specifiers,0
gentleman,gentleman,c,Positivity,0
",",",",s,,0
that,that,s,,0
deceived,deceived,s,Anger,0
me,me,s,FirstPer,0
with,with,n,DirectAddress,0
Your,your,s,DirectAddress,1
name,name,c,LangRef,0
",",",",s,,0
and,and,s,,0
how,how,s,,0
her,her,s,StandardsPos,0
grace,grace,s,StandardsPos,1
may,may,s,Contingency,0
punish,punish,s,Negativity,0
me,me,n,FirstPer,0
Is,is,s,ReportingStates,0
in,in,s,,0
my,my,s,FirstPer,0
fears,fears,c,Fear,0
",",",",s,,0
unless,unless,s,DirectAddress,0
you,you,s,DirectAddress,1
mediate,mediate,s,ReportingEvents,0
for,for,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
.,.,nn,Question,0
Did,did,s,Question,1
any,any,s,,0
take,take,s,ReportingEvents,0
my,my,s,Autobio,0
name,name,c,Autobio,1
.,.,nnn,,0
Yes,yes,c,OralCues,0
",",",",s,OralCues,1
and,and,s,,0
at,at,s,Sequence,0
first,first,n,Sequence,1
Sound,sound,s,SenseProperty,0
I,i,s,FirstPer,0
discharged,discharged,s,StandardsPos,0
my,my,s,StandardsPos,1
duty,duty,s,StandardsPos,2
the,the,s,StandardsNeg,0
wrong,wrong,s,StandardsNeg,1
way,way,n,StandardsNeg,2
And,and,s,,0
let,let,s,ReportingEvents,0
him,him,s,ReportingEvents,1
in,in,c,ReportingEvents,2
.,.,nn,,0
In,in,c,,0
?,?,s,Question,0
whether,whether,c,Contingency,0
?,?,nnn,Question,0
Into,into,s,Transformation,0
the,the,s,Transformation,1
Duchess,duchess,c,PersonProperty,0
.,.,nnn,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
undone,undone,c,Negativity,0
",",",",s,,0
this,this,s,Immediacy,0
