FOrsaken,forsaken,s,Negativity,0
What,what,s,Question,1
ugly,ugly,s,Negativity,0
great,great,s,Intensity,0
frightful,frightful,s,Fear,0
eyes,eyes,c,SenseObject,0
?,?,nnn,Question,0
Ay,ay,c,OralCues,0
",",",",s,,0
Ay,ay,c,OralCues,0
",",",",s,,0
huge,huge,s,Intensity,0
sauser,sauser,s,UNRECOGNIZED,0
eyes,eyes,c,SenseObject,0
",",",",s,Resistance,0
but,but,s,Resistance,1
mightily,mightily,s,Intensity,0
like,like,s,SubjectivePercept,0
Touzers,touzers,c,UNRECOGNIZED,0
.,.,nnn,,0
Oh,oh,s,OralCues,0
Lord,lord,c,CommonAuthorities,0
!,!,s,,0
oh,oh,s,OralCues,0
Lord,lord,c,CommonAuthorities,0
!,!,s,,0
hark,hark,c,Immediacy,0
!,!,s,,0
hark,hark,c,Immediacy,0
!,!,nnn,,0
What,what,c,,0
!,!,s,,0
what,what,s,,0
I,i,s,Insist,0
beseech,beseech,s,Insist,1
you,you,s,DirectAddress,0
Sir,sir,c,PersonProperty,0
!,!,nnn,,0
What,what,s,Question,0
Is,is,s,Question,1
that,that,s,,0
upon,upon,s,,0
the,the,s,,0
stairs,stairs,c,SenseObject,0
?,?,s,Question,0
did,did,s,ReportingEvents,0
thou,thou,s,DirectAddress,0
hear,hear,s,SubjectivePercept,0
nothing,nothing,c,SubjectivePercept,1
?,?,s,Question,0
hist,hist,c,SenseProperty,0
",",",",s,,0
hark,hark,c,Immediacy,0
",",",",s,,0
pat,pat,c,Motions,0
",",",",s,,0
pat,pat,c,Motions,0
",",",",n,,0
pat,pat,c,Motions,0
",",",",s,,0
hark,hark,c,Immediacy,0
",",",",s,,0
heih,heih,nnn,UNRECOGNIZED,0
Hear,hear,s,SubjectivePercept,0
nothing,nothing,c,SubjectivePercept,1
!,!,s,,0
where,where,s,,0
Sir,sir,c,PersonProperty,0
.,.,nnn,Imperative,0
Look,look,c,Imperative,1
!,!,s,,0
look,look,c,ReportingEvents,0
!,!,s,,0
what,what,s,Question,0
is,is,s,Question,1
that,that,c,,0
!,!,s,,0
what,what,s,Question,0
is,is,s,Question,1
that,that,c,,0
!,!,s,,0
in,in,s,SpaceRelation,0
the,the,s,SpaceRelation,1
corner,corner,s,SpaceRelation,2
there,there,c,,0
?,?,nnn,Question,0
Where,where,c,Question,0
?,?,nnn,Question,1
There,there,c,SpaceRelation,0
.,.,nnn,SpaceRelation,1
What,what,s,,0
upon,upon,s,,0
the,the,s,SenseObject,0
Iron,iron,s,SenseObject,1
^,^,c,UNRECOGNIZED,0
h^st,h^st,c,UNRECOGNIZED,0
?,?,nnn,Question,0
No,no,c,OralCues,0
",",",",s,OralCues,1
the,the,s,,0
long,long,s,SenseProperty,0
black,black,s,SenseProperty,0
thing,thing,s,Uncertainty,0
up,up,s,,0
by,by,s,,0
the,the,s,,0
old,old,s,SenseProperty,0
Clock-case,clock-case,c,UNRECOGNIZED,0
",",",",s,,0
see,see,c,,0
!,!,s,,0
see,see,c,,0
!,!,s,,0
now,now,s,Immediacy,0
it,it,s,,0
stirs,stirs,c,Motions,0
",",",",s,,0
and,and,n,,0
is,is,s,ReportingStates,0
coming,coming,s,GenericEvents,0
this,this,s,Immediacy,0
way,way,nnn,Immediacy,1
Alas,alas,c,Negativity,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
speak,speak,s,ReportingEvents,0
to,to,s,ReportingEvents,1
it,it,c,,0
",",",",s,,0
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
a,a,s,DirectAddress,2
Justice,justice,s,StandardsPos,0
',',c,,0
o,o,s,LangRef,0
peace,peace,c,StandardsPos,0
",",",",s,,0
I,i,s,Insist,0
beseech,beseech,s,Insist,1
you,you,c,DirectAddress,0
",",",",s,,0
I,i,s,FirstPer,0
dare,dare,s,SubjectivePercept,0
not,not,n,DenyDisclaim,0
stay,stay,s,ReportingEvents,0
in,in,s,ReportingEvents,1
the,the,s,ReportingEvents,2
House,house,c,SenseObject,0
:,:,s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
call,call,s,ReportingEvents,0
the,the,s,SenseObject,0
Watch,watch,s,SenseObject,1
and,and,s,,0
tell,tell,c,,0
',',s,,0
em,em,s,SpaceRelation,0
Hell's,hell's,s,,0
broke,broke,s,Transformation,0
loose,loose,c,Transformation,1
",",",",s,,0
what,what,n,,0
shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
do,do,c,Intensity,0
?,?,s,Question,0
oh,oh,nnn,OralCues,0
Oh,oh,s,OralCues,0
Vermin,vermin,c,Negativity,0
",",",",s,,0
if,if,s,Contingency,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
a,a,s,Confidence,0
true,true,s,Confidence,1
Servant,servant,s,PersonProperty,0
have,have,s,SubjectivePercept,0
pity,pity,s,SubjectivePercept,1
on,on,s,,0
thy,thy,s,DirectAddress,0
Master,master,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
do,do,s,DenyDisclaim,0
not,not,n,DenyDisclaim,1
forsake,forsake,s,Resistance,0
me,me,s,FirstPer,0
in,in,s,,0
this,this,s,,0
distressed,distressed,s,Negativity,0
condition,condition,c,AbstractConcepts,0
",",",",s,,0
Satan,satan,s,,0
^,^,c,UNRECOGNIZED,0
e,e,s,LangRef,0
gone,gone,c,ReportingStates,0
",",",",s,ReportingStates,1
I,i,s,FirstPer,0
defy,defy,s,Resistance,0
thee,thee,c,DirectAddress,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,n,PredictedFuture,0
repent,repent,s,Negative_Relation,0
and,and,s,,0
be,be,s,ReportingStates,0
saved,saved,c,ReportingStates,0
",",",",s,ReportingStates,1
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
say,say,s,Citations,0
my,my,s,FirstPer,0
prayers,prayers,c,CommonAuthorities,0
",",",",s,,0
I,i,s,Metadiscourse,0
Will,will,s,Metadiscourse,1
go,go,s,Metadiscourse,2
to,to,s,,0
Church,church,c,SenseObject,0
;,;,s,,0
help,help,c,Positivity,0
!,!,s,,0
help,help,c,Positivity,0
!,!,s,,0
help,help,c,Positivity,0
!,!,n,,0
was,was,s,OpenQuery,0
there,there,s,OpenQuery,1
any,any,s,OpenQuery,2
thing,thing,c,Uncertainty,0
",",",",s,,0
or,or,s,,0
no,no,c,OralCues,0
",",",",s,OralCues,1
in,in,s,,0
what,what,s,,0
hole,hole,s,SenseObject,0
shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
hide,hide,s,ReportingEvents,0
my,my,s,FirstPer,0
self,self,nnn,SubjectivePercept,0
That,that,s,Insist,0
should,should,s,Insist,1
be,be,s,Insist,2
Sir,sir,s,PersonProperty,0
Davy's,davy's,s,UNRECOGNIZED,0
voice,voice,c,,0
",",",",s,,0
the,the,s,,0
waiting,waiting,s,PersonProperty,0
Woman,woman,s,PersonProperty,1
indeed,indeed,s,Intensity,0
told,told,s,Citations,0
me,me,s,Citations,1
he,he,s,PersonPronoun,0
was,was,n,ProjectBack,0
afraid,afraid,s,Fear,0
and,and,s,,0
could,could,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
sleep,sleep,c,Motions,0
",",",",s,,0
pretty,pretty,s,SubjectivePercept,0
Fellows,fellows,c,PersonProperty,0
",",",",s,,0
pretty,pretty,s,SubjectivePercept,0
Fellows,fellows,s,PersonProperty,0
both,both,s,,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
done,done,s,DirectAddress,0
your,your,n,DirectAddress,1
business,business,s,DirectAddress,2
handsomely,handsomely,c,Positivity,0
",",",",s,Autobio,0
what,what,s,Autobio,1
I,i,s,Autobio,2
Will,will,s,PredictedFuture,0
warrant,warrant,s,CommonAuthorities,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
been,been,s,ProjectBack,0
a,a,s,,0
Whoring,whoring,s,Negativity,0
together,together,s,Inclusive,0
now,now,s,Immediacy,0
hah,hah,c,OralCues,0
!,!,n,,0
You,you,s,DirectAddress,0
do,do,s,DirectAddress,1
well,well,c,OralCues,0
",",",",s,OralCues,1
you,you,s,DirectAddress,0
do,do,s,DirectAddress,1
dwell,dwell,c,SpaceRelation,0
",",",",s,,0
I,i,s,SelfDisclosure,0
like,like,s,SelfDisclosure,1
you,you,s,DirectAddress,0
the,the,s,Positivity,0
better,better,s,Positivity,1
for,for,s,,0
it,it,c,,0
",",",",s,Specifiers,0
what,what,s,Specifiers,1
is,is,s,Specifiers,2
a,a,s,Specifiers,3
Clock,clock,nnn,SenseObject,0
Near,near,s,SpaceRelation,0
four,four,c,Numbers,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
',',c,,0
twill,twill,s,SenseObject,0
not,not,s,DenyDisclaim,0
be,be,s,ReportingStates,0
day,day,s,TimeDuration,0
yet,yet,s,Resistance,0
these,these,s,Immediacy,0
two,two,s,TimeDuration,0
hours,hours,c,TimeDuration,1
.,.,nnn,,0
Very,very,s,OralCues,0
well,well,c,OralCues,1
",",",",s,OralCues,2
but,but,s,Resistance,0
how,how,s,Resistance,1
got,got,s,ReportingEvents,0
ye,ye,s,OralCues,0
into,into,s,Transformation,0
the,the,s,Transformation,1
House,house,c,SenseObject,0
?,?,nnn,Question,0
A,a,s,,0
ragged,ragged,s,SenseProperty,0
retainer,retainer,s,AbstractConcepts,0
of,of,s,,0
the,the,s,,0
Family,family,c,,0
",",",",s,,0
Vermin,vermin,s,Negativity,0
I,i,s,SelfDisclosure,0
think,think,s,SelfDisclosure,1
they,they,s,,0
call,call,s,ReportingEvents,0
him,him,c,PersonPronoun,0
",",",",s,,0
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
in,in,s,,0
as,as,n,CommonAuthorities,0
Physicians,physicians,s,CommonAuthorities,1
sent,sent,s,ProjectAhead,0
for,for,s,ProjectAhead,1
by,by,s,DirectAddress,0
your,your,s,DirectAddress,1
Order,order,nnn,AbstractConcepts,0
Excellent,excellent,s,StandardsPos,0
Rogues,rogues,c,Negativity,0
!,!,s,,0
and,and,s,Sequence,0
then,then,s,Sequence,1
I,i,s,SelfDisclosure,0
hope,hope,s,SelfDisclosure,1
all,all,s,SubjectivePercept,0
things,things,s,SubjectivePercept,1
are,are,s,ProjectAhead,0
ready,ready,s,ProjectAhead,1
as,as,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
gave,gave,s,ReportingEvents,0
Directions,directions,c,ReportingEvents,1
.,.,nnn,,0
To,to,s,Specifiers,0
a,a,s,Specifiers,1
tittle,tittle,c,Specifiers,2
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
there,there,s,,0
shall,shall,s,ProjectAhead,0
not,not,s,ProjectAhead,1
be,be,s,ProjectAhead,2
a,a,s,Comparison,0
more,more,s,Comparison,1
critical,critical,s,Negativity,0
Observer,observer,s,PersonProperty,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
Worships,worships,n,Positivity,0
pleasure,pleasure,s,Positivity,0
than,than,s,Comparison,0
your,your,s,DirectAddress,0
humble,humble,s,SubjectivePercept,0
Servant,servant,s,PersonProperty,0
the,the,s,,0
Chevalier,chevalier,s,PersonProperty,0
Fourbin,fourbin,nnn,UNRECOGNIZED,0
Get,get,s,SceneShift,0
you,you,s,SceneShift,1
gone,gone,s,SceneShift,2
you,you,s,DirectAddress,0
Rogue,rogue,c,Negativity,0
",",",",s,,0
You,you,s,DirectAddress,0
have,have,s,DirectAddress,1
a,a,s,DirectAddress,2
sharp,sharp,s,SenseProperty,0
Nose,nose,c,SenseObject,0
",",",",s,,0
and,and,s,,0
are,are,s,ReportingStates,0
a,a,s,ReportingStates,1
nimble,nimble,s,Positivity,0
Fellow,fellow,c,PersonProperty,0
;,;,s,,0
I,i,s,SelfDisclosure,0
have,have,n,SelfDisclosure,1
no,no,s,DenyDisclaim,0
more,more,s,DenyDisclaim,1
to,to,s,,0
say,say,s,DialogCues,0
to,to,s,DialogCues,1
you,you,c,DirectAddress,0
",",",",s,,0
stand,stand,s,SpaceRelation,0
aside,aside,c,SpaceRelation,1
*,*,s,,0
and,and,s,,0
be,be,s,ProjectAhead,0
ready,ready,s,ProjectAhead,1
when,when,s,Autobio,0
I,i,s,Autobio,1
call,call,c,ReportingEvents,0
",",",",s,,0
here,here,s,SpaceRelation,0
he,he,s,PersonPronoun,0
comes,comes,c,ReportingEvents,0
",",",",n,,0
hist,hist,c,SenseProperty,0
",",",",s,,0
hem,hem,c,SenseObject,0
",",",",s,,0
hem,hem,c,SenseObject,0
",",",",s,,0
hem,hem,nnn,SenseObject,0
Hah,hah,c,OralCues,0
!,!,s,,0
what,what,s,,0
art,art,s,AbstractConcepts,0
thou,thou,c,DirectAddress,0
?,?,s,Question,0
approach,approach,s,AbstractConcepts,0
thou,thou,s,DirectAddress,0
like,like,s,Resemblances,0
the,the,s,Resemblances,1
rugged,rugged,s,SenseProperty,0
Bank-side,bank-side,s,SpaceRelation,0
Bear,bear,c,SenseObject,0
",",",",s,,0
the,the,n,,0
Eastcheap-bull,eastcheap-bull,c,UNRECOGNIZED,0
",",",",s,,0
or,or,s,,0
Monster,monster,s,Negativity,0
shown,shown,s,ReportingEvents,0
in,in,s,,0
Fair,fair,c,StandardsPos,0
",",",",s,,0
take,take,s,ReportingEvents,0
any,any,s,,0
shape,shape,s,AbstractConcepts,0
but,but,s,Resistance,0
that,that,c,Resistance,1
",",",",s,,0
and,and,s,,0
I,i,s,FirstPer,0
Will,will,n,PredictedFuture,0
confront,confront,s,Negativity,0
thee,thee,nnn,DirectAddress,0
Alas,alas,s,Negativity,0
unhappy,unhappy,s,Negativity,0
Man,man,c,PersonProperty,0
!,!,s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
thy,thy,s,DirectAddress,0
Friend,friend,c,StandardsPos,0
.,.,nnn,,0
Thou,thou,s,DirectAddress,0
caust,caust,s,UNRECOGNIZED,0
not,not,s,DenyDisclaim,0
be,be,s,ReportingStates,0
my,my,s,FirstPer,0
Friend,friend,s,StandardsPos,0
for,for,s,,0
I,i,s,FirstPer,0
defy,defy,s,Resistance,0
thee,thee,c,DirectAddress,0
",",",",s,,0
Sir,sir,s,PersonProperty,0
Jolly,jolly,c,Positivity,0
!,!,s,,0
Neighbor,neighbor,c,PersonProperty,0
!,!,s,,0
hah,hah,c,OralCues,0
!,!,s,,0
is,is,s,Question,0
it,it,n,Question,1
you,you,c,DirectAddress,0
?,?,s,Question,0
are,are,s,DirectAddress,0
you,you,s,DirectAddress,1
sure,sure,s,Confidence,0
it,it,s,DirectAddress,0
is,is,s,DirectAddress,1
you,you,c,DirectAddress,2
",",",",s,,0
are,are,s,DirectAddress,0
you,you,c,DirectAddress,1
?,?,s,Question,0
Your,your,s,DirectAddress,0
self,self,c,SubjectivePercept,0
?,?,s,Question,0
if,if,s,Contingency,0
you,you,s,DirectAddress,0
be,be,s,DirectAddress,1
give,give,s,DirectAddress,0
me,me,s,DirectAddress,1
your,your,s,DirectAddress,2
hand,hand,c,SenseObject,0
",",",",n,,0
Alas,alas,s,Negativity,0
a,a,s,TimeDuration,0
day,day,s,TimeDuration,1
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
seen,seen,s,SpaceRelation,0
the,the,s,StandardsNeg,0
Devil,devil,nnn,StandardsNeg,1
The,the,s,StandardsNeg,0
Devil,devil,s,StandardsNeg,1
Neighbor,neighbor,c,PersonProperty,0
!,!,nnn,,0
Ay,ay,c,OralCues,0
",",",",s,,0
Ay,ay,c,OralCues,0
",",",",s,,0
there,there,s,Negativity,0
is,is,s,Negativity,1
no,no,s,Negativity,2
help,help,s,Negativity,3
for,for,s,Negativity,4
it,it,c,Negativity,5
",",",",s,,0
at,at,s,Sequence,0
first,first,s,Sequence,1
I,i,s,FirstPer,0
fancied,fancied,s,PrivateThinking,0
it,it,s,ProjectBack,0
was,was,s,ProjectBack,1
a,a,s,ProjectBack,2
young,young,s,SenseProperty,0
white,white,s,SenseObject,0
Bears,bears,n,SenseObject,1
Cub,cub,s,SenseObject,0
danceing,danceing,s,UNRECOGNIZED,0
in,in,s,SubjectivePercept,0
the,the,s,SubjectivePercept,1
shadow,shadow,s,SubjectivePercept,2
of,of,s,SubjectivePercept,3
my,my,s,FirstPer,0
Candle,candle,c,SenseObject,0
",",",",s,,0
then,then,s,,0
^,^,s,UNRECOGNIZED,0
was,was,s,ProjectBack,0
turned,turned,s,Transformation,0
to,to,s,Transformation,1
a,a,s,Transformation,2
pair,pair,s,SenseObject,0
of,of,s,SenseObject,1
blew,blew,n,ReportingEvents,0
Breaches,breaches,s,StandardsNeg,0
with,with,s,,0
wooden,wooden,s,SenseProperty,0
legs,legs,s,SenseObject,0
on,on,c,,0
",",",",s,,0
stamped,stamped,s,ReportingEvents,0
about,about,s,,0
the,the,s,SenseObject,0
room,room,s,SenseObject,1
as,as,s,Resemblances,0
if,if,s,Resemblances,1
all,all,s,Generalization,0
the,the,s,Generalization,1
Cripples,cripples,s,Negativity,0
in,in,n,SpaceRelation,0
Town,town,s,SpaceRelation,1
had,had,s,ProjectBack,0
kept,kept,s,TimeDuration,0
their,their,s,PersonPronoun,0
Rendezvouze,rendezvouze,s,UNRECOGNIZED,0
there,there,c,SpaceRelation,0
",",",",s,SpaceRelation,1
when,when,s,TimeShift,0
all,all,s,TimeShift,1
of,of,s,TimeShift,2
a,a,s,TimeShift,3
sudden,sudden,s,TimeShift,4
it,it,s,,0
appeard,appeard,s,,0
like,like,s,Resemblances,0
a,a,n,Resemblances,1
leathern,leathern,s,SenseProperty,0
Serpent,serpent,c,SenseObject,0
",",",",s,,0
and,and,s,,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
dreadful,dreadful,s,Fear,0
clap,clap,s,SenseProperty,0
of,of,s,SenseProperty,1
Thunder,thunder,s,SenseProperty,2
flew,flew,s,Motions,0
out,out,s,Motions,1
of,of,s,,0
the,the,s,SenseObject,0
Window,window,nnn,SenseObject,1
Thunder,thunder,c,SenseObject,0
!,!,s,,0
Why,why,s,Curiosity,0
I,i,s,Curiosity,1
heard,heard,s,Updates,0
no,no,s,DenyDisclaim,0
Thunder,thunder,c,SenseObject,0
.,.,nnn,,0
That,that,s,Uncertainty,0
may,may,s,Uncertainty,1
be,be,s,Uncertainty,2
too,too,c,Metadiscourse,0
",",",",s,Metadiscourse,1
what,what,s,DirectAddress,0
were,were,s,DirectAddress,1
you,you,s,DirectAddress,2
asleep,asleep,c,SenseProperty,0
?,?,nnn,Question,0
A,a,s,,0
sleep,sleep,s,Motions,0
quotha,quotha,c,OralCues,0
",",",",s,,0
no,no,c,OralCues,0
",",",",s,OralCues,1
no,no,c,OralCues,0
",",",",s,OralCues,1
no,no,s,DenyDisclaim,0
sleeping,sleeping,s,GenericEvents,0
this,this,s,Immediacy,0
Night,night,s,Immediacy,1
for,for,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
I,i,s,Reassure,0
assure,assure,s,Reassure,1
you,you,c,Reassure,2
.,.,nnn,OralCues,0
Well,well,s,OralCues,1
what,what,s,Question,0
is,is,s,Question,1
the,the,s,Question,2
best,best,s,Comparison,0
news,news,s,Updates,0
then,then,c,,0
?,?,s,Question,0
How,how,s,Question,0
does,does,s,Question,1
the,the,s,PersonProperty,0
Man,man,c,PersonProperty,1
?,?,nnn,Question,0
Even,even,s,Resistance,0
as,as,s,Resistance,1
he,he,s,Intensity,0
did,did,s,Intensity,1
before,before,s,Sequence,0
he,he,s,Biographical_Time,0
was,was,s,Biographical_Time,1
born,born,c,Biographical_Time,2
",",",",s,,0
nothing,nothing,s,DenyDisclaim,0
at,at,s,DenyDisclaim,1
all,all,c,DenyDisclaim,2
",",",",s,,0
he,he,s,Updates,0
is,is,s,Updates,1
Dead,dead,c,Negativity,0
.,.,nnn,,0
Dead,dead,c,Negativity,0
!,!,s,,0
what,what,s,,0
quite,quite,s,Intensity,0
dead,dead,c,Negativity,0
!,!,nnn,,0
As,as,s,Comparison,0
good,good,s,Comparison,1
as,as,s,Comparison,2
dead,dead,c,Negativity,0
",",",",s,,0
if,if,s,Contingency,0
not,not,s,Contingency,1
quite,quite,s,Intensity,0
dead,dead,c,Negativity,0
",",",",s,,0
',',c,,0
twas,twas,s,ProjectBack,0
a,a,s,,0
horrid,horrid,s,Negativity,0
Murder,murder,c,Negativity,0
",",",",s,,0
and,and,s,Sequence,0
then,then,s,Sequence,1
the,the,n,Fear,0
terror,terror,s,Fear,1
of,of,s,Fear,2
Conscience,conscience,c,StandardsPos,0
",",",",s,,0
Neighbor,neighbor,nnn,PersonProperty,0
And,and,s,,0
truly,truly,s,Intensity,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
a,a,s,Intensity,0
very,very,s,Intensity,1
terrified,terrified,s,Fear,0
one,one,c,Numbers,0
",",",",s,,0
Friend,friend,c,StandardsPos,0
",",",",s,Concessive,0
though,though,s,Concessive,1
I,i,s,Autobio,0
never,never,s,Autobio,1
found,found,s,ReportingEvents,0
I,i,s,Autobio,0
had,had,s,Autobio,1
any,any,n,,0
Conscience,conscience,s,StandardsPos,0
at,at,s,Intensity,0
all,all,s,Intensity,1
till,till,s,Immediacy,0
now,now,c,Immediacy,1
",",",",s,,0
pray,pray,s,Intensity,0
where,where,s,,0
about,about,s,,0
was,was,s,ProjectBack,0
his,his,s,ProjectBack,1
death's,death's,s,AbstractConcepts,0
wound,wound,nnn,Negativity,0
Just,just,s,Immediacy,0
here,here,c,Immediacy,1
",",",",s,,0
just,just,s,Intensity,0
under,under,s,,0
his,his,s,PersonPronoun,0
left,left,s,SceneShift,0
Pap,pap,c,Negativity,0
",",",",s,,0
a,a,s,,0
dreadful,dreadful,s,Fear,0
gash,gash,c,Negativity,0
.,.,nnn,ReasonForward,0
So,so,s,ReasonForward,1
very,very,s,Intensity,0
wide,wide,c,SenseProperty,0
!,!,nnn,,0
Oh,oh,c,OralCues,0
",",",",s,OralCues,1
as,as,s,,0
wide,wide,s,SenseProperty,0
as,as,s,,0
my,my,s,FirstPer,0
Hat,hat,c,SenseObject,0
",",",",s,,0
you,you,s,DirectAddress,0
might,might,s,DirectAddress,1
have,have,s,ProjectBack,0
seen,seen,s,ProjectBack,1
his,his,s,PersonPronoun,0
Lungs,lungs,c,SenseObject,0
",",",",s,,0
Liver,liver,s,SenseObject,0
and,and,s,Positivity,0
Heart,heart,c,Positivity,1
",",",",s,,0
as,as,n,,0
perfectly,perfectly,c,PosFeedback,0
",",",",s,,0
as,as,s,Resemblances,0
if,if,s,Resemblances,1
you,you,s,DirectAddress,0
had,had,s,DirectAddress,1
been,been,s,ProjectBack,0
in,in,s,Specifiers,0
his,his,s,Specifiers,1
Belly,belly,nnn,SenseObject,0
Is,is,s,ReportingStates,0
there,there,s,DenyDisclaim,0
no,no,s,DenyDisclaim,1
way,way,s,AbstractConcepts,0
to,to,s,,0
have,have,s,Cause,0
him,him,s,Cause,1
privately,privately,s,Disclosure,0
Buried,buried,s,ReportingEvents,0
and,and,s,,0
conceal,conceal,s,SubjectivePercept,0
this,this,s,,0
Murder,murder,c,Negativity,0
",",",",s,,0
must,must,s,Insist,0
I,i,n,Insist,0
needs,needs,s,Insist,1
be,be,s,ReportingStates,0
hanged,hanged,s,SpaceRelation,0
by,by,s,SpaceRelation,0
the,the,s,SpaceRelation,1
neck,neck,s,SpaceRelation,2
like,like,s,Resemblances,0
a,a,s,Resemblances,1
Dog,dog,c,SenseObject,0
",",",",s,,0
Neighbor,neighbor,c,PersonProperty,0
;,;,s,,0
do,do,s,Question,0
I,i,s,Question,1
look,look,s,Resemblances,0
as,as,s,Resemblances,1
if,if,s,Resemblances,2
I,i,s,Autobio,0
would,would,s,Autobio,1
be,be,n,Autobio,2
hanged,hanged,nnn,SpaceRelation,0
Truly,truly,c,Intensity,0
",",",",s,,0
Sir,sir,s,PersonProperty,0
Davy,davy,c,,0
",",",",s,,0
I,i,s,Insist,0
must,must,s,Insist,1
deal,deal,s,,0
faithfully,faithfully,s,StandardsPos,0
with,with,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
you,you,s,DirectAddress,0
do,do,s,DirectAddress,1
look,look,s,Resemblances,0
a,a,s,Resemblances,1
little,little,n,Resemblances,2
suspitiously,suspitiously,s,UNRECOGNIZED,0
at,at,s,Immediacy,0
present,present,c,Immediacy,1
;,;,s,Resistance,0
but,but,s,Resistance,1
have,have,s,DirectAddress,0
you,you,s,DirectAddress,1
seen,seen,s,DirectAddress,2
the,the,s,StandardsNeg,0
Devil,devil,c,StandardsNeg,1
",",",",s,,0
say,say,s,Citations,0
you,you,nnn,DirectAddress,0
Ay,ay,s,OralCues,0
surely,surely,c,Confidence,0
",",",",s,,0
it,it,s,ProjectBack,0
was,was,s,ProjectBack,1
the,the,s,ProjectBack,2
Devil,devil,c,AbstractConcepts,0
",",",",s,,0
nothing,nothing,s,DenyDisclaim,0
else,else,s,DenyDisclaim,1
could,could,s,Contingency,0
have,have,s,Contingency,1
frighted,frighted,s,UNRECOGNIZED,0
me,me,s,FirstPer,0
so,so,c,Intensity,0
.,.,nnn,Intensity,1
Bless,bless,s,StandardsPos,0
us,us,s,Inclusive,0
and,and,s,,0
guard,guard,s,Resistance,0
us,us,s,Inclusive,0
all,all,s,Inclusive,1
the,the,s,,0
Angels,angels,c,SenseObject,0
",",",",s,Specifiers,0
what,what,s,Specifiers,1
is,is,s,Specifiers,2
that,that,c,,0
?,?,nnn,Question,0
Potestati,potestati,s,UNRECOGNIZED,0
sempiternaec,sempiternaec,s,UNRECOGNIZED,0
ujus,ujus,s,UNRECOGNIZED,0
benevolentia,benevolentia,s,UNRECOGNIZED,0
servantur,servantur,s,UNRECOGNIZED,0
gentes,gentes,c,,0
",",",",s,,0
and,and,s,,0
cujus,cujus,n,UNRECOGNIZED,0
m^sericordia,m^sericordia,nnn,UNRECOGNIZED,0
Neighbor,neighbor,c,PersonProperty,0
",",",",s,SpaceRelation,0
where,where,s,SpaceRelation,1
are,are,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
Friend,friend,c,StandardsPos,0
",",",",s,,0
Sir,sir,s,PersonProperty,0
Davy,davy,c,,0
.,.,nnn,,0
Ah,ah,c,OralCues,0
",",",",s,OralCues,1
what,what,s,,0
ever,ever,s,Biographical_Time,0
you,you,s,DirectAddress,0
do,do,c,DirectAddress,1
",",",",s,,0
be,be,s,DirectAddress,0
sure,sure,s,DirectAddress,1
to,to,s,DirectAddress,2
stand,stand,s,AbstractConcepts,0
close,close,s,SpaceRelation,0
to,to,s,SpaceRelation,1
me,me,c,FirstPer,0
",",",",s,SpaceRelation,0
where,where,c,SpaceRelation,1
",",",",s,SpaceRelation,0
where,where,s,SpaceRelation,1
is,is,s,Question,0
it,it,c,Question,1
?,?,nnn,Question,0
Just,just,c,Intensity,0
",",",",s,,0
just,just,s,Intensity,0
there,there,c,SpaceRelation,0
",",",",s,SpaceRelation,1
in,in,s,SpaceRelation,0
the,the,s,SpaceRelation,1
shape,shape,s,SpaceRelation,2
of,of,s,SpaceRelation,3
a,a,s,SpaceRelation,4
Coach,coach,s,PersonProperty,0
and,and,s,,0
six,six,s,Numbers,0
Horses,horses,s,SenseObject,0
against,against,s,Resistance,0
the,the,s,Resistance,1
wall,wall,c,SenseObject,0
.,.,nnn,Imperative,0
Deliver,deliver,s,Imperative,1
us,us,s,Inclusive,0
all,all,c,Inclusive,1
",",",",s,,0
he,he,s,PersonPronoun,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
carry,carry,s,SceneShift,0
me,me,s,SceneShift,1
away,away,s,SceneShift,2
in,in,s,Specifiers,0
that,that,s,Specifiers,1
