AThens,athens,s,UNRECOGNIZED,0
Should,should,s,Future_Question,1
hold,hold,s,,0
her,her,s,PersonPronoun,0
from,from,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
Arms,arms,c,SenseObject,0
;,;,s,Resistance,0
yet,yet,c,Resistance,1
",",",",s,,0
whilst,whilst,s,TimeDuration,0
thou,thou,s,DirectAddress,0
Liv'st,liv'st,c,UNRECOGNIZED,0
",",",",n,,0
By,by,s,,0
Honor's,honor's,s,UNRECOGNIZED,0
Cruel,cruel,s,Anger,0
Laws,laws,c,AbstractConcepts,0
",",",",s,,0
she,she,s,Biographical_Time,0
never,never,s,Biographical_Time,1
must,must,s,Insist,0
be,be,s,ReportingStates,0
Mine,mine,c,FirstPer,0
.,.,n,Sequence,0
Then,then,s,Sequence,1
let,let,s,ReportingEvents,0
our,our,s,Inclusive,0
Swords,swords,s,SenseObject,0
cut,cut,s,ReportingEvents,0
through,through,s,ReportingEvents,1
our,our,s,Inclusive,0
Knotty,knotty,s,SenseProperty,0
Fates,fates,c,SubjectivePercept,0
:,:,n,,0
And,and,s,,0
to,to,s,,0
Encourage,encourage,s,Positivity,0
us,us,s,Inclusive,0
for,for,s,,0
the,the,s,StandardsPos,0
Brave,brave,s,StandardsPos,1
Deed,deed,c,AbstractConcepts,0
",",",",n,,0
Know,know,c,Confidence,0
",",",",s,,0
it,it,s,,0
is,is,s,Cause,0
a,a,s,Cause,1
Cause,cause,s,Cause,2
as,as,s,,0
great,great,s,Intensity,0
as,as,s,,0
Alexander's,alexander's,c,UNRECOGNIZED,0
.,.,n,,0
Beauty's,beauty's,s,UNRECOGNIZED,0
our,our,s,Inclusive,0
Universe,universe,c,AbstractConcepts,0
;,;,s,,0
which,which,c,,0
",",",",s,,0
to,to,s,,0
subdue,subdue,c,,0
",",",",n,,0
Our,our,s,Inclusive,0
Glory's,glory's,s,UNRECOGNIZED,0
summed,summed,s,ReportingEvents,0
in,in,s,,0
this,this,s,Immediacy,0
one,one,s,Immediacy,1
Chance,chance,s,Contingency,0
alone,alone,c,SpaceRelation,0
:,:,n,Question,0
Who,who,s,Question,1
cuts,cuts,s,,0
the,the,s,,0
Gordian,gordian,c,AbstractConcepts,0
",",",",s,,0
makes,makes,s,ReportingEvents,0
the,the,s,,0
World,world,s,AbstractConcepts,0
his,his,s,SubjectivePercept,0
own,own,c,SubjectivePercept,1
.,.,nn,DirectAddress,0
Now,now,c,DirectAddress,1
",",",",s,DirectAddress,2
for,for,s,Intensity,0
the,the,s,Intensity,1
World,world,c,Intensity,2
",",",",s,,0
How,how,s,DirectAddress,0
think,think,s,DirectAddress,1
you,you,c,DirectAddress,2
?,?,nnn,Question,0
I,i,s,Metadiscourse,0
come,come,s,Metadiscourse,1
not,not,s,DenyDisclaim,0
here,here,s,DenyDisclaim,1
to,to,s,,0
Think,think,c,PrivateThinking,0
",",",",s,Resistance,0
but,but,s,Resistance,1
Act,act,c,,0
.,.,nnn,Resistance,0
However,however,c,Resistance,1
",",",",s,,0
bold,bold,s,Confidence,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
Does,does,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
this,this,s,,0
Odds,odds,s,Contingency,0
look,look,s,ReportingEvents,0
Ominous,ominous,c,Negativity,0
?,?,nnn,Question,0
Prophetic,prophetic,s,ProjectAhead,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
if,if,s,Contingency,0
you,you,s,DirectAddress,0
would,would,s,DirectAddress,1
talk,talk,s,Citations,0
of,of,s,Citations,1
Omens,omens,c,ProjectAhead,0
",",",",n,,0
Pray,pray,s,Intensity,0
make,make,s,DirectAddress,0
your,your,s,DirectAddress,1
Swords,swords,s,SenseObject,0
your,your,s,DirectAddress,0
Oracles,oracles,c,ProjectAhead,0
.,.,nn,,0
You,you,s,DirectAddress,0
Are,are,s,DirectAddress,1
Brave,brave,c,StandardsPos,0
:,:,s,,0
And,and,s,,0
tho,tho,n,LangRef,0
With,with,s,Specifiers,0
this,this,s,Specifiers,1
Advantage,advantage,s,StandardsPos,0
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
Blush,blush,s,SenseProperty,0
to,to,s,,0
Kill,kill,s,Negativity,0
thee,thee,c,DirectAddress,0
",",",",n,,0
I,i,s,Insist,0
must,must,s,Insist,1
not,not,s,Insist,2
give,give,s,,0
thee,thee,s,DirectAddress,0
Life,life,c,AbstractConcepts,0
.,.,nn,Metadiscourse,0
Nor,nor,s,Metadiscourse,1
must,must,s,Insist,0
I,i,s,FirstPer,0
take,take,s,Responsibility,0
it,it,c,Responsibility,1
.,.,n,DirectAddress,0
Come,come,s,DirectAddress,1
on,on,c,DirectAddress,2
.,.,nn,OralCues,0
Well,well,c,OralCues,1
",",",",s,OralCues,2
Sir,sir,c,PersonProperty,0
",",",",s,,0
the,the,s,,0
Turning,turning,s,,0
Weight,weight,s,AbstractConcepts,0
is,is,s,SelfDisclosure,0
mine,mine,c,SelfDisclosure,1
;,;,n,,0
And,and,s,,0
the,the,s,Sequence,0
next,next,s,Sequence,1
Hoist,hoist,c,Motions,0
",",",",s,,0
I,i,s,FirstPer,0
mount,mount,s,Motions,0
thee,thee,s,DirectAddress,0
up,up,s,,0
to,to,s,,0
Heav*n,heav*n,c,UNRECOGNIZED,0
.,.,nn,MoveBody,0
Hold,hold,s,MoveBody,1
your,your,s,MoveBody,2
Scales,scales,s,AbstractConcepts,0
right,right,c,,0
;,;,s,,0
for,for,s,,0
now,now,s,Updates,0
the,the,s,Updates,1
Weights,weights,s,AbstractConcepts,0
are,are,s,Intensity,0
even,even,c,Intensity,1
.,.,nnn,Question,0
What,what,s,Question,1
Turn,turn,s,,0
of,of,s,,0
Fate,fate,s,SubjectivePercept,0
is,is,s,SpaceRelation,0
here,here,c,SpaceRelation,1
?,?,s,Question,0
Well,well,c,OralCues,0
",",",",s,OralCues,1
Sir,sir,c,PersonProperty,0
",",",",s,,0
I,i,s,FirstPer,0
see,see,c,,0
",",",",n,,0
Fortune,fortune,c,ProjectAhead,0
",",",",s,,0
in,in,s,,0
taking,taking,s,ReportingEvents,0
of,of,s,,0
my,my,s,FirstPer,0
Odds,odds,s,Contingency,0
away,away,c,,0
",",",",n,,0
Designs,designs,s,AbstractConcepts,0
me,me,s,FirstPer,0
Honor,honor,s,StandardsPos,0
in,in,s,,0
thy,thy,s,DirectAddress,0
Nobler,nobler,s,Comparison,0
Fall,fall,c,,0
.,.,n,ReportingStates,0
There,there,s,ReportingStates,1
Is,is,s,ReportingStates,2
something,something,s,Uncertainty,0
tells,tells,s,Citations,0
my,my,s,SelfDisclosure,0
Soul,soul,c,SelfDisclosure,1
",",",",s,,0
Thy,thy,s,DirectAddress,0
Date,date,s,,0
is,is,s,SenseProperty,0
short,short,c,SenseProperty,1
.,.,nn,,0
Shorten,shorten,s,Transformation,0
your,your,s,DirectAddress,0
Speech,speech,c,DirectAddress,1
",",",",s,,0
and,and,s,,0
make,make,s,ReportingEvents,0
it,it,s,ReportingEvents,1
so,so,c,ReportingEvents,2
*,*,nnn,,0
Cursed,cursed,s,ReportingEvents,0
be,be,s,ReportingStates,0
my,my,s,FirstPer,0
Arm,arm,c,SenseObject,0
.,.,nnn,DirectAddress,0
And,and,s,DirectAddress,1
doubly,doubly,s,Intensity,0
Cursed,cursed,s,ReportingEvents,0
be,be,s,ReportingStates,0
mine,mine,c,FirstPer,0
.,.,n,,0
Must,must,s,Insist,0
I,i,s,Sequence,0
then,then,s,Sequence,1
save,save,s,StandardsPos,0
his,his,s,Biographical_Time,0
Life,life,c,Biographical_Time,1
",",",",s,,0
to,to,s,,0
blast,blast,s,Negativity,0
my,my,s,Negativity,1
own,own,c,ReportingEvents,0
?,?,n,Question,0
The,the,s,Generalization,0
World's,world's,s,Generalization,1
too,too,s,Negativity,0
Narrow,narrow,s,Negativity,1
for,for,s,Inclusive,0
us,us,s,Inclusive,1
both,both,c,,0
.,.,n,SpaceRelation,0
Here,here,s,SpaceRelation,1
take,take,s,ReportingEvents,0
your,your,s,DirectAddress,0
Sword,sword,s,SenseObject,0
again,again,c,RecurringEvents,0
;,;,s,,0
I,i,s,FirstPer,0
give,give,s,ReportingEvents,0
it,it,s,ReportingEvents,1
freely,freely,c,Disclosure,0
:,:,n,,0
But,but,s,Resistance,0
on,on,s,Contingency,0
Condition,condition,c,Contingency,1
",",",",s,,0
that,that,s,DirectAddress,0
you,you,s,DirectAddress,1
will,will,s,PredictedFuture,0
us't,us't,s,UNRECOGNIZED,0
again,again,c,RecurringEvents,0
.,.,n,,0
Forget,forget,s,Negativity,0
that,that,s,Negativity,1
e*re,e*re,s,UNRECOGNIZED,0
',',c,,0
twas,twas,s,ProjectBack,0
mine,mine,c,FirstPer,0
;,;,s,,0
and,and,s,,0
Nobly,nobly,s,StandardsPos,0
aim,aim,s,ProjectAhead,0
it,it,c,,0
",",",",n,,0
With,with,s,Generalization,0
all,all,s,Generalization,1
your,your,s,DirectAddress,0
Heat,heat,c,SenseObject,0
",",",",s,,0
once,once,s,RecurringEvents,0
more,more,s,RecurringEvents,1
against,against,s,,0
this,this,s,,0
Heart,heart,c,SenseObject,0
.,.,nn,Imperative,0
Hold,hold,c,Imperative,1
",",",",s,,0
Sir,sir,c,PersonProperty,0
!,!,s,,0
Thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
the,the,s,PersonProperty,0
Man,man,c,PersonProperty,1
",",",",s,,0
whose,whose,s,PersonPronoun,0
Death,death,s,Negativity,0
I,i,s,SelfDisclosure,0
Would,would,s,SelfDisclosure,1
buy,buy,c,ReportingEvents,0
",",",",n,,0
Even,even,s,Resistance,0
at,at,s,Resistance,1
the,the,s,Resistance,2
Price,price,s,AbstractConcepts,0
of,of,s,,0
my,my,s,FirstPer,0
Eternity,eternity,c,SubjectiveTime,0
.,.,n,,0
Nay,nay,c,OralCues,0
",",",",s,,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
give,give,s,,0
my,my,s,Autobio,0
Life,life,s,Autobio,1
and,and,s,,0
Heaven,heaven,c,Positivity,0
",",",",s,,0
to,to,s,,0
Kill,kill,s,Negativity,0
thee,thee,c,DirectAddress,0
.,.,n,Resistance,0
But,but,s,Resistance,1
forced,forced,s,ReportingEvents,0
by,by,s,,0
Honors,honors,s,StandardsPos,0
dread,dread,s,Fear,0
Commanding,commanding,s,CommonAuthorities,0
Power,power,c,AbstractConcepts,0
",",",",n,,0
I,i,s,Insist,0
must,must,s,Insist,1
not,not,s,Insist,2
lift,lift,s,Negative_Relation,0
a,a,s,Negative_Relation,1
Hand,hand,s,Negative_Relation,2
against,against,s,Negative_Relation,3
his,his,s,Biographical_Time,0
Life,life,c,Biographical_Time,1
.,.,nn,,0
Now,now,s,Immediacy,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
undone,undone,c,Negativity,0
:,:,s,,0
Now,now,c,Updates,0
",",",",s,Updates,1
we,we,s,Inclusive,0
are,are,s,Inclusive,1
both,both,s,Inclusive,2
truly,truly,s,Intensity,0
Wretched,wretched,c,Negativity,0
.,.,n,ReportingStates,0
It,it,s,ReportingStates,1
Is,is,s,ReportingStates,2
to,to,s,,0
thy,thy,s,DirectAddress,0
Life,life,s,AbstractConcepts,0
my,my,s,FirstPer,0
tortured,tortured,s,Negativity,0
Soul,soul,s,Disclosure,0
must,must,s,Insist,0
owe,owe,n,ReportingEvents,0
More,more,s,Comparison,0
Pains,pains,c,SenseProperty,0
",",",",s,,0
more,more,s,Comparison,0
Hells,hells,s,Negativity,0
than,than,s,Comparison,0
wretched,wretched,s,Negativity,0
Man,man,s,PersonProperty,0
e're,e're,s,SubjectivePercept,0
bore,bore,c,ReportingEvents,0
*,*,nn,,0
Nor,nor,s,DenyDisclaim,0
must,must,s,Insist,0
my,my,s,SelfDisclosure,0
Soul,soul,s,SelfDisclosure,1
less,less,s,Comparison,0
Torments,torments,s,Negativity,0
feel,feel,s,PrivateThinking,0
than,than,s,Comparison,0
thine,thine,c,UNRECOGNIZED,0
.,.,n,Resistance,0
But,but,s,Resistance,1
since,since,s,,0
we,we,s,Biographical_Time,0
never,never,s,Biographical_Time,1
can,can,s,Contingency,0
meet,meet,s,ReportingEvents,0
as,as,s,,0
Foes,foes,s,Negative_Relation,0
again,again,c,RecurringEvents,0
",",",",n,,0
Farewell,farewell,s,SceneShift,0
thou,thou,s,DirectAddress,0
Pestilential,pestilential,s,StandardsNeg,0
Comet,comet,c,SenseObject,0
;,;,n,,0
Thou,thou,s,DirectAddress,0
everlasting,everlasting,s,Biographical_Time,0
Bar,bar,s,SenseObject,0
to,to,s,Generalization,0
all,all,s,Generalization,1
my,my,s,FirstPer,0
Hopes,hopes,c,Positivity,0
.,.,nn,Question,0
How,how,s,Question,1
dismally,dismally,s,Negativity,0
this,this,s,,0
Fatal,fatal,s,Negativity,0
Meeting,meeting,s,GenericEvents,0
ends,ends,c,Sequence,0
?,?,n,Question,0
We,we,s,,0
were,were,s,ProjectBack,0
kind,kind,s,Positivity,0
Enemies,enemies,c,Negativity,0
",",",",s,Resistance,0
but,but,s,Resistance,1
mortal,mortal,s,PersonProperty,0
Friends,friends,c,StandardsPos,0
.,.,nn,,0
Great,great,s,Intensity,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
Thus,thus,s,ReasonForward,0
low,low,s,AbstractConcepts,0
I,i,s,FirstPer,0
fall,fall,c,,0
",",",",s,,0
t'implore,t'implore,s,UNRECOGNIZED,0
your,your,s,DirectAddress,0
Pardon,pardon,c,Positivity,0
.,.,nnn,,0
Pardon,pardon,c,Positivity,0
!,!,s,,0
For,for,s,,0
what,what,c,Question,0
?,?,s,Question,1
How,how,s,,0
fares,fares,s,SubjectivePercept,0
your,your,s,Responsibility,0
Charge,charge,c,Responsibility,1
",",",",s,,0
the,the,s,Positivity,0
Fair,fair,n,Positivity,1
Lysandra,lysandra,c,UNRECOGNIZED,0
?,?,s,Question,0
Is,is,s,Question,0
she,she,s,Question,1
Safe,safe,c,StandardsPos,0
?,?,nn,Question,0
Oh,oh,c,OralCues,0
",",",",s,OralCues,1
my,my,s,Fear,0
dread,dread,s,Fear,1
Lord,lord,c,CommonAuthorities,0
!,!,n,,0
Cursed,cursed,s,ReportingEvents,0
be,be,s,ReportingStates,0
that,that,s,,0
Tongue,tongue,c,SenseObject,0
",",",",s,,0
that,that,s,,0
tells,tells,s,DirectAddress,0
you,you,s,DirectAddress,1
she,she,s,Updates,0
is,is,s,Updates,1
lost,lost,c,ReportingStates,0
.,.,n,ReportingStates,1
I,i,c,FirstPer,0
",",",",s,,0
like,like,s,SubjectivePercept,0
her,her,s,PersonPronoun,0
sleeping,sleeping,s,GenericEvents,0
Jailer,jailer,c,PersonProperty,0
",",",",s,,0
thought,thought,s,PrivateThinking,0
her,her,s,PrivateThinking,1
safe,safe,c,StandardsPos,0
:,:,n,,0
But,but,s,Resistance,0
by,by,s,,0
my,my,s,FirstPer,0
false,false,s,Fear,0
Security,security,c,Fear,1
",",",",s,,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
undone,undone,c,Negativity,0
.,.,n,,0
She,she,s,PersonPronoun,0
through,through,s,,0
her,her,s,PersonPronoun,0
Window,window,c,SenseObject,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
has,has,s,,0
made,made,s,ReportingEvents,0
Escape,escape,c,SceneShift,0
;,;,n,Specifiers,0
And,and,c,Specifiers,1
",",",",s,Specifiers,2
I,i,s,FirstPer,0
suppose,suppose,c,Uncertainty,0
",",",",s,,0
',',c,,0
twas,twas,s,ProjectBack,0
by,by,s,,0
Olizia's,olizia's,s,UNRECOGNIZED,0
Aid,aid,c,Positivity,0
.,.,n,,0
For,for,s,,0
in,in,s,,0
the,the,s,,0
Princess,princess,s,PersonProperty,0
Chariot,chariot,s,SenseObject,0
she,she,s,PersonPronoun,0
was,was,s,ProjectBack,0
hurried,hurried,c,ReportingStates,0
",",",",n,ReportingStates,1
And,and,s,,0
Lodged,lodged,s,ReportingEvents,0
within,within,s,,0
a,a,s,,0
Cloister,cloister,c,SenseObject,0
.,.,nn,,0
Fled,fled,s,ReportingEvents,0
t'a,t'a,s,UNRECOGNIZED,0
Cloister,cloister,c,SenseObject,0
!,!,n,,0
Lightning,lightning,s,SenseObject,0
and,and,s,,0
Earthquakes,earthquakes,c,SenseProperty,0
!,!,s,,0
Ruin,ruin,s,Negativity,0
and,and,s,,0
Despair,despair,c,Sad,0
!,!,n,,0
Immured,immured,s,Negativity,0
in,in,s,,0
those,those,s,,0
Impenetrable,impenetrable,s,StandardsNeg,0
Walls,walls,c,SenseObject,0
",",",",n,ReasonForward,0
For,for,s,ReasonForward,1
ever,ever,s,Biographical_Time,0
Ravished,ravished,s,Intensity,0
from,from,s,SceneShift,0
the,the,s,SceneShift,1
World,world,c,SceneShift,2
",",",",s,,0
and,and,s,,0
Me,me,c,FirstPer,0
.,.,nn,DirectAddress,0
And,and,s,DirectAddress,1
this,this,c,Immediacy,0
",",",",s,Immediacy,1
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,,0
is,is,s,SubjectivePercept,0
all,all,s,SubjectivePercept,1
she,she,s,SubjectivePercept,2
left,left,s,SceneShift,0
behind,behind,s,SceneShift,1
her,her,c,SceneShift,2
;,;,n,,0
To,to,s,,0
tell,tell,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
That,that,s,,0
the,the,s,,0
Fatal,fatal,s,Negativity,0
Name,name,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
Love,love,c,Positivity,0
",",",",n,,0
Is,is,s,ReportingStates,0
that,that,s,ReportingStates,1
harsh,harsh,s,SenseProperty,0
Sound,sound,s,SenseProperty,1
she,she,s,PersonPronoun,0
now,now,s,Immediacy,0
shall,shall,s,ProjectAhead,0
hear,hear,s,SpaceRelation,0
no,no,s,DenyDisclaim,0
more,more,c,DenyDisclaim,1
.,.,nn,,0
Not,not,s,DenyDisclaim,0
hear,hear,s,SenseProperty,0
the,the,s,SenseProperty,1
Name,name,c,LangRef,0
!,!,s,,0
Not,not,s,DenyDisclaim,0
hear,hear,s,SpaceRelation,0
it,it,c,,0
!,!,s,,0
Yes,yes,c,OralCues,0
",",",",s,OralCues,1
fair,fair,s,StandardsPos,0
Murd'ress,murd'ress,c,UNRECOGNIZED,0
",",",",n,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
thunder't,thunder't,s,UNRECOGNIZED,0
in,in,s,,0
thy,thy,s,DirectAddress,0
Ears,ears,c,SenseObject,0
",",",",s,,0
',',c,,0
till,till,s,TimeShift,0
I,i,s,TimeShift,1
am,am,s,FirstPer,0
Dead,dead,c,Negativity,0
.,.,n,,0
Nay,nay,c,OralCues,0
",",",",s,,0
when,when,s,,0
thy,thy,s,DirectAddress,0
Scorn,scorn,s,Negative_Relation,0
has,has,s,,0
laid,laid,s,ReportingEvents,0
my,my,s,FirstPer,0
Bones,bones,s,SenseObject,0
in,in,s,Negativity,0
Dust,dust,c,Negativity,1
",",",",n,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
burst,burst,s,Motions,0
my,my,s,FirstPer,0
Marble,marble,s,SenseObject,0
Load,load,c,ReportingEvents,0
",",",",s,,0
rattle,rattle,s,Motions,0
the,the,s,Motions,1
Chains,chains,n,SenseObject,0
Of,of,s,,0
my,my,s,FirstPer,0
Infernal,infernal,s,StandardsNeg,0
Jaile,jaile,c,UNRECOGNIZED,0
",",",",s,,0
to,to,s,,0
tell,tell,s,,0
thee,thee,c,DirectAddress,0
",",",",s,,0
Tyrant,tyrant,c,Negative_Relation,0
",",",",n,,0
That,that,s,,0
I,i,s,Autobio,0
was,was,s,Autobio,1
Damned,damned,s,Anger,0
by,by,s,,0
Thee,thee,c,DirectAddress,0
!,!,s,,0
Yes,yes,c,OralCues,0
",",",",s,OralCues,1
thou,thou,s,DirectAddress,0
shall,shall,s,ProjectAhead,0
hear,hear,n,SpaceRelation,0
My,my,s,FirstPer,0
murmuring,murmuring,s,SenseProperty,0
Groans,groans,c,Negativity,0
",",",",s,,0
thy,thy,s,DirectAddress,0
murdered,murdered,s,Negativity,0
Lover's,lover's,s,,0
Groans,groans,c,Negativity,0
.,.,n,,0
Whilst,whilst,s,TimeDuration,0
all,all,s,Generalization,0
that,that,s,Generalization,1
Flowing,flowing,s,Motions,0
Gold,gold,c,SenseObject,0
",",",",s,,0
those,those,s,,0
Beauteous,beauteous,s,StandardsPos,0
Tresses,tresses,c,SenseObject,0
",",",",n,,0
On,on,s,,0
thy,thy,s,DirectAddress,0
Proud,proud,s,StandardsPos,0
Forehead,forehead,c,SenseObject,0
",",",",s,,0
fixed,fixed,s,ReportingEvents,0
with,with,s,,0
Horror,horror,c,Fear,0
",",",",s,,0
stand,stand,c,AbstractConcepts,0
",",",",n,,0
Erected,erected,s,ReportingEvents,0
like,like,s,Resemblances,0
the,the,s,Resemblances,1
strutting,strutting,s,Motions,0
Porcupine,porcupine,c,SenseObject,0
:,:,n,,0
And,and,s,,0
the,the,s,SenseProperty,0
Bright,bright,s,SenseProperty,1
Fires,fires,c,SenseObject,0
",",",",s,,0
in,in,s,,0
those,those,s,,0
bewitching,bewitching,s,SubjectivePercept,0
Eyes,eyes,c,SenseObject,0
",",",",n,,0
VVane,vvane,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
burn,burn,s,,0
Pale,pale,c,SenseProperty,0
",",",",s,,0
at,at,s,,0
my,my,s,FirstPer,0
approaching,approaching,s,ProjectAhead,0
Ghost,ghost,c,SenseProperty,0
.,.,nn,,0
Not,not,s,DenyDisclaim,0
all,all,s,DenyDisclaim,1
the,the,s,,0
Groans,groans,s,Negativity,0
and,and,s,,0
Agonies,agonies,s,Negativity,0
of,of,s,Negativity,1
Love,love,c,Positivity,0
",",",",n,,0
I,i,s,Fear,0
fear,fear,c,Fear,1
",",",",s,,0
will,will,s,PredictedFuture,0
move,move,s,Motions,0
her,her,s,PersonPronoun,0
now,now,c,Immediacy,0
.,.,s,,0
Naught,naught,s,Negativity,0
but,but,s,Resistance,0
the,the,s,,0
Language,language,n,LangRef,0
Of,of,s,,0
Death,death,s,Negativity,0
and,and,s,,0
Heaven,heaven,c,Positivity,0
",",",",s,,0
will,will,s,PredictedFuture,0
now,now,s,Updates,0
be,be,s,Updates,1
understood,understood,c,ReportingStates,0
.,.,n,ReportingStates,1
Those,those,s,,0
Cloistered,cloistered,s,ReportingEvents,0
Saints,saints,s,StandardsPos,0
are,are,s,ReportingStates,0
Deaf,deaf,s,Negative_Relation,0
to,to,s,Negative_Relation,1
Flesh,flesh,s,AbstractConcepts,0
and,and,s,AbstractConcepts,1
Blood,blood,c,AbstractConcepts,2
.,.,nn,,0
A,a,s,,0
Cloister,cloister,c,SenseObject,0
!,!,s,,0
Curse,curse,s,Negativity,0
on,on,s,,0
that,that,s,,0
Religious,religious,s,PersonProperty,0
Cheat,cheat,c,Negative_Relation,0
!,!,n,,0
And,and,c,,0
",",",",s,,0
Must,must,s,Insist,0
that,that,s,,0
shining,shining,s,SenseProperty,0
Beauty,beauty,s,StandardsPos,0
lie,lie,s,Motions,0
Entombed,entombed,c,SpaceRelation,0
",",",",n,,0
Buried,buried,s,Sad,0
alive,alive,c,Sad,1
",",",",s,,0
and,and,s,,0
this,this,s,,0
to,to,s,,0
make,make,s,ReportingEvents,0
a,a,s,StandardsPos,0
Saint,saint,c,StandardsPos,1
?,?,n,Question,0
Dull,dull,s,SenseProperty,0
Priests,priests,c,PersonProperty,0
",",",",s,,0
you,you,s,DirectAddress,0
Lie,lie,c,Motions,0
!,!,s,,0
To,to,s,,0
Saint,saint,s,StandardsPos,0
that,that,s,,0
Beauteous,beauteous,s,StandardsPos,0
Sex,sex,c,AbstractConcepts,0
",",",",n,,0
Teach,teach,s,ReportingEvents,0
',',c,,0
em,em,s,SpaceRelation,0
to,to,s,,0
Love,love,c,Positivity,0
",",",",s,,0
be,be,s,ReportingStates,0
Kind,kind,c,Positivity,0
",",",",s,,0
Embrace,embrace,c,Positivity,0
",",",",s,,0
and,and,s,,0
Crown,crown,n,SenseObject,0
Some,some,s,Uncertainty,0
happy,happy,s,Positivity,0
Lovers,lovers,s,Positivity,0
Bed,bed,c,SenseObject,0
:,:,s,,0
Then,then,s,Sequence,0
live,live,s,Sequence,1
to,to,s,ProjectAhead,0
see,see,n,ProjectAhead,1
Their,their,s,PersonPronoun,0
warm,warm,s,Positivity,0
Desires,desires,s,Positivity,1
blessed,blessed,s,Positive_Attribution,0
with,with,s,Positive_Attribution,1
a,a,s,,0
Numerous,numerous,s,AbstractConcepts,0
Race,race,c,Motions,0
;,;,n,,0
Born,born,s,ProjectBack,0
to,to,s,ProjectBack,1
enrich,enrich,s,StandardsPos,0
the,the,s,,0
World,world,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
to,to,s,ProjectAhead,0
increase,increase,s,ProjectAhead,1
the,the,s,,0
Stals,stals,c,UNRECOGNIZED,0
.,.,n,Question,0
Do,do,s,Question,1
this,this,c,Immediacy,0
",",",",s,Immediacy,1
and,and,s,,0
this,this,s,,0
and,and,s,Sequence,0
then,then,s,Sequence,1
they,they,s,,0
will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
saints,saints,s,StandardsPos,0
indeed,indeed,c,Intensity,0
:,:,n,,0
This,this,s,ReportingStates,0
is,is,s,ReportingStates,1
the,the,s,Exceptions,0
only,only,s,Exceptions,1
way,way,s,Exceptions,2
of,of,s,CommonAuthorities,0
Heavens,heavens,s,CommonAuthorities,1
Ordaining,ordaining,c,CommonAuthorities,0
",",",",n,,0
To,to,s,,0
Consecrate,consecrate,s,StandardsPos,0
that,that,s,,0
Angel,angel,s,SenseObject,0
Creature,creature,c,SenseObject,0
",",",",s,,0
Woman,woman,c,PersonProperty,0
.,.,n,,0
This,this,s,,0
Blessing,blessing,c,StandardsPos,0
",",",",s,,0
Gods,gods,s,CommonAuthorities,0
did,did,s,ReportingEvents,0
with,with,s,ReportingEvents,1
your,your,s,DirectAddress,0
World,world,s,AbstractConcepts,0
begin,begin,c,Sequence,0
;,;,n,,0
How,how,s,,0
e're,e're,s,SubjectivePercept,0
the,the,s,Specifiers,0
other,other,s,Specifiers,1
Pious,pious,s,StandardsPos,0
Curse,curse,s,Negativity,0
crept,crept,s,ReportingEvents,0
in,in,c,,0
.,.,nn,,0
Slaves,slaves,s,PersonProperty,0
at,at,s,SpaceRelation,0
an,an,s,SpaceRelation,1
Oar,oar,s,SenseObject,0
have,have,s,,0
greater,greater,s,Comparison,0
Ease,ease,s,Reassure,0
than,than,s,Comparison,0
I,i,c,FirstPer,0
:,:,n,,0
Hardened,hardened,s,Transformation,0
to,to,s,Transformation,1
Labors,labors,c,Negativity,0
",",",",s,,0
they,they,s,,0
their,their,s,PersonPronoun,0
Pains,pains,s,SenseProperty,0
defy,defy,c,Resistance,0
.,.,n,,0
Despair,despair,s,Sad,0
in,in,s,Positivity,0
Love,love,c,Positivity,1
",",",",s,,0
',',c,,0
s,s,s,LangRef,0
the,the,s,Exceptions,0
only,only,s,Exceptions,1
true,true,s,StandardsPos,0
great,great,s,Negativity,0
Misery,misery,c,Negativity,1
.,.,n,,0
We,we,s,,0
with,with,s,,0
fresh,fresh,s,SenseProperty,0
Agonies,agonies,s,Negativity,0
our,our,s,SelfDisclosure,0
Souls,souls,s,SelfDisclosure,1
torment,torment,c,Negativity,0
;,;,n,,0
Remember,remember,s,ProjectBack,0
the,the,s,ProjectBack,1
bright,bright,s,Positivity,0
Tracks,tracks,c,SenseObject,0
",",",",s,SpaceRelation,0
where,where,s,SpaceRelation,1
