NOw,now,s,Immediacy,0
the,the,s,,0
sent,sent,s,ReportingStates,0
of,of,s,ReportingStates,1
his,his,s,PersonPronoun,0
offices,offices,c,SenseObject,0
;,;,s,,0
he,he,s,PersonPronoun,0
was,was,s,ProjectBack,0
borne,borne,s,ReportingEvents,0
with,with,n,,0
teeth,teeth,s,SenseObject,0
in,in,s,Specifiers,0
his,his,s,Specifiers,1
head,head,c,SenseObject,0
",",",",s,,0
by,by,s,,0
an,an,s,,0
affidavit,affidavit,s,CommonAuthorities,0
of,of,s,,0
his,his,s,PersonPronoun,0
Midwife,midwife,c,PersonProperty,0
",",",",s,,0
to,to,s,,0
note,note,s,Citations,0
his,his,s,Citations,1
devouring,devouring,c,Motions,0
",",",",s,,0
and,and,n,,0
has,has,s,Cause,0
one,one,s,Cause,1
toe,toe,s,SenseObject,0
on,on,s,SpaceRelation,0
his,his,s,SpaceRelation,1
left,left,s,SpaceRelation,2
foot,foot,s,SenseObject,0
crooked,crooked,c,ReportingStates,0
",",",",s,ReportingStates,1
and,and,s,,0
in,in,s,Resemblances,0
the,the,s,Resemblances,1
form,form,s,Resemblances,2
of,of,s,Resemblances,3
an,an,s,Resemblances,4
Eagles,eagles,s,SenseObject,0
talon,talon,c,SenseObject,0
",",",",s,,0
to,to,n,,0
foretell,foretell,s,ProjectAhead,0
his,his,s,PersonPronoun,0
rapacitie,rapacitie,c,UNRECOGNIZED,0
:,:,s,Question,0
What,what,s,Question,1
shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
say,say,c,Citations,0
?,?,s,Question,0
branded,branded,c,ReportingEvents,0
",",",",s,,0
marked,marked,c,ReportingStates,0
",",",",s,ReportingStates,1
and,and,s,,0
designed,designed,s,ReportingEvents,0
in,in,s,Specifiers,0
his,his,n,Specifiers,1
birth,birth,s,AbstractConcepts,0
for,for,s,,0
shame,shame,s,StandardsNeg,0
and,and,s,,0
obloquie,obloquie,c,UNRECOGNIZED,0
",",",",s,Aside,0
which,which,s,Aside,1
appears,appears,s,SubjectivePercept,0
further,further,s,AbstractConcepts,0
by,by,s,,0
a,a,s,SenseObject,0
mole,mole,s,SenseObject,1
under,under,s,,0
his,his,s,PersonPronoun,0
right,right,n,,0
ear,ear,c,SenseObject,0
",",",",s,,0
with,with,s,Exceptions,0
only,only,s,Exceptions,1
three,three,s,Numbers,0
Witches,witches,s,PersonProperty,0
hairs,hairs,s,SenseObject,0
int,int,c,,0
",",",",s,,0
strange,strange,s,SubjectivePercept,0
and,and,s,,0
ominous,ominous,s,Negativity,0
predictions,predictions,s,ProjectAhead,0
of,of,n,,0
nature,nature,nnn,AbstractConcepts,0
You,you,s,DirectAddress,0
have,have,s,DirectAddress,1
acquainted,acquainted,s,,0
your,your,s,DirectAddress,0
self,self,s,SubjectivePercept,0
but,but,s,Resistance,0
very,very,s,Intensity,0
lately,lately,n,Updates,0
With,with,s,Specifiers,0
this,this,s,Specifiers,1
intelligence,intelligence,c,AbstractConcepts,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
as,as,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
remember,remember,n,ProjectBack,0
Your,your,s,DirectAddress,0
tongue,tongue,s,SenseObject,0
was,was,s,ProjectBack,0
guilty,guilty,s,Negative_Relation,0
of,of,s,Negative_Relation,1
no,no,s,DenyDisclaim,0
such,such,s,Intensity,0
character,character,c,LangRef,0
",",",",n,,0
When,when,s,TimeShift,0
he,he,s,TimeShift,1
sat,sat,s,ReportingEvents,0
Judge,judge,s,PrivateThinking,0
upon,upon,s,,0
the,the,s,,0
Admiral,admiral,c,PersonProperty,0
",",",",n,,0
A,a,s,,0
pious,pious,s,StandardsPos,0
incorrupt,incorrupt,s,StandardsPos,0
man,man,c,PersonProperty,0
",",",",s,,0
a,a,s,CommonAuthorities,0
faithful,faithful,s,CommonAuthorities,1
and,and,s,,0
fortunate,fortunate,n,Positivity,0
Servant,servant,s,PersonProperty,0
to,to,s,,0
his,his,s,PersonPronoun,0
King,king,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
one,one,s,StandardsPos,0
of,of,s,StandardsPos,1
the,the,s,StandardsPos,2
greatest,greatest,n,StandardsPos,3
Honors,honors,s,StandardsPos,0
that,that,s,,0
ever,ever,s,Biographical_Time,0
the,the,s,,0
Admiral,admiral,s,PersonProperty,0
received,received,c,ReportingStates,0
",",",",s,ReportingStates,1
was,was,n,ProjectBack,0
That,that,s,ProjectBack,1
he,he,s,ProjectBack,0
had,had,s,ProjectBack,1
so,so,s,,0
noble,noble,s,StandardsPos,0
and,and,s,,0
just,just,s,SubjectivePercept,0
a,a,s,SubjectivePercept,1
Judge,judge,c,PrivateThinking,0
",",",",s,,0
this,this,s,Insist,0
must,must,n,Insist,1
Imply,imply,s,ReasonForward,0
a,a,s,SubjectivePercept,0
strange,strange,s,SubjectivePercept,1
volubilitie,volubilitie,s,UNRECOGNIZED,0
in,in,s,DirectAddress,0
your,your,s,DirectAddress,1
tongue,tongue,c,SenseObject,0
",",",",s,,0
or,or,n,,0
Conscience,conscience,c,StandardsPos,0
",",",",s,,0
I,i,s,FirstPer,0
speak,speak,s,CommonAuthorities,0
not,not,s,CommonAuthorities,1
to,to,s,,0
discountenance,discountenance,s,Negative_Relation,0
any,any,n,,0
Evidence,evidence,s,Support,0
for,for,s,Support,1
the,the,s,SenseObject,0
King,king,c,SenseObject,1
",",",",s,Resistance,0
but,but,s,Resistance,1
to,to,s,,0
put,put,s,DirectAddress,0
you,you,s,DirectAddress,1
in,in,s,PrivateThinking,0
mind,mind,c,PrivateThinking,1
",",",",n,,0
Mr,mr,c,PersonProperty,0
.,.,s,PersonProperty,1
Advocate,advocate,s,ConfirmedThght,0
that,that,s,DirectAddress,0
you,you,s,DirectAddress,1
had,had,s,ProjectBack,0
then,then,s,,0
a,a,s,Positivity,0
better,better,s,Positivity,1
opinion,opinion,n,SubjectivePercept,0
Of,of,s,,0
my,my,s,DirectAddress,0
Lord,lord,s,DirectAddress,1
Chancellor,chancellor,c,CommonAuthorities,0
.,.,nn,,0
Your,your,s,DirectAddress,0
Lordship,lordship,s,CommonAuthorities,0
has,has,s,,0
most,most,s,Comparison,0
aptly,aptly,s,StandardsPos,0
interposed,interposed,c,ReportingStates,0
",",",",s,ReportingStates,1
and,and,s,,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
word,word,s,LangRef,0
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
easily,easily,n,Confidence,0
satisfy,satisfy,s,StandardsPos,0
all,all,s,DirectAddress,0
your,your,s,DirectAddress,1
judgments,judgments,c,PrivateThinking,0
;,;,s,,0
He,he,s,PersonPronoun,0
was,was,s,Biographical_Time,0
then,then,s,Biographical_Time,1
a,a,s,PersonProperty,0
Judge,judge,c,PersonProperty,1
",",",",s,,0
and,and,s,,0
in,in,s,,0
Cathedra,cathedra,c,CommonAuthorities,0
",",",",s,,0
in,in,s,Specifiers,0
which,which,s,Specifiers,1
he,he,n,Contingency,0
could,could,s,Contingency,1
not,not,s,DenyDisclaim,0
err,err,c,StandardsNeg,0
;,;,s,,0
it,it,s,Contingency,0
may,may,s,Contingency,1
be,be,s,Contingency,2
your,your,s,DirectAddress,0
Lordships,lordships,s,CommonAuthorities,0
cases,cases,c,AbstractConcepts,0
",",",",s,,0
out,out,s,,0
of,of,s,,0
the,the,s,SenseObject,0
chair,chair,s,SenseObject,1
and,and,s,,0
seat,seat,s,CommonAuthorities,0
of,of,n,CommonAuthorities,1
Justice,justice,c,CommonAuthorities,2
",",",",s,,0
he,he,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
his,his,s,PersonPronoun,0
frailties,frailties,c,Negativity,0
",",",",s,,0
is,is,s,ReportingStates,0
loos'ed,loos'ed,s,UNRECOGNIZED,0
and,and,s,,0
exposed,exposed,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
the,the,s,Contingency,0
conditions,conditions,s,Contingency,1
of,of,n,Contingency,2
other,other,s,Specifiers,0
humane,humane,s,StandardsPos,0
natures,natures,c,AbstractConcepts,0
;,;,s,,0
so,so,s,,0
every,every,s,Generalization,0
Judge,judge,c,PrivateThinking,0
",",",",s,,0
your,your,s,DirectAddress,0
Lordships,lordships,s,CommonAuthorities,0
are,are,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
ignorant,ignorant,s,StandardsNeg,0
has,has,s,ReportingEvents,0
a,a,n,ReportingEvents,1
kind,kind,s,Uncertainty,0
of,of,s,Uncertainty,1
privilege,privilege,s,SubjectivePercept,0
while,while,s,TimeDuration,0
he,he,s,TimeDuration,1
is,is,s,TimeDuration,2
in,in,s,Specifiers,0
his,his,s,Specifiers,1
state,state,c,,0
",",",",s,,0
office,office,s,SenseObject,0
and,and,s,,0
being,being,c,ReportingStates,0
",",",",s,,0
and,and,s,,0
although,although,n,Concessive,0
he,he,s,PersonPronoun,0
may,may,s,Contingency,0
quoad,quoad,s,AbstractConcepts,0
se,se,c,AbstractConcepts,0
",",",",s,,0
internally,internally,s,AbstractConcepts,0
and,and,s,,0
privately,privately,s,Disclosure,0
be,be,s,ReportingStates,0
guilty,guilty,s,Negative_Relation,0
of,of,s,Negative_Relation,1
bribery,bribery,s,Negativity,0
of,of,s,,0
Justice,justice,c,StandardsPos,0
",",",",s,Resistance,0
yet,yet,n,Resistance,1
quoad,quoad,s,AbstractConcepts,0
nos,nos,c,Inclusive,0
",",",",s,,0
and,and,s,,0
in,in,s,CommonAuthorities,0
public,public,s,CommonAuthorities,1
he,he,s,Updates,0
is,is,s,Updates,1
an,an,s,StandardsPos,0
upright,upright,s,StandardsPos,1
and,and,s,,0
innocent,innocent,s,Disclosure,0
Judge,judge,c,PrivateThinking,0
",",",",s,,0
we,we,s,ReportingStates,0
are,are,s,ReportingStates,1
to,to,s,,0
take,take,n,ReportingEvents,0
no,no,s,DenyDisclaim,0
notice,notice,c,DenyDisclaim,1
",",",",s,,0
nay,nay,c,OralCues,0
",",",",s,,0
we,we,s,,0
deserved,deserved,s,StandardsPos,0
to,to,s,,0
suffer,suffer,c,Negativity,0
",",",",s,,0
if,if,s,Contingency,0
we,we,s,Insist,0
should,should,s,Insist,1
detect,detect,s,PrivateThinking,0
or,or,s,,0
stain,stain,s,Negativity,0
him,him,c,Negativity,1
;,;,s,,0
for,for,n,,0
in,in,s,Specifiers,0
that,that,s,Specifiers,1
we,we,s,,0
disparage,disparage,s,Negative_Relation,0
the,the,s,SenseObject,0
Office,office,c,SenseObject,1
",",",",s,Aside,0
which,which,s,Aside,1
is,is,s,ReportingStates,0
the,the,s,ReportingStates,1
Kings,kings,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
may,may,s,Contingency,0
be,be,s,Contingency,1
our,our,s,Inclusive,0
own,own,c,Inclusive,1
",",",",s,Resistance,0
but,but,n,Resistance,1
once,once,s,SubjectiveTime,0
removed,removed,s,SubjectiveTime,1
from,from,s,,0
his,his,s,PersonPronoun,0
place,place,s,SpaceRelation,0
by,by,s,,0
just,just,s,Intensity,0
dishonor,dishonor,s,StandardsNeg,0
of,of,s,,0
the,the,s,SenseObject,0
King,king,c,SenseObject,1
",",",",s,,0
he,he,s,Updates,0
is,is,s,Updates,1
no,no,s,DenyDisclaim,0
more,more,s,DenyDisclaim,1
a,a,n,PersonProperty,0
Judge,judge,s,PersonProperty,1
but,but,s,Resistance,0
a,a,s,,0
common,common,s,PersonProperty,0
person,person,c,PersonProperty,1
",",",",s,,0
whom,whom,s,PersonProperty,0
the,the,s,PersonProperty,1
law,law,s,AbstractConcepts,0
takes,takes,s,Responsibility,0
hold,hold,s,Responsibility,1
on,on,c,,0
",",",",s,,0
and,and,s,,0
we,we,s,ReportingStates,0
are,are,s,ReportingStates,1
then,then,s,TimeShift,0
to,to,n,TimeShift,1
forget,forget,s,Negativity,0
what,what,s,Negativity,1
he,he,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
been,been,c,ProjectBack,0
",",",",s,,0
and,and,s,,0
without,without,s,Contingency,0
partiality,partiality,s,SubjectivePercept,0
to,to,s,,0
strip,strip,s,AbstractConcepts,0
and,and,s,,0
lay,lay,s,Negativity,0
him,him,s,Negativity,1
open,open,n,Negativity,2
to,to,s,Negativity,3
the,the,s,,0
world,world,c,AbstractConcepts,0
",",",",s,,0
a,a,s,,0
counterfeit,counterfeit,s,StandardsNeg,0
and,and,s,,0
corrupt,corrupt,s,StandardsNeg,0
Judge,judge,c,PrivateThinking,0
",",",",s,,0
as,as,s,Specifiers,0
for,for,s,Specifiers,1
example,example,c,AbstractConcepts,0
",",",",s,,0
he,he,s,PersonPronoun,0
may,may,s,Contingency,0
and,and,n,,0
ought,ought,s,Insist,0
to,to,s,Insist,1
flourish,flourish,s,Positivity,0
in,in,s,Specifiers,0
his,his,s,Specifiers,1
greatness,greatness,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
break,break,s,ReportingEvents,0
any,any,s,,0
man's,man's,s,PersonProperty,0
neck,neck,c,SenseObject,0
",",",",s,,0
with,with,s,,0
as,as,s,Comparison,0
much,much,n,Comparison,1
facility,facility,s,AbstractConcepts,0
as,as,s,,0
a,a,s,,0
jest,jest,c,Positivity,0
",",",",s,Resistance,0
but,but,s,Resistance,1
the,the,s,,0
case,case,s,AbstractConcepts,0
being,being,s,ReportingStates,0
altered,altered,c,ReportingStates,0
",",",",s,ReportingStates,1
and,and,s,,0
he,he,s,PersonPronoun,0
down,down,c,,0
",",",",s,,0
every,every,s,Generalization,0
subject,subject,n,LangRef,0
shall,shall,s,ProjectAhead,0
be,be,s,ProjectAhead,1
heard,heard,c,ReportingStates,0
",",",",s,ReportingStates,1
a,a,s,SenseObject,0
Wolf,wolf,s,SenseObject,1
may,may,s,Contingency,0
be,be,s,Contingency,1
appareld,appareld,s,UNRECOGNIZED,0
in,in,s,,0
a,a,s,,0
Lambskinne,lambskinne,c,UNRECOGNIZED,0
;,;,s,,0
and,and,s,,0
if,if,s,Contingency,0
every,every,s,Inclusive,0
man,man,n,Inclusive,1
should,should,s,Insist,0
be,be,s,ReportingStates,0
afraid,afraid,s,Fear,0
to,to,s,Fear,1
speak,speak,s,ReportingEvents,0
truth,truth,c,StandardsPos,0
",",",",s,,0
nay,nay,s,OralCues,0
and,and,s,,0
more,more,s,Comparison,0
than,than,s,Comparison,1
truth,truth,c,StandardsPos,0
",",",",s,,0
if,if,s,Contingency,0
the,the,s,Contingency,1
good,good,s,StandardsPos,0
of,of,s,StandardsPos,1
the,the,n,StandardsPos,2
subject,subject,s,LangRef,0
which,which,s,,0
are,are,s,ReportingStates,0
clients,clients,s,PersonProperty,0
sometime,sometime,s,Uncertainty,0
require,require,s,CommonAuthorities,0
it,it,c,,0
",",",",s,,0
there,there,s,Contingency,0
would,would,s,Contingency,1
be,be,s,Contingency,2
no,no,s,DenyDisclaim,0
remove,remove,s,ReportingEvents,0
of,of,n,,0
Officers,officers,c,PersonProperty,0
",",",",s,,0
if,if,s,Contingency,0
no,no,s,DenyDisclaim,0
remove,remove,s,ReportingEvents,0
no,no,s,DenyDisclaim,0
motions,motions,c,Motions,0
*,*,s,,0
if,if,s,Contingency,0
no,no,s,DenyDisclaim,0
motion,motion,s,Motions,0
in,in,s,CommonAuthorities,0
Court,court,s,CommonAuthorities,1
no,no,s,DenyDisclaim,0
heat,heat,c,SenseObject,0
",",",",s,,0
and,and,s,,0
by,by,n,,0
consequence,consequence,s,Consequence,0
but,but,s,Resistance,0
cold,cold,s,SenseProperty,0
Terms,terms,c,AbstractConcepts,0
;,;,s,,0
take,take,s,ReportingEvents,0
away,away,s,ReportingEvents,1
this,this,s,,0
moving,moving,c,,0
",",",",s,,0
this,this,s,,0
removing,removing,s,ReportingEvents,0
of,of,s,,0
Judges,judges,c,PrivateThinking,0
",",",",n,,0
the,the,s,CommonAuthorities,0
Law,law,s,CommonAuthorities,1
may,may,s,Contingency,0
bury,bury,s,Motions,0
it,it,s,,0
self,self,s,SubjectivePercept,0
in,in,s,SenseProperty,0
Buckram,buckram,c,SenseProperty,1
",",",",s,,0
and,and,s,,0
the,the,s,,0
kingdom,kingdom,s,CommonAuthorities,0
suffer,suffer,s,Negativity,0
for,for,s,Negativity,1
want,want,s,ProjectAhead,0
of,of,s,,0
a,a,s,SubjectiveTime,0
due,due,n,SubjectiveTime,1
execution,execution,c,Negative_Relation,0
;,;,s,,0
and,and,s,Immediacy,0
now,now,s,Immediacy,1
I,i,s,DirectAddress,0
hope,hope,s,DirectAddress,1
your,your,s,DirectAddress,2
Lordships,lordships,s,CommonAuthorities,0
are,are,s,ReportingStates,0
satisfied,satisfied,nnn,StandardsPos,0
Most,most,s,Comparison,0
learnedly,learnedly,s,StandardsPos,0
concluded,concluded,s,Sequence,0
to,to,s,,0
acquity,acquity,s,UNRECOGNIZED,0
our,our,s,Inclusive,0
self,self,c,SubjectivePercept,0
.,.,nnn,,0
Mr,mr,c,PersonProperty,0
.,.,s,PersonProperty,1
Advocate,advocate,c,ConfirmedThght,0
",",",",s,Request,0
please,please,s,Request,1
you,you,s,DirectAddress,0
to,to,s,,0
urge,urge,s,Intensity,0
for,for,s,,0
satisfaction,satisfaction,n,StandardsPos,0
Of,of,s,,0
the,the,s,,0
world,world,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
clearing,clearing,s,,0
the,the,s,SenseObject,0
Kings,kings,s,SenseObject,1
honor,honor,c,StandardsPos,0
",",",",s,,0
how,how,n,,0
In,in,s,,0
justly,justly,s,StandardsPos,0
he,he,s,Neutral_Attribution,0
proceeded,proceeded,s,Neutral_Attribution,1
against,against,s,Resistance,0
the,the,s,Resistance,1
Admiral,admiral,c,PersonProperty,0
.,.,nn,,0
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
obey,obey,s,CommonAuthorities,0
your,your,s,DirectAddress,0
Lordship,lordship,s,CommonAuthorities,0
--,--,s,,0
So,so,s,,0
v^st,v^st,s,UNRECOGNIZED,0
so,so,s,,0
infinite,infinite,s,AbstractConcepts,0
has,has,s,ProjectBack,0
been,been,s,ProjectBack,1
the,the,s,,0
impudence,impudence,s,StandardsNeg,0
of,of,n,Specifiers,0
this,this,s,Specifiers,1
Chancellor,chancellor,c,CommonAuthorities,0
*,*,s,,0
not,not,s,Metadiscourse,0
only,only,s,Metadiscourse,1
toward,toward,s,SpaceRelation,0
the,the,s,SpaceRelation,1
subject,subject,c,LangRef,0
",",",",s,Resistance,0
but,but,s,Resistance,1
even,even,s,Intensity,0
the,the,s,Intensity,1
sacred,sacred,s,StandardsPos,0
person,person,s,PersonProperty,0
of,of,n,,0
the,the,s,SenseObject,0
King,king,c,SenseObject,1
",",",",s,,0
that,that,s,,0
I,i,s,FirstPer,0
tremble,tremble,s,Motions,0
as,as,s,Specifiers,0
with,with,s,Specifiers,1
a,a,s,Specifiers,2
Palsy,palsy,s,Negativity,0
to,to,s,ProjectBack,0
remember,remember,s,ProjectBack,1
it,it,c,,0
.,.,s,,0
This,this,s,,0
man,man,c,PersonProperty,0
",",",",s,,0
or,or,s,,0
rather,rather,n,Resistance,0
this,this,s,,0
monster,monster,c,Negativity,0
",",",",s,,0
having,having,s,ReportingEvents,0
power,power,s,ReportingEvents,1
and,and,s,,0
commission,commission,s,CommonAuthorities,0
trusted,trusted,s,Confidence,0
for,for,s,,0
the,the,s,,0
examination,examination,s,PrivateThinking,0
of,of,s,PrivateThinking,1
the,the,n,,0
Lord,lord,s,CommonAuthorities,0
Admiral,admiral,c,PersonProperty,0
",",",",s,,0
a,a,s,PersonProperty,0
man,man,s,PersonProperty,1
perfect,perfect,s,StandardsPos,0
in,in,s,Generalization,0
all,all,s,Generalization,1
honor,honor,s,StandardsPos,0
and,and,s,,0
justice,justice,c,StandardsPos,0
;,;,s,,0
indeed,indeed,s,Intensity,0
the,the,s,Intensity,0
very,very,n,Intensity,1
ornament,ornament,s,SenseObject,0
and,and,s,,0
second,second,s,Sequence,0
flower,flower,s,SenseObject,0
of,of,s,,0
France,france,c,,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
the,the,s,SenseObject,0
Flower,flower,s,SenseObject,1
de,de,s,AbstractConcepts,0
lis,lis,c,,0
",",",",s,,0
is,is,s,ReportingStates,0
sacred,sacred,s,StandardsPos,0
and,and,n,,0
above,above,s,Intensity,0
all,all,s,Intensity,1
flowers,flowers,c,SenseObject,0
",",",",s,,0
and,and,s,,0
indeed,indeed,s,Intensity,0
the,the,s,Positivity,0
best,best,s,Positivity,1
flower,flower,s,SenseObject,0
in,in,s,Inclusive,0
our,our,s,Inclusive,1
garden,garden,c,SenseObject,0
.,.,s,,0
Having,having,s,ReportingEvents,0
used,used,s,ReportingEvents,0
all,all,n,,0
ways,ways,s,ProjectAhead,0
to,to,s,ProjectAhead,1
circumvent,circumvent,s,SubjectivePercept,0
his,his,s,PersonPronoun,0
innocence,innocence,s,Disclosure,0
by,by,s,,0
suborning,suborning,s,StandardsNeg,0
and,and,s,,0
promising,promising,s,Positivity,0
rewards,rewards,s,Positivity,0
to,to,s,,0
his,his,n,PersonPronoun,0
betrayers,betrayers,c,Negative_Relation,0
",",",",s,,0
by,by,s,,0
compelling,compelling,s,CommonAuthorities,0
others,others,s,Uncertainty,0
by,by,s,,0
the,the,s,,0
cruelty,cruelty,s,Anger,0
of,of,s,,0
tortures,tortures,c,Negativity,0
",",",",s,,0
as,as,s,,0
namely,namely,s,Specifiers,0
Mounsieur,mounsieur,n,UNRECOGNIZED,0
Allegre,allegre,s,UNRECOGNIZED,0
a,a,s,Intensity,0
most,most,s,Intensity,1
honest,honest,s,StandardsPos,0
and,and,s,,0
faithful,faithful,s,StandardsPos,0
servant,servant,s,StandardsPos,1
to,to,s,,0
his,his,s,PersonPronoun,0
Lord,lord,c,CommonAuthorities,0
",",",",s,,0
tearing,tearing,s,Negativity,0
and,and,s,,0
extending,extending,n,ReportingEvents,0
his,his,s,PersonPronoun,0
sinews,sinews,s,SenseObject,0
upon,upon,s,,0
the,the,s,,0
^,^,c,UNRECOGNIZED,0
acke,acke,s,UNRECOGNIZED,0
to,to,s,Insist,0
force,force,s,Insist,1
a,a,s,,0
confession,confession,s,Disclosure,0
to,to,s,,0
his,his,s,PersonPronoun,0
purpose,purpose,c,ProjectAhead,0
",",",",s,,0
and,and,s,,0
finding,finding,n,,0
nothing,nothing,s,DenyDisclaim,0
prevail,prevail,s,Insist,0
upon,upon,s,Insist,1
the,the,s,,0
invincible,invincible,s,StandardsPos,0
virtue,virtue,s,StandardsPos,0
of,of,s,,0
the,the,s,,0
Admiral,admiral,nnn,PersonProperty,0
How,how,s,,0
he,he,s,Biographical_Time,0
would,would,s,Biographical_Time,1
flatter,flatter,s,SubjectivePercept,0
him,him,c,PersonPronoun,0
?,?,nnn,Question,0
Yet,yet,s,Resistance,0
most,most,s,Comparison,0
maliciously,maliciously,s,StandardsNeg,0
proceeded,proceeded,s,Sequence,0
to,to,s,Sequence,1
arraigne,arraigne,s,UNRECOGNIZED,0
him,him,c,PersonPronoun,0
;,;,s,,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
short,short,s,SenseProperty,0
against,against,s,,0
all,all,s,,0
color,color,n,AbstractConcepts,0
of,of,s,,0
Justice,justice,s,StandardsPos,0
condemned,condemned,s,Negative_Relation,0
him,him,s,PersonPronoun,0
of,of,s,,0
high,high,s,,0
treasons,treasons,c,StandardsNeg,0
;,;,s,,0
oh,oh,s,OralCues,0
think,think,s,PrivateThinking,0
what,what,s,PrivateThinking,1
the,the,s,SubjectivePercept,0
life,life,s,SubjectivePercept,1
of,of,s,SubjectivePercept,2
man,man,s,PersonProperty,0
is,is,c,ReportingStates,0
",",",",n,,0
that,that,s,Contingency,0
can,can,s,Contingency,1
never,never,s,Confidence,0
be,be,s,Confidence,1
recompensed,recompensed,c,RecurringEvents,0
;,;,s,Resistance,0
but,but,s,Resistance,1
the,the,s,SubjectivePercept,0
life,life,s,SubjectivePercept,1
of,of,s,SubjectivePercept,2
a,a,s,StandardsPos,0
just,just,s,StandardsPos,1
man,man,c,PersonProperty,0
",",",",s,,0
a,a,s,PersonProperty,0
man,man,s,PersonProperty,1
that,that,s,Specifiers,0
is,is,s,Specifiers,1
the,the,n,Specifiers,2
vigor,vigor,s,StandardsPos,0
and,and,s,,0
glory,glory,s,StandardsPos,0
of,of,s,Inclusive,0
our,our,s,Inclusive,1
life,life,s,AbstractConcepts,0
and,and,s,,0
nation,nation,s,CommonAuthorities,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
torn,torn,s,ReportingEvents,0
to,to,s,Negativity,0
death,death,c,Negativity,1
",",",",s,,0
and,and,s,,0
sacrifis'd,sacrifis'd,n,UNRECOGNIZED,0
beyond,beyond,s,SpaceRelation,0
the,the,s,SpaceRelation,1
malice,malice,s,StandardsNeg,0
of,of,s,Inclusive,0
common,common,s,Inclusive,1
persecution,persecution,c,Negativity,0
.,.,s,Question,0
What,what,s,Question,1
Tiger,tiger,s,SenseObject,0
of,of,s,,0
Hercanian,hercanian,s,UNRECOGNIZED,0
breed,breed,s,AbstractConcepts,0
could,could,n,Contingency,0
have,have,s,Contingency,1
been,been,s,Contingency,2
so,so,s,Anger,0
cruel,cruel,c,Anger,1
?,?,s,Question,0
but,but,s,Resistance,0
this,this,s,Resistance,1
is,is,s,Resistance,2
not,not,s,DenyDisclaim,0
all,all,c,DenyDisclaim,1
?,?,s,Question,0
he,he,s,PersonPronoun,0
was,was,s,ProjectBack,0
not,not,s,DenyDisclaim,0
guilty,guilty,s,DenyDisclaim,1
only,only,s,SubjectivePercept,0
of,of,s,,0
murder,murder,c,Negativity,0
",",",",n,,0
guilty,guilty,s,Negative_Relation,0
I,i,s,ReceivedPOV,0
may,may,s,ReceivedPOV,1
say,say,s,ReceivedPOV,2
In,in,s,,0
foro,foro,s,UNRECOGNIZED,0
co^sctieniae,co^sctieniae,c,UNRECOGNIZED,0
",",",",s,Concessive,0
though,though,s,Concessive,1
our,our,s,Inclusive,0
good,good,s,,0
Admiral,admiral,s,PersonProperty,0
was,was,n,ProjectBack,0
miraculously,miraculously,s,Intensity,0
preserved,preserved,c,ReportingStates,0
",",",",s,ReportingStates,1
but,but,s,Resistance,0
unto,unto,s,CommonAuthorities,0
this,this,s,,0
he,he,s,PersonPronoun,0
added,added,s,Narrative_Verbs,0
a,a,s,Narrative_Verbs,1
most,most,s,Comparison,0
prodigious,prodigious,s,StandardsPos,0
and,and,s,,0
fearful,fearful,n,Fear,0
rape,rape,c,Negative_Relation,0
",",",",s,,0
a,a,s,,0
rape,rape,s,Negative_Relation,0
even,even,s,SubjectivePercept,0
upon,upon,s,SubjectivePercept,1
Justice,justice,s,StandardsPos,0
it,it,s,,0
self,self,c,SubjectivePercept,0
",",",",s,,0
the,the,s,Intensity,0
very,very,s,Intensity,1
soul,soul,s,Disclosure,0
of,of,s,Inclusive,0
our,our,s,Inclusive,1
state,state,c,,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
the,the,n,Sequence,0
rest,rest,s,Sequence,1
of,of,s,Sequence,2
the,the,s,Sequence,3
Judges,judges,s,PrivateThinking,0
upon,upon,s,,0
the,the,s,,0
Bench,bench,c,SenseObject,0
",",",",s,,0
venerable,venerable,s,StandardsPos,0
images,images,s,SenseObject,0
of,of,s,SenseObject,1
Austria,austria,c,,0
",",",",s,,0
he,he,s,PersonPronoun,0
most,most,n,Comparison,0
tyranously,tyranously,s,UNRECOGNIZED,0
compelled,compelled,s,CommonAuthorities,0
to,to,s,,0
set,set,s,Narrative_Verbs,0
their,their,s,Narrative_Verbs,1
hands,hands,s,SenseObject,0
to,to,s,,0
his,his,s,PersonPronoun,0
most,most,s,Comparison,0
