JO,jo,s,PersonProperty,0
",",",",s,,0
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
clear,clear,s,,0
it,it,c,,0
:,:,n,,0
I,i,s,Autobio,0
was,was,s,Autobio,1
betrayed,betrayed,s,Anger,0
by,by,s,,0
thy,thy,s,DirectAddress,0
ambitious,ambitious,s,ProjectAhead,0
Father,father,c,PersonProperty,0
",",",",n,,0
Who,who,s,,0
placed,placed,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
Princess,princess,c,PersonProperty,0
",",",",s,,0
as,as,s,,0
thy,thy,s,DirectAddress,0
Sister,sister,c,PersonProperty,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
me,me,c,FirstPer,0
:,:,n,,0
Disguised,disguised,s,SubjectivePercept,0
and,and,s,,0
silent,silent,s,SenseProperty,0
we,we,s,,0
performed,performed,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
Deed,deed,c,AbstractConcepts,0
;,;,n,Curiosity,0
And,and,s,Curiosity,1
when,when,s,Curiosity,2
I,i,s,FirstPer,0
brought,brought,s,Narrative_Verbs,0
her,her,s,Narrative_Verbs,1
home,home,s,SceneShift,0
to,to,s,SceneShift,1
feast,feast,s,Motions,0
on,on,s,Motions,1
Love,love,c,Positivity,0
",",",",n,,0
She,she,s,Neutral_Attribution,0
swore,swore,s,Neutral_Attribution,1
I,i,s,Insist,0
should,should,s,Insist,1
not,not,s,Insist,2
taste,taste,s,SenseProperty,0
it,it,s,,0
in,in,s,SpaceRelation,0
the,the,s,SpaceRelation,1
Light,light,c,SpaceRelation,2
:,:,n,,0
Pretended,pretended,s,PrivateThinking,0
Virgin,virgin,s,PersonProperty,0
Modesty,modesty,s,SubjectivePercept,0
refused,refused,c,Resistance,0
;,;,n,,0
So,so,s,,0
by,by,s,,0
the,the,s,,0
Assistance,assistance,s,StandardsPos,0
of,of,s,,0
the,the,s,,0
fatal,fatal,s,Negativity,0
Darkness,darkness,c,SenseProperty,0
",",",",n,,0
I,i,s,FirstPer,0
grasped,grasped,s,Narrative_Verbs,0
her,her,s,Narrative_Verbs,1
as,as,s,,0
the,the,s,,0
Longings,longings,s,PrivateThinking,0
of,of,s,,0
my,my,s,SelfDisclosure,0
Soul,soul,c,SelfDisclosure,1
.,.,nn,Intensity,0
I,i,s,Intensity,1
do,do,s,Intensity,2
believe,believe,s,PrivateThinking,0
thee,thee,c,DirectAddress,0
:,:,s,,0
Oh,oh,c,OralCues,0
!,!,s,,0
Death,death,s,Negativity,0
hunts,hunts,s,ReportingEvents,0
my,my,s,SelfDisclosure,0
Soul,soul,c,SelfDisclosure,1
",",",",n,,0
And,and,s,,0
drives,drives,s,ReportingEvents,0
it,it,s,,0
from,from,s,Specifiers,0
its,its,s,Specifiers,1
mortal,mortal,s,PersonProperty,0
Mansion,mansion,c,SenseObject,0
.,.,nn,,0
I,i,s,SelfDisclosure,0
thought,thought,s,SelfDisclosure,1
it,it,s,ProjectBack,0
was,was,s,ProjectBack,1
the,the,s,ProjectBack,2
King,king,s,PersonProperty,0
now,now,s,Updates,0
in,in,s,Updates,1
thy,thy,s,DirectAddress,0
place,place,c,SpaceRelation,0
",",",",n,,0
Hearing,hearing,s,SpaceRelation,0
thee,thee,s,DirectAddress,0
talk,talk,s,Citations,0
of,of,s,Citations,1
Ravishing,ravishing,c,Positivity,0
;,;,n,,0
Thought,thought,s,PrivateThinking,0
',',c,,0
twas,twas,s,ProjectBack,0
some,some,s,Uncertainty,0
fresh,fresh,s,SenseProperty,0
Design,design,s,AbstractConcepts,0
upon,upon,s,DirectAddress,0
your,your,s,DirectAddress,1
Sister,sister,c,PersonProperty,0
",",",",n,Aside,0
Which,which,s,Aside,1
my,my,s,FirstPer,0
mistaking,mistaking,s,StandardsNeg,0
Arm,arm,s,SenseObject,0
endeavored,endeavored,s,ProjectAhead,0
to,to,s,ProjectAhead,1
prevent,prevent,c,Resistance,0
.,.,nn,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
satisfied,satisfied,c,ReportingStates,0
",",",",s,ReportingStates,1
and,and,s,,0
pray,pray,s,Intensity,0
be,be,s,ReportingStates,0
you,you,c,DirectAddress,0
;,;,s,,0
I,i,s,Autobio,0
never,never,s,Autobio,1
meant,meant,s,SubjectivePercept,0
you,you,s,DirectAddress,0
Ill,ill,c,Negativity,0
;,;,n,,0
Wickedness,wickedness,s,Negativity,0
once,once,s,TimeShift,0
invaded,invaded,s,Anger,0
my,my,s,Anger,1
fallen,fallen,s,ReportingEvents,0
Temper,temper,c,AbstractConcepts,0
",",",",n,Resistance,0
But,but,s,Resistance,1
I,i,s,FirstPer,0
at,at,s,SubjectiveTime,0
last,last,s,SubjectiveTime,1
o'ercame,o'ercame,s,UNRECOGNIZED,0
it,it,c,,0
",",",",s,,0
Oh,oh,s,OralCues,0
Rheusanes,rheusanes,c,UNRECOGNIZED,0
!,!,nn,,0
What,what,s,Question,0
are,are,s,Question,1
thy,thy,s,DirectAddress,0
last,last,s,Sequence,0
Desires,desires,c,Positivity,0
?,?,nnn,Question,0
Take,take,s,Negativity,0
Pity,pity,s,Negativity,1
on,on,s,Negativity,2
my,my,s,FirstPer,0
Sister,sister,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
keep,keep,s,Resistance,0
her,her,s,Resistance,1
from,from,s,Resistance,2
the,the,s,Resistance,3
future,future,n,ProjectAhead,0
Evil,evil,s,StandardsNeg,0
of,of,s,Specifiers,0
this,this,s,Specifiers,1
cursed,cursed,s,ReportingEvents,0
Tarquin,tarquin,s,UNRECOGNIZED,0
has,has,s,,0
dishonored,dishonored,s,StandardsNeg,0
her,her,c,PersonPronoun,0
.,.,n,,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
going,going,c,ReportingEvents,0
",",",",s,,0
and,and,s,,0
if,if,s,Contingency,0
to,to,s,,0
Happiness,happiness,s,Positivity,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
preferred,preferred,c,Positivity,0
",",",",n,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
entreat,entreat,s,Request,0
for,for,s,,0
Thee,thee,c,DirectAddress,0
.,.,nn,,0
Blessings,blessings,s,StandardsPos,0
unenvi'd,unenvi'd,s,UNRECOGNIZED,0
wait,wait,s,ProjectAhead,0
upon,upon,s,,0
thy,thy,s,DirectAddress,0
Soul,soul,c,Disclosure,0
",",",",n,,0
And,and,s,,0
mount,mount,s,Motions,0
it,it,s,,0
to,to,s,,0
the,the,s,,0
Glory,glory,s,StandardsPos,0
it,it,s,,0
deserves,deserves,c,StandardsPos,0
:,:,n,,0
Remove,remove,s,ReportingEvents,0
this,this,s,,0
Body,body,s,SenseObject,0
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
Chamber,chamber,c,SenseObject,0
",",",",n,,0
And,and,s,,0
over,over,s,,0
it,it,s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
lament,lament,s,Sad,0
its,its,s,,0
Fate,fate,c,SubjectivePercept,0
.,.,n,,0
Heaven,heaven,c,Positivity,0
!,!,s,,0
Thou,thou,s,DirectAddress,0
have,have,s,Confidence,0
shown,shown,s,Confidence,1
thy,thy,s,DirectAddress,0
Care,care,s,StandardsPos,0
on,on,s,,0
thy,thy,s,DirectAddress,0
Vicegerent,vicegerent,c,CommonAuthorities,0
",",",",n,,0
And,and,s,,0
in,in,s,,0
my,my,s,FirstPer,0
Bloom,bloom,s,SenseObject,0
of,of,s,,0
Wickedness,wickedness,s,Negativity,0
have,have,s,,0
cropped,cropped,s,SenseProperty,0
me,me,c,FirstPer,0
:,:,n,,0
Ghinotto,ghinotto,s,UNRECOGNIZED,0
worked,worked,s,ReportingEvents,0
upon,upon,s,ReportingEvents,1
my,my,s,FirstPer,0
yiedling,yiedling,s,UNRECOGNIZED,0
Soul,soul,c,Disclosure,0
;,;,n,,0
When,when,s,Question,0
it,it,s,Question,1
was,was,s,ProjectBack,0
dulled,dulled,s,SenseProperty,0
with,with,s,SenseProperty,1
suffering,suffering,s,Negativity,0
then,then,s,Sequence,0
he,he,s,Sequence,1
preyed,preyed,s,Negativity,0
on,on,s,Negativity,1
it,it,c,,0
;,;,n,Resistance,0
But,but,s,Resistance,1
sadly,sadly,s,Sad,0
have,have,s,Question,0
I,i,s,Question,1
answered,answered,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
Offense,offense,c,SubjectivePercept,0
",",",",n,,0
Slaying,slaying,s,Negativity,0
his,his,s,PersonPronoun,0
Son,son,s,PersonProperty,0
in,in,s,,0
aiming,aiming,s,ProjectAhead,0
at,at,s,ProjectAhead,1
my,my,s,FirstPer,0
Prince,prince,c,PersonProperty,0
.,.,nn,,0
A,a,s,,0
Pox,pox,s,StandardsNeg,0
o'these,o'these,s,UNRECOGNIZED,0
peaceable,peaceable,s,StandardsPos,0
Times,times,c,AbstractConcepts,0
",",",",s,,0
we,we,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
certainly,certainly,s,Confidence,0
be,be,s,ReportingStates,0
starved,starved,s,Negativity,0
in,in,s,,0
',',c,,0
em,em,c,SpaceRelation,0
.,.,nnn,,0
A,a,s,,0
Pox,pox,s,StandardsNeg,0
on,on,s,Inclusive,0
our,our,s,Inclusive,1
Folly,folly,s,StandardsNeg,0
for,for,s,,0
suffering,suffering,s,Negativity,0
peaceable,peaceable,s,StandardsPos,0
Times,times,c,AbstractConcepts,0
",",",",s,,0
have,have,s,Question,0
we,we,s,Question,1
not,not,s,DenyDisclaim,0
the,the,s,DenyDisclaim,1
Power,power,s,AbstractConcepts,0
in,in,s,Inclusive,0
our,our,n,Inclusive,1
own,own,s,SubjectivePercept,0
hands,hands,nnn,SubjectivePercept,1
For,for,s,,0
what,what,c,Question,0
?,?,nnn,Question,1
Why,why,c,Question,0
",",",",s,,0
to,to,s,,0
make,make,s,ReportingEvents,0
what,what,s,Question,0
time,time,s,Question,1
we,we,s,,0
please,please,c,Positivity,0
:,:,s,,0
Mutiny,mutiny,c,Negativity,0
",",",",s,,0
my,my,s,Positivity,0
dear,dear,s,Positivity,1
Dogs,dogs,c,SenseObject,0
.,.,nnn,,0
A,a,s,Negativity,0
Plague,plague,s,Negativity,1
upon,upon,s,Negativity,2
those,those,s,Specifiers,0
who,who,s,Specifiers,1
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
beat,beat,s,Negativity,0
',',c,,0
em,em,s,SpaceRelation,0
so,so,s,SubjectiveTime,0
soon,soon,c,SubjectiveTime,1
;,;,s,,0
neither,neither,s,DenyDisclaim,0
is,is,s,OpenQuery,0
there,there,s,OpenQuery,1
an,an,s,OpenQuery,2
Officer,officer,n,PersonProperty,0
destroyed,destroyed,c,Negativity,0
",",",",s,,0
not,not,s,DenyDisclaim,0
so,so,s,DenyDisclaim,1
much,much,s,DenyDisclaim,2
as,as,s,DenyDisclaim,3
a,a,s,DenyDisclaim,4
fat,fat,s,SenseProperty,0
Serjant,serjant,c,UNRECOGNIZED,0
",",",",s,,0
or,or,s,,0
a,a,s,,0
lean,lean,s,SenseProperty,0
Ensign,ensign,c,PersonProperty,0
;,;,s,,0
no,no,s,DenyDisclaim,0
Hint,hint,s,SubjectivePercept,0
of,of,s,SubjectivePercept,1
a,a,s,,0
Hope,hope,n,ProjectAhead,0
for,for,s,ProjectAhead,1
a,a,s,,0
Vacancy,vacancy,s,AbstractConcepts,0
to,to,s,,0
any,any,s,,0
man's,man's,s,PersonProperty,0
Merit,merit,nnn,StandardsPos,0
Why,why,s,Question,0
look,look,s,ReportingEvents,0
you,you,c,DirectAddress,0
",",",",s,,0
Corporal,corporal,c,AbstractConcepts,0
",",",",s,,0
our,our,s,Inclusive,0
nearnest,nearnest,s,UNRECOGNIZED,0
way,way,s,AbstractConcepts,0
to,to,s,,0
Preferment,preferment,c,Positivity,0
",",",",s,,0
(,(,c,,0
since,since,s,TimeShift,0
they,they,s,TimeShift,1
will,will,s,PredictedFuture,0
not,not,n,PredictedFuture,1
die,die,s,AbstractConcepts,0
in,in,s,,0
the,the,s,,0
Field,field,c,SenseObject,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
decently,decently,s,StandardsPos,0
of,of,s,,0
themselves,themselves,c,PersonPronoun,0
),),s,,0
is,is,s,ProjectAhead,0
to,to,s,ProjectAhead,1
make,make,s,Negativity,0
Mischief,mischief,s,Negativity,1
among,among,s,,0
',',c,,0
em,em,c,SpaceRelation,0
",",",",n,,0
and,and,s,,0
let,let,s,ReportingEvents,0
',',c,,0
em,em,s,SpaceRelation,0
destroy,destroy,s,Negativity,0
one,one,s,Numbers,0
another,another,nnn,Numbers,1
Ay,ay,c,OralCues,0
",",",",s,Resistance,0
but,but,s,Resistance,1
they,they,s,,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
take,take,s,ReportingEvents,0
our,our,s,Inclusive,0
Words,words,s,LangRef,0
for,for,s,,0
it,it,c,,0
;,;,s,,0
Superiors,superiors,s,CommonAuthorities,0
have,have,s,,0
found,found,s,Confidence,0
out,out,s,Confidence,1
the,the,s,,0
Tricks,tricks,n,SubjectivePercept,0
of,of,s,,0
Inferiors,inferiors,c,StandardsNeg,0
",",",",s,,0
and,and,s,,0
have,have,s,,0
made,made,s,ReportingEvents,0
an,an,s,,0
Agreement,agreement,c,StandardsPos,0
",",",",s,,0
tho,tho,s,LangRef,0
Truth,truth,c,StandardsPos,0
",",",",s,,0
not,not,s,DenyDisclaim,0
to,to,s,DenyDisclaim,1
mind,mind,s,SubjectivePercept,0
it,it,nnn,,0
But,but,s,Resistance,0
why,why,s,Question,0
must,must,s,Insist,0
we,we,s,,0
be,be,s,ReportingStates,0
kept,kept,s,TimeDuration,0
in,in,s,TimeDuration,1
our,our,s,Inclusive,0
own,own,s,Inclusive,1
Country,country,c,Inclusive,2
?,?,s,Question,0
If,if,s,Contingency,0
we,we,s,Contingency,1
were,were,s,Contingency,2
abroad,abroad,s,SceneShift,0
we,we,s,,0
might,might,s,Contingency,0
plunder,plunder,c,Negativity,0
.,.,nnn,,0
We,we,s,,0
steal,steal,s,Negativity,0
here,here,c,SpaceRelation,0
",",",",s,SpaceRelation,1
which,which,s,,0
is,is,s,SubjectivePercept,0
all,all,s,SubjectivePercept,1
one,one,c,Numbers,0
.,.,nnn,,0
No,no,c,OralCues,0
",",",",s,OralCues,1
it,it,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
not,not,c,DenyDisclaim,2
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
we,we,s,ReasonForward,2
are,are,s,Negativity,0
hanged,hanged,s,Negativity,1
for,for,s,,0
it,it,c,,0
.,.,nnn,Imperative,0
Hark,hark,c,Imperative,1
",",",",s,,0
you,you,s,DirectAddress,0
fellow,fellow,s,Inclusive,0
Soldiers,soldiers,c,Inclusive,1
",",",",s,,0
now,now,s,Immediacy,0
cannot,cannot,s,DenyDisclaim,0
I,i,s,FirstPer,0
for,for,s,,0
my,my,s,FirstPer,0
Blood,blood,s,SenseObject,0
understand,understand,s,PrivateThinking,0
why,why,s,Question,0
this,this,s,ReportingStates,0
is,is,n,ReportingStates,1
our,our,s,Inclusive,0
own,own,s,Inclusive,1
Country,country,c,Inclusive,2
;,;,s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
choked,choked,s,Negativity,0
if,if,s,Contingency,0
there,there,s,Contingency,1
be,be,s,Contingency,2
a,a,s,PersonProperty,0
man,man,s,PersonProperty,1
among,among,s,Inclusive,0
us,us,s,Inclusive,1
has,has,s,ReportingEvents,0
a,a,s,ReportingEvents,1
Foot,foot,s,SenseObject,0
of,of,s,,0
Land,land,n,AbstractConcepts,0
in,in,s,,0
it,it,nnn,,0
No,no,s,Comparison,0
more,more,s,Comparison,1
than,than,s,Comparison,2
he,he,s,PersonPronoun,0
stands,stands,s,Confidence,0
upon,upon,c,Confidence,1
.,.,s,OralCues,0
Well,well,c,OralCues,1
",",",",s,OralCues,2
it,it,s,,0
is,is,s,ReportingStates,0
a,a,s,ReportingStates,1
brave,brave,s,StandardsPos,0
thing,thing,s,Uncertainty,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
an,an,s,,0
Officer,officer,c,PersonProperty,0
.,.,nnn,Question,0
What,what,s,Question,1
because,because,s,ReasonBackward,0
you,you,s,DirectAddress,0
can,can,s,Contingency,0
march,march,s,TimeDate,0
Five,five,s,TimeDate,1
Miles,miles,s,SpaceRelation,0
on,on,s,SpaceRelation,0
Horseback,horseback,c,SpaceRelation,1
?,?,nnn,Question,0
No,no,c,DenyDisclaim,0
:,:,s,,0
But,but,s,Resistance,0
to,to,s,Resistance,1
be,be,s,ReportingEvents,0
even,even,s,ReportingEvents,1
with,with,s,ReportingEvents,2
the,the,s,CommonAuthorities,0
Government,government,c,CommonAuthorities,1
.,.,nnn,,0
As,as,s,Specifiers,0
how,how,c,Specifiers,1
",",",",s,,0
old,old,s,SenseProperty,0
Dry-Bobb,dry-bobb,c,UNRECOGNIZED,0
?,?,nnn,Question,0
Why,why,c,Question,0
",",",",s,,0
as,as,s,,0
we,we,s,,0
marched,marched,s,ReportingEvents,0
from,from,s,,0
our,our,s,Inclusive,0
Quarters,quarters,c,,0
",",",",s,,0
we,we,s,,0
came,came,s,TimeDuration,0
through,through,s,TimeDuration,1
the,the,s,,0
City,city,s,CommonAuthorities,0
to,to,s,,0
the,the,s,,0
Camp,camp,c,SenseObject,0
;,;,n,,0
and,and,s,,0
a,a,s,,0
turbulent,turbulent,s,Negativity,0
Dog,dog,s,SenseObject,0
that,that,s,ProjectBack,0
was,was,s,ProjectBack,1
gaping,gaping,s,Motions,0
to,to,s,ProjectAhead,0
see,see,s,ProjectAhead,1
us,us,s,Inclusive,0
as,as,s,,0
we,we,s,,0
past,past,s,AbstractConcepts,0
by,by,s,,0
his,his,s,PersonPronoun,0
Shop,shop,c,SenseObject,0
",",",",s,,0
cried,cried,n,Intensity,0
out,out,c,Intensity,1
",",",",s,,0
Ay,ay,c,OralCues,0
",",",",s,,0
there,there,s,,0
goes,goes,s,ReportingEvents,0
the,the,s,,0
Plague,plague,s,Negativity,0
of,of,s,,0
the,the,s,,0
the,the,s,Inclusive,0
Nation,nation,c,Inclusive,1
:,:,s,,0
His,his,s,PersonPronoun,0
Wife,wife,s,PersonProperty,0
strait,strait,s,AbstractConcepts,0
replied,replied,c,Repair_Citation,0
",",",",s,,0
The,the,n,Positivity,0
Comforts,comforts,c,Positivity,1
",",",",s,,0
you,you,s,DirectAddress,0
Block-head,block-head,nnn,UNRECOGNIZED,0
So,so,c,Intensity,0
.,.,nnn,Intensity,1
The,the,s,,0
Captain,captain,s,PersonProperty,0
immediately,immediately,s,Immediacy,0
tip'd,tip'd,s,UNRECOGNIZED,0
her,her,s,PersonPronoun,0
the,the,s,Motions,0
Wink,wink,c,Motions,1
",",",",s,,0
And,and,s,,0
made,made,s,ReportingEvents,0
him,him,s,ReportingEvents,1
a,a,s,ReportingEvents,2
Cuckold,cuckold,s,PersonProperty,0
before,before,s,Sequence,0
it,it,n,Sequence,1
was,was,s,ProjectBack,0
dark,dark,nnn,SenseProperty,0
Oh,oh,s,OralCues,0
brave,brave,s,StandardsPos,0
Captain,captain,c,PersonProperty,0
!,!,nnn,,0
Nay,nay,s,OralCues,0
more,more,c,Comparison,0
;,;,s,,0
She,she,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
promised,promised,s,StandardsPos,0
on,on,s,StandardsPos,0
her,her,s,StandardsPos,1
Honor,honor,c,StandardsPos,2
",",",",n,,0
To,to,s,GenericEvents,0
be,be,s,GenericEvents,1
revenged,revenged,s,ReportingEvents,0
on,on,s,,0
her,her,s,PersonPronoun,0
Husband,husband,c,PersonProperty,0
",",",",s,,0
she,she,s,PersonPronoun,0
will,will,s,PredictedFuture,0
bring,bring,c,,0
",",",",n,Generalization,0
All,all,s,Generalization,1
the,the,s,,0
Females,females,s,PersonProperty,0
of,of,s,,0
both,both,s,,0
Generations,generations,c,AbstractConcepts,0
",",",",n,ReasonForward,0
For,for,s,ReasonForward,1
the,the,s,,0
Use,use,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
our,our,s,Inclusive,0
Regiment,regiment,c,PersonProperty,0
.,.,nn,Sequence,0
Then,then,s,Sequence,1
the,the,s,,0
Government's,government's,s,CommonAuthorities,0
settled,settled,s,ReportingEvents,0
again,again,c,RecurringEvents,0
.,.,nnn,,0
No,no,c,DenyDisclaim,0
;,;,s,,0
prithee,prithee,s,DirectAddress,0
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
Mutiny,mutiny,c,Negativity,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
I,i,s,ReasonForward,2
am,am,s,FirstPer,0
damnable,damnable,s,Anger,0
Hungry,hungry,c,SenseProperty,0
.,.,nnn,OralCues,0
Well,well,s,OralCues,1
then,then,s,Sequence,0
let,let,s,Sequence,1
us,us,s,Inclusive,0
Mutiny,mutiny,c,Negativity,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
my,my,s,FirstPer,0
Heart's,heart's,s,,0
even,even,s,SubjectivePercept,0
broke,broke,c,,0
:,:,n,,0
We,we,s,Inclusive,0
Have,have,s,Inclusive,1
abundance,abundance,s,StandardsPos,0
of,of,s,StandardsPos,1
Victuals,victuals,s,SenseObject,0
upon,upon,s,,0
the,the,s,SenseProperty,0
Plain,plain,c,SenseProperty,1
",",",",n,Resistance,0
But,but,s,Resistance,1
the,the,s,StandardsNeg,0
Devil,devil,s,StandardsNeg,1
a,a,s,SubjectivePercept,0
bit,bit,s,SubjectivePercept,1
on,on,s,,0
the,the,s,,0
Spit,spit,c,Motions,0
.,.,n,Future_Question,0
Would,would,s,Future_Question,1
it,it,s,,0
not,not,s,DenyDisclaim,0
make,make,s,ReportingEvents,0
a,a,s,PersonProperty,0
man,man,s,PersonProperty,1
mad,mad,c,Negativity,0
",",",",s,,0
to,to,s,ProjectAhead,0
see,see,s,ProjectAhead,1
a,a,s,,0
Flock,flock,n,SenseObject,0
Of,of,s,,0
Sheep,sheep,s,SenseObject,0
grazeing,grazeing,s,UNRECOGNIZED,0
at,at,s,AbstractConcepts,0
the,the,s,AbstractConcepts,1
head,head,s,AbstractConcepts,2
of,of,s,AbstractConcepts,3
one's,one's,s,Numbers,0
Regiment,regiment,c,PersonProperty,0
",",",",n,,0
Baaing,baaing,s,SenseProperty,0
and,and,s,,0
making,making,s,ReportingEvents,0
Mouths,mouths,s,SenseObject,0
at,at,s,Motions,0
us,us,c,Motions,1
",",",",s,,0
whilst,whilst,s,TimeDuration,0
we,we,n,,0
Dare,dare,s,SubjectivePercept,0
not,not,s,DenyDisclaim,0
cut,cut,s,Narrative_Verbs,0
their,their,s,Narrative_Verbs,1
Throats,throats,s,SenseObject,0
for,for,s,,0
the,the,s,,0
Affront,affront,c,Negative_Relation,0
.,.,nn,,0
Ay,ay,c,OralCues,0
",",",",s,,0
or,or,s,,0
to,to,s,ProjectAhead,0
see,see,s,ProjectAhead,1
a,a,s,,0
Battalion,battalion,s,PersonProperty,0
of,of,s,,0
Oxen,oxen,s,SenseObject,0
march,march,s,AbstractConcepts,0
by,by,n,,0
In,in,s,,0
State,state,c,,0
",",",",s,,0
and,and,s,,0
dung,dung,s,SenseObject,0
at,at,s,SpaceRelation,0
our,our,s,SpaceRelation,1
Tents,tents,s,SenseObject,0
Mouths,mouths,c,SenseObject,0
",",",",s,Resistance,0
yet,yet,s,Resistance,1
must,must,n,Insist,0
Not,not,s,Insist,1
knock,knock,s,Motions,0
',',c,,0
em,em,s,SpaceRelation,0
down,down,s,SceneShift,0
to,to,s,SceneShift,1
teach,teach,s,ReportingEvents,0
',',c,,0
em,em,s,SpaceRelation,0
better,better,s,Comparison,0
Manners,manners,c,StandardsPos,0
.,.,nn,,0
I,i,s,FirstPer,0
say,say,s,Citations,0
Mutiny,mutiny,c,Negativity,0
.,.,nnn,,0
Ay,ay,c,OralCues,0
",",",",s,,0
Mutiny,mutiny,c,Negativity,0
",",",",s,,0
mutiny,mutiny,c,Negativity,0
.,.,nnn,,0
Ay,ay,c,OralCues,0
",",",",s,Resistance,0
but,but,s,Resistance,1
for,for,s,,0
what,what,c,Question,0
?,?,s,Question,1
Pox,pox,s,StandardsNeg,0
on,on,s,SpaceRelation,0
it,it,s,SpaceRelation,1
we,we,s,Inclusive,0
have,have,s,Inclusive,1
our,our,s,Inclusive,0
Pay,pay,c,ReportingEvents,0
;,;,n,,0
If,if,s,Contingency,0
they,they,s,Contingency,1
would,would,s,ProjectBack,0
but,but,s,Resistance,0
stop,stop,s,Resistance,0
our,our,s,Inclusive,0
Pay,pay,s,ReportingEvents,0
once,once,c,TimeShift,0
",",",",n,,0
The,the,s,StandardsNeg,0
Devil,devil,s,StandardsNeg,1
should,should,s,Insist,0
not,not,s,Insist,1
stop,stop,s,Resistance,0
our,our,s,Inclusive,0
Mouths,mouths,c,SenseObject,0
.,.,nn,Sequence,0
Then,then,s,Sequence,1
Corporal,corporal,s,AbstractConcepts,0
we'll,we'll,s,ProjectAhead,0
Mutiny,mutiny,s,Negativity,0
for,for,s,Inclusive,0
our,our,s,Inclusive,1
Rights,rights,s,StandardsPos,0
and,and,s,,0
Privileges,privileges,c,SubjectivePercept,0
.,.,nnn,,0
To,to,s,,0
kill,kill,s,Negativity,0
and,and,s,,0
take,take,s,ReportingEvents,0
what,what,s,,0
we,we,s,,0
like,like,c,SubjectivePercept,0
.,.,nnn,,0
Ay,ay,c,OralCues,0
",",",",s,,0
and,and,s,,0
to,to,s,,0
eat,eat,s,ReportingEvents,0
and,and,s,,0
keep,keep,s,TimeDuration,0
what,what,s,,0
we,we,s,,0
kill,kill,c,Negativity,0
.,.,nnn,,0
Right,right,c,,0
",",",",s,,0
here,here,s,SpaceRelation,0
they,they,s,,0
send,send,s,ReportingEvents,0
us,us,s,Inclusive,0
abroad,abroad,s,SceneShift,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
knocked,knocked,s,Negativity,0
on,on,s,Negativity,1
the,the,s,Negativity,2
Head,head,c,Negativity,3
",",",",n,,0
When,when,s,Contingency,0
they,they,s,Contingency,1
have,have,s,Contingency,2
nothing,nothing,s,DenyDisclaim,0
to,to,s,DenyDisclaim,1
do,do,s,DenyDisclaim,2
for,for,s,Inclusive,0
us,us,s,Inclusive,1
at,at,s,SpaceRelation,0
home,home,c,SpaceRelation,1
.,.,s,,0
--,--,nn,,0
Else,else,s,Contingency,0
knock,knock,s,Motions,0
us,us,s,Inclusive,0
on,on,s,,0
the,the,s,SenseObject,0
head,head,c,SenseObject,1
",",",",s,,0
and,and,s,,0
starve,starve,s,Negativity,0
us,us,s,Inclusive,0
at,at,s,SpaceRelation,0
Home,home,c,SpaceRelation,1
.,.,nnn,Question,0
When,when,s,Question,1
there,there,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
nothing,nothing,s,DenyDisclaim,2
to,to,s,DenyDisclaim,3
do,do,s,Positivity,0
for,for,s,Positivity,1
us,us,s,Inclusive,0
abroad,abroad,c,SceneShift,0
.,.,nnn,,0
',',c,,0
Twould,twould,s,UNRECOGNIZED,0
be,be,s,ReportingStates,0
a,a,s,ReportingStates,1
pretty,pretty,s,SubjectivePercept,0
Sight,sight,s,SenseProperty,0
to,to,s,ProjectAhead,0
see,see,s,ProjectAhead,1
us,us,s,Inclusive,0
run,run,s,SceneShift,0
away,away,c,SceneShift,1
",",",",s,,0
Likw,likw,s,UNRECOGNIZED,0
Moses's,moses's,s,UNRECOGNIZED,0
Lions,lions,s,SenseObject,0
at,at,s,SpaceRelation,0
the,the,n,SpaceRelation,1
