MOors,moors,c,SenseObject,0
word,word,s,LangRef,0
on,on,s,SpaceRelation,0
it,it,nn,SpaceRelation,1
No,no,s,DenyDisclaim,0
Mask,mask,s,SenseObject,0
like,like,s,SubjectivePercept,0
open,open,s,,0
Truth,truth,s,StandardsPos,0
to,to,s,,0
cover,cover,s,AbstractConcepts,0
Lies,lies,c,,0
",",",",n,,0
As,as,s,Specifiers,0
to,to,s,Specifiers,1
go,go,s,ReportingEvents,0
naked,naked,s,SenseObject,0
is,is,s,Positivity,0
the,the,s,Positivity,1
best,best,s,Positivity,2
disguise,disguise,c,SubjectivePercept,0
.,.,nn,,0
O,o,s,LangRef,0
Maskwell,maskwell,c,UNRECOGNIZED,0
",",",",s,,0
what,what,s,,0
hopes,hopes,c,Positivity,0
?,?,s,Question,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
confounded,confounded,s,ReportingEvents,0
in,in,s,Uncertainty,0
a,a,s,Uncertainty,1
maze,maze,s,Uncertainty,2
of,of,s,PrivateThinking,0
thoughts,thoughts,c,PrivateThinking,1
",",",",s,,0
each,each,s,Specifiers,0
leading,leading,n,,0
into,into,s,,0
one,one,s,Numbers,0
another,another,c,Numbers,1
",",",",s,,0
and,and,s,Generalization,0
all,all,s,Generalization,1
ending,ending,s,Sequence,0
in,in,s,,0
perplexity,perplexity,c,Uncertainty,0
.,.,s,,0
My,my,s,FirstPer,0
Uncle,uncle,s,PersonProperty,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
see,see,c,,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
hear,hear,n,SpaceRelation,0
me,me,nnn,FirstPer,0
No,no,s,DenyDisclaim,0
matter,matter,c,DenyDisclaim,1
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
don't,don't,s,DenyDisclaim,0
trouble,trouble,s,DenyDisclaim,1
your,your,s,DirectAddress,0
head,head,c,SenseObject,0
",",",",s,Generalization,0
all,all,s,Generalization,1
is,is,s,ReportingStates,0
in,in,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
power,power,c,SelfDisclosure,2
.,.,nnn,Question,0
How,how,c,Question,1
?,?,s,Question,0
for,for,s,Intensity,0
Heaven's,heaven's,s,Intensity,1
sake,sake,c,Intensity,2
?,?,nnn,Question,0
Little,little,s,SenseProperty,0
do,do,s,DirectAddress,0
you,you,s,DirectAddress,1
think,think,s,PrivateThinking,0
that,that,s,PrivateThinking,1
your,your,s,DirectAddress,0
Aunt,aunt,s,PersonProperty,0
has,has,s,,0
kept,kept,s,StandardsPos,0
her,her,s,StandardsPos,1
word,word,c,StandardsPos,2
",",",",s,,0
--,--,s,,0
how,how,s,Intensity,0
the,the,s,Intensity,1
Devil,devil,s,Intensity,2
she,she,n,PersonPronoun,0
wrought,wrought,s,ReportingEvents,0
my,my,s,DirectAddress,0
Lord,lord,s,DirectAddress,1
into,into,s,,0
this,this,s,,0
dotage,dotage,c,Negativity,0
",",",",s,,0
I,i,s,FirstPer,0
know,know,s,Uncertainty,0
not,not,c,Uncertainty,1
;,;,s,Resistance,0
but,but,s,Resistance,1
he,he,s,Updates,0
is,is,s,Updates,1
gone,gone,s,SceneShift,0
to,to,s,SceneShift,1
Sir,sir,s,PersonProperty,0
Paul,paul,s,,0
about,about,n,FirstPer,0
my,my,s,FirstPer,1
Marriage,marriage,s,CommonAuthorities,0
with,with,s,,0
Cynthia,cynthia,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
has,has,s,,0
appointed,appointed,s,CommonAuthorities,0
me,me,s,FirstPer,0
his,his,s,PersonPronoun,0
Heir,heir,nnn,PersonProperty,0
The,the,s,StandardsNeg,0
Devil,devil,s,StandardsNeg,1
he,he,s,Neutral_Attribution,0
has,has,c,Neutral_Attribution,1
!,!,s,,0
what,what,s,ProjectAhead,0
is,is,s,ProjectAhead,1
to,to,s,ProjectAhead,2
be,be,s,ProjectAhead,3
done,done,c,ReportingStates,0
?,?,nnn,Question,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
it,it,c,,0
",",",",s,,0
it,it,s,Insist,0
must,must,s,Insist,1
be,be,s,Insist,2
by,by,s,,0
Stratagem,stratagem,c,AbstractConcepts,0
;,;,s,,0
for,for,s,ReasonBackward,0
it,it,s,ReasonBackward,1
is,is,s,ReasonBackward,2
in,in,s,Negativity,0
vain,vain,s,Negativity,1
to,to,s,,0
make,make,s,ReportingEvents,0
Application,application,s,ReportingEvents,1
to,to,n,ReportingEvents,2
him,him,c,PersonPronoun,0
.,.,s,,0
I,i,s,SelfDisclosure,0
think,think,s,SelfDisclosure,1
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
that,that,s,,0
in,in,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
head,head,s,SelfDisclosure,2
that,that,s,,0
cannot,cannot,s,Confidence,0
fail,fail,c,Confidence,1
:,:,s,Question,0
Where,where,s,Question,1
Is,is,s,ReportingStates,0
Cynthia,cynthia,nnn,UNRECOGNIZED,0
In,in,s,SpaceRelation,0
the,the,s,SpaceRelation,1
Garden,garden,c,SpaceRelation,2
.,.,nnn,DirectAddress,0
Let,let,s,DirectAddress,1
us,us,s,DirectAddress,2
go,go,s,ReportingEvents,0
and,and,s,ReportingEvents,1
consult,consult,s,ReportingEvents,0
her,her,c,ReportingEvents,1
",",",",s,,0
my,my,s,Autobio,0
life,life,s,Autobio,1
for,for,s,DirectAddress,0
yours,yours,c,DirectAddress,1
",",",",s,,0
I,i,s,FirstPer,0
cheat,cheat,s,Negative_Relation,0
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
.,.,nnn,,0
Maskwell,maskwell,s,UNRECOGNIZED,0
your,your,s,DirectAddress,0
Heir,heir,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
Marry,marry,s,Positivity,0
Cynthia,cynthia,c,UNRECOGNIZED,0
!,!,nnn,,0
I,i,s,Insist,0
cannot,cannot,s,Insist,1
do,do,s,Intensity,0
too,too,s,Intensity,1
much,much,c,Intensity,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
so,so,s,Intensity,0
much,much,s,Intensity,1
merit,merit,c,StandardsPos,0
.,.,nnn,Resistance,0
But,but,s,Resistance,1
this,this,s,Specifiers,0
is,is,s,Specifiers,1
a,a,s,Specifiers,2
thing,thing,s,Specifiers,3
of,of,s,,0
too,too,s,,0
great,great,s,Positivity,0
moment,moment,c,Positivity,1
",",",",s,,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
so,so,s,,0
suddenly,suddenly,s,Immediacy,0
resolved,resolved,c,ReportingStates,0
.,.,s,ReportingStates,1
Why,why,c,Question,0
",",",",n,,0
Cynthia,cynthia,c,UNRECOGNIZED,0
?,?,s,Question,0
Why,why,s,Question,0
must,must,s,Insist,0
he,he,s,PersonPronoun,0
be,be,s,ReportingStates,0
Married,married,c,Biographical_Time,0
?,?,s,Question,0
Is,is,s,ReportingStates,0
there,there,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
reward,reward,s,Positivity,0
enough,enough,s,SubjectivePercept,0
in,in,s,,0
raising,raising,s,ReportingEvents,0
his,his,s,PersonPronoun,0
low,low,n,AbstractConcepts,0
Fortune,fortune,c,ProjectAhead,0
",",",",s,Resistance,0
but,but,s,Resistance,1
he,he,s,Insist,0
must,must,s,Insist,1
mix,mix,s,Motions,0
his,his,s,PersonPronoun,0
Blood,blood,s,SenseObject,0
with,with,s,,0
mine,mine,c,FirstPer,0
",",",",s,,0
and,and,s,,0
Wed,wed,s,ReportingEvents,0
my,my,s,FirstPer,0
Niece,niece,c,PersonProperty,0
?,?,s,Question,0
how,how,s,,0
know,know,s,Confidence,0
you,you,n,DirectAddress,0
that,that,s,,0
my,my,s,FirstPer,0
Brother,brother,s,PersonProperty,0
will,will,s,PredictedFuture,0
consent,consent,c,CommonAuthorities,0
",",",",s,,0
or,or,s,,0
she,she,c,PersonPronoun,0
?,?,s,Question,0
nay,nay,c,OralCues,0
",",",",s,,0
he,he,s,PersonPronoun,0
himself,himself,s,PersonPronoun,0
perhaps,perhaps,s,Uncertainty,0
may,may,s,Contingency,0
have,have,n,Contingency,1
Affections,affections,s,Positivity,0
otherwhere,otherwhere,nnn,SpaceRelation,0
No,no,c,OralCues,0
",",",",s,OralCues,1
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
convinced,convinced,s,Confidence,0
he,he,s,PersonPronoun,0
loves,loves,s,Positivity,0
her,her,c,PersonPronoun,0
.,.,nnn,,0
Maskwell,maskwell,s,UNRECOGNIZED,0
love,love,s,Positivity,0
Cynthia,cynthia,c,UNRECOGNIZED,0
",",",",s,,0
impossible,impossible,c,StandardsNeg,0
!,!,nnn,,0
I,i,s,FirstPer,0
told,told,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
he,he,s,Neutral_Attribution,0
confessed,confessed,s,Neutral_Attribution,1
it,it,s,,0
to,to,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
.,.,nnn,,0
Confusion,confusion,c,Negativity,0
!,!,s,,0
how,how,s,Question,0
is,is,s,Question,1
this,this,c,,0
!,!,nnn,,0
His,his,s,PersonPronoun,0
humility,humility,s,SubjectivePercept,0
long,long,s,SenseProperty,0
stifled,stifled,s,Negativity,0
his,his,s,PersonPronoun,0
Passion,passion,c,SubjectivePercept,0
:,:,s,,0
And,and,s,,0
his,his,s,PersonPronoun,0
Love,love,s,StandardsPos,0
of,of,s,StandardsPos,1
Mellefont,mellefont,s,UNRECOGNIZED,0
would,would,s,Contingency,0
have,have,n,Contingency,1
made,made,s,Cause,0
him,him,s,Cause,1
still,still,s,Updates,0
conceal,conceal,s,SubjectivePercept,0
it,it,c,,0
",",",",s,,0
--,--,s,,0
but,but,c,Resistance,0
",",",",s,Resistance,1
by,by,s,,0
Encouragement,encouragement,c,Positivity,0
",",",",s,,0
I,i,s,FirstPer,0
wrung,wrung,s,Motions,0
the,the,s,Disclosure,0
secret,secret,s,Disclosure,1
from,from,n,,0
him,him,c,PersonPronoun,0
;,;,s,,0
and,and,s,,0
know,know,s,Confidence,0
he,he,s,Updates,0
is,is,s,Updates,1
no,no,s,DenyDisclaim,0
way,way,s,DenyDisclaim,1
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
rewarded,rewarded,s,Positivity,0
but,but,s,Resistance,0
in,in,s,Specifiers,0
her,her,c,Specifiers,1
.,.,s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
defer,defer,s,ReportingEvents,0
my,my,s,FirstPer,0
farther,farther,n,SpaceRelation,0
proceedings,proceedings,s,CommonAuthorities,0
in,in,s,,0
it,it,c,,0
",",",",s,,0
till,till,s,AbstractConcepts,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
considered,considered,s,Curiosity,0
it,it,c,,0
",",",",s,Resistance,0
but,but,s,Resistance,1
remember,remember,s,ProjectBack,0
how,how,s,ProjectBack,1
we,we,s,Inclusive,0
are,are,s,Inclusive,1
both,both,n,Inclusive,2
indebted,indebted,s,ProjectAhead,0
to,to,s,ProjectAhead,1
him,him,nnn,PersonPronoun,0
Both,both,s,,0
indebted,indebted,s,ProjectAhead,0
to,to,s,ProjectAhead,1
him,him,c,PersonPronoun,0
!,!,s,,0
yes,yes,c,OralCues,0
",",",",s,OralCues,1
we,we,s,Inclusive,0
are,are,s,Inclusive,1
both,both,s,Inclusive,2
indebted,indebted,s,ProjectAhead,0
to,to,s,ProjectAhead,1
him,him,c,PersonPronoun,0
",",",",s,,0
if,if,s,Contingency,0
you,you,s,DirectAddress,0
knew,knew,s,Confidence,0
all,all,c,,0
",",",",n,,0
damned,damned,s,Anger,0
Villain,villain,c,Negativity,0
!,!,s,,0
oh,oh,c,OralCues,0
",",",",s,OralCues,1
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
wild,wild,s,Intensity,0
with,with,s,Intensity,1
this,this,s,,0
surprise,surprise,s,PrivateThinking,0
of,of,s,,0
Treachery,treachery,c,Anger,0
:,:,s,,0
Hell,hell,s,Negativity,0
and,and,s,,0
Fire,fire,c,SenseObject,0
",",",",n,,0
it,it,s,,0
is,is,s,ReportingStates,0
impossible,impossible,c,StandardsNeg,0
",",",",s,,0
it,it,s,DenyDisclaim,0
cannot,cannot,s,DenyDisclaim,1
be,be,c,DenyDisclaim,2
",",",",s,,0
--,--,s,,0
he,he,s,PersonPronoun,0
Love,love,s,Positivity,0
Cynthia,cynthia,c,UNRECOGNIZED,0
!,!,s,,0
what,what,s,Question,0
have,have,s,Question,1
I,i,s,FirstPer,0
been,been,s,ProjectBack,0
Bawd,bawd,s,SubjectivePercept,0
to,to,n,,0
his,his,s,PersonPronoun,0
designs,designs,c,AbstractConcepts,0
?,?,s,Question,0
his,his,s,PersonPronoun,0
Property,property,s,AbstractConcepts,0
only,only,c,SubjectivePercept,0
",",",",s,,0
a,a,s,,0
baiting,baiting,s,SubjectivePercept,0
place,place,s,SpaceRelation,0
to,to,s,,0
stay,stay,s,TimeDuration,0
his,his,s,PersonPronoun,0
stomach,stomach,s,SenseObject,0
in,in,s,SpaceRelation,0
the,the,s,SpaceRelation,1
road,road,n,SpaceRelation,2
to,to,s,PersonPronoun,0
her,her,c,PersonPronoun,1
;,;,s,,0
now,now,s,Immediacy,0
I,i,s,FirstPer,0
see,see,s,Curiosity,0
what,what,s,Curiosity,1
made,made,s,Cause,0
him,him,s,Cause,1
false,false,s,StandardsNeg,0
to,to,s,,0
Mellefont,mellefont,c,UNRECOGNIZED,0
",",",",s,,0
--,--,s,,0
Shame,shame,s,StandardsNeg,0
and,and,s,,0
Destruction,destruction,c,Negativity,0
!,!,s,,0
I,i,n,Sad,0
cannot,cannot,s,Sad,1
bear,bear,s,Sad,2
it,it,c,,0
",",",",s,,0
oh,oh,c,OralCues,0
!,!,s,,0
what,what,s,,0
Woman,woman,s,PersonProperty,0
can,can,s,Contingency,0
bear,bear,s,SenseObject,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
a,a,s,,0
Property,property,c,AbstractConcepts,0
?,?,s,Question,0
To,to,s,GenericEvents,0
be,be,s,GenericEvents,1
kindled,kindled,s,Motions,0
to,to,s,,0
a,a,n,SenseObject,0
flame,flame,c,SenseObject,1
",",",",s,,0
only,only,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
light,light,s,ReportingEvents,0
him,him,s,ReportingEvents,1
to,to,s,,0
another,another,s,Specifiers,0
Arms,arms,c,SenseObject,0
;,;,s,,0
oh,oh,c,OralCues,0
!,!,s,,0
that,that,s,,0
I,i,s,FirstPer,0
were,were,s,ProjectBack,0
Fire,fire,s,SenseObject,0
indeed,indeed,c,Intensity,0
",",",",s,,0
that,that,s,,0
I,i,n,FirstPer,0
might,might,s,Contingency,0
burn,burn,s,ReportingEvents,0
the,the,s,ReportingEvents,1
vile,vile,s,StandardsNeg,0
Traitor,traitor,s,StandardsNeg,0
to,to,s,,0
a,a,s,SubjectivePercept,0
Hell,hell,s,SubjectivePercept,1
of,of,s,,0
Torments,torments,c,Negativity,0
",",",",s,,0
--,--,s,,0
but,but,s,Resistance,0
he,he,s,Updates,0
is,is,s,Updates,1
Damnation,damnation,s,Anger,0
proof,proof,c,Confidence,0
",",",",n,,0
a,a,s,StandardsNeg,0
Devil,devil,s,StandardsNeg,1
already,already,c,Updates,0
",",",",s,,0
and,and,s,,0
Fire,fire,s,SenseObject,0
is,is,s,ReportingStates,0
his,his,s,ReportingStates,1
Element,element,c,AbstractConcepts,0
.,.,s,Question,0
What,what,s,Question,1
shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
do,do,c,Intensity,0
?,?,s,Question,0
how,how,s,,0
shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
think,think,c,PrivateThinking,0
?,?,s,Question,0
I,i,n,Insist,0
cannot,cannot,s,Insist,1
think,think,c,PrivateThinking,0
",",",",s,,0
--,--,s,,0
all,all,s,Generalization,0
my,my,s,Generalization,1
designs,designs,s,AbstractConcepts,0
are,are,s,ReportingStates,0
lost,lost,c,ReportingStates,0
",",",",s,ReportingStates,1
my,my,s,Positivity,0
Love,love,s,Positivity,1
unsated,unsated,c,UNRECOGNIZED,0
",",",",s,,0
my,my,s,FirstPer,0
Revenge,revenge,n,Resistance,0
unfinished,unfinished,c,TimeDuration,0
",",",",s,,0
and,and,s,,0
fresh,fresh,s,SenseProperty,0
cause,cause,s,Cause,0
of,of,s,Cause,1
fury,fury,s,Anger,0
from,from,s,,0
unthought,unthought,s,Reluctance,0
of,of,s,,0
Plagues,plagues,nnn,Negativity,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
Sister,sister,c,PersonProperty,0
",",",",s,,0
my,my,s,FirstPer,0
Lady,lady,s,PersonProperty,0
Sister,sister,c,PersonProperty,0
",",",",s,,0
did,did,s,DirectAddress,0
you,you,s,DirectAddress,1
see,see,s,DirectAddress,2
my,my,s,FirstPer,0
Lady,lady,s,PersonProperty,0
my,my,s,FirstPer,0
Wife,wife,c,PersonProperty,0
?,?,nnn,Question,0
Oh,oh,c,OralCues,0
!,!,s,,0
Torture,torture,c,Negativity,0
!,!,nnn,,0
Gad'sbud,gad'sbud,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,Insist,0
cannot,cannot,s,Insist,1
find,find,s,,0
her,her,s,PersonPronoun,0
high,high,s,,0
nor,nor,s,DenyDisclaim,0
low,low,c,AbstractConcepts,0
;,;,s,,0
where,where,s,,0
can,can,s,Contingency,0
she,she,s,PersonPronoun,0
be,be,c,ReportingStates,0
",",",",s,,0
think,think,s,PrivateThinking,0
you,you,c,DirectAddress,0
?,?,nnn,Question,0
Where,where,s,SpaceRelation,0
she,she,s,SpaceRelation,1
is,is,s,ReportingStates,0
serving,serving,s,ReportingEvents,0
you,you,c,DirectAddress,0
",",",",s,,0
as,as,s,Generalization,0
all,all,s,Generalization,1
your,your,s,DirectAddress,0
Sex,sex,s,AbstractConcepts,0
ought,ought,s,Insist,0
to,to,s,Insist,1
be,be,s,ReportingStates,0
served,served,c,ReportingStates,0
;,;,s,ReportingStates,1
making,making,s,DirectAddress,0
you,you,s,DirectAddress,1
a,a,n,DirectAddress,2
Beast,beast,c,Negativity,0
.,.,s,Confront,0
Don't,don't,s,Confront,1
you,you,s,Confront,2
know,know,s,Confidence,0
that,that,s,Confidence,1
you're,you're,s,DirectAddress,0
a,a,s,Negativity,0
Fool,fool,c,Negativity,1
",",",",s,,0
Brother,brother,nnn,PersonProperty,0
A,a,s,Negativity,0
Fool,fool,c,Negativity,1
;,;,s,,0
he,he,c,PersonPronoun,0
",",",",s,,0
he,he,c,PersonPronoun,0
",",",",s,,0
he,he,c,PersonPronoun,0
",",",",s,,0
you're,you're,s,DirectAddress,0
merry,merry,s,Positivity,0
--,--,s,,0
no,no,c,OralCues,0
",",",",s,OralCues,1
no,no,c,OralCues,0
",",",",s,OralCues,1
not,not,s,DenyDisclaim,0
I,i,c,FirstPer,0
",",",",s,,0
I,i,s,FirstPer,0
know,know,s,Confidence,0
no,no,s,DenyDisclaim,0
such,such,s,Intensity,0
matter,matter,c,AbstractConcepts,0
.,.,nnn,Question,0
Why,why,s,Question,1
then,then,s,Sequence,0
you,you,s,Sequence,1
don't,don't,s,Uncertainty,0
know,know,s,Uncertainty,1
half,half,s,Numbers,0
your,your,s,DirectAddress,0
happyness,happyness,c,UNRECOGNIZED,0
?,?,nnn,Question,0
That,that,s,Specifiers,0
Is,is,s,Specifiers,1
a,a,s,Specifiers,2
jest,jest,s,Positivity,0
with,with,s,Positivity,0
all,all,s,Positivity,1
my,my,s,Positivity,2
heart,heart,c,Positivity,3
",",",",s,,0
faith,faith,s,StandardsPos,0
and,and,s,,0
troth,troth,c,CommonAuthorities,0
",",",",s,,0
--,--,s,,0
but,but,s,Resistance,0
hearkee,hearkee,c,UNRECOGNIZED,0
",",",",s,,0
my,my,s,DirectAddress,0
Lord,lord,s,DirectAddress,1
told,told,n,Citations,0
me,me,s,Citations,1
something,something,s,Uncertainty,0
of,of,s,Uncertainty,1
a,a,s,Uncertainty,2
Revolution,revolution,s,AbstractConcepts,0
of,of,s,AbstractConcepts,0
things,things,c,AbstractConcepts,1
;,;,s,,0
I,i,s,FirstPer,0
don't,don't,s,Uncertainty,0
know,know,s,Uncertainty,1
what,what,s,Uncertainty,2
to,to,s,,0
make,make,s,ReportingEvents,0
on,on,s,SpaceRelation,0
it,it,c,SpaceRelation,1
",",",",s,,0
--,--,n,,0
gad'sbud,gad'sbud,s,UNRECOGNIZED,0
I,i,s,Insist,0
must,must,s,Insist,1
consult,consult,s,ReportingEvents,0
my,my,s,FirstPer,0
Wife,wife,c,PersonProperty,0
",",",",s,,0
--,--,s,,0
he,he,s,Neutral_Attribution,0
talks,talks,s,Neutral_Attribution,1
of,of,s,,0
disinheriting,disinheriting,s,Negative_Relation,0
his,his,s,PersonPronoun,0
Nephew,nephew,c,PersonProperty,0
;,;,s,,0
and,and,s,Uncertainty,0
I,i,n,Uncertainty,1
don't,don't,s,Uncertainty,2
know,know,s,Uncertainty,3
what,what,c,Uncertainty,4
",",",",s,,0
--,--,s,,0
look,look,s,ReportingEvents,0
you,you,c,DirectAddress,0
",",",",s,,0
Sister,sister,c,PersonProperty,0
",",",",s,,0
I,i,s,Curiosity,0
must,must,s,Curiosity,1
know,know,s,Curiosity,2
what,what,s,,0
my,my,s,Positivity,0
Girl,girl,s,Positivity,1
has,has,s,Insist,0
to,to,s,Insist,1
trust,trust,s,Confidence,0
to,to,c,Confidence,1
;,;,n,,0
or,or,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
a,a,s,,0
syllable,syllable,s,SenseObject,0
of,of,s,,0
a,a,s,,0
Wedding,wedding,c,GenericEvents,0
",",",",s,,0
gad'sbud,gad'sbud,s,UNRECOGNIZED,0
--,--,s,,0
to,to,s,DirectAddress,0
show,show,s,DirectAddress,1
you,you,s,DirectAddress,2
that,that,s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
not,not,s,DenyDisclaim,0
a,a,s,DenyDisclaim,1
Fool,fool,nnn,Negativity,0
Hear,hear,s,SpaceRelation,0
me,me,c,FirstPer,0
;,;,s,,0
consent,consent,s,CommonAuthorities,0
to,to,s,CommonAuthorities,1
the,the,s,,0
breaking,breaking,s,Transformation,0
off,off,s,Transformation,1
this,this,s,,0
Marriage,marriage,c,CommonAuthorities,0
",",",",s,,0
and,and,s,,0
the,the,s,,0
promoting,promoting,s,ReportingEvents,0
any,any,n,,0
other,other,c,Specifiers,0
",",",",s,,0
without,without,s,Contingency,0
consulting,consulting,s,ReportingEvents,0
me,me,c,FirstPer,0
",",",",s,,0
and,and,s,,0
I,i,s,FirstPer,0
Will,will,s,Fear,0
renounce,renounce,s,Fear,1
all,all,s,,0
Blood,blood,c,SenseObject,0
",",",",s,Generalization,0
all,all,s,Generalization,1
relation,relation,s,AbstractConcepts,0
and,and,n,,0
concern,concern,s,Intensity,0
with,with,s,Intensity,1
you,you,s,DirectAddress,0
for,for,s,DirectAddress,1
ever,ever,c,Biographical_Time,0
",",",",s,,0
--,--,s,,0
nay,nay,c,OralCues,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
your,your,s,DirectAddress,0
Enemy,enemy,c,Negativity,0
",",",",s,,0
and,and,s,,0
pursue,pursue,s,ProjectAhead,0
you,you,s,DirectAddress,0
to,to,n,Negativity,0
Destruction,destruction,c,Negativity,1
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
tear,tear,s,Negativity,0
your,your,s,DirectAddress,0
Eyes,eyes,s,SenseObject,0
out,out,c,,0
",",",",s,,0
and,and,s,,0
tread,tread,s,ReportingEvents,0
you,you,s,DirectAddress,0
under,under,s,,0
my,my,s,FirstPer,0
feet,feet,c,SenseObject,0
.,.,s,,0
--,--,nnn,,0
Why,why,c,Question,0
",",",",s,Specifiers,0
what,what,s,Specifiers,1
is,is,s,Specifiers,2
the,the,s,Specifiers,3
matter,matter,s,AbstractConcepts,0
now,now,c,Immediacy,0
?,?,s,Question,0
Good,good,s,,0
Lord,lord,c,CommonAuthorities,0
",",",",s,Specifiers,0
what,what,s,Specifiers,1
is,is,s,Specifiers,2
all,all,s,Generalization,0
this,this,s,Generalization,1
for,for,c,,0
?,?,s,Question,0
Pooh,pooh,c,Negativity,0
",",",",s,,0
here,here,s,DirectAddress,0
is,is,s,DirectAddress,1
a,a,n,DirectAddress,2
joke,joke,c,Positivity,0
",",",",s,,0
indeed,indeed,s,Intensity,0
--,--,s,,0
why,why,c,Question,0
",",",",s,SpaceRelation,0
where,where,s,SpaceRelation,1
is,is,s,ReportingStates,0
my,my,s,FirstPer,0
Wife,wife,nnn,PersonProperty,0
With,with,s,,0
Careless,careless,c,Negativity,0
",",",",s,,0
in,in,s,SpaceRelation,0
the,the,s,SpaceRelation,1
close,close,s,SpaceRelation,2
Arbor,arbor,c,SenseObject,0
",",",",s,,0
he,he,s,PersonPronoun,0
may,may,s,Contingency,0
want,want,s,ProjectAhead,0
you,you,s,DirectAddress,0
by,by,s,TimeShift,0
this,this,s,TimeShift,1
time,time,c,TimeShift,2
",",",",s,,0
as,as,s,Comparison,0
much,much,s,Comparison,1
as,as,n,Comparison,2
you,you,s,DirectAddress,0
want,want,s,ProjectAhead,0
her,her,nnn,PersonPronoun,0
O,o,c,LangRef,0
",",",",s,,0
if,if,s,Contingency,0
she,she,s,Contingency,1
be,be,s,SpaceRelation,0
with,with,s,SpaceRelation,1
Mr,mr,c,PersonProperty,0
.,.,s,PersonProperty,1
Careless,careless,c,Negativity,0
",",",",s,,0
it,it,s,,0
is,is,s,Positive_Attribution,0
well,well,s,Positive_Attribution,1
enough,enough,c,SubjectivePercept,0
.,.,nnn,,0
Fool,fool,c,Negativity,0
",",",",s,,0
Sot,sot,c,PersonProperty,0
",",",",s,,0
insensible,insensible,s,SubjectivePercept,0
Ox,ox,c,SenseObject,0
!,!,s,,0
but,but,s,Resistance,0
remember,remember,s,ProjectBack,0
what,what,s,ProjectBack,1
I,i,s,FirstPer,0
said,said,s,DialogCues,0
to,to,s,DialogCues,1
you,you,c,DirectAddress,0
",",",",s,,0
or,or,s,,0
you,you,s,Insist,0
had,had,s,Insist,1
better,better,n,Insist,2
eat,eat,s,ReportingEvents,0
your,your,s,DirectAddress,0
own,own,s,DirectAddress,1
Horns,horns,c,SenseObject,0
",",",",s,,0
and,and,s,,0
Pimp,pimp,s,PersonProperty,0
for,for,s,DirectAddress,0
your,your,s,DirectAddress,1
living,living,c,,0
;,;,s,,0
by,by,s,,0
this,this,s,,0
light,light,s,SenseProperty,0
you,you,s,DirectAddress,0
had,had,nnn,DirectAddress,1
She,she,s,Neutral_Attribution,0
Is,is,s,Neutral_Attribution,1
a,a,s,Neutral_Attribution,2
passionate,passionate,s,Positivity,0
Woman,woman,c,PersonProperty,0
",",",",s,,0
gad'sbud,gad'sbud,c,UNRECOGNIZED,0
",",",",s,,0
--,--,s,,0
but,but,s,Resistance,0
to,to,s,Resistance,1
say,say,s,Citations,0
truth,truth,c,StandardsPos,0
",",",",s,Generalization,0
all,all,s,Generalization,1
our,our,s,Inclusive,0
Family,family,s,,0
are,are,n,ReportingStates,0
Choleric,choleric,c,AbstractConcepts,0
;,;,s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
the,the,s,SelfDisclosure,2
only,only,s,SubjectivePercept,0
peaceable,peaceable,s,StandardsPos,0
Person,person,s,PersonProperty,0
amongst,amongst,s,SpaceRelation,0
',',c,,0
em,em,nnn,SpaceRelation,0
I,i,s,FirstPer,0
know,know,s,Confidence,0
