TRuth,truth,s,StandardsPos,0
What,what,s,Question,0
Is,is,s,Question,1
here,here,c,SpaceRelation,0
?,?,s,Question,0
A,a,s,SenseObject,0
Sword,sword,c,SenseObject,1
.,.,nnn,,0
I,i,s,Insist,0
cannot,cannot,s,Insist,1
help,help,s,Positivity,0
it,it,c,,0
",",",",s,,0
without,without,s,Contingency,0
I,i,s,Insist,0
should,should,s,Insist,1
take,take,s,ReportingEvents,0
the,the,s,ReportingEvents,1
quarrel,quarrel,s,Negative_Relation,0
upon,upon,s,,0
my,my,s,FirstPer,0
self,self,c,SubjectivePercept,0
:,:,s,,0
here,here,s,SpaceRelation,0
he,he,n,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
sent,sent,s,ReportingEvents,0
you,you,s,DirectAddress,0
his,his,s,PersonPronoun,0
Sword,sword,s,SenseObject,0
--,--,nnn,,0
I,i,s,FirstPer,0
ll,ll,s,,0
receive,receive,s,ReportingEvents,0
none,none,s,DenyDisclaim,0
on,on,s,SpaceRelation,0
it,it,c,SpaceRelation,1
.,.,nnn,DirectAddress,0
And,and,s,DirectAddress,1
he,he,s,PersonPronoun,0
wills,wills,s,AbstractConcepts,0
you,you,s,DirectAddress,0
to,to,s,,0
fasten,fasten,s,Motions,0
it,it,s,,0
against,against,s,Resistance,0
a,a,s,Resistance,1
wall,wall,c,SenseObject,0
",",",",s,,0
and,and,s,,0
break,break,s,ReportingEvents,0
your,your,s,DirectAddress,0
head,head,s,SenseObject,0
in,in,s,,0
some,some,s,Uncertainty,0
few,few,n,SubjectivePercept,0
several,several,s,Specifiers,0
places,places,s,SpaceRelation,0
against,against,s,Resistance,0
the,the,s,Resistance,1
Hilts,hilts,nnn,SenseObject,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
not,not,c,PredictedFuture,1
:,:,s,,0
tell,tell,s,,0
him,him,s,PersonPronoun,0
roundly,roundly,c,Intensity,0
.,.,s,,0
I,i,s,Insist,0
cannot,cannot,s,Insist,1
endure,endure,s,Resistance,0
to,to,s,,0
shed,shed,s,ReportingEvents,0
my,my,s,SelfDisclosure,0
own,own,s,SelfDisclosure,1
blood,blood,c,SenseObject,0
.,.,nnn,Request,0
Will,will,s,Request,1
you,you,s,Request,2
not,not,c,DenyDisclaim,0
?,?,nnn,Question,0
No,no,c,DenyDisclaim,0
.,.,s,,0
I,i,s,FirstPer,0
ll,ll,s,,0
beat,beat,s,SceneShift,0
it,it,s,SceneShift,1
against,against,s,Resistance,0
a,a,s,Resistance,1
fair,fair,s,StandardsPos,0
flat,flat,s,SenseProperty,0
wall,wall,c,SenseObject,0
",",",",s,,0
if,if,s,Contingency,0
that,that,s,Contingency,1
will,will,s,PredictedFuture,0
satisfy,satisfy,s,StandardsPos,0
him,him,c,StandardsPos,1
:,:,s,,0
If,if,s,Contingency,0
not,not,c,Contingency,1
",",",",n,,0
he,he,s,PersonPronoun,0
shall,shall,s,ProjectAhead,0
beat,beat,s,SceneShift,0
it,it,s,SceneShift,1
himself,himself,c,PersonPronoun,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
Amorous,amorous,nnn,Positivity,0
Why,why,c,Question,0
",",",",s,,0
this,this,s,ReportingStates,0
is,is,s,ReportingStates,1
strange,strange,s,SubjectivePercept,0
starting,starting,s,Sequence,0
off,off,c,Sequence,1
",",",",s,,0
when,when,s,,0
a,a,s,PersonProperty,0
man,man,s,PersonProperty,1
undertakes,undertakes,s,ProjectAhead,0
for,for,s,DirectAddress,0
you,you,c,DirectAddress,1
!,!,s,,0
I,i,s,FirstPer,0
offered,offered,n,Narrative_Verbs,0
him,him,s,Narrative_Verbs,1
another,another,s,Specifiers,0
condition,condition,c,AbstractConcepts,0
:,:,s,,0
will,will,s,PredictedFuture,0
you,you,s,DirectAddress,0
stand,stand,s,ProjectAhead,0
to,to,s,ProjectAhead,1
that,that,nnn,,0
Yes,yes,c,OralCues,0
",",",",s,OralCues,1
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
content,content,c,AbstractConcepts,0
",",",",s,,0
at,at,s,SpaceRelation,0
the,the,s,SpaceRelation,1
blunt,blunt,c,SenseProperty,0
.,.,nnn,Sequence,0
Then,then,s,Sequence,1
you,you,s,Insist,0
must,must,s,Insist,1
submit,submit,s,ReportingEvents,0
your,your,s,DirectAddress,0
self,self,s,SubjectivePercept,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
hood-winked,hood-winked,s,UNRECOGNIZED,0
in,in,s,,0
this,this,s,,0
Skarse,skarse,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
be,be,s,ReportingStates,0
led,led,n,Sequence,0
to,to,s,Sequence,1
him,him,c,PersonPronoun,0
",",",",s,SpaceRelation,0
where,where,s,SpaceRelation,1
he,he,s,PersonPronoun,0
will,will,s,PredictedFuture,0
take,take,s,ReportingEvents,0
your,your,s,DirectAddress,0
Sword,sword,s,SenseObject,0
from,from,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
and,and,s,,0
make,make,s,DirectAddress,0
you,you,s,DirectAddress,1
bear,bear,s,SenseObject,0
a,a,s,,0
blow,blow,c,Motions,0
",",",",n,,0
over,over,s,SpaceRelation,0
the,the,s,SpaceRelation,1
Mouth,mouth,c,SenseObject,0
",",",",s,,0
Gules,gules,c,SenseProperty,0
",",",",s,,0
and,and,s,,0
tweakes,tweakes,s,UNRECOGNIZED,0
by,by,s,,0
the,the,s,SenseObject,0
Nose,nose,c,SenseObject,1
",",",",s,,0
Sans,sans,s,AbstractConcepts,0
number,number,nnn,AbstractConcepts,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
content,content,c,AbstractConcepts,0
.,.,s,Resistance,0
But,but,s,Resistance,1
why,why,s,Question,0
must,must,s,Insist,0
I,i,s,FirstPer,0
be,be,s,ReportingStates,0
blinded,blinded,c,Negativity,0
?,?,nnn,Question,0
That,that,s,Specifiers,0
Is,is,s,Specifiers,1
for,for,s,DirectAddress,0
your,your,s,DirectAddress,1
good,good,c,,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
:,:,s,,0
because,because,c,ReasonBackward,0
",",",",s,,0
if,if,s,Contingency,0
he,he,s,Contingency,1
should,should,s,Contingency,2
grow,grow,s,ReportingEvents,0
insolent,insolent,s,StandardsNeg,0
upon,upon,s,,0
this,this,c,Immediacy,0
",",",",s,Immediacy,1
and,and,n,,0
publ^sh,publ^sh,s,UNRECOGNIZED,0
it,it,s,,0
hereafter,hereafter,s,ProjectAhead,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
disgrace,disgrace,s,StandardsNeg,0
(,(,c,,0
which,which,s,,0
I,i,s,SelfDisclosure,0
hope,hope,s,SelfDisclosure,1
he,he,s,PersonPronoun,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
do,do,c,Intensity,0
),),s,,0
you,you,s,DirectAddress,0
might,might,n,DirectAddress,1
swear,swear,s,Intensity,0
safely,safely,s,StandardsPos,0
and,and,s,,0
protest,protest,c,Resistance,0
",",",",s,,0
he,he,s,Biographical_Time,0
never,never,s,Biographical_Time,1
beat,beat,s,Negativity,0
you,you,s,DirectAddress,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
knowledge,knowledge,nnn,DirectAddress,2
O,o,c,LangRef,0
",",",",s,,0
I,i,s,FirstPer,0
conceive,conceive,c,PrivateThinking,0
.,.,nnn,Intensity,0
I,i,s,Intensity,1
do,do,s,Intensity,2
not,not,s,DenyDisclaim,0
doubt,doubt,c,Uncertainty,0
",",",",s,Resistance,0
but,but,s,Resistance,1
you,you,s,Confidence,0
will,will,s,Confidence,1
be,be,s,Confidence,2
perfect,perfect,s,StandardsPos,0
good,good,s,StandardsPos,0
friends,friends,s,StandardsPos,1
upon,upon,s,,0
it,it,c,,0
",",",",s,,0
and,and,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
dare,dare,s,SubjectivePercept,0
to,to,n,SubjectivePercept,1
utter,utter,s,Negativity,0
an,an,s,Negativity,0
ill,ill,s,Negativity,1
thought,thought,s,PrivateThinking,0
one,one,s,Specifiers,0
of,of,s,Specifiers,1
another,another,c,Specifiers,0
",",",",s,,0
in,in,s,ProjectAhead,0
future,future,nnn,ProjectAhead,1
Not,not,s,DenyDisclaim,0
I,i,c,FirstPer,0
",",",",s,,0
as,as,s,,0
God,god,s,CommonAuthorities,0
help,help,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
",",",",s,,0
of,of,s,,0
him,him,c,PersonPronoun,0
.,.,nnn,Metadiscourse,0
Nor,nor,s,Metadiscourse,1
he,he,s,PersonPronoun,0
of,of,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
Sir,sir,c,PersonProperty,0
.,.,s,,0
If,if,s,Contingency,0
he,he,s,Contingency,1
should,should,s,Contingency,2
--,--,s,,0
Come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
Sir,sir,c,PersonProperty,0
.,.,s,,0
All,all,s,,0
hid,hid,c,ReportingEvents,0
",",",",s,,0
Sir,sir,s,PersonProperty,0
John,john,c,PersonProperty,0
.,.,nnn,,0
Oh,oh,c,OralCues,0
",",",",s,OralCues,1
Sir,sir,s,PersonProperty,0
John,john,c,PersonProperty,0
",",",",s,,0
Sir,sir,s,PersonProperty,0
John,john,c,PersonProperty,0
.,.,nnn,,0
Good,good,s,,0
Sir,sir,s,PersonProperty,0
John,john,c,PersonProperty,0
",",",",s,,0
leave,leave,s,,0
tweaking,tweaking,c,Motions,0
",",",",s,,0
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
blow,blow,s,Motions,0
his,his,s,Motions,1
Nose,nose,s,Motions,2
off,off,c,AbstractConcepts,0
.,.,s,AbstractConcepts,1
It,it,s,,0
Is,is,s,ReportingStates,0
Sir,sir,s,PersonProperty,0
John's,john's,n,UNRECOGNIZED,0
pleasure,pleasure,c,Positivity,0
",",",",s,,0
you,you,s,Insist,0
should,should,s,Insist,1
retire,retire,s,SceneShift,0
into,into,s,SceneShift,1
the,the,s,SenseObject,0
Study,study,c,SenseObject,1
.,.,s,Question,0
Why,why,c,Question,1
",",",",s,Question,2
now,now,s,Immediacy,0
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
friends,friends,c,StandardsPos,0
.,.,s,,0
All,all,n,,0
bitterness,bitterness,s,SenseProperty,0
between,between,s,,0
you,you,c,DirectAddress,0
",",",",s,,0
I,i,s,SelfDisclosure,0
hope,hope,c,SelfDisclosure,1
",",",",s,,0
is,is,s,ReportingStates,0
buried,buried,c,ReportingStates,0
;,;,s,ReportingStates,1
you,you,s,Insist,0
shall,shall,s,Insist,1
come,come,s,ReportingEvents,0
forth,forth,s,ReportingEvents,1
by,by,s,TimeShift,0
and,and,s,TimeShift,1
by,by,c,TimeShift,2
",",",",n,,0
Damon,damon,s,UNRECOGNIZED,0
and,and,s,,0
Pythias,pythias,s,,0
upon,upon,s,,0
it,it,c,,0
:,:,s,,0
and,and,s,,0
embrace,embrace,s,Positivity,0
with,with,s,Generalization,0
all,all,s,Generalization,1
the,the,s,,0
rankness,rankness,s,Negativity,0
of,of,s,,0
Friendship,friendship,s,Positivity,0
that,that,n,Contingency,0
can,can,s,Contingency,1
be,be,c,Contingency,2
.,.,s,,0
I,i,s,FirstPer,0
trust,trust,c,Confidence,0
",",",",s,,0
we,we,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
have,have,s,,0
',',c,,0
hem,hem,s,SenseObject,0
tamer,tamer,s,PersonProperty,0
i'their,i'their,s,UNRECOGNIZED,0
Language,language,s,LangRef,0
hereafter,hereafter,c,ProjectAhead,0
.,.,n,,0
Dauphine,dauphine,c,PersonProperty,0
",",",",s,,0
I,i,s,FirstPer,0
worship,worship,s,Positivity,0
thee,thee,c,DirectAddress,0
.,.,s,,0
Gods,gods,s,CommonAuthorities,0
will,will,c,PredictedFuture,0
",",",",s,,0
the,the,s,PersonProperty,0
Ladies,ladies,s,PersonProperty,1
have,have,s,,0
surprised,surprised,s,PrivateThinking,0
us,us,nnn,Inclusive,0
CEntaure,centaure,c,UNRECOGNIZED,0
",",",",s,,0
how,how,s,,0
our,our,s,Inclusive,0
judgments,judgments,s,PrivateThinking,0
were,were,s,ProjectBack,0
imposed,imposed,s,StandardsNeg,0
on,on,s,StandardsNeg,1
by,by,s,,0
these,these,s,Immediacy,0
adulterate,adulterate,s,StandardsNeg,0
Knights,knights,c,PersonProperty,0
!,!,nnn,,0
Nay,nay,c,OralCues,0
",",",",s,,0
Madame,madame,c,PersonProperty,0
",",",",s,,0
Mauis,mauis,s,UNRECOGNIZED,0
was,was,s,ProjectBack,0
more,more,s,Comparison,0
deceived,deceived,s,Anger,0
then,then,s,Sequence,0
we,we,c,Sequence,1
",",",",s,,0
',',c,,0
twas,twas,s,ProjectBack,0
her,her,s,PersonPronoun,0
commendation,commendation,s,StandardsPos,0
vtter'd,vtter'd,n,UNRECOGNIZED,0
',',c,,0
hem,hem,s,SpaceRelation,0
in,in,s,SpaceRelation,1
the,the,s,,0
College,college,nnn,AbstractConcepts,0
I,i,s,FirstPer,0
commended,commended,s,StandardsPos,0
but,but,s,Resistance,0
their,their,s,PersonPronoun,0
wits,wits,c,StandardsPos,0
",",",",s,,0
Madame,madame,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
their,their,s,PersonPronoun,0
braueries,braueries,c,UNRECOGNIZED,0
.,.,s,,0
I,i,s,Autobio,0
never,never,s,Autobio,1
looked,looked,s,SpaceRelation,0
toward,toward,n,SpaceRelation,1
their,their,s,PersonPronoun,0
valors,valors,nnn,UNRECOGNIZED,0
Sir,sir,s,PersonProperty,0
Dauphine,dauphine,s,PersonProperty,0
is,is,s,ReportingStates,0
valiant,valiant,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
a,a,s,,0
wit,wit,s,StandardsPos,0
too,too,c,Metadiscourse,0
",",",",s,Metadiscourse,1
it,it,s,PrivateThinking,0
seems,seems,c,PrivateThinking,1
.,.,nnn,DirectAddress,0
And,and,s,DirectAddress,1
a,a,s,,0
bravery,bravery,s,StandardsPos,0
too,too,c,Metadiscourse,0
.,.,nnn,Metadiscourse,1
Was,was,s,ProjectBack,0
this,this,s,,0
his,his,s,PersonPronoun,0
project,project,c,GenericEvents,0
?,?,nnn,Question,0
So,so,s,,0
Master,master,s,PersonProperty,0
Clerimont,clerimont,s,UNRECOGNIZED,0
intimates,intimates,c,Disclosure,0
",",",",s,,0
Madame,madame,c,PersonProperty,0
.,.,nnn,,0
Good,good,s,,0
Morose,morose,c,Negativity,0
",",",",s,,0
when,when,s,DirectAddress,0
you,you,s,DirectAddress,1
come,come,s,Transformation,0
to,to,s,Transformation,1
the,the,s,Transformation,2
College,college,c,AbstractConcepts,0
",",",",s,,0
will,will,s,PredictedFuture,0
you,you,s,DirectAddress,0
bring,bring,s,,0
him,him,s,PersonPronoun,0
with,with,s,DirectAddress,0
you,you,c,DirectAddress,1
?,?,s,Question,0
He,he,n,Resemblances,0
seems,seems,s,Resemblances,1
a,a,s,Intensity,0
very,very,s,Intensity,1
perfect,perfect,s,StandardsPos,0
Gentleman,gentleman,nnn,StandardsPos,1
He,he,s,Updates,0
is,is,s,Updates,1
so,so,s,,0
Madame,madame,c,PersonProperty,0
",",",",s,,0
believe,believe,s,PrivateThinking,0
it,it,c,,0
.,.,nnn,Resistance,0
But,but,s,Resistance,1
when,when,s,DirectAddress,0
will,will,s,DirectAddress,1
you,you,s,DirectAddress,2
come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
Morose,morose,c,Negativity,0
?,?,nnn,Question,0
Three,three,s,Numbers,0
or,or,s,,0
four,four,s,ProjectAhead,0
days,days,s,ProjectAhead,1
hence,hence,c,ProjectAhead,2
",",",",s,,0
Madame,madame,c,PersonProperty,0
",",",",s,Autobio,0
when,when,s,Autobio,1
I,i,s,Autobio,2
have,have,s,,0
got,got,s,ReportingEvents,0
me,me,s,ReportingEvents,1
a,a,s,ReportingEvents,2
Coach,coach,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
Horses,horses,c,SenseObject,0
.,.,nnn,,0
No,no,c,OralCues,0
",",",",s,OralCues,1
to,to,s,,0
morrow,morrow,c,ProjectAhead,0
",",",",s,,0
good,good,s,,0
Morose,morose,c,Negativity,0
",",",",s,,0
Centaure,centaure,s,UNRECOGNIZED,0
shall,shall,s,ProjectAhead,0
send,send,s,ReportingEvents,0
you,you,s,DirectAddress,0
her,her,s,PersonPronoun,0
Coach,coach,c,PersonProperty,0
.,.,nnn,,0
Yes,yes,s,DirectAddress,0
faith,faith,c,StandardsPos,0
",",",",s,,0
do,do,c,GenericEvents,0
",",",",s,GenericEvents,1
and,and,s,,0
bring,bring,s,,0
Sir,sir,s,PersonProperty,0
Dauphine,dauphine,s,PersonProperty,0
with,with,s,DirectAddress,0
you,you,c,DirectAddress,1
.,.,nnn,,0
She,she,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
promised,promised,s,StandardsPos,0
that,that,s,,0
Mauis,mauis,c,UNRECOGNIZED,0
.,.,nnn,,0
He,he,s,Neutral_Attribution,0
is,is,s,Neutral_Attribution,1
a,a,s,Neutral_Attribution,2
very,very,s,Intensity,0
worthy,worthy,s,StandardsPos,0
Gentleman,gentleman,c,Positivity,0
",",",",s,,0
in,in,s,Specifiers,0
his,his,s,Specifiers,1
exteriors,exteriors,c,SpaceRelation,0
",",",",s,,0
Madame,madame,c,PersonProperty,0
.,.,nnn,,0
I,i,c,FirstPer,0
",",",",s,,0
he,he,s,Neutral_Attribution,0
shows,shows,s,Neutral_Attribution,1
he,he,s,Updates,0
is,is,s,Updates,1
judicial,judicial,s,AbstractConcepts,0
in,in,s,Specifiers,0
his,his,s,Specifiers,1
clothes,clothes,c,SenseObject,0
.,.,nnn,DirectAddress,0
And,and,s,DirectAddress,1
yet,yet,s,Resistance,0
not,not,s,Resistance,0
so,so,s,Resistance,1
superlatiuely,superlatiuely,s,UNRECOGNIZED,0
neat,neat,s,Positivity,0
as,as,s,Positivity,1
some,some,c,Uncertainty,0
",",",",s,,0
Madame,madame,c,PersonProperty,0
",",",",s,,0
that,that,s,,0
have,have,s,,0
their,their,s,PersonPronoun,0
faces,faces,s,SenseObject,0
set,set,n,SpaceRelation,0
in,in,s,SpaceRelation,1
a,a,s,SpaceRelation,2
Brake,brake,nnn,SenseObject,0
I,i,c,FirstPer,0
",",",",s,,0
and,and,s,,0
have,have,s,,0
every,every,s,Generalization,0
hair,hair,s,SenseObject,0
in,in,s,,0
form,form,c,AbstractConcepts,0
!,!,nnn,,0
That,that,s,,0
wear,wear,s,SpaceRelation,0
purer,purer,s,StandardsPos,0
Linen,linen,s,SenseObject,0
then,then,s,,0
our,our,s,Inclusive,0
selves,selves,c,SubjectivePercept,0
",",",",s,,0
and,and,s,,0
profess,profess,s,Citations,0
more,more,s,Comparison,0
neatness,neatness,c,StandardsPos,0
",",",",s,,0
then,then,s,,0
the,the,n,,0
French,french,s,AbstractConcepts,0
Hermaphrodite,hermaphrodite,nnn,AbstractConcepts,0
I,i,s,FirstPer,0
Ladies,ladies,c,PersonProperty,0
",",",",s,,0
they,they,c,,0
",",",",s,,0
what,what,s,,0
they,they,s,,0
tell,tell,s,,0
one,one,s,Inclusive,0
of,of,s,Inclusive,1
us,us,c,Inclusive,2
",",",",s,,0
have,have,s,Citations,0
told,told,s,Citations,1
a,a,s,,0
thousand,thousand,c,Numbers,0
",",",",s,,0
and,and,s,,0
are,are,s,Exceptions,0
the,the,n,Exceptions,1
only,only,s,Exceptions,2
Thieves,thieves,s,Negative_Relation,0
of,of,s,Inclusive,0
our,our,s,Inclusive,1
fame,fame,c,StandardsPos,0
:,:,s,,0
that,that,s,,0
think,think,s,ProjectAhead,0
to,to,s,ProjectAhead,1
take,take,s,ReportingEvents,0
us,us,s,Inclusive,0
with,with,s,Specifiers,0
that,that,s,Specifiers,1
Perfume,perfume,c,SenseObject,0
",",",",s,,0
or,or,s,,0
with,with,n,Specifiers,0
that,that,s,Specifiers,1
Lace,lace,c,SenseObject,0
",",",",s,,0
and,and,s,,0
laugh,laugh,s,SubjectivePercept,0
at,at,s,SubjectivePercept,1
us,us,s,SubjectivePercept,2
vn-conscionably,vn-conscionably,s,UNRECOGNIZED,0
when,when,s,Contingency,0
they,they,s,Contingency,1
have,have,s,Contingency,2
done,done,nnn,ReportingStates,0
But,but,c,Resistance,0
",",",",s,Resistance,1
Sir,sir,s,PersonProperty,0
Dauphines,dauphines,s,PersonProperty,0
carelessness,carelessness,s,StandardsNeg,0
becomes,becomes,s,Transformation,0
him,him,c,PersonPronoun,0
.,.,nnn,,0
I,i,s,Contingency,0
could,could,s,Contingency,1
love,love,s,Positivity,0
a,a,s,Positivity,1
man,man,c,PersonProperty,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
such,such,s,Specifiers,0
a,a,s,Specifiers,1
Nose,nose,c,SenseObject,0
!,!,nnn,,0
Or,or,s,,0
such,such,s,Specifiers,0
a,a,s,Specifiers,1
Leg,leg,c,SenseObject,0
!,!,nnn,,0
He,he,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
an,an,s,,0
exceeding,exceeding,s,Intensity,0
good,good,s,,0
eye,eye,c,SenseObject,0
",",",",s,,0
Madame,madame,c,PersonProperty,0
!,!,nnn,,0
And,and,s,,0
a,a,s,StandardsPos,0
very,very,s,StandardsPos,1
good,good,s,StandardsPos,2
Lock,lock,c,ReportingEvents,0
!,!,nnn,,0
Good,good,s,,0
Morose,morose,c,Negativity,0
",",",",s,,0
bring,bring,s,Transformation,0
him,him,s,Transformation,1
to,to,s,Transformation,2
my,my,s,FirstPer,0
Chamber,chamber,s,SenseObject,0
first,first,c,Sequence,0
.,.,nnn,Sequence,1
Please,please,s,Positivity,0
your,your,s,DirectAddress,0
Honors,honors,c,StandardsPos,0
",",",",s,,0
to,to,s,,0
meet,meet,s,ReportingEvents,0
at,at,s,SpaceRelation,0
my,my,s,SpaceRelation,1
House,house,c,SpaceRelation,2
",",",",s,,0
Madame,madame,c,PersonProperty,0
?,?,nnn,Question,0
See,see,c,,0
",",",",s,,0
how,how,s,,0
they,they,s,,0
eye,eye,s,SenseObject,0
thee,thee,c,DirectAddress,0
",",",",s,,0
man,man,c,PersonProperty,0
!,!,s,,0
they,they,s,ReportingStates,0
are,are,s,ReportingStates,1
taken,taken,s,ProjectBack,0
I,i,s,FirstPer,0
warrant,warrant,s,CommonAuthorities,0
thee,thee,c,DirectAddress,0
.,.,nnn,,0
You,you,s,DirectAddress,0
have,have,s,DirectAddress,1
vnbrac'd,vnbrac'd,s,UNRECOGNIZED,0
our,our,s,Inclusive,0
brace,brace,s,SenseObject,0
of,of,s,,0
Knights,knights,c,PersonProperty,0
",",",",s,,0
here,here,c,SpaceRelation,0
",",",",s,SpaceRelation,1
Master,master,s,PersonProperty,0
Tru-wit,tru-wit,c,UNRECOGNIZED,0
.,.,nnn,,0
Not,not,s,DenyDisclaim,0
I,i,c,FirstPer,0
",",",",s,,0
Madame,madame,c,PersonProperty,0
",",",",s,,0
it,it,s,ProjectBack,0
was,was,s,ProjectBack,1
Sir,sir,s,PersonProperty,0
Dauphines,dauphines,s,PersonProperty,0
inginer,inginer,c,UNRECOGNIZED,0
:,:,s,Question,0
who,who,c,Question,1
",",",",s,,0
if,if,s,Contingency,0
he,he,s,Contingency,1
have,have,s,,0
disfurnish'd,disfurnish'd,s,UNRECOGNIZED,0
your,your,n,DirectAddress,0
Ladyship,ladyship,s,CommonAuthorities,0
of,of,s,,0
any,any,s,,0
guard,guard,c,Resistance,0
",",",",s,,0
or,or,s,,0
service,service,s,StandardsPos,0
by,by,s,,0
it,it,c,,0
",",",",s,,0
is,is,s,Positivity,0
able,able,s,Positivity,1
to,to,s,,0
make,make,s,ReportingEvents,0
the,the,s,SpaceRelation,0
place,place,s,SpaceRelation,1
good,good,s,,0
again,again,c,RecurringEvents,0
",",",",n,,0
in,in,s,SubjectivePercept,0
himself,himself,nnn,SubjectivePercept,1
There,there,s,DenyDisclaim,0
Is,is,s,DenyDisclaim,1
no,no,s,DenyDisclaim,2
suspicion,suspicion,s,Negativity,0
of,of,s,Specifiers,0
that,that,c,Specifiers,1
",",",",s,,0
Sir,sir,c,PersonProperty,0
.,.,nnn,,0
God,god,s,CommonAuthorities,0
so,so,c,AbstractConcepts,0
",",",",s,AbstractConcepts,1
Mauis,mauis,c,UNRECOGNIZED,0
",",",",s,,0
Haughty,haughty,s,Negativity,0
is,is,s,ReportingStates,0
kissing,kissing,c,Positivity,0
.,.,nnn,DirectAddress,0
Let,let,s,DirectAddress,1
us,us,s,DirectAddress,2
go,go,s,ReportingEvents,0
too,too,c,Metadiscourse,0
",",",",s,Metadiscourse,1
and,and,s,,0
take,take,s,Inclusive,0
part,part,c,Inclusive,1
.,.,nnn,Resistance,0
But,but,s,Resistance,1
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
glad,glad,s,Positivity,0
of,of,s,,0
the,the,s,Positivity,0
fortune,fortune,s,Positivity,1
(,(,c,,0
beside,beside,s,SpaceRelation,0
the,the,s,SpaceRelation,1
discovery,discovery,s,Innovations,0
of,of,s,Innovations,1
two,two,s,Numbers,0
such,such,s,Intensity,0
empty,empty,n,SenseProperty,0
Caskets,caskets,c,SenseObject,0
),),s,,0
to,to,s,,0
gain,gain,s,Innovations,0
the,the,s,Innovations,1
knowledge,knowledge,s,Innovations,2
of,of,s,Innovations,3
so,so,s,,0
rich,rich,s,Positivity,0
a,a,s,SenseObject,0
Mine,mine,s,SenseObject,1
of,of,s,,0
Virtue,virtue,c,StandardsPos,0
",",",",s,,0
as,as,s,,0
Sir,sir,s,PersonProperty,0
Dauphine,dauphine,nnn,PersonProperty,0
We,we,s,,0
would,would,s,Contingency,0
be,be,s,Contingency,1
all,all,s,,0
glad,glad,s,Positivity,0
to,to,s,Positivity,1
style,style,s,ReportingEvents,0
him,him,s,ReportingEvents,1
of,of,s,Inclusive,0
our,our,s,Inclusive,1
friendship,friendship,c,Positivity,0
",",",",s,,0
and,and,s,,0
see,see,s,SpaceRelation,0
him,him,s,SpaceRelation,1
at,at,s,SpaceRelation,0
the,the,n,SpaceRelation,1
College,college,nnn,AbstractConcepts,0
He,he,s,PersonPronoun,0
cannot,cannot,s,DenyDisclaim,0
mix,mix,s,SpaceRelation,0
with,with,s,SpaceRelation,1
a,a,s,Positivity,0
sweeter,sweeter,s,Positivity,1
society,society,c,AbstractConcepts,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
prophecy,prophecy,c,ProjectAhead,0
",",",",s,,0
and,and,s,,0
I,i,s,SelfDisclosure,0
hope,hope,s,SelfDisclosure,1
he,he,n,PersonPronoun,0
himself,himself,s,PersonPronoun,0
will,will,s,PredictedFuture,0
think,think,s,PrivateThinking,0
so,so,nnn,PrivateThinking,1
I,i,s,Insist,0
should,should,s,Insist,1
be,be,s,Insist,2
rude,rude,s,Negative_Relation,0
to,to,s,,0
imagine,imagine,s,PrivateThinking,0
otherwise,otherwise,c,Contingency,0
",",",",s,Contingency,1
Lady,lady,c,PersonProperty,0
.,.,nnn,Question,0
Did,did,s,Question,1
not,not,s,DenyDisclaim,0
I,i,s,FirstPer,0
tell,tell,s,,0
thee,thee,c,DirectAddress,0
",",",",s,,0
Dauphine,dauphine,c,PersonProperty,0
?,?,s,Question,0
Why,why,c,Question,0
",",",",s,Generalization,0
all,all,s,Generalization,1
their,their,s,PersonPronoun,0
actions,actions,s,GenericEvents,0
are,are,s,ReportingStates,0
governed,governed,s,ReportingEvents,0
by,by,s,,0
crude,crude,n,Anger,0
opinion,opinion,c,SubjectivePercept,0
