BEfore,before,s,Sequence,0
of,of,s,,0
a,a,s,PersonProperty,0
woman's,woman's,s,PersonProperty,1
tenderness,tenderness,s,Positivity,0
to,to,s,GenericEvents,0
be,be,c,GenericEvents,1
",",",",n,,0
Requires,requires,s,CommonAuthorities,0
nor,nor,s,DenyDisclaim,0
Child,child,c,PersonProperty,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
woman's,woman's,s,PersonProperty,0
face,face,s,SenseObject,0
to,to,s,ProjectAhead,0
see,see,c,ProjectAhead,1
:,:,n,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
sat,sat,s,ReportingEvents,0
too,too,s,Negativity,0
long,long,c,Negativity,1
.,.,nn,,0
Nay,nay,c,OralCues,0
",",",",s,,0
go,go,s,ReportingEvents,0
not,not,s,DenyDisclaim,0
from,from,s,,0
us,us,s,Inclusive,0
thus,thus,c,ReasonForward,0
:,:,n,,0
If,if,s,Contingency,0
it,it,s,Contingency,1
were,were,s,Contingency,2
so,so,c,AbstractConcepts,0
",",",",s,AbstractConcepts,1
that,that,s,,0
our,our,s,Inclusive,0
request,request,s,Request,0
did,did,s,ReportingEvents,0
tend,tend,n,Contingency,0
To,to,s,Contingency,1
save,save,s,StandardsPos,0
the,the,s,StandardsPos,1
Romans,romans,c,,0
",",",",s,,0
thereby,thereby,s,ReasonForward,0
to,to,s,,0
destroy,destroy,n,Negativity,0
The,the,s,,0
Volces,volces,s,UNRECOGNIZED,0
whom,whom,s,PersonPronoun,0
you,you,s,DirectAddress,0
serve,serve,c,ReportingEvents,0
",",",",s,,0
you,you,s,DirectAddress,0
might,might,s,DirectAddress,1
condemn,condemn,s,Negative_Relation,0
us,us,n,Inclusive,0
As,as,s,,0
poisonous,poisonous,s,StandardsNeg,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
Honor,honor,c,StandardsPos,0
.,.,s,,0
No,no,c,OralCues,0
",",",",s,OralCues,1
our,our,s,Inclusive,0
suite,suite,n,SenseObject,0
Is,is,s,ReportingStates,0
that,that,s,ReportingStates,1
you,you,s,DirectAddress,0
reconcile,reconcile,s,StandardsPos,0
them,them,c,,0
:,:,s,,0
While,while,s,TimeDuration,0
the,the,s,TimeDuration,1
Volces,volces,n,UNRECOGNIZED,0
May,may,s,ReceivedPOV,0
say,say,c,ReceivedPOV,1
",",",",s,,0
this,this,s,,0
mercy,mercy,s,StandardsPos,0
we,we,s,Inclusive,0
have,have,s,Inclusive,1
showed,showed,c,ReportingEvents,0
:,:,s,,0
the,the,s,,0
Romans,romans,c,,0
",",",",n,,0
This,this,s,,0
we,we,s,,0
received,received,c,ReportingStates,0
",",",",s,ReportingStates,1
and,and,s,,0
each,each,s,Specifiers,0
in,in,s,,0
either,either,s,Metadiscourse,0
side,side,n,,0
Give,give,s,ReportingEvents,0
the,the,s,ReportingEvents,1
All-haile,all-haile,s,UNRECOGNIZED,0
to,to,s,,0
thee,thee,c,DirectAddress,0
",",",",s,,0
and,and,s,,0
cry,cry,s,Motions,0
be,be,s,ReportingStates,0
Blessed,blessed,n,StandardsPos,0
For,for,s,StandardsPos,1
making,making,s,ReportingEvents,0
up,up,s,ReportingEvents,1
this,this,s,,0
peace,peace,c,StandardsPos,0
.,.,s,,0
Thou,thou,s,DirectAddress,0
know,know,s,Confidence,0
(,(,c,,0
great,great,s,Intensity,0
Son,son,c,PersonProperty,0
),),n,,0
The,the,s,Sequence,0
end,end,s,Sequence,1
of,of,s,Sequence,2
Wars,wars,s,GenericEvents,0
uncertain,uncertain,c,Uncertainty,0
:,:,s,,0
but,but,s,Resistance,0
this,this,s,,0
certain,certain,c,Confidence,0
",",",",n,,0
That,that,s,,0
if,if,s,Contingency,0
thou,thou,s,DirectAddress,0
conquer,conquer,s,ReportingEvents,0
Rome,rome,c,,0
",",",",s,,0
the,the,s,,0
benefit,benefit,n,StandardsPos,0
Which,which,s,,0
thou,thou,s,DirectAddress,0
shall,shall,s,ProjectAhead,0
thereby,thereby,s,ReasonForward,0
reap,reap,c,Positivity,0
",",",",s,,0
is,is,s,Intensity,0
such,such,s,Intensity,1
a,a,s,,0
name,name,n,LangRef,0
Whose,whose,s,PersonPronoun,0
repetition,repetition,s,RecurringEvents,0
will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
dogged,dogged,s,Negativity,0
with,with,s,,0
Curses,curses,c,Negativity,0
:,:,n,,0
Whose,whose,s,PersonPronoun,0
Chronicle,chronicle,s,Sequence,0
thus,thus,s,ReasonForward,0
writ,writ,c,CommonAuthorities,0
",",",",s,,0
The,the,s,PersonProperty,0
man,man,s,PersonProperty,1
was,was,s,ProjectBack,0
Noble,noble,c,StandardsPos,0
",",",",n,Resistance,0
But,but,s,Resistance,1
with,with,s,,0
his,his,s,PersonPronoun,0
last,last,s,Sequence,0
Attempt,attempt,c,ProjectAhead,0
",",",",s,,0
he,he,s,Neutral_Attribution,0
wiped,wiped,s,Neutral_Attribution,1
it,it,s,,0
out,out,c,,0
.,.,n,,0
Destroyed,destroyed,s,Negativity,0
his,his,s,PersonPronoun,0
Country,country,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
his,his,s,PersonPronoun,0
name,name,s,LangRef,0
remains,remains,n,TimeDuration,0
To,to,s,,0
the,the,s,TimeShift,0
ensuing,ensuing,s,TimeShift,1
Age,age,c,Specifiers,0
",",",",s,,0
abhorred,abhorred,c,Negativity,0
.,.,s,Imperative,0
Speak,speak,s,Imperative,1
to,to,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
Son,son,c,PersonProperty,0
:,:,n,,0
Thou,thou,s,DirectAddress,0
have,have,s,,0
affected,affected,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
five,five,s,Numbers,0
strains,strains,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
Honor,honor,c,StandardsPos,0
",",",",n,,0
To,to,s,,0
imitate,imitate,s,ReportingEvents,0
the,the,s,StandardsPos,0
graces,graces,s,StandardsPos,1
of,of,s,,0
the,the,s,,0
Gods,gods,c,CommonAuthorities,0
.,.,n,,0
To,to,s,,0
tear,tear,s,Negativity,0
with,with,s,SenseProperty,0
Thunder,thunder,s,SenseProperty,1
the,the,s,,0
wide,wide,s,SenseProperty,0
Cheeks,cheeks,s,SenseObject,0
a,a,c,,0
',',s,,0
the,the,s,SpaceRelation,0
Air,air,c,SpaceRelation,1
",",",",n,,0
And,and,s,Resistance,0
yet,yet,s,Resistance,1
to,to,s,,0
change,change,s,Transformation,0
thy,thy,s,DirectAddress,0
Sulphur,sulphur,s,SenseObject,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
Boult,boult,n,UNRECOGNIZED,0
That,that,s,,0
should,should,s,Insist,0
but,but,s,Resistance,0
riue,riue,s,UNRECOGNIZED,0
an,an,s,SenseObject,0
Oak,oak,c,SenseObject,1
.,.,s,Question,0
Why,why,s,Question,1
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
speak,speak,c,ReportingEvents,0
?,?,n,Question,0
Think,think,s,PrivateThinking,0
thou,thou,s,DirectAddress,0
it,it,s,,0
Honorable,honorable,s,StandardsPos,0
for,for,s,,0
a,a,s,,0
Nobleman,nobleman,n,PersonProperty,0
Still,still,s,ProjectAhead,0
to,to,s,ProjectAhead,1
remember,remember,s,ProjectBack,0
wrongs,wrongs,c,StandardsNeg,0
?,?,s,Question,0
Daughter,daughter,c,PersonProperty,0
",",",",s,,0
speak,speak,s,ReportingEvents,0
you,you,c,DirectAddress,0
:,:,n,,0
He,he,s,PersonPronoun,0
cares,cares,s,Negativity,0
not,not,s,Negativity,1
for,for,s,DirectAddress,0
your,your,s,DirectAddress,1
weeping,weeping,c,Sad,0
.,.,s,Imperative,0
Speak,speak,s,Imperative,1
thou,thou,s,DirectAddress,0
Boy,boy,c,PersonProperty,0
",",",",n,,0
Perhaps,perhaps,s,Uncertainty,0
thy,thy,s,DirectAddress,0
childishness,childishness,s,Anger,0
will,will,s,PredictedFuture,0
move,move,s,Motions,0
him,him,s,PersonPronoun,0
more,more,n,Comparison,0
Then,then,s,TimeShift,0
can,can,s,TimeShift,1
our,our,s,Inclusive,0
Reasons,reasons,c,AbstractConcepts,0
.,.,s,DenyDisclaim,0
There,there,s,DenyDisclaim,1
Is,is,s,DenyDisclaim,2
no,no,s,DenyDisclaim,3
man,man,s,PersonProperty,0
in,in,s,Intensity,0
the,the,s,Intensity,1
world,world,n,Intensity,2
More,more,s,Comparison,0
bound,bound,s,ReportingEvents,0
to's,to's,s,UNRECOGNIZED,0
Mother,mother,c,PersonProperty,0
",",",",s,Resistance,0
yet,yet,s,Resistance,1
here,here,s,SpaceRelation,0
he,he,s,PersonPronoun,0
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
me,me,s,FirstPer,0
prate,prate,n,Negativity,0
Like,like,s,SubjectivePercept,0
one,one,s,Numbers,0
in,in,s,Numbers,1
the,the,s,Numbers,2
Stocks,stocks,c,AbstractConcepts,0
.,.,s,,0
Thou,thou,s,DirectAddress,0
have,have,s,DenyDisclaim,0
never,never,s,DenyDisclaim,1
in,in,s,,0
thy,thy,s,DirectAddress,0
life,life,c,AbstractConcepts,0
",",",",n,,0
Showed,showed,s,ReportingEvents,0
thy,thy,s,DirectAddress,0
dear,dear,s,Positivity,0
Mother,mother,s,PersonProperty,0
any,any,s,,0
courtesy,courtesy,c,Positivity,0
",",",",n,,0
When,when,s,TimeShift,0
she,she,s,TimeShift,1
(,(,c,,0
poor,poor,s,Negativity,0
Hen,hen,c,SenseObject,0
),),s,,0
fond,fond,s,Positivity,0
of,of,s,Positivity,1
no,no,s,DenyDisclaim,0
second,second,s,Sequence,0
brood,brood,c,PrivateThinking,0
",",",",n,,0
Has,has,s,,0
clock'd,clock'd,s,UNRECOGNIZED,0
thee,thee,s,DirectAddress,0
to,to,s,,0
the,the,s,,0
Wars,wars,c,GenericEvents,0
:,:,s,,0
and,and,s,,0
safely,safely,s,StandardsPos,0
home,home,n,SpaceRelation,0
Laden,laden,s,Negativity,0
with,with,s,Negativity,1
Honor,honor,c,StandardsPos,0
.,.,s,Imperative,0
Say,say,s,Imperative,1
my,my,s,FirstPer,0
Request's,request's,s,UNRECOGNIZED,0
unjust,unjust,c,StandardsNeg,0
",",",",n,,0
And,and,s,,0
spurn,spurn,s,Anger,0
me,me,s,Anger,1
back,back,c,,0
:,:,s,,0
But,but,c,Resistance,0
",",",",s,Resistance,1
if,if,s,Contingency,0
it,it,s,Contingency,1
be,be,s,ReportingStates,0
not,not,s,Resistance,0
so,so,n,Resistance,1
Thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
not,not,s,DenyDisclaim,0
honest,honest,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
the,the,s,,0
Gods,gods,s,CommonAuthorities,0
will,will,s,PredictedFuture,0
plague,plague,s,Negativity,0
thee,thee,n,DirectAddress,0
That,that,s,,0
thou,thou,s,DirectAddress,0
restrain'st,restrain'st,s,UNRECOGNIZED,0
from,from,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
the,the,s,,0
Duty,duty,c,StandardsPos,0
",",",",s,Aside,0
which,which,n,Aside,1
To,to,s,,0
a,a,s,PersonProperty,0
Mothers,mothers,s,PersonProperty,1
part,part,s,,0
belongs,belongs,c,ReportingEvents,0
.,.,s,,0
He,he,s,Neutral_Attribution,0
turns,turns,s,Neutral_Attribution,1
away,away,c,,0
:,:,n,,0
Down,down,s,,0
Ladies,ladies,c,PersonProperty,0
:,:,s,,0
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
shame,shame,s,StandardsNeg,0
him,him,s,PersonPronoun,0
with,with,s,,0
him,him,s,PersonPronoun,0
with,with,s,Inclusive,0
our,our,s,Inclusive,1
knees,knees,n,SenseObject,0
To,to,s,,0
his,his,s,PersonPronoun,0
sur-name,sur-name,s,UNRECOGNIZED,0
Coriolanus,coriolanus,s,UNRECOGNIZED,0
longs,longs,s,,0
more,more,s,Comparison,0
pride,pride,n,StandardsPos,0
Then,then,s,,0
pity,pity,s,Sad,0
to,to,s,Inclusive,0
our,our,s,Inclusive,1
Prayers,prayers,c,CommonAuthorities,0
.,.,s,Imperative,0
Down,down,c,Imperative,1
:,:,s,,0
an,an,s,Sequence,0
end,end,c,Sequence,1
",",",",n,,0
This,this,s,ReportingStates,0
is,is,s,ReportingStates,1
the,the,s,,0
last,last,c,Sequence,0
.,.,s,ReasonForward,0
So,so,c,ReasonForward,1
",",",",s,,0
we,we,s,,0
will,will,s,PredictedFuture,0
home,home,s,SceneShift,0
to,to,s,SceneShift,1
Rome,rome,c,,0
",",",",n,,0
And,and,s,,0
dye,dye,s,SenseObject,0
among,among,s,Inclusive,0
our,our,s,Inclusive,1
Neighbors,neighbors,c,PersonProperty,0
:,:,s,,0
Nay,nay,c,OralCues,0
",",",",s,,0
behold's,behold's,c,UNRECOGNIZED,0
",",",",n,,0
This,this,s,,0
Boy,boy,s,PersonProperty,0
that,that,s,,0
cannot,cannot,s,DenyDisclaim,0
tell,tell,s,,0
what,what,s,,0
he,he,s,Biographical_Time,0
would,would,s,Biographical_Time,1
have,have,c,,0
",",",",n,Resistance,0
But,but,s,Resistance,1
kneeles,kneeles,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
holds,holds,s,ReportingEvents,0
up,up,s,ReportingEvents,1
hands,hands,s,SenseObject,0
for,for,s,,0
fellowship,fellowship,c,StandardsPos,0
",",",",n,,0
Does,does,s,ReportingEvents,0
reason,reason,s,StandardsPos,0
our,our,s,Inclusive,0
Petition,petition,s,AbstractConcepts,0
with,with,s,,0
more,more,s,Comparison,0
strength,strength,n,AbstractConcepts,0
Then,then,s,,0
thou,thou,s,DirectAddress,0
have,have,s,Insist,0
to,to,s,Insist,1
deny't,deny't,c,UNRECOGNIZED,0
.,.,s,Imperative,0
Come,come,c,Imperative,1
",",",",s,,0
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
go,go,c,ReportingEvents,0
:,:,n,,0
This,this,s,,0
Fellow,fellow,s,PersonProperty,0
had,had,s,ProjectBack,0
a,a,s,,0
Volcean,volcean,s,UNRECOGNIZED,0
to,to,s,,0
his,his,s,PersonPronoun,0
Mother,mother,c,PersonProperty,0
:,:,n,,0
His,his,s,PersonPronoun,0
Wife,wife,s,PersonProperty,0
is,is,s,ReportingStates,0
in,in,s,,0
Corioles,corioles,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
his,his,s,PersonPronoun,0
Child,child,n,PersonProperty,0
Like,like,s,SubjectivePercept,0
him,him,s,PersonPronoun,0
by,by,s,Contingency,0
chance,chance,c,Contingency,1
:,:,s,,0
yet,yet,s,Resistance,0
give,give,s,ReportingEvents,0
us,us,s,ReportingEvents,1
our,our,s,Inclusive,0
dispatch,dispatch,c,ReportingEvents,0
:,:,n,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
hushed,hushed,s,ReportingEvents,0
until,until,s,TimeDuration,0
our,our,s,Inclusive,0
City,city,s,Inclusive,1
be,be,s,ReportingStates,0
afire,afire,c,SenseProperty,0
",",",",s,,0
and,and,s,Sequence,0
then,then,s,Sequence,1
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
speak,speak,s,ReportingEvents,0
a,a,s,SubjectivePercept,0
little,little,nn,SubjectivePercept,1
O,o,s,SubjectivePercept,2
Mother,mother,c,PersonProperty,0
",",",",s,,0
Mother,mother,c,PersonProperty,0
!,!,n,,0
What,what,s,Confront,0
have,have,s,Confront,1
you,you,s,Confront,2
done,done,c,Confront,3
?,?,s,Question,0
Behold,behold,c,SpaceRelation,0
",",",",s,,0
the,the,s,,0
Heavens,heavens,s,Positivity,0
do,do,s,Intensity,0
open,open,c,,0
",",",",n,,0
The,the,s,,0
Gods,gods,s,CommonAuthorities,0
look,look,s,SpaceRelation,0
down,down,c,SpaceRelation,1
",",",",s,,0
and,and,s,,0
this,this,s,,0
unnatural,unnatural,s,StandardsNeg,0
Scene,scene,n,AbstractConcepts,0
They,they,s,,0
laugh,laugh,s,SubjectivePercept,0
at,at,c,SubjectivePercept,1
.,.,s,,0
Oh,oh,s,OralCues,0
my,my,s,Autobio,0
Mother,mother,c,Autobio,1
",",",",s,,0
Mother,mother,c,PersonProperty,0
:,:,s,,0
Oh,oh,c,OralCues,0
!,!,n,,0
You,you,s,DirectAddress,0
have,have,s,DirectAddress,1
won,won,s,StandardsPos,0
a,a,s,StandardsPos,1
happy,happy,s,Positivity,0
Victory,victory,s,Positivity,0
to,to,s,,0
Rome,rome,c,,0
.,.,n,Resistance,0
But,but,s,Resistance,1
for,for,s,DirectAddress,0
your,your,s,DirectAddress,1
Son,son,c,PersonProperty,0
",",",",s,,0
believe,believe,s,PrivateThinking,0
it,it,c,,0
:,:,s,,0
Oh,oh,s,OralCues,0
believe,believe,s,PrivateThinking,0
it,it,c,,0
",",",",n,,0
Most,most,s,Comparison,0
dangerously,dangerously,s,Fear,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
with,with,s,,0
him,him,s,PersonPronoun,0
prevailed,prevailed,c,ReportingStates,0
",",",",n,ReportingStates,1
If,if,s,Contingency,0
not,not,s,Contingency,1
most,most,s,Comparison,0
mortal,mortal,s,PersonProperty,0
to,to,s,PersonPronoun,0
him,him,c,PersonPronoun,1
.,.,s,Resistance,0
But,but,s,Resistance,1
let,let,s,ReportingEvents,0
it,it,s,,0
come,come,c,ReportingEvents,0
:,:,n,,0
Auffidius,auffidius,c,UNRECOGNIZED,0
",",",",s,Concessive,0
though,though,s,Concessive,1
I,i,s,Insist,0
cannot,cannot,s,Insist,1
make,make,s,ReportingEvents,0
true,true,s,StandardsPos,0
Wars,wars,c,GenericEvents,0
",",",",n,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
frame,frame,s,SenseObject,0
convenient,convenient,s,StandardsPos,0
peace,peace,c,StandardsPos,0
.,.,s,,0
Now,now,s,Immediacy,0
good,good,s,,0
Auffidius,auffidius,c,UNRECOGNIZED,0
",",",",n,,0
Were,were,s,ProjectBack,0
you,you,s,DirectAddress,0
in,in,s,,0
my,my,s,FirstPer,0
steed,steed,c,SenseObject,0
",",",",s,,0
would,would,s,Request,0
you,you,s,Request,1
have,have,s,,0
heard,heard,n,Updates,0
A,a,s,PersonProperty,0
Mother,mother,s,PersonProperty,1
less,less,c,Comparison,0
?,?,s,Question,0
or,or,s,,0
granted,granted,s,CommonAuthorities,0
less,less,s,Comparison,0
Auffidius,auffidius,c,UNRECOGNIZED,0
?,?,nn,Question,0
I,i,s,Autobio,0
was,was,s,Autobio,1
moved,moved,s,ReportingEvents,0
withal,withal,c,Metadiscourse,0
.,.,nnn,,0
I,i,s,FirstPer,0
dare,dare,s,SubjectivePercept,0
be,be,s,ReportingStates,0
sworn,sworn,s,CommonAuthorities,0
you,you,s,DirectAddress,0
were,were,c,ProjectBack,0
:,:,n,,0
And,and,s,,0
sir,sir,c,PersonProperty,0
",",",",s,,0
it,it,s,,0
is,is,s,DenyDisclaim,0
no,no,s,DenyDisclaim,1
little,little,s,SubjectivePercept,0
thing,thing,s,SubjectivePercept,1
to,to,s,,0
make,make,n,ReportingEvents,0
Mine,mine,s,SelfDisclosure,0
eyes,eyes,s,SelfDisclosure,1
to,to,s,,0
sweat,sweat,s,SenseObject,0
compassion,compassion,c,StandardsPos,0
.,.,s,Resistance,0
But,but,s,Resistance,1
(,(,c,,0
good,good,s,,0
sir,sir,c,PersonProperty,0
),),n,,0
What,what,s,,0
peace,peace,s,StandardsPos,0
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
make,make,c,ReportingEvents,0
",",",",s,,0
advise,advise,s,ReportingEvents,0
me,me,c,FirstPer,0
:,:,s,,0
For,for,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
part,part,c,SelfDisclosure,2
",",",",n,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
to,to,s,,0
Rome,rome,c,,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
back,back,s,,0
with,with,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
and,and,s,,0
pray,pray,s,Intensity,0
you,you,n,DirectAddress,0
Stand,stand,s,ProjectAhead,0
to,to,s,ProjectAhead,1
me,me,s,FirstPer,0
in,in,s,,0
this,this,s,,0
cause,cause,c,Cause,0
.,.,s,,0
Oh,oh,s,OralCues,0
Mother,mother,c,PersonProperty,0
!,!,s,,0
Wife,wife,c,PersonProperty,0
!,!,nn,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
glad,glad,s,Positivity,0
thou,thou,s,DirectAddress,0
have,have,s,,0
set,set,s,ReportingEvents,0
thy,thy,s,DirectAddress,0
mercy,mercy,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
thy,thy,s,DirectAddress,0
Honor,honor,n,StandardsPos,0
At,at,s,,0
difference,difference,s,Comparison,0
in,in,s,Comparison,1
thee,thee,c,DirectAddress,0
:,:,s,,0
Out,out,s,,0
of,of,s,Specifiers,0
that,that,s,Specifiers,1
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
work,work,n,GenericEvents,0
My,my,s,FirstPer,0
self,self,s,SubjectivePercept,0
a,a,s,,0
former,former,s,ProjectBack,0
Fortune,fortune,c,ProjectAhead,0
.,.,nn,,0
I,i,s,FirstPer,0
by,by,s,TimeShift,0
and,and,s,TimeShift,1
by,by,c,TimeShift,2
;,;,s,Resistance,0
But,but,s,Resistance,1
we,we,s,,0
will,will,s,PredictedFuture,0
drink,drink,s,SpaceRelation,0
together,together,c,SpaceRelation,1
:,:,n,,0
And,and,s,,0
you,you,s,Insist,0
shall,shall,s,Insist,1
bear,bear,n,SenseObject,0
A,a,s,Positivity,0
better,better,s,Positivity,1
witness,witness,s,PersonProperty,0
back,back,s,ProjectBack,0
then,then,s,ProjectBack,1
words,words,c,LangRef,0
",",",",s,Aside,0
which,which,s,Aside,1
we,we,n,,0
On,on,s,,0
like,like,s,SubjectivePercept,0
conditions,conditions,c,AbstractConcepts,0
",",",",s,,0
will,will,s,PredictedFuture,0
have,have,s,PredictedFuture,1
Counter-seal'd,counter-seal'd,c,UNRECOGNIZED,0
.,.,n,Imperative,0
Come,come,s,Imperative,1
enter,enter,s,SceneShift,0
with,with,s,SceneShift,1
us,us,c,Inclusive,0
:,:,s,,0
Ladies,ladies,s,PersonProperty,0
you,you,s,Reassure,0
deserve,deserve,n,Reassure,1
To,to,s,,0
have,have,s,ReportingEvents,0
a,a,s,ReportingEvents,1
Temple,temple,s,SenseObject,0
built,built,s,ReportingEvents,0
you,you,c,DirectAddress,0
:,:,s,,0
All,all,s,Generalization,0
the,the,s,Generalization,1
Swords,swords,n,SenseObject,0
In,in,s,,0
Italy,italy,c,,0
",",",",s,,0
and,and,s,,0
her,her,s,PersonPronoun,0
Confederate,confederate,s,PersonProperty,0
Arms,arms,n,SenseObject,0
Could,could,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
have,have,s,,0
made,made,s,ReportingEvents,0
this,this,s,,0
peace,peace,c,StandardsPos,0
.,.,nn,Imperative,0
See,see,s,Imperative,1
you,you,s,DirectAddress,0
yon'd,yon'd,s,UNRECOGNIZED,0
Coin,coin,s,ReportingEvents,0
a,a,c,ReportingEvents,1
',',s,,0
th,th,s,UNRECOGNIZED,0
Capitol,capitol,c,SenseObject,0
",",",",s,,0
you,you,s,DirectAddress,0
^,^,s,UNRECOGNIZED,0
corner,corner,s,SpaceRelation,0
stone,stone,c,SenseObject,0
?,?,nnn,Question,0
Why,why,s,Question,0
what,what,s,DirectAddress,0
of,of,s,DirectAddress,1
that,that,c,,0
?,?,nnn,Question,0
If,if,s,Contingency,0
it,it,s,Contingency,1
be,be,s,ReportingStates,0
possible,possible,s,Contingency,0
for,for,s,DirectAddress,0
you,you,s,DirectAddress,1
to,to,s,DirectAddress,2
displace,displace,s,Negativity,0
it,it,s,,0
with,with,s,DirectAddress,0
your,your,s,DirectAddress,1
little,little,s,SenseObject,0
finger,finger,c,SenseObject,1
",",",",s,,0
there,there,s,ReportingStates,0
is,is,n,ReportingStates,1
some,some,s,Positivity,0
hope,hope,s,Positivity,1
the,the,s,PersonProperty,0
Ladies,ladies,s,PersonProperty,1
of,of,s,,0
Rome,rome,c,,0
",",",",s,,0
especially,especially,s,Specifiers,0
his,his,s,PersonPronoun,0
Mother,mother,c,PersonProperty,0
",",",",s,,0
may,may,s,Contingency,0
prevail,prevail,s,ReportingEvents,0
with,with,s,ReportingEvents,1
him,him,c,PersonPronoun,0
.,.,s,Resistance,0
But,but,n,Resistance,1
I,i,s,FirstPer,0
say,say,c,Citations,0
",",",",s,,0
there,there,s,Sad,0
is,is,s,Sad,1
no,no,s,Sad,2
hope,hope,s,Sad,3
in,in,s,,0
it,it,c,,0
",",",",s,,0
our,our,s,Inclusive,0
throats,throats,s,SenseObject,0
are,are,s,ReportingStates,0
sentenced,sentenced,c,ReportingStates,0
",",",",s,ReportingStates,1
and,and,s,,0
stay,stay,s,TimeDuration,0
upon,upon,n,,0
execution,execution,nnn,Negative_Relation,0
Is,is,s,Question,0
It,it,s,Question,1
possible,possible,c,Contingency,0
",",",",s,,0
that,that,s,,0
so,so,s,,0
short,short,s,SenseProperty,0
a,a,s,TimeShift,0
time,time,s,TimeShift,1
can,can,s,Contingency,0
alter,alter,s,ReportingEvents,0
the,the,s,ReportingEvents,1
condition,condition,s,AbstractConcepts,0
of,of,s,,0
a,a,s,PersonProperty,0
man,man,c,PersonProperty,1
.,.,nnn,ReportingStates,0
There,there,s,ReportingStates,1
is,is,s,ReportingStates,2
differency,differency,s,UNRECOGNIZED,0
between,between,s,,0
a,a,s,,0
Grub,grub,s,SenseObject,0
and,and,s,,0
a,a,s,,0
Butterfly,butterfly,c,SenseObject,0
",",",",s,Resistance,0
yet,yet,s,Resistance,1
your,your,s,DirectAddress,0
Butterfly,butterfly,s,SenseObject,0
was,was,s,ProjectBack,0
a,a,n,ProjectBack,1
Grub,grub,c,SenseObject,0
:,:,s,,0
this,this,s,,0
Martius,martius,c,UNRECOGNIZED,0
",",",",s,,0
is,is,s,ReportingStates,0
grown,grown,s,ReportingEvents,0
from,from,s,,0
Man,man,s,PersonProperty,0
to,to,s,,0
Dragon,dragon,c,SubjectivePercept,0
:,:,s,,0
He,he,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
wings,wings,c,SenseObject,0
",",",",s,,0
he,he,s,Updates,0
is,is,s,Updates,1
more,more,s,Comparison,0
then,then,n,,0
a,a,s,,0
creeping,creeping,s,Uncertainty,0
thing,thing,nnn,Uncertainty,1
He,he,s,PersonPronoun,0
loved,loved,s,Positivity,0
his,his,s,PersonPronoun,0
Mother,mother,s,PersonProperty,0
dearly,dearly,c,Intensity,0
.,.,nnn,ReasonForward,0
So,so,s,ReasonForward,1
did,did,s,Question,0
he,he,s,Question,1
me,me,c,FirstPer,0
:,:,s,,0
and,and,s,,0
he,he,s,PersonPronoun,0
no,no,s,DenyDisclaim,0
more,more,s,DenyDisclaim,1
remembers,remembers,s,Biographical_Time,0
his,his,s,Biographical_Time,1
Mother,mother,s,Biographical_Time,2
now,now,c,Updates,0
",",",",s,Updates,1
then,then,s,,0
an,an,s,,0
eight,eight,s,TimeDuration,0
year,year,n,TimeDuration,1
old,old,s,TimeDuration,2
horse,horse,c,SenseObject,0
.,.,s,,0
The,the,s,,0
rareness,rareness,s,Exceptions,0
of,of,s,,0
his,his,s,SenseProperty,0
face,face,c,SenseProperty,1
",",",",s,,0
sowres,sowres,s,UNRECOGNIZED,0
ripe,ripe,s,Positivity,0
Grapes,grapes,c,SenseObject,0
