GRegory,gregory,c,UNRECOGNIZED,0
",",",",n,,0
Hearts,hearts,s,SenseObject,0
ease,ease,c,Reassure,0
",",",",s,,0
hearts,hearts,s,SenseObject,0
ease,ease,c,Reassure,0
",",",",n,,0
O,o,c,LangRef,0
",",",",s,,0
and,and,s,,0
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
have,have,s,PredictedFuture,1
me,me,s,FirstPer,0
live,live,c,,0
",",",",s,,0
play,play,s,ReportingEvents,0
hearts,hearts,s,SenseObject,0
ease,ease,c,Reassure,0
.,.,nn,Question,0
Why,why,s,Question,1
hearts,hearts,s,SenseObject,0
ease,ease,c,Reassure,0
;,;,nnn,,0
O,o,s,LangRef,0
Musitions,musitions,c,UNRECOGNIZED,0
",",",",n,,0
Because,because,s,ReasonBackward,0
my,my,s,SelfDisclosure,0
heart,heart,s,SelfDisclosure,1
it,it,s,,0
self,self,s,SubjectivePercept,0
plays,plays,c,ReportingEvents,0
",",",",s,,0
my,my,s,SelfDisclosure,0
heart,heart,s,SelfDisclosure,1
is,is,s,ReportingStates,0
full,full,c,,0
.,.,nn,,0
Not,not,s,DenyDisclaim,0
a,a,s,DenyDisclaim,1
dump,dump,s,Motions,0
we,we,c,,0
",",",",s,,0
it,it,s,,0
is,is,s,DenyDisclaim,0
no,no,s,DenyDisclaim,1
time,time,s,SubjectiveTime,0
to,to,s,SubjectiveTime,1
play,play,s,ReportingEvents,0
now,now,c,Immediacy,0
.,.,nnn,,0
You,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
then,then,c,,0
?,?,nnn,Question,0
No,no,c,DenyDisclaim,0
.,.,nnn,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
then,then,s,PredictedFuture,1
give,give,s,ReportingEvents,0
it,it,s,ReportingEvents,1
you,you,s,DirectAddress,0
soundly,soundly,c,StandardsPos,0
.,.,nnn,Future_Question,0
What,what,s,Future_Question,1
will,will,s,Future_Question,2
you,you,s,DirectAddress,0
give,give,s,ReportingEvents,0
us,us,c,ReportingEvents,1
?,?,nnn,Question,0
No,no,s,DenyDisclaim,0
money,money,s,AbstractConcepts,0
on,on,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
faith,faith,c,StandardsPos,0
",",",",s,Resistance,0
but,but,s,Resistance,1
the,the,s,,0
gleeke,gleeke,c,UNRECOGNIZED,0
.,.,n,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
give,give,s,DirectAddress,0
you,you,s,DirectAddress,1
the,the,s,DirectAddress,2
Minstrell,minstrell,c,UNRECOGNIZED,0
.,.,nn,Sequence,0
Then,then,s,Sequence,1
will,will,s,PredictedFuture,0
I,i,s,FirstPer,0
give,give,s,DirectAddress,0
you,you,s,DirectAddress,1
the,the,s,DirectAddress,2
Serving,serving,s,ReportingEvents,0
creature,creature,c,SenseObject,0
.,.,nnn,Sequence,0
Then,then,s,Sequence,1
will,will,s,PredictedFuture,0
I,i,s,FirstPer,0
lay,lay,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
serving,serving,s,ReportingEvents,0
Creatures,creatures,s,SenseObject,0
Dagger,dagger,s,SenseObject,0
on,on,s,DirectAddress,0
your,your,s,DirectAddress,1
pate,pate,c,SenseObject,0
.,.,s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
carry,carry,s,Motions,0
no,no,n,DenyDisclaim,0
Crochets,crochets,c,Motions,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
Re,re,s,,0
you,you,c,DirectAddress,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
Fa,fa,s,SenseProperty,0
you,you,c,DirectAddress,0
",",",",s,,0
do,do,s,DirectAddress,0
you,you,s,DirectAddress,1
note,note,s,SenseObject,0
me,me,nnn,FirstPer,0
And,and,s,,0
you,you,s,DirectAddress,0
Re,re,s,,0
us,us,c,Inclusive,0
",",",",s,,0
and,and,s,,0
Fa,fa,s,SenseProperty,0
us,us,c,Inclusive,0
",",",",s,,0
you,you,s,DirectAddress,0
Note,note,s,DirectAddress,1
us,us,c,Inclusive,0
.,.,nnn,Imperative,0
Pray,pray,s,Imperative,1
you,you,s,DirectAddress,0
put,put,s,ReportingEvents,0
up,up,s,ReportingEvents,1
your,your,s,DirectAddress,0
Dagger,dagger,c,SenseObject,0
",",",",n,,0
And,and,s,,0
put,put,s,Transformation,0
out,out,s,Transformation,1
your,your,s,DirectAddress,0
wit,wit,c,StandardsPos,0
.,.,n,Sequence,0
Then,then,s,Sequence,1
have,have,s,Negativity,0
at,at,s,Negativity,1
you,you,s,Negativity,2
with,with,s,,0
my,my,s,FirstPer,0
wit,wit,c,StandardsPos,0
.,.,nn,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
drie-beate,drie-beate,s,UNRECOGNIZED,0
you,you,s,DirectAddress,0
with,with,s,Specifiers,0
an,an,s,Specifiers,1
iron,iron,s,SenseObject,0
wit,wit,c,StandardsPos,0
",",",",n,,0
And,and,s,,0
put,put,s,ReportingEvents,0
up,up,s,ReportingEvents,1
my,my,s,FirstPer,0
iron,iron,s,SenseObject,0
Dagger,dagger,c,SenseObject,0
.,.,n,Imperative,0
Answer,answer,s,Imperative,1
me,me,s,FirstPer,0
like,like,s,SubjectivePercept,0
men,men,c,PersonProperty,0
:,:,n,,0
When,when,s,,0
griping,griping,c,Negativity,0
",",",",s,,0
griefs,griefs,s,,0
the,the,s,SenseObject,0
heart,heart,s,SenseObject,1
does,does,s,ReportingEvents,0
wound,wound,c,Negativity,0
",",",",s,,0
then,then,s,,0
Music,music,s,SenseProperty,0
with,with,s,,0
her,her,s,PersonPronoun,0
silver,silver,s,SenseObject,0
sound,sound,c,SenseProperty,0
.,.,n,Question,0
Why,why,s,Question,1
silver,silver,s,SenseObject,0
sound,sound,c,SenseProperty,0
?,?,s,Question,0
why,why,s,Question,0
Music,music,s,SenseProperty,0
with,with,s,,0
her,her,s,PersonPronoun,0
silver,silver,s,SenseObject,0
sound,sound,c,SenseProperty,0
?,?,s,Question,0
what,what,s,DirectAddress,0
say,say,s,DirectAddress,1
you,you,s,DirectAddress,2
Simon,simon,n,,0
Catling,catling,nn,SenseObject,0
Mary,mary,s,PersonProperty,0
sir,sir,c,PersonProperty,0
",",",",s,,0
because,because,s,ReasonBackward,0
silver,silver,s,SenseObject,0
has,has,s,ReportingEvents,0
a,a,s,ReportingEvents,1
sweet,sweet,s,Positivity,0
sound,sound,c,Positivity,1
.,.,nnn,,0
Pratest,pratest,c,UNRECOGNIZED,0
",",",",s,,0
what,what,s,DirectAddress,0
say,say,s,DirectAddress,1
you,you,s,DirectAddress,2
Hugh,hugh,s,UNRECOGNIZED,0
Rebicke,rebicke,c,UNRECOGNIZED,0
?,?,nnn,Question,0
I,i,s,FirstPer,0
say,say,s,Citations,0
silver,silver,s,SenseObject,0
sound,sound,c,SenseProperty,0
",",",",s,,0
because,because,s,ReasonBackward,0
Musitions,musitions,s,UNRECOGNIZED,0
sound,sound,s,SenseProperty,0
for,for,s,,0
silver,silver,nnn,SenseObject,0
Pratest,pratest,s,UNRECOGNIZED,0
to,to,c,,0
",",",",s,,0
what,what,s,DirectAddress,0
say,say,s,DirectAddress,1
you,you,s,DirectAddress,2
James,james,s,PersonProperty,0
Sound-Post,sound-post,c,AbstractConcepts,0
?,?,nnn,Question,0
Faith,faith,s,StandardsPos,0
I,i,s,FirstPer,0
know,know,s,Uncertainty,0
not,not,s,Uncertainty,1
what,what,s,Uncertainty,2
to,to,s,,0
say,say,c,Citations,0
.,.,nnn,,0
O,o,s,LangRef,0
I,i,s,FirstPer,0
cry,cry,s,Motions,0
you,you,s,DirectAddress,0
mercy,mercy,c,StandardsPos,0
",",",",s,,0
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
the,the,s,DirectAddress,2
Singer,singer,c,PersonProperty,0
.,.,n,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
say,say,s,Citations,0
for,for,s,DirectAddress,0
you,you,c,DirectAddress,1
;,;,s,,0
it,it,s,,0
is,is,s,ReportingStates,0
Music,music,s,SenseProperty,0
with,with,s,,0
her,her,s,PersonPronoun,0
silver,silver,s,SenseObject,0
sound,sound,c,SenseProperty,0
",",",",n,,0
Because,because,s,ReasonBackward,0
Musitions,musitions,s,UNRECOGNIZED,0
have,have,s,,0
no,no,s,DenyDisclaim,0
gold,gold,s,SenseObject,0
for,for,s,,0
sounding,sounding,c,SenseProperty,0
:,:,n,,0
Then,then,s,,0
Music,music,s,SenseProperty,0
with,with,s,,0
her,her,s,PersonPronoun,0
silver,silver,s,SenseObject,0
sound,sound,c,SenseProperty,0
",",",",s,,0
with,with,s,,0
speedy,speedy,s,SenseProperty,0
help,help,s,Positivity,0
does,does,s,ReportingEvents,0
lend,lend,s,ReportingEvents,0
redress,redress,c,StandardsPos,0
.,.,nn,Confidence,0
What,what,s,Confidence,1
a,a,s,Confidence,2
pestilent,pestilent,s,Negativity,0
knave,knave,s,Negativity,0
is,is,s,ReportingStates,0
this,this,s,,0
same,same,c,Comparison,0
?,?,nnn,Question,0
Hang,hang,s,SpaceRelation,0
him,him,s,PersonPronoun,0
Jack,jack,c,AbstractConcepts,0
",",",",s,,0
come,come,s,ReportingEvents,0
we,we,s,,0
will,will,s,PredictedFuture,0
in,in,s,SpaceRelation,0
here,here,c,SpaceRelation,1
",",",",s,,0
tarry,tarry,s,SubjectiveTime,0
for,for,s,SubjectiveTime,1
the,the,s,,0
Mourners,mourners,c,Sad,0
",",",",s,,0
and,and,s,,0
stay,stay,s,TimeDuration,0
dinner,dinner,c,AbstractConcepts,0
.,.,nnn,,0
If,if,s,Contingency,0
I,i,s,FirstPer,0
may,may,s,Contingency,0
trust,trust,s,Confidence,0
the,the,s,,0
flattering,flattering,s,SubjectivePercept,0
truth,truth,s,StandardsPos,0
of,of,s,StandardsPos,1
sleep,sleep,c,Motions,0
",",",",n,,0
My,my,s,FirstPer,0
dreams,dreams,s,SubjectivePercept,0
presage,presage,s,ProjectAhead,0
some,some,s,Uncertainty,0
joyful,joyful,s,Positivity,0
news,news,s,Updates,0
at,at,s,Immediacy,0
hand,hand,c,Immediacy,1
:,:,n,,0
My,my,s,FirstPer,0
bosoms,bosoms,s,SenseProperty,0
L^sits,l^sits,s,UNRECOGNIZED,0
lightly,lightly,s,SubjectivePercept,0
in,in,s,Specifiers,0
his,his,s,Specifiers,1
throne,throne,c,SenseObject,0
:,:,n,,0
And,and,s,Generalization,0
all,all,s,Generalization,1
thisan,thisan,s,UNRECOGNIZED,0
day,day,s,TimeDuration,0
an,an,s,,0
vccustom'd,vccustom'd,s,UNRECOGNIZED,0
spirit,spirit,c,SubjectivePercept,0
",",",",n,,0
Lifts,lifts,s,ReportingEvents,0
me,me,s,FirstPer,0
above,above,s,SpaceRelation,0
the,the,s,SpaceRelation,1
ground,ground,s,SpaceRelation,2
with,with,s,,0
cheerful,cheerful,s,Positivity,0
thoughts,thoughts,c,PrivateThinking,0
.,.,n,,0
I,i,s,FirstPer,0
dreamt,dreamt,s,SubjectivePercept,0
my,my,s,FirstPer,0
Lady,lady,s,PersonProperty,0
came,came,s,ReportingEvents,0
and,and,s,,0
found,found,s,ReportingEvents,0
me,me,s,FirstPer,0
dead,dead,c,Negativity,0
",",",",n,,0
(,(,c,,0
Strange,strange,s,SubjectivePercept,0
dream,dream,s,PrivateThinking,0
that,that,s,PrivateThinking,1
gives,gives,s,ReportingEvents,0
a,a,s,ReportingEvents,1
dead,dead,s,Negativity,0
man,man,s,Negativity,1
leave,leave,s,SceneShift,0
to,to,s,SceneShift,1
think,think,c,PrivateThinking,0
",",",",c,,0
),),n,,0
And,and,s,,0
breathed,breathed,s,Motions,0
such,such,s,Intensity,0
life,life,s,GenericEvents,0
with,with,s,GenericEvents,1
kisses,kisses,s,Positivity,0
in,in,s,,0
my,my,s,FirstPer,0
lips,lips,c,SenseObject,0
",",",",n,,0
That,that,s,,0
I,i,s,FirstPer,0
revived,revived,s,StandardsPos,0
and,and,s,,0
was,was,s,ProjectBack,0
an,an,s,ProjectBack,1
Emperor,emperor,c,PersonProperty,0
.,.,n,,0
Ah,ah,s,OralCues,0
me,me,c,FirstPer,0
",",",",s,,0
how,how,s,,0
sweet,sweet,s,SenseProperty,0
is,is,s,ReportingStates,0
love,love,s,Positivity,0
it,it,s,,0
self,self,s,SubjectivePercept,0
possessed,possessed,c,ReportingStates,0
",",",",n,ReportingStates,1
When,when,s,,0
but,but,s,Resistance,0
loves,loves,s,Positivity,0
shadows,shadows,s,SenseObject,0
are,are,s,Intensity,0
so,so,s,Intensity,1
rich,rich,s,StandardsPos,0
in,in,s,StandardsPos,1
joy,joy,c,Positivity,0
.,.,n,,0
News,news,s,Updates,0
from,from,s,Updates,1
Verona,verona,c,UNRECOGNIZED,0
",",",",s,,0
how,how,s,Updates,0
now,now,s,Updates,1
Balthazer,balthazer,c,UNRECOGNIZED,0
?,?,n,Question,0
Do,do,s,Intensity,0
thou,thou,s,DirectAddress,0
not,not,s,DenyDisclaim,0
bring,bring,s,,0
me,me,s,FirstPer,0
Letters,letters,s,SenseObject,0
from,from,s,,0
the,the,s,,0
Friar,friar,c,PersonProperty,0
?,?,n,Question,0
How,how,s,Question,0
does,does,s,Question,1
my,my,s,FirstPer,0
Lady,lady,c,PersonProperty,0
?,?,s,Question,0
Is,is,s,ReportingStates,0
my,my,s,Autobio,0
Father,father,s,Autobio,1
well,well,c,SenseObject,0
?,?,n,Question,0
How,how,s,Question,0
does,does,s,Question,1
my,my,s,FirstPer,0
Lady,lady,s,PersonProperty,0
Juliet,juliet,c,UNRECOGNIZED,0
?,?,s,Question,0
that,that,s,,0
I,i,s,Metadiscourse,0
ask,ask,s,Metadiscourse,1
again,again,c,RecurringEvents,0
",",",",n,ReasonForward,0
For,for,s,ReasonForward,1
nothing,nothing,s,DenyDisclaim,0
can,can,s,Contingency,0
be,be,s,Contingency,1
ill,ill,c,Negativity,0
",",",",s,,0
if,if,s,Contingency,0
she,she,s,Contingency,1
be,be,s,ReportingStates,0
well,well,c,StandardsPos,0
.,.,nn,StandardsPos,1
Then,then,s,Sequence,0
she,she,s,Sequence,1
is,is,s,Positive_Attribution,0
well,well,c,Positive_Attribution,1
",",",",s,,0
and,and,s,,0
nothing,nothing,s,DenyDisclaim,0
can,can,s,Contingency,0
be,be,s,Contingency,1
ill,ill,c,Citations,0
.,.,n,Citations,1
Her,her,s,PersonPronoun,0
body,body,s,SenseObject,0
sleeps,sleeps,s,Motions,0
in,in,s,Motions,1
Capels,capels,s,UNRECOGNIZED,0
Monument,monument,c,SenseObject,0
",",",",n,,0
And,and,s,,0
her,her,s,PersonPronoun,0
immortal,immortal,s,StandardsPos,0
part,part,s,SceneShift,0
with,with,s,SceneShift,1
Angels,angels,s,SenseObject,0
live,live,c,,0
",",",",n,,0
I,i,s,FirstPer,0
saw,saw,s,,0
her,her,s,PersonPronoun,0
laid,laid,s,SpaceRelation,0
low,low,s,SpaceRelation,1
in,in,s,Specifiers,0
her,her,s,Specifiers,1
kindreds,kindreds,s,Positivity,0
Vault,vault,c,SenseObject,0
",",",",n,,0
And,and,s,,0
presently,presently,s,TimeShift,0
took,took,s,ReportingEvents,0
Post,post,s,AbstractConcepts,0
to,to,s,,0
tell,tell,s,,0
it,it,s,,0
you,you,c,DirectAddress,0
:,:,n,,0
O,o,s,LangRef,0
pardon,pardon,s,DirectAddress,0
me,me,s,DirectAddress,1
for,for,s,,0
bringing,bringing,s,,0
these,these,s,Immediacy,0
ill,ill,s,Negativity,0
news,news,c,Updates,0
",",",",n,ReasonForward,0
Since,since,s,ReasonForward,1
you,you,s,DirectAddress,0
did,did,s,ReportingEvents,0
leave,leave,s,ReportingEvents,0
it,it,s,ReportingEvents,1
for,for,s,ReportingEvents,2
my,my,s,FirstPer,0
office,office,s,SenseObject,0
Sir,sir,c,PersonProperty,0
.,.,nn,Question,0
Is,is,s,Question,1
it,it,s,Question,2
even,even,s,Resistance,0
so,so,c,Resistance,1
?,?,n,Question,0
Then,then,s,Sequence,0
I,i,s,Sequence,1
deny,deny,s,DirectAddress,0
you,you,s,DirectAddress,1
Starre^,starre^,c,UNRECOGNIZED,0
.,.,n,,0
Thou,thou,s,DirectAddress,0
know,know,s,Confidence,0
my,my,s,FirstPer,0
lodging,lodging,c,Motions,0
",",",",s,,0
get,get,s,,0
me,me,s,FirstPer,0
ink,ink,s,SenseObject,0
and,and,s,,0
paper,paper,c,,0
",",",",n,,0
And,and,s,,0
hire,hire,s,ReportingEvents,0
Posthorses,posthorses,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
hence,hence,s,ReasonForward,0
to,to,s,,0
night,night,c,,0
.,.,nn,Intensity,0
I,i,s,Intensity,1
do,do,s,Intensity,2
beseech,beseech,s,Intensity,0
you,you,s,Intensity,1
sir,sir,c,PersonProperty,0
",",",",s,,0
have,have,s,StandardsPos,0
patience,patience,c,StandardsPos,1
:,:,n,,0
Your,your,s,DirectAddress,0
looks,looks,s,ReportingEvents,0
are,are,s,ReportingStates,0
pale,pale,s,SenseProperty,0
and,and,s,,0
wild,wild,c,Intensity,0
",",",",s,,0
and,and,s,,0
do,do,s,Intensity,0
import,import,n,AbstractConcepts,0
Some,some,s,Uncertainty,0
misaduenture,misaduenture,c,UNRECOGNIZED,0
.,.,nn,,0
Tush,tush,c,SenseObject,0
",",",",s,,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
deceived,deceived,c,ReportingStates,0
",",",",n,ReportingStates,1
Leave,leave,s,,0
me,me,c,FirstPer,0
",",",",s,,0
and,and,s,,0
do,do,s,Intensity,0
the,the,s,Specifiers,0
thing,thing,s,Specifiers,1
I,i,s,FirstPer,0
bid,bid,s,ReportingEvents,0
thee,thee,s,DirectAddress,0
do,do,c,GenericEvents,0
.,.,n,GenericEvents,1
Have,have,s,,0
thou,thou,s,DirectAddress,0
no,no,s,DenyDisclaim,0
Letters,letters,s,SenseObject,0
to,to,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
from,from,s,,0
the,the,s,,0
Friar,friar,c,PersonProperty,0
?,?,nn,Question,0
No,no,s,DenyDisclaim,0
my,my,s,FirstPer,0
good,good,s,,0
Lord,lord,c,CommonAuthorities,0
.,.,nnn,,0
Mo,mo,s,AbstractConcepts,0
matter,matter,c,AbstractConcepts,0
:,:,s,,0
Get,get,s,,0
thee,thee,s,DirectAddress,0
gone,gone,c,ReportingStates,0
",",",",n,ReportingStates,1
And,and,s,,0
hyre,hyre,s,UNRECOGNIZED,0
those,those,s,,0
Horses,horses,c,SenseObject,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
with,with,s,PredictedFuture,2
thee,thee,s,DirectAddress,0
straight,straight,c,AbstractConcepts,0
.,.,n,OralCues,0
Well,well,s,OralCues,1
Juliet,juliet,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
lie,lie,s,SpaceRelation,0
with,with,s,SpaceRelation,1
thee,thee,s,DirectAddress,0
to,to,s,,0
night,night,c,,0
:,:,n,,0
Lets,lets,s,ReportingEvents,0
see,see,s,ProjectAhead,0
for,for,s,ProjectAhead,1
means,means,c,Definition,0
:,:,s,Definition,1
O,o,s,LangRef,0
mischief,mischief,s,StandardsNeg,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
swift,swift,c,SenseProperty,0
",",",",n,,0
To,to,s,,0
enter,enter,s,Sequence,0
in,in,s,Sequence,1
the,the,s,PrivateThinking,0
thoughts,thoughts,s,PrivateThinking,1
of,of,s,,0
desperate,desperate,s,Negativity,0
men,men,c,PersonProperty,0
:,:,n,,0
I,i,s,FirstPer,0
do,do,s,Intensity,0
remember,remember,s,ProjectBack,0
an,an,s,ProjectBack,1
Appothecarie,appothecarie,c,UNRECOGNIZED,0
",",",",n,,0
And,and,s,Immediacy,0
here,here,s,Immediacy,1
abouts,abouts,s,UNRECOGNIZED,0
dwells,dwells,c,SpaceRelation,0
",",",",s,Aside,0
which,which,s,Aside,1
late,late,s,SubjectiveTime,0
I,i,s,FirstPer,0
noted,noted,n,Citations,0
In,in,s,Citations,1
tattred,tattred,s,UNRECOGNIZED,0
weeds,weeds,c,SenseObject,0
",",",",s,,0
with,with,s,,0
ouerwhelming,ouerwhelming,s,UNRECOGNIZED,0
brows,brows,c,SenseObject,0
",",",",n,,0
Culling,culling,s,ReportingEvents,0
of,of,s,,0
Simples,simples,c,AbstractConcepts,0
",",",",s,,0
meager,meager,s,Negativity,0
were,were,s,ProjectBack,0
hi^,hi^,s,UNRECOGNIZED,0
looks,looks,c,ReportingEvents,0
",",",",n,,0
Sharp,sharp,s,SenseProperty,0
misery,misery,s,StandardsNeg,0
had,had,s,ProjectBack,0
worn,worn,s,ReportingEvents,0
him,him,s,ReportingEvents,1
to,to,s,,0
the,the,s,SenseObject,0
bones,bones,c,SenseObject,1
:,:,n,,0
And,and,s,,0
in,in,s,Specifiers,0
his,his,s,Specifiers,1
needy,needy,s,StandardsNeg,0
shop,shop,s,SenseObject,0
a,a,s,,0
Tortoyrs,tortoyrs,s,UNRECOGNIZED,0
hung,hung,c,ReportingStates,0
",",",",n,ReportingStates,1
An,an,s,,0
Allegater,allegater,s,UNRECOGNIZED,0
stuffed,stuffed,c,Motions,0
",",",",s,,0
and,and,s,,0
other,other,s,Specifiers,0
skins,skins,n,SenseObject,0
Of,of,s,SenseObject,1
ill,ill,s,Negativity,0
shaped,shaped,s,ReportingEvents,0
fishes,fishes,c,SenseObject,0
",",",",s,,0
and,and,s,,0
about,about,s,,0
his,his,s,PersonPronoun,0
shelues,shelues,c,UNRECOGNIZED,0
",",",",n,,0
A,a,s,,0
beggarly,beggarly,s,Negativity,0
account,account,s,AbstractConcepts,0
of,of,s,,0
empty,empty,s,SenseProperty,0
boxes,boxes,c,SenseObject,0
",",",",n,,0
Green,green,s,SenseProperty,0
earthen,earthen,s,SenseProperty,0
pots,pots,c,SenseObject,0
",",",",s,,0
Bladders,bladders,c,SenseObject,0
",",",",s,,0
and,and,s,,0
mustie,mustie,s,UNRECOGNIZED,0
seeds,seeds,c,SenseObject,0
",",",",n,,0
Remnants,remnants,s,ProjectBack,0
of,of,s,ProjectBack,1
packthred,packthred,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
old,old,s,SenseProperty,0
cakes,cakes,s,SenseObject,0
of,of,s,,0
Roses,roses,n,SenseObject,0
Were,were,s,ProjectBack,0
thinly,thinly,s,SenseProperty,0
scattered,scattered,c,ReportingStates,0
",",",",s,ReportingStates,1
to,to,s,,0
make,make,s,ReportingEvents,0
up,up,s,ReportingEvents,1
a,a,s,ReportingEvents,2
show,show,c,ReportingEvents,0
.,.,n,,0
Noting,noting,s,PrivateThinking,0
this,this,s,,0
penury,penury,c,Negativity,0
",",",",s,,0
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
self,self,s,SubjectivePercept,0
I,i,s,FirstPer,0
said,said,c,Citations,0
",",",",n,,0
An,an,s,,0
if,if,s,Contingency,0
a,a,s,Contingency,1
man,man,s,PersonProperty,0
did,did,s,ReportingEvents,0
need,need,s,Insist,0
a,a,s,Insist,1
poison,poison,s,StandardsNeg,0
now,now,c,Updates,0
",",",",n,Updates,1
Whose,whose,s,PersonPronoun,0
sale,sale,s,AbstractConcepts,0
is,is,s,ReportingStates,0
persent,persent,s,UNRECOGNIZED,0
death,death,s,Negativity,0
in,in,s,,0
Mantua,mantua,c,SenseObject,0
",",",",n,,0
Here,here,s,SpaceRelation,0
lives,lives,s,,0
a,a,s,,0
Caitiffe,caitiffe,s,UNRECOGNIZED,0
wretch,wretch,s,Negativity,0
would,would,s,ProjectBack,0
sell,sell,s,GenericEvents,0
it,it,s,,0
him,him,c,PersonPronoun,0
.,.,n,,0
O,o,s,LangRef,0
this,this,s,,0
same,same,s,Comparison,0
thought,thought,s,PrivateThinking,0
did,did,s,ReportingEvents,0
but,but,s,Resistance,0
fore-run,fore-run,s,SpaceRelation,0
my,my,s,FirstPer,0
need,need,c,Insist,0
",",",",n,,0
And,and,s,,0
this,this,s,,0
same,same,s,Comparison,0
needy,needy,s,StandardsNeg,0
man,man,s,PersonProperty,0
must,must,s,Insist,0
sell,sell,s,GenericEvents,0
it,it,s,,0
me,me,c,FirstPer,0
.,.,n,,0
As,as,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
remember,remember,c,DirectAddress,0
",",",",s,DirectAddress,1
this,this,s,Insist,0
should,should,s,Insist,1
be,be,s,Insist,2
the,the,s,SenseObject,0
house,house,c,SenseObject,1
",",",",n,,0
Being,being,s,ReportingStates,0
holy,holy,s,CommonAuthorities,0
day,day,c,CommonAuthorities,1
",",",",s,,0
the,the,s,,0
beggars,beggars,s,PersonProperty,0
shop,shop,s,SenseObject,0
is,is,s,ReportingStates,0
shut,shut,c,ReportingStates,0
.,.,n,ReportingStates,1
What,what,s,,0
ho,ho,c,OralCues,0
?,?,s,Question,0
Appothecarie,appothecarie,c,UNRECOGNIZED,0
?,?,nn,Question,0
Who,who,s,,0
call's,call's,s,UNRECOGNIZED,0
so,so,s,,0
lowed,lowed,c,SenseProperty,0
?,?,nnn,Question,0
Come,come,s,ReportingEvents,0
hither,hither,s,SpaceRelation,0
man,man,c,PersonProperty,0
",",",",s,,0
I,i,s,Metadiscourse,0
see,see,s,Metadiscourse,1
that,that,s,Metadiscourse,2
thou,thou,s,DirectAddress,0
are,are,s,ReportingStates,0
poor,poor,c,Negativity,0
",",",",n,,0
Hold,hold,c,,0
",",",",s,,0
there,there,s,ReportingStates,0
is,is,s,ReportingStates,1
forty,forty,s,Numbers,0
Ducats,ducats,c,SenseObject,0
",",",",s,,0
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
have,have,n,ReportingEvents,0
A,a,s,ReportingEvents,1
dram,dram,s,ReportingEvents,2
of,of,s,,0
poison,poison,c,StandardsNeg,0
",",",",s,,0
such,such,s,Intensity,0
soon,soon,s,ProjectAhead,0
speeding,speeding,s,Motions,0
gear,gear,c,SenseObject,0
",",",",n,,0
As,as,s,,0
will,will,s,PredictedFuture,0
disperse,disperse,s,,0
it,it,s,,0
self,self,s,SubjectivePercept,0
through,through,s,,0
all,all,s,Generalization,0
the,the,s,Generalization,1
veins,veins,c,SenseObject,0
",",",",n,,0
That,that,s,,0
the,the,s,,0
life-wearie-taker,life-wearie-taker,s,UNRECOGNIZED,0
may,may,s,Contingency,0
fall,fall,s,Negativity,0
dead,dead,c,Negativity,1
",",",",n,,0
And,and,s,,0
that,that,s,,0
the,the,s,,0
Trunk,trunk,s,SenseObject,0
may,may,s,Contingency,0
be,be,s,Contingency,1
discharged,discharged,s,ReportingStates,0
of,of,s,ReportingStates,1
breath,breath,c,SenseObject,0
",",",",n,,0
As,as,s,,0
violently,violently,c,StandardsNeg,0
",",",",s,,0
as,as,s,,0
hasty,hasty,s,SubjectiveTime,0
powder,powder,s,SenseObject,0
fier'd,fier'd,n,UNRECOGNIZED,0
Does,does,s,ReportingEvents,0
hurry,hurry,s,SceneShift,0
from,from,s,SceneShift,1
the,the,s,,0
fatal,fatal,s,Negativity,0
Canons,canons,s,CommonAuthorities,0
womb,womb,c,SenseObject,0
.,.,nn,ReasonForward,0
Such,such,s,ReasonForward,1
mortal,mortal,s,PersonProperty,0
drugs,drugs,s,AbstractConcepts,0
I,i,s,SelfDisclosure,0
have,have,c,SelfDisclosure,1
",",",",s,Resistance,0
but,but,s,Resistance,1
Mantuas,mantuas,s,SenseObject,0
