SInce,since,s,ReasonBackward,0
they,they,s,PersonProperty,1
pretend,pretend,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
be,be,n,SubjectivePercept,2
Leonatus,leonatus,s,UNRECOGNIZED,0
your,your,s,DirectAddress,0
elder,elder,s,PersonProperty,0
brother,brother,c,PersonProperty,0
",",",",s,,0
he,he,s,CommonAuthorities,0
that,that,s,CommonAuthorities,1
was,was,c,ProjectBack,0
",",",",n,Resistance,0
But,but,s,Resistance,1
this,this,s,Immediacy,0
morning,morning,s,Immediacy,1
prisoner,prisoner,s,Negativity,0
in,in,s,SpaceRelation,0
the,the,s,SpaceRelation,1
Castle,castle,c,SpaceRelation,2
.,.,nn,,0
Ha,ha,c,OralCues,0
?,?,nnn,Question,0
The,the,s,Confidence,0
easy,easy,s,Confidence,1
Epirotes,epirotes,n,UNRECOGNIZED,0
Gather,gather,s,ReportingEvents,0
in,in,s,,0
multitudes,multitudes,s,AbstractConcepts,0
to,to,s,,0
advance,advance,s,ReportingEvents,0
his,his,s,ReportingEvents,1
title,title,c,LangRef,0
",",",",n,,0
They,they,s,,0
have,have,s,,0
seized,seized,s,,0
upon,upon,s,,0
the,the,s,CommonAuthorities,0
Court,court,c,CommonAuthorities,1
",",",",s,,0
secure,secure,s,StandardsPos,0
your,your,s,DirectAddress,0
person,person,n,PersonProperty,0
Whilst,whilst,s,TimeDuration,0
we,we,s,,0
raise,raise,s,ReportingEvents,0
power,power,s,StandardsPos,0
to,to,s,StandardsPos,1
curb,curb,s,SenseObject,0
this,this,s,,0
insurrection,insurrection,c,Resistance,0
.,.,nn,Imperative,0
Lose,lose,s,Imperative,1
no,no,s,SubjectivePercept,0
time,time,s,SubjectivePercept,1
then,then,c,TimeShift,0
.,.,nnn,TimeShift,1
We,we,s,,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
arm,arm,s,SenseObject,0
one,one,s,Numbers,0
man,man,c,Numbers,1
",",",",n,,0
Speak,speak,s,ReportingEvents,0
it,it,s,,0
again,again,c,RecurringEvents,0
",",",",s,,0
have,have,s,Question,0
I,i,s,Question,1
a,a,s,PersonProperty,0
brother,brother,s,PersonProperty,1
living,living,c,,0
?,?,n,Question,0
And,and,s,,0
must,must,s,Insist,0
be,be,s,ReportingStates,0
no,no,s,DenyDisclaim,0
King,king,c,PersonProperty,0
.,.,nn,Question,0
What,what,s,Question,1
means,means,s,AbstractConcepts,0
your,your,s,DirectAddress,0
grace,grace,c,StandardsPos,0
?,?,nnn,Question,0
This,this,s,,0
news,news,s,Updates,0
does,does,s,ReportingEvents,0
speak,speak,s,ReportingEvents,0
me,me,s,FirstPer,0
happy,happy,c,Positivity,0
",",",",s,,0
it,it,s,,0
exalts,exalts,n,StandardsPos,0
My,my,s,SelfDisclosure,0
heart,heart,c,SelfDisclosure,1
",",",",s,,0
and,and,s,,0
makes,makes,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
capable,capable,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
more,more,n,Comparison,0
Then,then,s,,0
twenty,twenty,s,Numbers,0
Kingdoms,kingdoms,c,CommonAuthorities,0
.,.,nn,Request,0
Will,will,s,Request,1
you,you,s,Request,2
not,not,s,DenyDisclaim,0
sir,sir,c,PersonProperty,0
",",",",s,,0
stand,stand,n,Confidence,0
Upon,upon,s,Confidence,1
your,your,s,DirectAddress,0
guard,guard,c,Resistance,0
?,?,nn,Question,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
stand,stand,s,Confidence,0
upon,upon,s,Confidence,1
my,my,s,Intensity,0
honor,honor,c,Intensity,1
",",",",n,,0
Mercy,mercy,s,StandardsPos,0
releives,releives,s,UNRECOGNIZED,0
me,me,c,FirstPer,0
.,.,nn,Request,0
Will,will,s,Request,1
you,you,s,Request,2
lose,lose,s,Negativity,0
the,the,s,Negativity,1
Kingdom,kingdom,c,CommonAuthorities,0
?,?,nnn,Question,0
The,the,s,,0
worlds,worlds,s,AbstractConcepts,0
too,too,s,,0
poor,poor,s,Negativity,0
to,to,s,,0
bribe,bribe,s,Negativity,0
me,me,c,FirstPer,0
",",",",s,,0
leave,leave,n,,0
Me,me,s,FirstPer,0
all,all,c,,0
",",",",s,,0
lest,lest,s,Negativity,0
you,you,s,DirectAddress,0
extenuate,extenuate,s,Transformation,0
my,my,s,FirstPer,0
fame,fame,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
I,i,n,FirstPer,0
Be,be,s,ReportingStates,0
thought,thought,s,ProjectAhead,0
to,to,s,ProjectAhead,1
have,have,s,,0
redeemed,redeemed,s,StandardsPos,0
it,it,s,,0
by,by,s,DirectAddress,0
your,your,s,DirectAddress,1
counsel,counsel,c,PersonProperty,0
",",",",n,,0
You,you,s,Insist,0
shall,shall,s,Insist,1
not,not,s,DenyDisclaim,0
share,share,s,ReportingEvents,0
one,one,s,Numbers,0
scruple,scruple,s,StandardsPos,0
in,in,s,,0
the,the,s,,0
honor,honor,c,StandardsPos,0
;,;,n,,0
Titles,titles,s,LangRef,0
may,may,s,Contingency,0
set,set,s,Narrative_Verbs,0
a,a,s,Narrative_Verbs,1
gloss,gloss,s,SenseProperty,0
upon,upon,s,,0
our,our,s,Inclusive,0
name,name,c,LangRef,0
",",",",n,Resistance,0
But,but,s,Resistance,1
virtue,virtue,s,StandardsPos,0
only,only,s,SubjectivePercept,0
is,is,s,Positivity,0
the,the,s,Positivity,1
soul,soul,s,Positivity,2
of,of,s,Positivity,3
Fame,fame,c,StandardsPos,0
.,.,nn,,0
He,he,s,Updates,0
Is,is,s,Updates,1
strangely,strangely,s,Uncertainty,0
possessed,possessed,s,ReportingEvents,0
Gentlemen,gentlemen,c,Positivity,0
.,.,nnn,Immediacy,0
Here,here,s,Immediacy,1
Is,is,s,Immediacy,2
a,a,s,Immediacy,3
strange,strange,s,SubjectivePercept,0
turn,turn,c,,0
",",",",s,,0
Lisander,lisander,c,UNRECOGNIZED,0
.,.,nnn,ReportingStates,0
It,it,s,ReportingStates,1
Is,is,s,ReportingStates,2
a,a,s,,0
Kingdom,kingdom,n,CommonAuthorities,0
Easily,easily,s,Confidence,0
purchasd,purchasd,c,UNRECOGNIZED,0
",",",",s,Future_Question,0
who,who,s,Future_Question,1
will,will,s,Future_Question,2
trust,trust,s,Confidence,0
the,the,s,CommonAuthorities,0
faith,faith,n,CommonAuthorities,1
Of,of,s,,0
multitudes,multitudes,c,AbstractConcepts,0
?,?,nn,Question,0
It,it,s,Biographical_Time,0
was,was,s,Biographical_Time,1
his,his,s,Biographical_Time,2
fault,fault,c,StandardsNeg,0
",",",",s,,0
that,that,s,ProjectAhead,0
would,would,n,ProjectAhead,1
So,so,s,,0
tamely,tamely,s,AbstractConcepts,0
give,give,s,,0
hi^,hi^,s,UNRECOGNIZED,0
title,title,s,LangRef,0
to,to,s,,0
their,their,s,PersonPronoun,0
mercy,mercy,c,StandardsPos,0
",",",",n,,0
The^,the^,s,UNRECOGNIZED,0
ne^w,ne^w,s,UNRECOGNIZED,0
King,king,s,PersonProperty,0
has,has,s,,0
possession,possession,c,AbstractConcepts,0
.,.,nn,DirectAddress,0
And,and,s,DirectAddress,1
is,is,s,Resemblances,0
like,like,n,Resemblances,1
To,to,s,,0
keep't,keep't,c,UNRECOGNIZED,0
",",",",s,,0
we,we,s,ReportingStates,0
are,are,s,ReportingStates,1
alone,alone,c,SpaceRelation,0
",",",",s,,0
what,what,s,,0
doft,doft,s,UNRECOGNIZED,0
think,think,s,PrivateThinking,0
of,of,n,PrivateThinking,1
This,this,s,,0
innovation,innovation,c,Innovations,0
?,?,s,Question,0
ift,ift,s,UNRECOGNIZED,0
not,not,s,DenyDisclaim,0
a,a,s,DenyDisclaim,1
fine,fine,s,Positivity,0
ligge,ligge,c,UNRECOGNIZED,0
?,?,n,Question,0
A,a,s,,0
precious,precious,s,StandardsPos,0
cunning,cunning,s,Negativity,0
in,in,s,TimeDuration,0
the,the,s,TimeDuration,1
late,late,s,TimeDuration,2
Protector,protector,n,StandardsPos,0
To,to,s,,0
shuffle,shuffle,s,Motions,0
a,a,s,Updates,0
new,new,s,Updates,1
Prince,prince,s,PersonProperty,0
into,into,s,Transformation,0
the,the,s,Transformation,1
state,state,c,,0
.,.,nn,,0
I,i,s,FirstPer,0
know,know,s,Uncertainty,0
not,not,s,Uncertainty,1
how,how,s,Uncertainty,2
they,they,s,,0
have,have,s,,0
shuffled,shuffled,c,ReportingStates,0
",",",",s,ReportingStates,1
but,but,s,Resistance,0
my,my,s,FirstPer,0
head,head,s,Motions,0
on,on,s,Motions,1
it,it,n,,0
A,a,s,,0
false,false,s,AbstractConcepts,0
card,card,s,AbstractConcepts,1
is,is,s,ReportingStates,0
turned,turned,s,Transformation,0
up,up,s,Transformation,1
trump,trump,c,AbstractConcepts,0
",",",",s,Resistance,0
but,but,s,Resistance,1
fates,fates,s,SubjectivePercept,0
look,look,s,ProjectAhead,0
to,to,s,ProjectAhead,1
it,it,c,,0
.,.,nn,Question,0
Does,does,s,Question,1
he,he,s,Question,2
not,not,s,DenyDisclaim,0
carry,carry,s,ReportingEvents,0
it,it,s,ReportingEvents,1
bravely,bravely,c,StandardsPos,0
.,.,nnn,,0
Excellently,excellently,c,StandardsPos,0
.,.,n,,0
Philocles,philocles,s,UNRECOGNIZED,0
Lisander,lisander,c,UNRECOGNIZED,0
.,.,nn,,0
Your,your,s,DirectAddress,0
Lordships,lordships,s,CommonAuthorities,0
servants,servants,c,PersonProperty,0
",",",",n,,0
Are,are,s,Question,0
we,we,s,Question,1
not,not,s,DenyDisclaim,0
bound,bound,s,AbstractConcepts,0
to,to,s,AbstractConcepts,1
heaven,heaven,c,Positivity,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
multiplying,multiplying,n,Transformation,0
These,these,s,Immediacy,0
blessings,blessings,s,StandardsPos,0
on,on,s,,0
the,the,s,,0
Kingdom,kingdom,c,CommonAuthorities,0
.,.,nn,,0
Heaven,heaven,s,Positivity,0
alone,alone,n,SpaceRelation,0
Works,works,s,ReportingEvents,0
miracles,miracles,s,Positivity,0
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
.,.,nn,,0
I,i,s,SelfDisclosure,0
think,think,s,SelfDisclosure,1
your,your,s,DirectAddress,0
Lordship,lordship,n,CommonAuthorities,0
Had,had,s,ProjectBack,0
as,as,s,,0
little,little,s,Sad,0
hope,hope,s,Sad,1
once,once,c,TimeShift,0
",",",",s,,0
to,to,s,ProjectAhead,0
see,see,s,ProjectAhead,1
these,these,s,Immediacy,0
Princes,princes,n,PersonProperty,0
Revive,revive,c,StandardsPos,0
.,.,nn,SpaceRelation,0
Here,here,s,SpaceRelation,1
we,we,s,Insist,0
must,must,s,Insist,1
place,place,s,SpaceRelation,0
our,our,s,Inclusive,0
thanks,thanks,c,Acknowledge,0
",",",",n,,0
Next,next,s,Sequence,0
providence,providence,c,StandardsPos,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
preserving,preserving,n,ProjectAhead,0
So,so,s,,0
dear,dear,s,Positivity,0
a,a,s,Promise,0
pledge,pledge,c,Promise,1
.,.,nn,,0
The,the,s,SenseObject,0
King,king,c,SenseObject,1
.,.,nnn,ReportingStates,0
It,it,s,ReportingStates,1
is,is,s,ReportingStates,2
our,our,s,Inclusive,0
pleasure,pleasure,n,Positivity,0
The,the,s,,0
number,number,s,AbstractConcepts,0
of,of,s,Inclusive,0
our,our,s,Inclusive,1
guard,guard,s,Resistance,0
be,be,s,ReportingStates,0
doubled,doubled,c,ReportingStates,0
",",",",s,ReportingStates,1
give,give,n,ReportingEvents,0
A,a,s,ReportingEvents,1
Largess,largess,s,StandardsPos,0
to,to,s,,0
the,the,s,,0
Soldiers,soldiers,c,PersonProperty,0
;,;,s,Resistance,0
but,but,s,Resistance,1
dismiss,dismiss,s,ReportingEvents,0
not,not,n,DenyDisclaim,0
The,the,s,DenyDisclaim,1
troops,troops,s,SenseObject,0
till,till,s,TimeShift,0
we,we,s,TimeShift,1
command,command,c,CommonAuthorities,0
.,.,nn,Question,0
May,may,s,Question,1
it,it,s,,0
please,please,c,Positivity,0
.,.,nnn,PredictedFuture,0
It,it,s,PredictedFuture,1
will,will,s,PredictedFuture,2
not,not,s,DenyDisclaim,0
please,please,s,Positivity,0
us,us,s,Inclusive,0
otherwise,otherwise,c,Contingency,0
",",",",s,Contingency,1
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",n,,0
We,we,s,Inclusive,0
have,have,s,Inclusive,1
tried,tried,s,,0
your,your,s,DirectAddress,0
faith,faith,c,StandardsPos,0
",",",",nn,,0
Does,does,s,Question,0
he,he,s,Question,1
not,not,s,DenyDisclaim,0
speake^,speake^,s,UNRECOGNIZED,0
with,with,s,Confidence,0
confidence,confidence,c,Confidence,1
?,?,nnn,Question,0
My,my,s,FirstPer,0
Lords,lords,c,CommonAuthorities,0
",",",",s,,0
and,and,s,,0
Gentlemen,gentlemen,c,Positivity,0
",",",",s,,0
to,to,s,,0
whose,whose,s,PersonPronoun,0
faith,faith,s,StandardsPos,0
we,we,s,Insist,0
must,must,n,Insist,1
Owe,owe,s,ReportingEvents,0
next,next,s,SpaceRelation,0
to,to,s,SpaceRelation,1
heaven,heaven,s,Positivity,0
our,our,s,Inclusive,0
fortune,fortune,c,ProjectAhead,0
",",",",s,,0
and,and,s,,0
our,our,s,StandardsPos,0
safety,safety,c,StandardsPos,1
",",",",n,,0
After,after,s,Sequence,0
a,a,s,Sequence,1
tedious,tedious,s,Negativity,0
eclipse,eclipse,c,SenseObject,0
",",",",s,,0
the,the,s,TimeDuration,0
day,day,n,TimeDuration,1
Is,is,s,SenseProperty,0
bright,bright,c,SenseProperty,1
",",",",s,,0
and,and,s,,0
we,we,s,,0
invested,invested,s,ReportingEvents,0
in,in,s,,0
those,those,s,,0
honors,honors,c,StandardsPos,0
",",",",n,,0
Our,our,s,Inclusive,0
blood,blood,c,SenseObject,0
",",",",s,,0
and,and,s,,0
birth,birth,s,AbstractConcepts,0
did,did,s,ReportingEvents,0
challenge,challenge,c,Resistance,0
.,.,nn,Question,0
May,may,s,Question,1
no,no,s,SubjectivePercept,0
time,time,n,SubjectivePercept,1
Be,be,s,ReportingStates,0
registered,registered,s,ReportingEvents,0
in,in,s,Inclusive,0
our,our,s,Inclusive,1
annalls,annalls,c,UNRECOGNIZED,0
",",",",s,,0
that,that,s,,0
shall,shall,s,ProjectAhead,0
mention,mention,n,Citations,0
One,one,s,Specifiers,0
that,that,s,Specifiers,1
had,had,s,ProjectBack,0
life,life,s,AbstractConcepts,0
to,to,s,,0
oppose,oppose,s,Resistance,0
your,your,s,DirectAddress,0
sacred,sacred,s,StandardsPos,0
person,person,c,PersonProperty,0
",",",",nn,,0
Let,let,s,ReportingEvents,0
them,them,s,ReportingEvents,1
whose,whose,s,PersonPronoun,0
titles,titles,s,LangRef,0
forged,forged,s,ReportingEvents,0
and,and,s,,0
flaw'd,flaw'd,s,UNRECOGNIZED,0
suspect,suspect,n,Negativity,0
Their,their,s,PersonPronoun,0
states,states,s,AbstractConcepts,0
security,security,c,StandardsPos,0
",",",",s,,0
our,our,s,Inclusive,0
right,right,s,SceneShift,0
to,to,s,SceneShift,1
Epire,epire,c,UNRECOGNIZED,0
",",",",n,,0
Heaven,heaven,s,Positivity,0
is,is,s,ReportingStates,0
obliged,obliged,s,Responsibility,0
to,to,s,,0
prosper,prosper,c,StandardsPos,0
",",",",s,,0
t^eason,t^eason,s,UNRECOGNIZED,0
has,has,n,,0
No,no,s,DenyDisclaim,0
face,face,s,SenseObject,0
so,so,s,,0
black,black,s,SenseProperty,0
to,to,s,,0
fright,fright,s,Negativity,0
it,it,c,,0
",",",",s,Generalization,0
all,all,s,Generalization,1
my,my,s,FirstPer,0
cares,cares,n,SubjectivePercept,0
Level,level,s,SpaceRelation,0
to,to,s,SpaceRelation,1
this,this,c,Immediacy,0
",",",",s,Immediacy,1
that,that,s,,0
I,i,s,FirstPer,0
may,may,s,Contingency,0
worthily,worthily,n,StandardsPos,0
Manage,manage,s,ReportingEvents,0
the,the,s,ReportingEvents,1
province,province,c,CommonAuthorities,0
",",",",s,,0
and,and,s,,0
advance,advance,s,StandardsPos,0
the,the,s,StandardsPos,1
honor,honor,n,StandardsPos,0
Of,of,s,Inclusive,0
our,our,s,Inclusive,1
dear,dear,s,Positivity,0
Country,country,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
be,be,s,ReportingStates,0
confident,confident,c,StandardsPos,0
",",",",n,,0
If,if,s,Contingency,0
an,an,s,Contingency,1
expense,expense,s,AbstractConcepts,0
of,of,s,,0
blood,blood,c,SenseObject,0
",",",",s,,0
may,may,s,Contingency,0
give,give,s,,0
addition,addition,n,AbstractConcepts,0
Of,of,s,,0
any,any,s,,0
happiness,happiness,s,Positivity,0
to,to,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
I,i,s,Metadiscourse,0
shall,shall,n,Metadiscourse,1
Offer,offer,s,ReportingEvents,0
my,my,s,SelfDisclosure,0
heart,heart,s,SelfDisclosure,1
the,the,s,,0
sacrifice,sacrifice,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
rejo^e,rejo^e,n,UNRECOGNIZED,0
To,to,s,,0
make,make,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
self,self,s,SubjectivePercept,0
a,a,s,,0
ghost,ghost,c,SenseProperty,0
",",",",s,,0
to,to,s,,0
have,have,s,,0
inscribed,inscribed,n,ReportingEvents,0
Upon,upon,s,,0
my,my,s,FirstPer,0
marble,marble,c,SenseObject,0
",",",",s,Resistance,0
but,but,s,Resistance,1
whose,whose,s,PersonPronoun,0
cause,cause,s,Cause,0
I,i,s,FirstPer,0
dyed,dyed,s,Transformation,0
for,for,c,,0
.,.,nn,Question,0
May,may,s,Question,1
Heaven,heaven,s,Positivity,0
avert,avert,s,Resistance,0
such,such,s,Intensity,0
danger,danger,c,Fear,0
.,.,nnn,,0
Excellent,excellent,s,StandardsPos,0
Prince,prince,c,PersonProperty,0
",",",",n,,0
In,in,s,,0
whom,whom,s,PersonPronoun,0
we,we,s,,0
see,see,s,,0
the,the,s,SenseObject,0
Copy,copy,s,SenseObject,1
of,of,s,,0
his,his,s,PersonPronoun,0
Father,father,n,PersonProperty,0
None,none,s,DenyDisclaim,0
but,but,s,Resistance,0
the,the,s,Biographical_Time,0
son,son,s,Biographical_Time,1
of,of,s,Biographical_Time,2
Theodosius,theodosius,c,UNRECOGNIZED,0
",",",",n,,0
Could,could,s,Contingency,0
have,have,s,Contingency,1
spoke,spoke,s,ReportingEvents,0
thus,thus,c,ReasonForward,0
.,.,nn,,0
You,you,s,DirectAddress,0
are,are,s,DirectAddress,1
pleased,pleased,s,Positivity,0
to,to,s,Positivity,1
interpret,interpret,s,PrivateThinking,0
well,well,c,OralCues,0
",",",",n,OralCues,1
Yet,yet,s,Resistance,0
give,give,s,ReportingEvents,0
me,me,s,ReportingEvents,1
leave,leave,s,SceneShift,0
to,to,s,SceneShift,1
say,say,s,Citations,0
in,in,s,SubjectivePercept,0
my,my,s,SubjectivePercept,1
own,own,s,SubjectivePercept,2
justice,justice,c,StandardsPos,0
",",",",n,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
but,but,s,Resistance,0
expressed,expressed,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
promptness,promptness,s,StandardsPos,0
of,of,s,,0
my,my,s,SelfDisclosure,0
soul,soul,n,SelfDisclosure,1
To,to,s,,0
serve,serve,s,ReportingEvents,0
you,you,s,DirectAddress,0
all,all,c,DirectAddress,1
",",",",s,Resistance,0
but,but,s,Resistance,1
it,it,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
not,not,s,DenyDisclaim,2
empty,empty,s,SenseProperty,0
wishes,wishes,n,SubjectivePercept,0
Can,can,s,Contingency,0
satisfy,satisfy,s,StandardsPos,0
our,our,s,Inclusive,0
mighty,mighty,s,Intensity,0
charge,charge,c,AbstractConcepts,0
",",",",s,,0
a,a,s,,0
weight,weight,n,AbstractConcepts,0
Would,would,s,ProjectAhead,0
make,make,s,ProjectAhead,1
an,an,s,ProjectAhead,2
Atlas,atlas,s,SenseObject,0
double,double,c,,0
",",",",s,,0
a,a,s,SenseObject,0
Kings,kings,s,SenseObject,1
name,name,n,LangRef,0
Does,does,s,ReportingEvents,0
sound,sound,s,SenseProperty,0
harmoniously,harmoniously,s,StandardsPos,0
to,to,s,,0
men,men,s,PersonProperty,0
at,at,s,,0
distance,distance,c,AbstractConcepts,0
",",",",n,,0
And,and,s,,0
those,those,s,Specifiers,0
who,who,s,Specifiers,1
cannot,cannot,s,DenyDisclaim,0
penetrate,penetrate,s,ReportingEvents,0
beyond,beyond,n,SpaceRelation,0
The,the,s,SpaceRelation,1
bark,bark,c,SenseObject,0
",",",",s,,0
and,and,s,,0
outskinne,outskinne,s,UNRECOGNIZED,0
of,of,s,,0
a,a,s,,0
common,common,s,AbstractConcepts,0
wealth,wealth,c,Positivity,0
",",",",n,,0
Or,or,s,,0
state,state,c,,0
",",",",s,,0
have,have,s,,0
eyes,eyes,s,SenseObject,0
but,but,s,Resistance,0
ravished,ravished,s,Intensity,0
with,with,s,Specifiers,0
the,the,s,Specifiers,1
Ceremony,ceremony,n,CommonAuthorities,0
That,that,s,,0
must,must,s,Insist,0
attend,attend,s,SpaceRelation,0
a,a,s,SpaceRelation,1
Prince,prince,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
understand,understand,s,PrivateThinking,0
not,not,n,DenyDisclaim,0
What,what,s,DenyDisclaim,1
cares,cares,s,SubjectivePercept,0
allay,allay,s,Positivity,0
the,the,s,,0
glories,glories,s,StandardsPos,0
of,of,s,CommonAuthorities,0
a,a,s,CommonAuthorities,1
Crown,crown,c,CommonAuthorities,2
",",",",n,Resistance,0
But,but,s,Resistance,1
good,good,s,,0
Kings,kings,s,PersonProperty,0
find,find,s,,0
and,and,s,,0
feel,feel,s,PrivateThinking,0
the,the,s,PrivateThinking,1
contrary,contrary,c,Resistance,0
",",",",n,,0
You,you,s,DirectAddress,0
have,have,s,DirectAddress,1
tried,tried,c,ReportingStates,0
",",",",s,ReportingStates,1
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
*,*,s,,0
the,the,s,,0
burden,burden,c,Negativity,0
",",",",s,,0
and,and,s,,0
can,can,s,Contingency,0
tell,tell,n,,0
It,it,s,Contingency,0
would,would,s,Contingency,1
require,require,s,CommonAuthorities,0
a,a,s,,0
Pilote,pilote,s,UNRECOGNIZED,0
of,of,s,,0
more,more,s,Comparison,0
years,years,n,TimeDuration,0
To,to,s,,0
steer,steer,s,SenseObject,0
this,this,s,,0
Kingdom,kingdom,c,CommonAuthorities,0
",",",",s,,0
now,now,s,Immediacy,0
imposed,imposed,s,StandardsNeg,0
on,on,s,StandardsNeg,1
me,me,c,StandardsNeg,2
",",",",n,,0
By,by,s,,0
justice,justice,s,StandardsPos,0
of,of,s,,0
my,my,s,Autobio,0
birth,birth,c,Autobio,1
.,.,nn,,0
I,i,s,FirstPer,0
wish,wish,s,SubjectivePercept,0
not,not,s,DenyDisclaim,0
life,life,c,AbstractConcepts,0
",",",",n,Resistance,0
But,but,s,Resistance,1
to,to,s,,0
partake,partake,s,ReportingEvents,0
those,those,s,,0
happy,happy,s,Positivity,0
days,days,c,TimeDuration,0
",",",",s,Aside,0
which,which,s,Aside,1
must,must,n,Insist,0
Succeed,succeed,s,StandardsPos,0
these,these,s,Immediacy,0
fair,fair,s,StandardsPos,0
proceedings,proceedings,c,CommonAuthorities,0
",",",",s,,0
we,we,s,ReportingStates,0
are,are,s,ReportingStates,1
blessed,blessed,c,StandardsPos,0
",",",",n,Resistance,0
But,but,s,Resistance,1
sir,sir,s,PersonProperty,0
be,be,s,ReportingStates,0
sparing,sparing,s,Positivity,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
self,self,c,SubjectivePercept,0
",",",",s,,0
we,we,s,Metadiscourse,0
shall,shall,n,Metadiscourse,1
Hazard,hazard,s,Negativity,0
our,our,s,Inclusive,0
joys,joys,s,Positivity,0
in,in,s,DirectAddress,0
you,you,s,DirectAddress,1
too,too,s,Negativity,0
soon,soon,c,Negativity,1
",",",",s,,0
the,the,s,,0
burden,burden,n,Negativity,0
Of,of,s,,0
state^,state^,s,UNRECOGNIZED,0
affairs,affairs,s,GenericEvents,0
impose,impose,s,StandardsNeg,0
upon,upon,s,StandardsNeg,1
your,your,s,DirectAddress,0
counsel,counsel,c,PersonProperty,0
.,.,n,ReportingStates,0
It,it,s,ReportingStates,1
Is,is,s,ReportingStates,2
fitter,fitter,s,PersonProperty,0
that,that,s,Inclusive,0
we,we,s,Inclusive,1
waste,waste,s,StandardsNeg,0
our,our,s,Biographical_Time,0
lives,lives,s,Biographical_Time,1
then,then,s,Sequence,0
you,you,c,Sequence,1
",",",",n,Imperative,0
Call,call,s,Imperative,1
age,age,s,Specifiers,0
too,too,s,Negativity,0
soon,soon,s,Negativity,1
upon,upon,s,DirectAddress,0
you,you,s,DirectAddress,1
with,with,s,Specifiers,0
the,the,s,Specifiers,1
trouble,trouble,c,Negativity,0
",",",",n,,0
And,and,s,,0
cares,cares,s,SubjectivePercept,0
that,that,s,SubjectivePercept,1
threaten,threaten,s,Fear,0
such,such,s,Specifiers,0
an,an,s,Specifiers,1
undertaking,undertaking,c,ProjectAhead,0
",",",",n,,0
Preserve,preserve,s,ConfirmExperience,0
your,your,s,ConfirmExperience,1
youth,youth,c,AbstractConcepts,0
.,.,nn,DirectAddress,0
And,and,s,DirectAddress,1
choose,choose,s,ReportingEvents,0
you,you,s,DirectAddress,0
our,our,s,Inclusive,0
protector,protector,c,StandardsPos,0
",",",",n,,0
Is,is,s,Question,0
It,it,s,Question,1
that,that,s,Question,2
you,you,s,DirectAddress,0
would,would,s,DirectAddress,1
conclude,conclude,s,Sequence,0
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
?,?,s,Question,0
We,we,s,,0
will,will,n,PredictedFuture,0
Deserve,deserve,s,StandardsPos,0
our,our,s,Inclusive,0
subjects,subjects,s,LangRef,0
faith,faith,s,StandardsPos,0
for,for,s,Inclusive,0
our,our,s,Inclusive,1
own,own,s,Inclusive,2
sake,sake,c,SenseObject,0
",",",",n,,0
Not,not,s,DenyDisclaim,0
sit,sit,s,SenseProperty,0
an,an,s,,0
idle,idle,s,SenseProperty,0
gazer,gazer,s,SpaceRelation,0
at,at,s,CommonAuthorities,0
the,the,s,CommonAuthorities,1
helm,helm,nn,CommonAuthorities,2
How,how,s,,0
observed,observed,s,ReportingEvents,0
you,you,s,DirectAddress,0
that,that,c,,0
",",",",n,,0
Mark,mark,s,AbstractConcepts,0
how,how,s,,0
Cassander's,cassander's,s,UNRECOGNIZED,0
planet,planet,s,SenseObject,0
struck,struck,c,ReportingStates,0
.,.,nn,ReportingStates,1
He,he,s,PersonPronoun,0
might,might,s,Contingency,0
have,have,s,Contingency,1
lookd,lookd,s,UNRECOGNIZED,0
more,more,s,Comparison,0
calmely,calmely,s,UNRECOGNIZED,0
for,for,s,Resistance,0
all,all,s,Resistance,1
that,that,n,Resistance,2
I,i,s,FirstPer,0
begin,begin,s,Sequence,0
to,to,s,Sequence,1
fear,fear,c,Fear,0
;,;,s,Resistance,0
but,but,s,Resistance,1
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
yet,yet,s,Resistance,0
seem,seem,s,Uncertainty,0
troubled,troubled,c,Negativity,0
.,.,nn,,0
With,with,s,,0
what,what,s,,0
news,news,s,Updates,0
travailes,travailes,s,UNRECOGNIZED,0
his,his,s,PersonPronoun,0
have,have,c,,0
