GAllants,gallants,c,SubjectivePercept,0
hand,hand,s,SenseObject,0
and,and,s,,0
prove,prove,s,Confidence,0
mine,mine,s,FirstPer,0
flesh,flesh,s,AbstractConcepts,0
and,and,s,AbstractConcepts,1
blood,blood,c,AbstractConcepts,2
",",",",n,,0
--,--,s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
you,you,s,DirectAddress,0
were,were,s,ProjectBack,0
wont,wont,s,SubjectivePercept,0
to,to,s,,0
credit,credit,s,StandardsPos,0
what,what,s,Citations,0
I,i,s,Citations,1
said,said,c,Citations,2
",",",",n,,0
And,and,s,,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
still,still,s,Updates,0
merit,merit,s,StandardsPos,0
that,that,s,,0
kind,kind,s,Positivity,0
opinion,opinion,c,SubjectivePercept,0
",",",",nn,,0
Erminia,erminia,c,UNRECOGNIZED,0
",",",",s,,0
soul,soul,s,Disclosure,0
of,of,s,,0
sweetness,sweetness,c,SenseObject,0
",",",",s,,0
is,is,s,Question,0
it,it,s,Question,1
you,you,c,DirectAddress,0
?,?,n,Question,0
--,--,s,,0
How,how,s,DirectAddress,0
do,do,s,DirectAddress,1
you,you,s,DirectAddress,2
ravish,ravish,s,Intensity,0
with,with,s,,0
excess,excess,s,Negativity,0
of,of,s,Negativity,1
joys,joys,c,Positivity,0
?,?,nn,Question,0
Softly,softly,s,SenseProperty,0
dear,dear,s,Positivity,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
express,express,s,Citations,0
that,that,s,Citations,1
joy,joy,c,Positivity,0
",",",",n,,0
Lest,lest,s,Negativity,0
you,you,s,DirectAddress,0
destroy,destroy,s,Negativity,0
it,it,s,,0
by,by,s,DirectAddress,0
your,your,s,DirectAddress,1
doing,doing,s,ReportingEvents,0
so,so,c,ReportingEvents,1
.,.,n,,0
I,i,s,FirstPer,0
fly,fly,s,Motions,0
for,for,s,,0
sanctuary,sanctuary,s,SpaceRelation,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
arms,arms,c,SenseObject,0
.,.,n,,0
As,as,s,SubjectiveTime,0
yet,yet,s,SubjectiveTime,1
none,none,s,DenyDisclaim,0
knows,knows,s,Confidence,0
I,i,s,SelfDisclosure,0
live,live,s,SelfDisclosure,1
but,but,s,Resistance,0
poor,poor,s,Negativity,0
Isillia,isillia,c,UNRECOGNIZED,0
",",",",n,,0
Who,who,s,,0
bathing,bathing,s,Motions,0
of,of,s,,0
my,my,s,FirstPer,0
cold,cold,s,SenseProperty,0
face,face,s,Negativity,0
with,with,s,Negativity,1
her,her,s,Sad,0
tears,tears,c,Sad,1
",",",",n,,0
Perceav'd,perceav'd,s,UNRECOGNIZED,0
some,some,s,Uncertainty,0
signs,signs,s,Support,0
of,of,s,Support,1
life,life,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
used,used,s,ReportingEvents,0
what,what,s,,0
means,means,n,AbstractConcepts,0
Her,her,s,PersonPronoun,0
love,love,s,Positivity,0
and,and,s,,0
duty,duty,s,StandardsPos,0
did,did,s,ReportingEvents,0
instruct,instruct,s,ReportingEvents,0
her,her,s,PersonPronoun,0
in,in,c,,0
",",",",n,,0
And,and,s,,0
in,in,s,TimeDuration,0
half,half,s,TimeDuration,1
an,an,s,TimeDuration,2
hour,hour,s,TimeDuration,3
was,was,s,ProjectBack,0
so,so,s,,0
revived,revived,c,ReportingStates,0
",",",",n,ReportingStates,1
As,as,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
had,had,s,ProjectBack,0
sense,sense,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
all,all,s,ProjectBack,0
was,was,s,ProjectBack,1
past,past,s,AbstractConcepts,0
and,and,s,,0
done,done,c,ReportingStates,0
",",",",n,ReportingStates,1
And,and,s,,0
to,to,s,,0
prevent,prevent,s,Resistance,0
a,a,s,Resistance,1
death,death,s,Negativity,0
I,i,s,FirstPer,0
yet,yet,s,Resistance,0
might,might,s,Contingency,0
fear,fear,c,Fear,0
",",",",n,,0
If,if,s,Contingency,0
mad,mad,s,Negativity,0
Alcippus,alcippus,s,UNRECOGNIZED,0
had,had,s,ProjectBack,0
returned,returned,s,ReportingEvents,0
again,again,c,RecurringEvents,0
.,.,n,,0
--,--,s,,0
Alone,alone,s,SpaceRelation,0
I,i,s,FirstPer,0
came,came,s,DirectAddress,0
to,to,s,DirectAddress,1
you,you,c,DirectAddress,2
",",",",s,SpaceRelation,0
where,where,s,SpaceRelation,1
I,i,s,Contingency,0
could,could,s,Contingency,1
find,find,n,,0
Alone,alone,s,SpaceRelation,0
my,my,s,FirstPer,0
safety,safety,s,StandardsPos,0
too,too,c,Metadiscourse,0
.,.,nn,Metadiscourse,1
From,from,s,,0
Gods,gods,c,CommonAuthorities,0
",",",",s,,0
and,and,s,Sequence,0
then,then,s,Sequence,1
Erminia,erminia,s,UNRECOGNIZED,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
safe,safe,c,StandardsPos,0
",",",",n,,0
My,my,s,FirstPer,0
best,best,s,Comparison,0
and,and,s,,0
blessed,blessed,s,StandardsPos,0
Erminia,erminia,c,UNRECOGNIZED,0
.,.,nn,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
in,in,s,,0
my,my,s,FirstPer,0
coming,coming,s,GenericEvents,0
hither,hither,s,SpaceRelation,0
I,i,s,FirstPer,0
met,met,s,ReportingEvents,0
Aminta,aminta,c,UNRECOGNIZED,0
",",",",n,,0
Whom,whom,s,PersonPronoun,0
I,i,s,FirstPer,0
may,may,s,Contingency,0
fear,fear,s,Fear,0
has,has,s,,0
alarmed,alarmed,s,Negativity,0
all,all,s,Generalization,0
the,the,s,Generalization,1
Court,court,c,AbstractConcepts,0
;,;,n,,0
She,she,s,Neutral_Attribution,0
took,took,s,Neutral_Attribution,1
me,me,s,FirstPer,0
for,for,s,,0
a,a,s,,0
Ghost,ghost,c,SenseProperty,0
",",",",s,,0
and,and,s,,0
ran,ran,s,SceneShift,0
away,away,c,SceneShift,1
",",",",n,,0
Ere,ere,s,ProjectBack,0
I,i,s,Contingency,0
could,could,s,Contingency,1
undeceive,undeceive,s,StandardsPos,0
her,her,c,PersonPronoun,0
.,.,n,,0
--,--,s,,0
Falatius,falatius,s,UNRECOGNIZED,0
too,too,c,Metadiscourse,0
",",",",s,Metadiscourse,1
affrighted,affrighted,s,Fear,0
even,even,s,SubjectivePercept,0
to,to,s,Negativity,0
death,death,c,Negativity,1
.,.,nn,,0
Faith,faith,c,StandardsPos,0
",",",",s,,0
that,that,s,ProjectBack,0
was,was,s,ProjectBack,1
lucky,lucky,s,Positivity,0
Madam,madam,c,PersonProperty,0
.,.,n,,0
--,--,s,,0
Hark,hark,s,Immediacy,0
some,some,s,Uncertainty,0
body,body,s,SenseObject,0
knocks,knocks,c,Motions,0
",",",",s,,0
you,you,s,DirectAddress,0
would,would,s,DirectAddress,1
best,best,s,Comparison,0
retire,retire,s,ReportingEvents,0
a,a,s,SubjectivePercept,0
little,little,c,SubjectivePercept,1
.,.,nn,SubjectivePercept,2
Ah,ah,s,OralCues,0
Brother,brother,c,PersonProperty,0
",",",",s,,0
there,there,s,ReportingStates,0
is,is,s,ReportingStates,1
such,such,s,Intensity,0
news,news,s,Updates,0
abroad,abroad,c,SceneShift,0
.,.,nn,Question,0
What,what,s,Question,1
dear,dear,s,Positivity,0
Sister,sister,c,PersonProperty,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
I,i,s,ReasonForward,2
am,am,s,FirstPer,0
here,here,s,SpaceRelation,0
confined,confined,c,SenseProperty,0
",",",",n,,0
And,and,s,,0
cannot,cannot,s,DenyDisclaim,0
go,go,s,ReportingEvents,0
to,to,s,,0
meet,meet,s,ReportingEvents,0
it,it,c,,0
?,?,nn,Question,0
Erminias,erminias,s,UNRECOGNIZED,0
Ghost,ghost,s,SenseProperty,0
is,is,s,SpaceRelation,0
seen,seen,c,SpaceRelation,1
",",",",s,,0
and,and,s,,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
so,so,s,,0
frighted,frighted,c,UNRECOGNIZED,0
.,.,nn,,0
You,you,s,DirectAddress,0
would,would,s,DirectAddress,1
not,not,s,DenyDisclaim,0
fear,fear,s,Fear,0
it,it,s,,0
though,though,s,Concessive,0
it,it,s,ConfirmExperience,0
should,should,s,ConfirmExperience,1
appear,appear,c,ConfirmExperience,2
.,.,nn,,0
Oh,oh,s,OralCues,0
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
say,say,s,Citations,0
so,so,c,,0
;,;,n,,0
For,for,s,,0
though,though,s,Concessive,0
the,the,s,,0
world,world,s,AbstractConcepts,0
had,had,s,ProjectBack,0
naught,naught,s,Negativity,0
I,i,s,FirstPer,0
held,held,s,ReportingEvents,0
more,more,s,Comparison,0
dear,dear,c,Positivity,0
",",",",n,,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
not,not,s,DenyDisclaim,0
see,see,s,DenyDisclaim,1
her,her,s,PersonPronoun,0
Ghost,ghost,s,SenseProperty,0
for,for,s,Intensity,0
all,all,s,Intensity,1
the,the,s,Intensity,2
world,world,c,Intensity,3
.,.,nn,Resistance,0
But,but,s,Resistance,1
Madam,madam,c,PersonProperty,0
",",",",s,,0
it,it,s,ReportingStates,0
is,is,s,ReportingStates,1
so,so,s,ReportingStates,2
like,like,s,SubjectivePercept,0
Erminia,erminia,c,UNRECOGNIZED,0
.,.,nn,Question,0
Why,why,s,Question,1
have,have,s,DirectAddress,0
you,you,s,DirectAddress,1
seen,seen,s,DirectAddress,2
it,it,s,,0
too,too,c,,0
?,?,nn,Question,0
Yes,yes,s,DirectAddress,0
Aminta,aminta,c,UNRECOGNIZED,0
.,.,nn,Sequence,0
Then,then,s,Sequence,1
there,there,s,,0
be,be,s,ReportingStates,0
Ghosts,ghosts,s,SenseProperty,0
Alcander,alcander,c,UNRECOGNIZED,0
?,?,nn,Question,0
Aminta,aminta,s,UNRECOGNIZED,0
we,we,s,,0
will,will,s,PredictedFuture,0
convince,convince,s,Confidence,0
him,him,c,PersonPronoun,0
.,.,n,,0
--,--,s,,0
But,but,s,Resistance,0
how,how,s,Resistance,1
dear,dear,s,Positivity,0
creature,creature,s,SenseObject,0
were,were,s,ProjectBack,0
thou,thou,s,DirectAddress,0
thus,thus,s,ReasonForward,0
preserved,preserved,c,ReportingStates,0
.,.,nn,ReportingStates,1
Another,another,s,TimeShift,0
time,time,s,TimeShift,1
for,for,s,Specifiers,0
that,that,c,Specifiers,1
",",",",s,Resistance,0
but,but,s,Resistance,1
now,now,s,Immediacy,0
lets,lets,s,ReportingEvents,0
think,think,n,PrivateThinking,0
How,how,s,PrivateThinking,1
to,to,s,ProjectAhead,0
preserve,preserve,s,ProjectAhead,1
her,her,s,PersonPronoun,0
still,still,c,Updates,0
",",",",n,ReasonForward,0
Since,since,s,ReasonForward,1
all,all,s,,0
believe,believe,s,PrivateThinking,0
her,her,s,PersonPronoun,0
dead,dead,c,Negativity,0
",",",",s,Resistance,0
but,but,s,Resistance,1
who,who,s,Question,0
are,are,s,Question,1
present,present,c,,0
",",",",n,,0
And,and,s,,0
that,that,s,,0
they,they,s,,0
may,may,s,Contingency,0
remain,remain,s,TimeDuration,0
in,in,s,Specifiers,0
that,that,s,Specifiers,1
blessed,blessed,s,StandardsPos,0
error,error,n,StandardsNeg,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
consult,consult,s,CommonAuthorities,0
with,with,s,CommonAuthorities,1
you,you,c,DirectAddress,0
;,;,s,Resistance,0
but,but,s,Resistance,1
you,you,s,DirectAddress,0
my,my,s,FirstPer,0
dearest,dearest,n,Positivity,0
Shall,shall,s,ProjectAhead,0
as,as,s,,0
the,the,s,SubjectivePercept,0
spirit,spirit,s,SubjectivePercept,1
of,of,s,,0
Exminia,exminia,s,UNRECOGNIZED,0
act,act,c,,0
",",",",n,,0
And,and,s,,0
reap,reap,s,StandardsPos,0
the,the,s,StandardsPos,1
glory,glory,s,StandardsPos,0
of,of,s,,0
so,so,s,Positivity,0
good,good,s,Positivity,1
a,a,s,,0
part,part,n,,0
It,it,s,PredictedFuture,0
will,will,s,PredictedFuture,1
advance,advance,s,StandardsPos,0
the,the,s,StandardsPos,1
new,new,s,,0
design,design,s,AbstractConcepts,0
I,i,s,SelfDisclosure,0
have,have,c,SelfDisclosure,1
",",",",n,,0
And,and,s,,0
Sister,sister,s,PersonProperty,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
care,care,n,StandardsPos,0
I,i,s,Insist,0
must,must,s,Insist,1
commit,commit,s,ReportingEvents,0
the,the,s,ReportingEvents,1
treasure,treasure,s,Positivity,0
of,of,s,,0
my,my,s,Autobio,0
life,life,c,Autobio,1
.,.,nn,ProjectBack,0
It,it,s,ProjectBack,1
was,was,s,ProjectBack,2
not,not,s,DenyDisclaim,0
kind,kind,c,Positivity,0
",",",",s,,0
she,she,s,PersonPronoun,0
came,came,s,ReportingEvents,0
not,not,s,DenyDisclaim,0
first,first,s,Innovations,0
to,to,s,Innovations,1
me,me,c,FirstPer,0
.,.,nn,,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
I,i,s,FirstPer,0
feared,feared,s,Fear,0
the,the,s,,0
safety,safety,s,StandardsPos,0
of,of,s,,0
my,my,s,FirstPer,0
Prince,prince,c,PersonProperty,0
",",",",n,,0
And,and,s,,0
every,every,s,Generalization,0
moment,moment,s,Immediacy,0
that,that,s,,0
I,i,s,FirstPer,0
found,found,s,ReportingEvents,0
I,i,s,FirstPer,0
lived,lived,c,ReportingStates,0
",",",",n,ReportingStates,1
Were,were,s,ProjectBack,0
more,more,s,Comparison,0
tormenting,tormenting,c,Negativity,0
",",",",s,,0
then,then,s,,0
were,were,s,ProjectBack,0
those,those,s,,0
of,of,s,,0
death,death,c,Negativity,0
",",",",n,,0
Till,till,s,TimeShift,0
I,i,s,TimeShift,1
had,had,s,ProjectBack,0
undeceived,undeceived,s,StandardsPos,0
his,his,s,PersonPronoun,0
apprehensions,apprehensions,nn,Fear,0
',',c,,0
Twas,twas,s,ProjectBack,0
like,like,s,SubjectivePercept,0
thy,thy,s,DirectAddress,0
self,self,c,SubjectivePercept,0
",",",",s,,0
generous,generous,s,StandardsPos,0
and,and,s,,0
kind,kind,c,Positivity,0
",",",",s,,0
my,my,s,Positivity,0
dear,dear,c,Positivity,1
",",",",n,,0
Thou,thou,s,DirectAddress,0
might,might,s,Contingency,0
have,have,s,Contingency,1
come,come,s,ReportingEvents,0
too,too,s,Negativity,0
late,late,s,Negativity,1
else,else,c,Contingency,0
.,.,nn,Resistance,0
But,but,s,Resistance,1
Sir,sir,c,PersonProperty,0
",",",",s,,0
pray,pray,s,Intensity,0
where,where,s,Question,0
is,is,s,Question,1
my,my,s,FirstPer,0
Murderer,murderer,c,Negativity,0
?,?,s,Question,0
for,for,s,,0
yet,yet,n,Resistance,0
A,a,s,Positivity,0
better,better,s,Positivity,1
name,name,s,LangRef,0
I,i,s,Insist,0
cannot,cannot,s,Insist,1
well,well,s,SenseObject,0
afford,afford,s,Positivity,0
him,him,c,Positivity,1
.,.,nn,,0
All,all,s,Generalization,0
that,that,s,Generalization,1
we,we,s,,0
know,know,s,PrivateThinking,0
of,of,s,PrivateThinking,1
him,him,c,PersonPronoun,0
",",",",n,,0
Pis^ro,pis^ro,s,UNRECOGNIZED,0
now,now,s,Updates,0
informed,informed,s,Updates,1
him,him,c,PersonPronoun,0
",",",",n,,0
Who,who,s,,0
came,came,s,ReportingEvents,0
just,just,s,Confidence,0
as,as,s,Confidence,1
he,he,s,Confidence,2
thought,thought,s,Confidence,3
he,he,s,Biographical_Time,0
would,would,s,Biographical_Time,1
murdered,murdered,s,Negativity,0
thee,thee,c,DirectAddress,0
",",",",n,,0
And,and,s,,0
begged,begged,s,Intensity,0
he,he,s,Biographical_Time,0
would,would,s,Biographical_Time,1
provide,provide,s,StandardsPos,0
for,for,s,StandardsPos,1
his,his,s,Positivity,0
own,own,s,Positivity,1
safety,safety,c,Positivity,2
.,.,n,Resistance,0
But,but,s,Resistance,1
he,he,s,CommonAuthorities,0
who,who,s,CommonAuthorities,1
gave,gave,s,Narrative_Verbs,0
him,him,s,Narrative_Verbs,1
sober,sober,s,StandardsPos,0
promises,promises,c,ProjectAhead,0
",",",",n,,0
No,no,s,SubjectiveTime,0
sooner,sooner,s,SubjectiveTime,1
found,found,s,SubjectivePercept,0
himself,himself,s,SubjectivePercept,1
out,out,s,,0
of,of,s,,0
his,his,s,PersonPronoun,0
arms,arms,c,SenseObject,0
",",",",n,Resistance,0
But,but,s,Resistance,1
frantic,frantic,s,Negativity,0
and,and,s,,0
in,in,s,SenseProperty,0
the,the,s,SenseProperty,1
dark,dark,s,SenseProperty,2
he,he,s,PersonPronoun,0
got,got,s,Anger,0
away,away,c,Anger,1
.,.,n,Anger,2
But,but,s,Resistance,0
out,out,s,,0
of,of,s,,0
the,the,s,CommonAuthorities,0
Court,court,s,CommonAuthorities,1
he,he,s,Neutral_Attribution,0
knows,knows,s,Neutral_Attribution,1
he,he,s,PersonPronoun,0
cannot,cannot,s,DenyDisclaim,0
pass,pass,c,ReportingEvents,0
",",",",n,,0
At,at,s,Immediacy,0
this,this,s,Immediacy,1
dead,dead,s,SubjectiveTime,0
time,time,s,SubjectiveTime,1
of,of,s,SenseProperty,0
night,night,c,SenseProperty,1
;,;,n,Resistance,0
But,but,s,Resistance,1
he,he,s,PersonPronoun,0
believes,believes,s,PrivateThinking,0
he,he,s,Updates,0
is,is,s,Updates,1
in,in,s,SpaceRelation,0
the,the,s,SpaceRelation,1
Groves,groves,s,SpaceRelation,2
or,or,s,,0
Gardens,gardens,c,SenseObject,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
thither,thither,s,SpaceRelation,0
he,he,s,Updates,0
is,is,s,Updates,1
gone,gone,s,SceneShift,0
to,to,s,SceneShift,1
find,find,s,Negativity,0
him,him,s,Negativity,1
out,out,c,Negativity,2
.,.,nn,Negativity,3
This,this,s,ReportingStates,0
is,is,s,ReportingStates,1
no,no,s,DenyDisclaim,0
place,place,s,SpaceRelation,0
to,to,s,,0
make,make,s,ReportingEvents,0
a,a,s,,0
longer,longer,s,Comparison,0
stay,stay,s,ReportingEvents,0
in,in,c,ReportingEvents,1
",",",",n,,0
The,the,s,SenseObject,0
King,king,s,SenseObject,1
has,has,s,,0
many,many,s,,0
spies,spies,s,Motions,0
about,about,s,,0
the,the,s,,0
Prince,prince,c,PersonProperty,0
",",",",n,,0
',',c,,0
Twere,twere,s,UNRECOGNIZED,0
good,good,s,,0
you,you,s,DirectAddress,0
would,would,s,DirectAddress,1
retire,retire,s,SceneShift,0
to,to,s,SceneShift,1
your,your,s,DirectAddress,0
apartment,apartment,c,SenseObject,0
.,.,nn,,0
We,we,s,,0
Will,will,s,PredictedFuture,0
take,take,s,ReportingEvents,0
your,your,s,DirectAddress,0
Counsel,counsel,c,PersonProperty,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
.,.,n,,0
--,--,s,,0
Good,good,s,OralCues,0
night,night,c,OralCues,1
",",",",s,,0
Brother,brother,c,PersonProperty,0
.,.,nn,,0
Erminia,erminia,c,UNRECOGNIZED,0
",",",",s,,0
may,may,s,Contingency,0
thy,thy,s,DirectAddress,0
dreams,dreams,s,SubjectivePercept,0
be,be,s,ReportingStates,0
calm,calm,s,Positivity,0
and,and,s,,0
sweet,sweet,n,Resemblances,0
As,as,s,Resemblances,1
thou,thou,s,DirectAddress,0
have,have,s,,0
made,made,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
soul,soul,c,Disclosure,0
",",",",n,,0
May,may,s,Contingency,0
nothing,nothing,s,DenyDisclaim,0
of,of,s,DenyDisclaim,1
the,the,s,DenyDisclaim,2
cruelty,cruelty,s,Anger,0
that,that,s,Specifiers,0
is,is,s,Specifiers,1
past,past,n,AbstractConcepts,0
Approach,approach,s,AbstractConcepts,0
thee,thee,s,DirectAddress,0
in,in,s,,0
a,a,s,,0
rude,rude,s,Negative_Relation,0
uneasy,uneasy,s,Negative_Relation,0
thought,thought,c,PrivateThinking,0
;,;,n,,0
Remember,remember,s,ProjectBack,0
it,it,s,,0
not,not,s,DenyDisclaim,0
so,so,s,DenyDisclaim,1
much,much,s,DenyDisclaim,2
as,as,s,Resemblances,0
in,in,s,Resemblances,1
thy,thy,s,DirectAddress,0
prayers,prayers,c,CommonAuthorities,0
",",",",n,,0
Let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
alone,alone,s,SpaceRelation,0
to,to,s,,0
thank,thank,s,Acknowledge,0
the,the,s,,0
Gods,gods,s,CommonAuthorities,0
for,for,s,,0
thee,thee,c,DirectAddress,0
",",",",n,,0
To,to,s,PersonProperty,0
whom,whom,s,PersonProperty,1
that,that,s,,0
blessing,blessing,s,StandardsPos,0
only,only,s,SubjectivePercept,0
was,was,s,ProjectBack,0
ordained,ordained,c,CommonAuthorities,0
;,;,n,Curiosity,0
And,and,s,Curiosity,1
when,when,s,Curiosity,2
I,i,s,FirstPer,0
lose,lose,s,Sad,0
my,my,s,Sad,1
gratitude,gratitude,s,Positivity,0
to,to,s,,0
Heaven,heaven,c,Positivity,0
",",",",n,Question,0
May,may,s,Question,1
they,they,s,Question,2
deprive,deprive,s,StandardsNeg,0
me,me,s,FirstPer,0
of,of,s,,0
the,the,s,,0
joys,joys,s,Positivity,0
they,they,s,,0
have,have,s,,0
given,given,c,ReportingStates,0
.,.,nn,ReportingStates,1
AND,and,s,,0
have,have,s,,0
thou,thou,s,DirectAddress,0
found,found,s,Narrative_Verbs,0
him,him,c,Narrative_Verbs,1
?,?,s,Question,0
ease,ease,s,Reassure,0
my,my,s,FirstPer,0
misery,misery,c,StandardsNeg,0
.,.,nn,,0
I,i,s,SelfDisclosure,0
have,have,c,SelfDisclosure,1
",",",",s,,0
and,and,s,,0
done,done,s,ReportingStates,0
as,as,s,DirectAddress,0
you,you,s,DirectAddress,1
commanded,commanded,s,ReportingEvents,0
me,me,c,FirstPer,0
.,.,n,,0
I,i,s,SelfDisclosure,0
found,found,s,SelfDisclosure,1
him,him,s,SelfDisclosure,2
sitting,sitting,s,SenseProperty,0
by,by,s,,0
a,a,s,,0
fountain,fountain,s,SenseObject,0
side,side,c,,0
",",",",n,,0
Whose,whose,s,PersonPronoun,0
tears,tears,s,Sad,0
had,had,s,ProjectBack,0
power,power,s,StandardsPos,0
to,to,s,StandardsPos,1
swell,swell,s,Transformation,0
the,the,s,Transformation,1
little,little,s,SenseProperty,0
tide,tide,c,SenseObject,0
",",",",n,Aside,0
Which,which,s,Aside,1
from,from,s,,0
the,the,s,SenseObject,0
Marble,marble,s,SenseObject,1
Statues,statues,s,SenseObject,0
breasts,breasts,s,SenseObject,0
still,still,s,Updates,0
flows,flows,c,Motions,0
:,:,n,,0
As,as,s,,0
silent,silent,s,SenseProperty,0
and,and,s,,0
as,as,s,,0
numberless,numberless,s,Intensity,0
were,were,s,ProjectBack,0
those,those,c,,0
.,.,n,,0
I,i,s,FirstPer,0
laid,laid,s,ReportingEvents,0
me,me,s,FirstPer,0
down,down,s,,0
behind,behind,s,SpaceRelation,0
a,a,s,SpaceRelation,1
Thicket,thicket,s,SenseObject,0
near,near,c,SpaceRelation,0
",",",",n,SpaceRelation,0
Where,where,s,SpaceRelation,1
undiscovered,undiscovered,s,Curiosity,0
I,i,s,Contingency,0
could,could,s,Contingency,1
see,see,s,,0
and,and,s,,0
hear,hear,c,SpaceRelation,0
:,:,n,,0
The,the,s,SenseObject,0
Moon,moon,s,SenseObject,1
the,the,s,TimeDuration,0
day,day,s,TimeDuration,1
supplied,supplied,c,StandardsPos,0
",",",",s,,0
and,and,s,Generalization,0
all,all,s,Generalization,1
below,below,n,AbstractConcepts,0
Instructed,instructed,c,ReportingStates,0
",",",",s,ReportingStates,1
even,even,s,Resistance,0
as,as,s,Resistance,1
much,much,s,Resemblances,0
as,as,s,Resemblances,1
day,day,s,TimeDuration,0
could,could,s,Confidence,0
do,do,c,Confidence,1
.,.,n,,0
I,i,s,FirstPer,0
saw,saw,s,,0
his,his,s,PersonPronoun,0
postures,postures,c,SenseProperty,0
",",",",s,,0
heard,heard,s,Updates,0
him,him,s,PersonPronoun,0
rave,rave,s,Positivity,0
and,and,s,,0
cry,cry,c,Motions,0
",",",",n,,0
',',c,,0
Twas,twas,s,ProjectBack,0
I,i,s,FirstPer,0
that,that,s,,0
killed,killed,s,ReportingEvents,0
Erminia,erminia,c,UNRECOGNIZED,0
",",",",s,,0
yes,yes,s,DirectAddress,0
',',c,,0
twas,twas,s,ProjectBack,0
I,i,c,FirstPer,0
;,;,n,,0
Then,then,s,,0
from,from,s,,0
his,his,s,PersonPronoun,0
almost,almost,s,SubjectivePercept,0
frantic,frantic,s,Negativity,0
head,head,s,SenseObject,0
he,he,s,Biographical_Time,0
would,would,s,Biographical_Time,1
tear,tear,n,Negativity,0
Whole,whole,s,,0
handfuls,handfuls,s,SpaceRelation,0
of,of,s,,0
his,his,s,PersonPronoun,0
well-becoming,well-becoming,s,MatureProcess,0
hair,hair,c,SenseObject,0
:,:,n,,0
Thus,thus,s,ReasonForward,0
would,would,s,Future_Question,0
he,he,s,Future_Question,1
till,till,s,Motions,0
his,his,s,Motions,1
rage,rage,s,Anger,0
was,was,s,ProjectBack,0
almost,almost,s,SubjectivePercept,0
spent,spent,c,ReportingStates,0
",",",",n,ReportingStates,1
And,and,s,Sequence,0
then,then,s,Sequence,1
in,in,s,,0
softer,softer,s,Comparison,0
terms,terms,s,AbstractConcepts,0
he,he,s,Biographical_Time,0
would,would,s,Biographical_Time,1
lament,lament,c,Sad,0
;,;,n,,0
Then,then,s,Sequence,0
speak,speak,s,Sequence,1
as,as,s,Resemblances,0
if,if,s,Resemblances,1
Erminia,erminia,s,UNRECOGNIZED,0
still,still,s,Updates,0
did,did,s,ReportingEvents,0
live,live,c,,0
",",",",n,,0
And,and,s,,0
that,that,s,,0
belief,belief,s,PrivateThinking,0
made,made,s,Cause,0
him,him,s,Cause,1
forget,forget,s,Negativity,0
to,to,s,Negativity,1
grieve,grieve,c,Sad,0
.,.,n,,0
--,--,s,,0
The,the,s,SenseObject,0
Marble,marble,s,SenseObject,1
Statue,statue,s,SenseObject,0
Venus,venus,c,UNRECOGNIZED,0
",",",",s,,0
he,he,s,PersonPronoun,0
mistook,mistook,n,StandardsNeg,0
For,for,s,,0
fair,fair,s,StandardsPos,0
Erminia,erminia,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
such,such,s,Specifiers,0
things,things,s,Specifiers,1
he,he,s,Citations,0
spoke,spoke,c,Citations,1
;,;,n,,0
Such,such,s,Intensity,0
unheard,unheard,s,SubjectivePercept,0
passionate,passionate,s,Positivity,0
things,things,s,Uncertainty,0
as,as,s,,0
e'ne,e'ne,s,UNRECOGNIZED,0
would,would,s,ProjectBack,0
move,move,c,Motions,0
",",",",n,,0
The,the,s,SenseObject,0
Marble,marble,s,SenseObject,1
Statue's,statue's,s,UNRECOGNIZED,0
self,self,s,SubjectivePercept,0
to,to,s,,0
fall,fall,s,Positivity,0
in,in,s,Positivity,1
love,love,c,Positivity,2
;,;,n,,0
He,he,s,Biographical_Time,0
Would,would,s,Biographical_Time,1
kiss,kiss,s,Positivity,0
its,its,s,,0
breast,breast,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
say,say,s,Citations,0
she,she,s,PersonPronoun,0
kind,kind,s,Positivity,0
was,was,s,ProjectBack,0
grown,grown,c,ReportingStates,0
",",",",n,ReportingStates,1
And,and,s,,0
never,never,s,OralCues,0
