TEll,tell,s,Citations,0
a,a,s,ReportingStates,1
fire,fire,c,SenseObject,0
",",",",s,,0
oh,oh,s,OralCues,0
turn,turn,s,,0
it,it,s,,0
this,this,s,Immediacy,0
way,way,c,Immediacy,1
",",",",n,,0
From,from,s,,0
thee,thee,s,DirectAddress,0
I,i,s,Insist,0
must,must,s,Insist,1
expect,expect,s,ProjectAhead,0
all,all,s,Generalization,0
my,my,s,Generalization,1
content,content,c,AbstractConcepts,0
:,:,nn,,0
And,and,s,,0
I,i,s,FirstPer,0
from,from,s,DirectAddress,0
you,you,s,DirectAddress,1
sir,sir,c,PersonProperty,0
",",",",s,Generalization,0
all,all,s,Generalization,1
my,my,s,FirstPer,0
punishment,punishment,c,Negativity,0
:,:,n,Question,0
Did,did,s,Question,1
ever,ever,s,Biographical_Time,0
any,any,s,,0
mischief,mischief,s,StandardsNeg,0
equal,equal,s,Comparison,0
this,this,c,Immediacy,0
",",",",n,Immediacy,1
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
made,made,s,ReportingEvents,0
the,the,s,,0
confident,confident,s,StandardsPos,0
of,of,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
own,own,s,SelfDisclosure,2
rival,rival,c,Resistance,0
",",",",n,,0
To,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
self,self,s,SubjectivePercept,0
faithless,faithless,c,StandardsNeg,0
",",",",s,,0
true,true,s,Confidence,0
to,to,s,Confidence,1
him,him,s,PersonPronoun,0
that,that,s,,0
wrongs,wrongs,s,StandardsNeg,0
me,me,c,FirstPer,0
",",",",n,,0
My,my,s,Responsibility,0
duty,duty,s,Responsibility,1
and,and,s,,0
my,my,s,Positivity,0
love,love,s,Positivity,1
run,run,s,ReportingEvents,0
contraries,contraries,c,Resistance,0
",",",",n,,0
One,one,s,Numbers,0
binds,binds,s,CommonAuthorities,0
me,me,s,CommonAuthorities,1
to,to,s,CommonAuthorities,2
obey,obey,s,CommonAuthorities,0
a,a,s,,0
wilful,wilful,s,SubjectivePercept,0
Prince,prince,c,PersonProperty,0
",",",",n,,0
The,the,s,Specifiers,0
Other,other,s,Specifiers,1
my,my,s,FirstPer,0
Mistress,mistress,c,PersonProperty,0
",",",",s,,0
whom,whom,s,PersonPronoun,0
my,my,s,SelfDisclosure,0
heart,heart,s,SelfDisclosure,1
adores,adores,c,Positivity,0
",",",",n,,0
If,if,s,Contingency,0
I,i,s,FirstPer,0
obey,obey,s,CommonAuthorities,0
my,my,s,Positivity,0
love,love,c,Positivity,1
",",",",s,,0
I,i,s,FirstPer,0
get,get,s,,0
his,his,s,PersonPronoun,0
hate,hate,c,Negativity,0
",",",",n,,0
And,and,s,,0
if,if,s,Contingency,0
my,my,s,Responsibility,0
duty,duty,c,Responsibility,1
",",",",s,,0
I,i,s,Insist,0
must,must,s,Insist,1
lose,lose,s,Negativity,0
her,her,s,Negativity,1
love,love,c,Positivity,0
",",",",n,Resistance,0
But,but,s,Resistance,1
that,that,s,Resistance,2
I,i,s,FirstPer,0
may,may,s,Contingency,0
however,however,c,Resistance,0
",",",",s,Resistance,1
since,since,s,,0
the,the,s,SenseObject,0
King,king,n,SenseObject,1
Has,has,s,ReportingEvents,0
power,power,s,ReportingEvents,1
to,to,s,,0
take,take,s,ReportingEvents,0
her,her,s,ReportingEvents,1
from,from,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
when,when,s,TimeShift,0
he,he,s,TimeShift,1
will,will,c,PredictedFuture,0
:,:,n,,0
Then,then,s,Sequence,0
let,let,s,Sequence,1
me,me,s,FirstPer,0
serve,serve,s,ReportingEvents,0
my,my,s,FirstPer,0
King,king,s,PersonProperty,0
which,which,s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
promised,promised,c,ReportingStates,0
",",",",n,ReportingStates,1
But,but,s,Resistance,0
that,that,s,Resistance,1
Cimena,cimena,s,UNRECOGNIZED,0
claims,claims,s,,0
as,as,s,Metadiscourse,0
well,well,s,Metadiscourse,1
as,as,s,Metadiscourse,2
he,he,c,PersonPronoun,0
;,;,n,,0
On,on,s,,0
both,both,s,,0
sides,sides,s,AbstractConcepts,0
thus,thus,s,ReasonForward,0
engaged,engaged,c,ReportingStates,0
",",",",s,ReportingStates,1
and,and,s,,0
thus,thus,s,ReasonForward,0
distracted,distracted,c,Negativity,0
.,.,n,,0
Roderigo,roderigo,c,UNRECOGNIZED,0
",",",",s,,0
what,what,s,,0
can,can,s,Contingency,0
thou,thou,s,DirectAddress,0
resolve,resolve,s,Promise,0
to,to,s,Promise,1
do,do,c,GenericEvents,0
",",",",n,GenericEvents,1
Since,since,s,,0
with,with,s,,0
thy,thy,s,DirectAddress,0
love,love,s,Positivity,0
or,or,s,,0
duty,duty,s,StandardsPos,0
thou,thou,s,DirectAddress,0
must,must,s,Insist,0
part,part,n,,0
Give,give,s,,0
him,him,s,PersonPronoun,0
thy,thy,s,DirectAddress,0
life,life,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
let,let,s,ReportingEvents,0
her,her,s,ReportingEvents,1
have,have,s,,0
thy,thy,s,DirectAddress,0
heart,heart,c,SenseObject,0
.,.,nn,,0
THE,the,s,,0
Infanta's,infanta's,s,UNRECOGNIZED,0
lodgings,lodgings,s,AbstractConcepts,0
are,are,s,ReportingStates,0
that,that,s,ReportingStates,1
way,way,c,AbstractConcepts,0
.,.,nn,,0
Madam,madam,c,PersonProperty,0
.,.,nn,,0
You,you,s,Confront,0
are,are,s,Confront,1
mistaken,mistaken,c,Confront,2
",",",",s,,0
sir,sir,c,PersonProperty,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
Cimena,cimena,c,UNRECOGNIZED,0
",",",",n,,0
He,he,s,CommonAuthorities,0
that,that,s,CommonAuthorities,1
courts,courts,s,,0
titles,titles,s,LangRef,0
must,must,s,Insist,0
forget,forget,s,Negativity,0
a,a,s,Negativity,1
name,name,n,LangRef,0
That,that,s,,0
sounds,sounds,s,SenseProperty,0
not,not,s,DenyDisclaim,0
Princess,princess,c,PersonProperty,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
would,would,s,Future_Question,0
I,i,s,Future_Question,1
divert,divert,n,ReportingEvents,0
The,the,s,ReportingEvents,1
full,full,s,,0
stream,stream,s,SenseObject,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
hopes,hopes,c,Positivity,0
:,:,s,,0
here,here,s,SpaceRelation,0
lies,lies,s,SpaceRelation,1
my,my,s,SelfDisclosure,0
way,way,c,SelfDisclosure,1
.,.,nn,,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
Cimena,cimena,c,UNRECOGNIZED,0
",",",",s,,0
stay,stay,s,TimeDuration,0
and,and,s,,0
hear,hear,c,SpaceRelation,0
.,.,nn,,0
My,my,s,FirstPer,0
ruin,ruin,c,Negativity,0
.,.,nn,,0
One,one,s,Numbers,0
word,word,c,LangRef,0
.,.,nn,Imperative,0
Pray,pray,s,Imperative,1
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
go,go,c,ReportingEvents,0
.,.,nn,,0
The,the,s,,0
last,last,s,Sequence,0
I,i,s,SelfDisclosure,0
mean,mean,n,SelfDisclosure,1
To,to,s,SelfDisclosure,2
speak,speak,s,ReportingEvents,0
to,to,s,ReportingEvents,1
any,any,s,Specifiers,0
of,of,s,Specifiers,1
your,your,s,DirectAddress,0
sex,sex,c,AbstractConcepts,0
:,:,s,Question,0
what,what,s,Question,1
rigor,rigor,n,StandardsPos,0
Is,is,s,ReportingStates,0
this,this,s,,0
you,you,s,DirectAddress,0
use,use,c,ReportingEvents,0
",",",",s,,0
did,did,s,ReportingEvents,0
ever,ever,s,Biographical_Time,0
any,any,s,,0
yet,yet,n,Resistance,0
Refuse,refuse,s,Resistance,0
to,to,s,Resistance,1
be,be,s,Resistance,2
a,a,s,PersonProperty,0
witness,witness,s,PersonProperty,1
to,to,s,,0
a,a,s,SubjectivePercept,0
Will,will,c,SubjectivePercept,1
?,?,nn,Question,0
Was,was,s,ProjectBack,0
ever,ever,s,Biographical_Time,0
any,any,s,,0
cruelty,cruelty,s,Anger,0
like,like,s,Resemblances,0
this,this,c,Resemblances,1
?,?,n,Question,0
Ah,ah,s,OralCues,0
Roderigo,roderigo,c,UNRECOGNIZED,0
",",",",s,,0
is,is,s,Question,0
it,it,s,Question,1
not,not,s,DenyDisclaim,0
enough,enough,c,DenyDisclaim,1
",",",",n,,0
First,first,s,Innovations,0
to,to,s,Innovations,1
betray,betray,s,Anger,0
me,me,s,Anger,1
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
love,love,c,Positivity,0
",",",",s,,0
and,and,s,Sequence,0
then,then,n,Sequence,1
Leave,leave,s,,0
me,me,c,FirstPer,0
",",",",s,,0
unless,unless,s,Contingency,0
to,to,s,,0
shake,shake,s,Motions,0
my,my,s,FirstPer,0
resolution,resolution,c,StandardsPos,0
:,:,n,,0
You,you,s,DirectAddress,0
set,set,s,DirectAddress,1
upon,upon,s,Immediacy,0
me,me,s,Immediacy,1
with,with,s,,0
new,new,s,,0
battery,battery,c,SenseObject,0
",",",",n,,0
I,i,s,Insist,0
cannot,cannot,s,Insist,1
hear,hear,s,SpaceRelation,0
and,and,s,,0
live,live,c,,0
.,.,nn,Intensity,0
I,i,s,Intensity,1
do,do,s,Intensity,2
not,not,s,DenyDisclaim,0
come,come,n,DenyDisclaim,1
To,to,s,,0
urge,urge,s,Intensity,0
ought,ought,s,Insist,0
in,in,s,SubjectivePercept,0
my,my,s,SubjectivePercept,1
own,own,s,SubjectivePercept,2
behalf,behalf,c,Positivity,0
",",",",s,,0
my,my,s,Responsibility,0
duty,duty,n,Responsibility,1
And,and,s,,0
promise,promise,s,StandardsPos,0
made,made,s,ReportingEvents,0
to,to,s,ReportingEvents,1
him,him,c,PersonPronoun,0
",",",",s,,0
who,who,s,,0
may,may,s,Contingency,0
command,command,s,CommonAuthorities,0
me,me,c,FirstPer,0
",",",",n,,0
Forces,forces,s,,0
this,this,s,,0
from,from,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
",",",",s,,0
can,can,s,DirectAddress,0
you,you,s,DirectAddress,1
love,love,s,Positivity,0
the,the,s,Positivity,1
King,king,c,PersonProperty,0
?,?,nn,Question,0
Can,can,s,DirectAddress,0
you,you,s,DirectAddress,1
be,be,s,ReportingStates,0
Roderigo,roderigo,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
demand,demand,s,Intensity,0
it,it,c,,0
.,.,nn,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
no,no,s,DenyDisclaim,0
more,more,s,DenyDisclaim,1
to,to,s,,0
say,say,s,Citations,0
then,then,c,TimeShift,0
",",",",s,TimeShift,1
but,but,s,Resistance,0
to,to,s,Resistance,1
take,take,n,ReportingEvents,0
My,my,s,FirstPer,0
last,last,s,Sequence,0
farewell,farewell,c,SceneShift,0
",",",",s,,0
perhaps,perhaps,s,Uncertainty,0
when,when,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
Am,am,s,SelfDisclosure,2
removed,removed,n,ReportingEvents,0
Your,your,s,Responsibility,0
duty,duty,s,Responsibility,1
or,or,s,,0
ambition,ambition,s,ProjectAhead,0
will,will,s,PredictedFuture,0
persuade,persuade,n,ReportingEvents,0
What,what,s,,0
from,from,s,DirectAddress,0
your,your,s,DirectAddress,1
servant,servant,s,PersonProperty,0
is,is,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
credited,credited,c,StandardsPos,0
",",",",n,TimeDuration,0
And,and,s,TimeDuration,1
when,when,s,TimeDuration,2
by,by,s,,0
this,this,s,,0
your,your,s,DirectAddress,0
obstinacy,obstinacy,s,Negativity,0
(,(,c,Aside,0
as,as,s,Aside,1
sure,sure,n,Confidence,0
It,it,s,Insist,0
must,must,s,Insist,1
fall,fall,s,Motions,0
out,out,s,Motions,1
so,so,c,,0
),),s,,0
my,my,s,FirstPer,0
poor,poor,s,Negativity,0
life,life,s,AbstractConcepts,0
grows,grows,s,ReportingEvents,0
forfeit,forfeit,c,Negativity,0
",",",",n,,0
You,you,s,DirectAddress,0
will,will,s,Intensity,0
too,too,s,Intensity,1
late,late,s,SubjectiveTime,0
repent,repent,s,Negative_Relation,0
the,the,s,Sad,0
loss,loss,s,Sad,1
of,of,s,Sad,2
both,both,c,,0
.,.,n,,0
A,a,s,,0
lover,lover,s,Positivity,0
and,and,s,,0
a,a,s,SenseObject,0
Crown,crown,c,SenseObject,1
.,.,nn,ReportingStates,0
It,it,s,ReportingStates,1
Is,is,s,ReportingStates,2
vainly,vainly,s,Negativity,0
urged,urged,c,ReportingStates,0
.,.,n,ReportingStates,1
How,how,s,Curiosity,0
can,can,s,Curiosity,1
I,i,s,FirstPer,0
lose,lose,s,Negativity,0
a,a,s,Negativity,1
Lover,lover,c,Positivity,0
",",",",s,,0
when,when,s,TimeShift,0
he,he,s,TimeShift,1
first,first,n,Sequence,0
Renounces,renounces,s,Resistance,0
me,me,c,FirstPer,0
?,?,s,Question,0
a,a,s,SenseObject,0
Crown,crown,s,SenseObject,1
I,i,s,Autobio,0
never,never,s,Autobio,1
had,had,c,ProjectBack,0
",",",",n,ProjectBack,1
And,and,s,,0
if,if,s,Contingency,0
I,i,s,Autobio,0
never,never,s,Autobio,1
seek,seek,s,ProjectAhead,0
it,it,c,,0
",",",",s,,0
as,as,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
shall,shall,s,ProjectAhead,0
not,not,c,ProjectAhead,1
",",",",n,SpaceRelation,0
Where,where,s,SpaceRelation,1
is,is,s,ReportingStates,0
my,my,s,FirstPer,0
loss,loss,c,Negativity,0
?,?,s,Question,0
but,but,s,Resistance,0
rather,rather,s,Resistance,1
where,where,s,Question,0
is,is,s,Question,1
thy,thy,s,DirectAddress,0
courage,courage,n,StandardsPos,0
Ah,ah,s,OralCues,0
Roderigo,roderigo,s,UNRECOGNIZED,0
must,must,s,Insist,0
the,the,s,Fear,0
fear,fear,s,Fear,1
of,of,s,Fear,2
death,death,n,Negativity,0
Only,only,s,SubjectivePercept,0
come,come,s,ReportingEvents,0
in,in,s,ReportingEvents,1
to,to,s,,0
make,make,s,ReportingEvents,0
some,some,s,Uncertainty,0
small,small,s,SenseProperty,0
pretense,pretense,n,SubjectivePercept,0
For,for,s,,0
leaving,leaving,s,,0
me,me,c,FirstPer,0
",",",",s,,0
you,you,s,DirectAddress,0
did,did,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
use,use,s,ReportingEvents,0
to,to,s,GenericEvents,0
be,be,n,GenericEvents,1
Frighted,frighted,s,UNRECOGNIZED,0
at,at,s,,0
such,such,s,Specifiers,0
a,a,s,Specifiers,1
name,name,c,LangRef,0
.,.,nn,Metadiscourse,0
Nor,nor,s,Metadiscourse,1
must,must,s,DirectAddress,0
you,you,s,DirectAddress,1
think,think,n,PrivateThinking,0
That,that,s,PrivateThinking,1
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
now,now,c,Updates,0
",",",",s,Updates,1
yet,yet,s,Resistance,0
would,would,s,Future_Question,0
I,i,s,Future_Question,1
live,live,s,,0
to,to,s,ProjectAhead,0
see,see,n,ProjectAhead,1
Cimena,cimena,s,UNRECOGNIZED,0
in,in,s,Specifiers,0
that,that,s,Specifiers,1
luster,luster,s,SenseProperty,0
with,with,s,,0
her,her,s,PersonPronoun,0
virtues,virtues,n,StandardsPos,0
Ever,ever,s,Biographical_Time,0
designed,designed,s,Narrative_Verbs,0
her,her,s,Narrative_Verbs,1
to,to,c,,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
me,me,s,FirstPer,0
I,i,s,SelfDisclosure,0
think,think,n,SelfDisclosure,1
Nothing,nothing,s,DenyDisclaim,0
can,can,s,Positivity,0
add,add,s,Positivity,1
unto,unto,s,CommonAuthorities,0
my,my,s,FirstPer,0
present,present,s,,0
state,state,n,,0
More,more,s,Comparison,0
happiness,happiness,s,Positivity,0
then,then,s,TimeShift,0
to,to,s,TimeShift,1
have,have,s,ProjectBack,0
been,been,s,ProjectBack,1
the,the,s,SenseObject,0
ground,ground,n,SenseObject,1
Where,where,s,,0
on,on,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
Mistress,mistress,s,PersonProperty,0
would,would,s,ProjectBack,0
erect,erect,s,ReportingEvents,0
her,her,s,PersonPronoun,0
glory,glory,c,StandardsPos,0
.,.,nn,DirectAddress,0
And,and,s,DirectAddress,1
can,can,s,DirectAddress,0
you,you,s,DirectAddress,1
think,think,s,PrivateThinking,0
Cimena,cimena,s,UNRECOGNIZED,0
will,will,s,PredictedFuture,0
go,go,s,ReportingEvents,0
less,less,c,Comparison,0
",",",",n,,0
While,while,s,TimeDuration,0
you,you,s,DirectAddress,0
discourse,discourse,s,AbstractConcepts,0
thus,thus,c,ReasonForward,0
",",",",s,,0
you,you,s,DirectAddress,0
but,but,s,Resistance,0
teach,teach,s,ReportingEvents,0
my,my,s,Responsibility,0
duty,duty,c,Responsibility,1
",",",",n,,0
The,the,s,,0
honor,honor,s,StandardsPos,0
of,of,s,Inclusive,0
our,our,s,Inclusive,1
love,love,s,Positivity,0
must,must,s,Insist,0
not,not,s,Insist,1
be,be,s,Insist,2
yours,yours,n,DirectAddress,0
More,more,s,Comparison,0
then,then,s,,0
mine,mine,s,FirstPer,0
own,own,c,ReportingEvents,0
",",",",s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
as,as,s,,0
great,great,s,Intensity,0
a,a,s,,0
share,share,n,Inclusive,0
In,in,s,Inclusive,1
it,it,s,,0
as,as,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
and,and,s,,0
should,should,s,Insist,0
it,it,s,,0
come,come,s,ReportingEvents,0
to,to,s,,0
suffering,suffering,n,Negativity,0
I,i,s,Contingency,0
can,can,s,Contingency,1
as,as,s,,0
well,well,s,SenseObject,0
expect,expect,s,ProjectAhead,0
to,to,s,ProjectAhead,1
see,see,s,DirectAddress,0
you,you,s,DirectAddress,1
great,great,n,Intensity,0
As,as,s,,0
my,my,s,FirstPer,0
self,self,s,SubjectivePercept,0
miserable,miserable,c,StandardsNeg,0
;,;,s,,0
which,which,s,Insist,0
must,must,s,Insist,1
be,be,s,Insist,2
so,so,n,,0
If,if,s,Contingency,0
fortune,fortune,s,ProjectAhead,0
once,once,s,TimeShift,0
divide,divide,s,ReportingEvents,0
us,us,c,Inclusive,0
.,.,nn,,0
Can,can,s,Contingency,0
our,our,s,StandardsPos,0
faith,faith,n,StandardsPos,1
Be,be,s,ReportingStates,0
so,so,s,,0
rewarded,rewarded,c,Positivity,0
?,?,s,Question,0
heavens,heavens,c,Positivity,0
",",",",s,SpaceRelation,0
where,where,s,SpaceRelation,1
is,is,s,DirectAddress,0
your,your,s,DirectAddress,1
justice,justice,c,StandardsPos,0
?,?,n,Question,0
If,if,s,Contingency,0
we,we,s,Insist,0
must,must,s,Insist,1
needs,needs,s,Insist,0
be,be,s,Insist,1
severed,severed,c,ReportingStates,0
;,;,s,ReportingStates,1
why,why,s,Question,0
to,to,s,,0
both,both,n,,0
Gave,gave,s,DirectAddress,0
you,you,s,DirectAddress,1
an,an,s,DirectAddress,2
equal,equal,s,Comparison,0
mind,mind,c,SubjectivePercept,0
",",",",s,,0
and,and,s,,0
thoughts,thoughts,s,PrivateThinking,0
alike,alike,c,Inclusive,0
?,?,nn,Question,0
That,that,s,ReportingStates,0
being,being,s,ReportingStates,1
parted,parted,c,ReportingStates,0
",",",",s,ReportingStates,1
we,we,s,,0
might,might,s,Contingency,0
be,be,s,Contingency,1
more,more,s,Comparison,0
near,near,c,SpaceRelation,0
",",",",n,ReasonForward,0
For,for,s,ReasonForward,1
they,they,s,ReasonForward,2
that,that,s,,0
love,love,s,Positivity,0
alike,alike,s,Inclusive,0
are,are,s,Generalization,0
always,always,s,Generalization,1
one,one,c,Numbers,0
",",",",n,ReasonForward,0
Since,since,s,ReasonForward,1
but,but,s,Resistance,0
the,the,s,,0
sight,sight,s,SenseProperty,0
naught,naught,s,Negativity,0
can,can,s,Contingency,0
distinguish,distinguish,s,Comparison,0
them,them,c,,0
.,.,nn,,0
These,these,s,Immediacy,0
mysteries,mysteries,s,Uncertainty,0
Cimena,cimena,c,UNRECOGNIZED,0
",",",",s,,0
are,are,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
strange,strange,n,SubjectivePercept,0
Unto,unto,s,CommonAuthorities,0
our,our,s,Inclusive,0
loves,loves,c,Positivity,0
",",",",s,,0
in,in,s,Specifiers,0
which,which,s,Specifiers,1
there,there,s,DenyDisclaim,0
has,has,s,DenyDisclaim,1
not,not,s,DenyDisclaim,2
been,been,n,ProjectBack,0
Any,any,s,Specifiers,0
thing,thing,s,Specifiers,1
known,known,c,CommonAuthorities,0
",",",",s,,0
or,or,s,,0
easy,easy,c,Positivity,0
",",",",s,Resistance,0
yet,yet,s,Resistance,1
me,me,s,FirstPer,0
thinks,thinks,c,PrivateThinking,0
",",",",n,,0
We,we,s,,0
might,might,s,Contingency,0
find,find,s,Confidence,0
out,out,s,Confidence,1
a,a,s,Specifiers,0
way,way,s,Specifiers,1
for,for,s,,0
intercourse,intercourse,c,AbstractConcepts,0
.,.,nn,,0
Thy,thy,s,DirectAddress,0
love,love,s,Positivity,0
is,is,s,Negativity,0
too,too,s,Negativity,1
material,material,s,AbstractConcepts,0
Roderigo,roderigo,c,UNRECOGNIZED,0
",",",",n,,0
I,i,s,Contingency,0
could,could,s,Contingency,1
be,be,s,Contingency,2
satisfied,satisfied,s,StandardsPos,0
with,with,s,,0
thy,thy,s,DirectAddress,0
Idea,idea,c,AbstractConcepts,0
.,.,nn,DirectAddress,0
And,and,s,DirectAddress,1
I,i,s,FirstPer,0
with,with,s,,0
thine,thine,c,UNRECOGNIZED,0
",",",",s,Resistance,0
but,but,s,Resistance,1
is,is,s,Resistance,2
it,it,s,,0
not,not,s,DenyDisclaim,0
some,some,s,DenyDisclaim,1
pleasure,pleasure,n,Positivity,0
To,to,s,,0
stand,stand,s,AbstractConcepts,0
thus,thus,c,ReasonForward,0
",",",",s,,0
and,and,s,,0
to,to,s,,0
gaze,gaze,s,Motions,0
on,on,s,AbstractConcepts,0
one,one,s,AbstractConcepts,1
another,another,c,Specifiers,0
?,?,nn,Question,0
Go,go,s,ReportingEvents,0
Roderigo,roderigo,c,UNRECOGNIZED,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
I,i,s,ReasonForward,2
feel,feel,s,PrivateThinking,0
within,within,s,SelfDisclosure,0
me,me,n,SelfDisclosure,1
Since,since,s,,0
this,this,s,,0
thy,thy,s,DirectAddress,0
stay,stay,c,TimeDuration,0
",",",",s,,0
some,some,s,Uncertainty,0
thing,thing,c,Uncertainty,0
",",",",s,,0
that,that,s,,0
prompts,prompts,s,ProjectAhead,0
me,me,s,FirstPer,0
to,to,n,,0
Desire,desire,s,Positivity,0
thy,thy,s,DirectAddress,0
company,company,c,AbstractConcepts,0
",",",",s,Aside,0
which,which,s,Aside,1
must,must,s,Insist,0
be,be,s,ReportingStates,0
fatal,fatal,n,Negativity,0
To,to,s,Inclusive,0
both,both,s,Inclusive,1
of,of,s,Inclusive,2
us,us,c,Inclusive,3
;,;,s,,0
adieu,adieu,c,SceneShift,0
",",",",s,,0
and,and,s,,0
think,think,s,Inclusive,0
we,we,s,Inclusive,1
may,may,n,Contingency,0
Be,be,s,Contingency,1
severed,severed,s,ReportingEvents,0
yet,yet,s,Resistance,0
continue,continue,s,Updates,0
still,still,s,ReportingEvents,0
our,our,s,ReportingEvents,1
selves,selves,c,SubjectivePercept,0
.,.,nn,,0
Our,our,s,Inclusive,0
selves,selves,c,SubjectivePercept,0
!,!,s,,0
am,am,s,Question,0
I,i,s,Question,1
Roderigo,roderigo,c,UNRECOGNIZED,0
",",",",s,,0
or,or,s,,0
has,has,s,,0
she,she,n,PersonPronoun,0
Bereft,bereft,s,Negativity,0
me,me,s,FirstPer,0
of,of,s,,0
my,my,s,FirstPer,0
spirit,spirit,c,SubjectivePercept,0
",",",",s,,0
can,can,s,Contingency,0
she,she,s,PersonPronoun,0
brave,brave,n,StandardsPos,0
The,the,s,StandardsPos,1
majesty,majesty,s,CommonAuthorities,0
of,of,s,,0
Kings,kings,s,PersonProperty,0
secured,secured,s,StandardsPos,0
within,within,n,,0
Her,her,s,SubjectivePercept,0
own,own,s,SubjectivePercept,1
firm,firm,s,,0
constancy,constancy,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
must,must,s,Insist,0
I,i,s,FirstPer,0
tremble,tremble,c,Motions,0
",",",",n,,0
If,if,s,Contingency,0
the,the,s,Contingency,1
Kings,kings,s,PersonProperty,0
will,will,s,PredictedFuture,0
have,have,s,PredictedFuture,1
not,not,s,DenyDisclaim,0
the,the,s,DenyDisclaim,1
wished,wished,s,ProjectAhead,0
success,success,c,StandardsPos,0
?,?,n,Question,0
I,i,s,Insist,0
ought,ought,s,Insist,1
him,him,s,PersonPronoun,0
duty,duty,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
performed,performed,s,ReportingEvents,0
it,it,c,,0
",",",",n,,0
I,i,s,SelfDisclosure,0
Have,have,s,SelfDisclosure,1
offered,offered,s,ReportingEvents,0
with,with,s,,0
my,my,s,Autobio,0
life,life,s,Autobio,1
all,all,s,Generalization,0
my,my,s,Generalization,1
desires,desires,c,Positivity,0
",",",",n,Resistance,0
Yet,yet,s,Resistance,1
though,though,s,Concessive,0
I,i,s,FirstPer,0
give,give,c,,0
",",",",s,,0
I,i,s,FirstPer,0
may,may,s,Contingency,0
refuse,refuse,s,Resistance,0
to,to,s,Resistance,1
take,take,c,ReportingEvents,0
",",",",n,,0
He,he,s,PersonPronoun,0
cannot,cannot,s,DenyDisclaim,0
force,force,s,SelfReluctance,0
me,me,s,SelfReluctance,1
to,to,s,Updates,0
a,a,s,Updates,1
new,new,s,Updates,2
affection,affection,c,Positivity,0
",",",",n,,0
Or,or,s,,0
make,make,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
love,love,s,Positivity,0
her,her,s,PersonPronoun,0
less,less,c,Comparison,0
",",",",s,,0
then,then,s,Sequence,0
she,she,s,Sequence,1
does,does,s,ReportingEvents,0
me,me,c,FirstPer,0
",",",",n,,0
In,in,s,Specifiers,0
other,other,s,Specifiers,1
things,things,s,Uncertainty,0
he,he,s,Neutral_Attribution,0
rules,rules,c,Neutral_Attribution,1
",",",",s,,0
in,in,s,,0
this,this,s,,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
free,free,c,StandardsPos,0
.,.,nn,StandardsPos,1
MAdam,madam,s,PersonProperty,0
believe,believe,c,PrivateThinking,0
",",",",s,,0
I,i,s,Contingency,0
could,could,s,Contingency,1
not,not,s,DenyDisclaim,0
justify,justify,n,ReportingEvents,0
The,the,s,ReportingEvents,1
love,love,s,Positivity,0
I,i,s,FirstPer,0
did,did,s,ReportingEvents,0
pretend,pretend,c,PrivateThinking,0
",",",",s,,0
if,if,s,Contingency,0
in,in,s,,0
this,this,s,,0
business,business,n,AbstractConcepts,0
I,i,s,Insist,0
should,should,s,Insist,1
prefer,prefer,s,PrivateThinking,0
my,my,s,SelfDisclosure,0
passion,passion,s,SelfDisclosure,1
before,before,n,Sequence,0
Your,your,s,DirectAddress,0
honor,honor,s,StandardsPos,0
and,and,s,,0
content,content,c,AbstractConcepts,0
",",",",s,,0
I,i,s,Reassure,0
hear,hear,s,Reassure,1
your,your,s,Reassure,2
brother,brother,n,PersonProperty,0
The,the,s,SenseObject,0
King,king,s,SenseObject,1
