Among,among,s,,0
will,will,s,PredictedFuture,1
you,you,s,DirectAddress,0
be,be,s,DirectAddress,1
so,so,s,Anger,0
cruel,cruel,s,Anger,1
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
father,father,c,PersonProperty,0
",",",",n,,0
That,that,s,,0
having,having,s,ReportingEvents,0
conquered,conquered,s,Narrative_Verbs,0
him,him,c,Narrative_Verbs,1
",",",",s,,0
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
submit,submit,n,ReportingEvents,0
Your,your,s,DirectAddress,0
self,self,s,SubjectivePercept,0
to,to,s,,0
any,any,s,,0
hand,hand,c,SenseObject,0
.,.,s,,0
No,no,s,DenyDisclaim,0
Roderigo,roderigo,n,UNRECOGNIZED,0
Defend,defend,s,Resistance,0
thy,thy,s,DirectAddress,0
honor,honor,c,StandardsPos,0
",",",",s,Concessive,0
though,though,s,Concessive,1
thou,thou,s,DirectAddress,0
slight,slight,s,SenseProperty,0
thy,thy,s,DirectAddress,0
life,life,c,AbstractConcepts,0
.,.,nn,,0
Mine,mine,s,FirstPer,0
honor,honor,s,StandardsPos,0
cannot,cannot,s,DenyDisclaim,0
need,need,s,Insist,0
any,any,s,,0
defense,defense,n,AbstractConcepts,0
More,more,s,Comparison,0
than,than,s,Comparison,1
it,it,s,Updates,0
has,has,s,Updates,1
already,already,c,Updates,0
.,.,s,,0
He,he,s,CommonAuthorities,0
that,that,s,CommonAuthorities,1
could,could,n,Contingency,0
Defeat,defeat,s,Negativity,0
the,the,s,Negativity,1
Moors,moors,c,SenseObject,0
",",",",s,,0
and,and,s,,0
kill,kill,s,Negativity,0
the,the,s,,0
Count,count,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
Gormas,gormas,c,UNRECOGNIZED,0
",",",",n,,0
Has,has,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
an,an,s,Negative_Relation,0
enemy,enemy,s,Negative_Relation,1
besides,besides,s,Specifiers,0
to,to,s,Fear,0
fear,fear,c,Fear,1
.,.,n,,0
No,no,c,OralCues,0
",",",",s,OralCues,1
no,no,c,OralCues,0
",",",",s,OralCues,1
Roderigo,roderigo,s,UNRECOGNIZED,0
know's,know's,s,UNRECOGNIZED,0
what,what,s,,0
ere,ere,s,ProjectBack,0
you,you,s,DirectAddress,0
think,think,c,DirectAddress,1
",",",",n,,0
How,how,s,,0
in,in,s,,0
this,this,s,,0
fight,fight,s,Resistance,0
to,to,s,ProjectAhead,0
die,die,s,ProjectAhead,1
and,and,s,,0
save,save,s,StandardsPos,0
his,his,s,CommonAuthorities,0
honor,honor,c,CommonAuthorities,1
",",",",n,,0
That,that,s,DenyDisclaim,0
none,none,s,DenyDisclaim,1
shall,shall,s,ProjectAhead,0
dare,dare,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
think,think,s,PrivateThinking,0
he,he,s,Neutral_Attribution,0
wanted,wanted,s,Neutral_Attribution,1
courage,courage,c,StandardsPos,0
",",",",n,,0
Only,only,s,Exceptions,0
they,they,s,Exceptions,1
will,will,s,PredictedFuture,0
say,say,s,Citations,0
he,he,s,Intensity,0
did,did,s,Intensity,1
adore,adore,s,Positivity,0
Cimena,cimena,c,UNRECOGNIZED,0
.,.,n,,0
He,he,s,Biographical_Time,0
would,would,s,Biographical_Time,1
not,not,s,DenyDisclaim,0
live,live,c,,0
",",",",s,,0
having,having,s,ReportingEvents,0
deserved,deserved,s,CommonAuthorities,0
her,her,s,CommonAuthorities,1
hate,hate,c,Negativity,0
",",",",n,,0
How,how,s,,0
he,he,s,PersonPronoun,0
gave,gave,s,SubjectivePercept,0
way,way,s,SubjectivePercept,1
unto,unto,s,CommonAuthorities,0
the,the,s,Anger,0
cruel,cruel,s,Anger,1
fate,fate,n,SubjectivePercept,0
which,which,s,,0
forced,forced,s,Narrative_Verbs,0
his,his,s,Narrative_Verbs,1
Mistress,mistress,s,PersonProperty,0
to,to,s,,0
pursue,pursue,s,ProjectAhead,0
his,his,s,ProjectAhead,1
death,death,c,Negativity,0
.,.,n,,0
She,she,s,PersonPronoun,0
asked,asked,s,,0
his,his,s,PersonPronoun,0
head,head,c,SenseObject,0
",",",",s,,0
and,and,s,,0
his,his,s,PersonPronoun,0
great,great,s,StandardsPos,0
heart,heart,s,StandardsPos,1
conceived,conceived,n,ReportingEvents,0
He,he,s,Insist,0
should,should,s,Insist,1
commit,commit,s,StandardsNeg,0
a,a,s,StandardsNeg,1
crime,crime,c,StandardsNeg,2
",",",",s,,0
if,if,s,Contingency,0
he,he,s,Contingency,1
denied,denied,s,Repair_Citation,0
it,it,c,,0
.,.,n,,0
T'acquit,t'acquit,s,UNRECOGNIZED,0
his,his,s,CommonAuthorities,0
honor,honor,s,CommonAuthorities,1
he,he,s,Neutral_Attribution,0
renounced,renounced,s,Neutral_Attribution,1
his,his,s,PersonPronoun,0
love,love,c,Positivity,0
",",",",n,,0
T'acquit,t'acquit,s,UNRECOGNIZED,0
his,his,s,PersonPronoun,0
Mistress,mistress,s,PersonProperty,0
he,he,s,Neutral_Attribution,0
renounced,renounced,s,Neutral_Attribution,1
his,his,s,Biographical_Time,0
life,life,c,Biographical_Time,1
.,.,n,,0
Thus,thus,s,ReasonForward,0
shall,shall,s,ProjectAhead,0
you,you,s,DirectAddress,0
see,see,s,DirectAddress,1
my,my,s,FirstPer,0
glory,glory,s,Positivity,0
in,in,s,Positivity,1
this,this,s,,0
Combat,combat,n,Resistance,0
Shine,shine,s,SenseProperty,0
more,more,s,Comparison,0
than,than,s,Comparison,1
ere,ere,s,ProjectBack,0
it,it,s,Intensity,0
did,did,c,Intensity,1
.,.,s,,0
My,my,s,FirstPer,0
willing,willing,s,SubjectivePercept,0
death,death,n,Negativity,0
Shall,shall,s,ProjectAhead,0
have,have,s,Updates,0
this,this,s,Updates,1
honor,honor,c,StandardsPos,0
",",",",s,,0
that,that,s,DenyDisclaim,0
no,no,s,DenyDisclaim,1
Man,man,s,PersonProperty,0
but,but,s,Resistance,0
I,i,n,Contingency,0
Could,could,s,Contingency,1
for,for,s,,0
the,the,s,Negativity,0
wrong,wrong,s,Negativity,1
done,done,s,ReportingStates,0
to,to,s,DirectAddress,0
you,you,s,DirectAddress,1
satisfy,satisfy,c,StandardsPos,0
.,.,nn,,0
Since,since,s,,0
nor,nor,s,DenyDisclaim,0
thy,thy,s,DirectAddress,0
love,love,c,Positivity,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
honor,honor,s,StandardsPos,0
can,can,s,Contingency,0
prevail,prevail,n,ReportingEvents,0
To,to,s,,0
hold,hold,s,,0
thee,thee,s,DirectAddress,0
from,from,s,,0
thy,thy,s,DirectAddress,0
ruin,ruin,c,Negativity,0
",",",",s,,0
dear,dear,s,Positivity,0
Roderigo,roderigo,c,UNRECOGNIZED,0
",",",",n,,0
If,if,s,Contingency,0
ere,ere,s,ProjectBack,0
I,i,s,FirstPer,0
loved,loved,s,Positivity,0
thee,thee,c,DirectAddress,0
",",",",s,,0
I,i,s,FirstPer,0
conjure,conjure,s,PrivateThinking,0
thee,thee,s,DirectAddress,0
now,now,n,Immediacy,0
To,to,s,,0
do,do,s,Intensity,0
thy,thy,s,DirectAddress,0
best,best,c,Comparison,0
",",",",s,,0
if,if,s,Contingency,0
for,for,s,,0
no,no,s,Exceptions,0
other,other,s,Exceptions,1
end,end,n,Sequence,0
To,to,s,,0
free,free,s,StandardsPos,0
me,me,s,StandardsPos,1
from,from,s,StandardsPos,2
Don,don,s,PersonProperty,0
Sancho,sancho,c,UNRECOGNIZED,0
",",",",s,,0
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
not,not,n,DenyDisclaim,0
Be,be,s,ReportingStates,0
given,given,s,Reluctance,0
up,up,s,Reluctance,1
to,to,s,,0
the,the,s,Metadiscourse,0
object,object,s,Metadiscourse,1
of,of,s,Metadiscourse,2
my,my,s,Metadiscourse,3
loathing,loathing,c,Negative_Relation,0
.,.,n,Question,0
What,what,s,Question,1
shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
say,say,s,Citations,0
more,more,c,Comparison,0
?,?,s,Question,0
go,go,s,ReportingEvents,0
defend,defend,s,Resistance,0
thy,thy,s,DirectAddress,0
self,self,c,SubjectivePercept,0
",",",",n,,0
And,and,s,,0
if,if,s,Contingency,0
thy,thy,s,DirectAddress,0
love,love,s,Positivity,0
be,be,s,ReportingStates,0
not,not,s,DenyDisclaim,0
congealed,congealed,s,ReportingEvents,0
to,to,s,,0
ice,ice,c,SenseObject,0
",",",",n,,0
Be,be,s,ReportingStates,0
Victor,victor,s,PersonProperty,0
where,where,s,,0
Cimena,cimena,s,UNRECOGNIZED,0
is,is,s,Negative_Attribution,0
the,the,s,Negative_Attribution,1
price,price,c,Negative_Attribution,2
",",",",n,,0
Adieu,adieu,c,SceneShift,0
!,!,s,,0
this,this,s,,0
last,last,s,SubjectiveTime,0
word,word,s,SubjectiveTime,1
makes,makes,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
blush,blush,s,SenseProperty,0
for,for,s,,0
shame,shame,c,StandardsNeg,0
.,.,nn,Question,0
Is,is,s,Question,1
there,there,s,Question,2
an,an,s,Negative_Relation,0
Enemy,enemy,s,Negative_Relation,1
now,now,c,Updates,0
",",",",s,Updates,1
that,that,s,,0
I,i,s,Contingency,0
can,can,s,Contingency,1
fear,fear,c,Fear,0
?,?,n,Question,0
Moors,moors,c,SenseObject,0
",",",",s,,0
and,and,s,,0
Castilians,castilians,c,UNRECOGNIZED,0
",",",",s,,0
or,or,s,,0
what,what,s,,0
ere,ere,s,ProjectBack,0
you,you,s,DirectAddress,0
be,be,c,DirectAddress,1
",",",",n,,0
Whom,whom,s,PersonPronoun,0
Aragon,aragon,c,UNRECOGNIZED,0
",",",",s,,0
or,or,s,,0
Spain,spain,s,,0
thinks,thinks,s,PrivateThinking,0
valiant,valiant,c,StandardsPos,0
",",",",n,,0
Appear,appear,c,SubjectivePercept,0
",",",",s,,0
and,and,s,,0
make,make,s,ReportingEvents,0
one,one,s,ReportingEvents,1
army,army,s,CommonAuthorities,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
selves,selves,c,SubjectivePercept,0
",",",",n,,0
My,my,s,SelfDisclosure,0
soul,soul,s,SelfDisclosure,1
encouraged,encouraged,s,Positivity,0
thus,thus,s,ReasonForward,0
shall,shall,s,ProjectAhead,0
throw,throw,s,Motions,0
me,me,s,FirstPer,0
on,on,s,DirectAddress,0
you,you,c,DirectAddress,1
.,.,n,,0
For,for,s,,0
so,so,s,StandardsPos,0
sweet,sweet,s,StandardsPos,1
hopes,hopes,c,Positivity,0
",",",",s,Specifiers,0
what,what,s,Specifiers,1
is,is,s,Specifiers,2
it,it,s,,0
I,i,s,FirstPer,0
dare,dare,s,SubjectivePercept,0
not,not,s,DenyDisclaim,0
meet,meet,s,SpaceRelation,0
with,with,c,SpaceRelation,1
?,?,nn,Question,0
IS,is,s,Question,0
it,it,s,Question,1
to,to,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
you,you,s,DirectAddress,0
come,come,s,ReportingEvents,0
now,now,s,Immediacy,0
Leonora,leonora,c,UNRECOGNIZED,0
?,?,nn,Question,0
Madame,madame,c,PersonProperty,0
",",",",s,,0
I,i,s,Metadiscourse,0
come,come,s,Metadiscourse,1
to,to,s,,0
testify,testify,s,ReportingEvents,0
the,the,s,,0
joy,joy,n,Positivity,0
I,i,s,SelfDisclosure,0
feel,feel,c,SelfDisclosure,1
",",",",s,,0
to,to,s,ProjectAhead,0
see,see,s,ProjectAhead,1
your,your,s,DirectAddress,0
heart,heart,s,SenseObject,0
at,at,s,TimeDuration,0
rest,rest,c,TimeDuration,1
.,.,nn,,0
My,my,s,SelfDisclosure,0
heart,heart,c,SelfDisclosure,1
?,?,n,Question,0
Can,can,s,Contingency,0
rest,rest,s,,0
come,come,s,Transformation,0
to,to,s,Transformation,1
a,a,s,Transformation,2
heart,heart,s,SenseObject,0
that,that,s,Specifiers,0
is,is,s,Specifiers,1
filled,filled,s,SenseProperty,0
with,with,s,SenseProperty,1
griefs,griefs,c,,0
?,?,nn,Question,0
If,if,s,Contingency,0
love,love,s,Positivity,0
do,do,s,Intensity,0
live,live,s,Biographical_Time,0
on,on,s,Biographical_Time,1
hope,hope,c,Positivity,0
",",",",s,,0
and,and,s,,0
dye,dye,s,SenseObject,0
with,with,s,AbstractConcepts,0
it,it,c,AbstractConcepts,1
",",",",n,,0
Roderigo,roderigo,s,UNRECOGNIZED,0
cannot,cannot,s,DenyDisclaim,0
trouble,trouble,s,Negativity,0
you,you,s,Negativity,1
any,any,s,SubjectivePercept,0
longer,longer,c,SubjectivePercept,1
",",",",n,,0
You,you,s,DirectAddress,0
know,know,s,DirectAddress,1
the,the,s,,0
Combat,combat,s,Resistance,0
where,where,s,SpaceRelation,0
he,he,s,SpaceRelation,1
is,is,s,ReportingStates,0
engaged,engaged,n,ReportingEvents,0
By,by,s,,0
his,his,s,PersonPronoun,0
Cimena,cimena,c,UNRECOGNIZED,0
",",",",s,,0
there,there,s,SpaceRelation,0
he,he,s,SpaceRelation,1
must,must,s,Insist,0
or,or,s,,0
dye,dye,c,SenseObject,0
",",",",n,,0
Or,or,s,,0
be,be,s,ReportingStates,0
her,her,s,PersonPronoun,0
husband,husband,c,PersonProperty,0
",",",",s,Resistance,0
but,but,s,Resistance,1
what,what,s,,0
ever,ever,s,Biographical_Time,0
happen,happen,c,Contingency,0
",",",",n,Contingency,0
Whether,whether,s,Contingency,1
he,he,s,PersonPronoun,0
live,live,c,,0
",",",",s,,0
or,or,s,,0
dye,dye,c,SenseObject,0
",",",",s,,0
your,your,s,DirectAddress,0
hope,hope,s,Positivity,0
is,is,s,ReportingStates,0
dead,dead,c,Negativity,0
.,.,nn,Resistance,0
But,but,s,Resistance,1
how,how,s,Curiosity,0
can,can,s,Curiosity,1
thou,thou,s,DirectAddress,0
assure,assure,s,Reassure,0
me,me,s,Reassure,1
it,it,s,,0
is,is,s,ReportingStates,0
dead,dead,c,Negativity,0
",",",",n,,0
If,if,s,Contingency,0
upon,upon,s,,0
these,these,s,Immediacy,0
conditions,conditions,s,AbstractConcepts,0
Roderigo,roderigo,n,UNRECOGNIZED,0
Do,do,s,Intensity,0
entertain,entertain,s,Positivity,0
the,the,s,,0
Combat,combat,c,Resistance,0
",",",",s,,0
have,have,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
I,i,n,FirstPer,0
Inventions,inventions,s,StandardsPos,0
enough,enough,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
break,break,s,Transformation,0
it,it,s,Transformation,1
off,off,c,Transformation,2
?,?,n,Question,0
Love,love,s,Positivity,0
the,the,s,Positivity,1
sweet,sweet,s,SenseProperty,0
Author,author,s,CommunicatorRole,0
of,of,s,,0
my,my,s,FirstPer,0
punishment,punishment,c,Negativity,0
",",",",n,,0
Can,can,s,Contingency,0
teach,teach,s,ReportingEvents,0
the,the,s,ReportingEvents,1
wits,wits,s,StandardsPos,0
of,of,s,,0
lovers,lovers,s,Positivity,0
many,many,s,,0
slights,slights,c,Negativity,0
.,.,nn,Imperative,0
Hope,hope,s,Imperative,1
you,you,s,DirectAddress,0
to,to,s,,0
breed,breed,s,ReportingEvents,0
a,a,s,ReportingEvents,1
discontent,discontent,s,Negativity,0
between'um,between'um,c,UNRECOGNIZED,0
",",",",n,Aside,0
Which,which,s,Aside,1
a,a,s,PersonProperty,0
Fathers,fathers,s,PersonProperty,1
death,death,s,Negativity,0
cannot,cannot,c,DenyDisclaim,0
.,.,s,,0
Cimena,cimena,s,UNRECOGNIZED,0
shows,shows,n,ReportingEvents,0
By,by,s,,0
her,her,s,PersonPronoun,0
conduct,conduct,s,GenericEvents,0
of,of,s,GenericEvents,1
this,this,s,,0
affair,affair,c,GenericEvents,0
",",",",s,,0
that,that,s,,0
hate,hate,n,Negativity,0
Causes,causes,s,Cause,0
not,not,s,DenyDisclaim,0
her,her,s,DenyDisclaim,1
pursuit,pursuit,c,ProjectAhead,0
",",",",s,,0
it,it,s,ConfirmedThght,0
is,is,s,ConfirmedThght,1
true,true,s,ConfirmedThght,2
sh,sh,c,,0
',',s,,0
has,has,s,,0
got,got,n,Narrative_Verbs,0
The,the,s,Narrative_Verbs,1
Combat,combat,s,Resistance,0
granted,granted,c,Concessive,0
",",",",s,Concessive,1
but,but,s,Resistance,0
to,to,s,Resistance,1
take,take,s,Responsibility,0
her,her,s,Responsibility,1
part,part,n,Responsibility,2
Whom,whom,s,PersonPronoun,0
has,has,s,,0
she,she,s,PersonPronoun,0
chosen,chosen,c,ReportingStates,0
",",",",s,ReportingStates,1
not,not,s,DenyDisclaim,0
an,an,s,DenyDisclaim,1
expert,expert,s,CommonAuthorities,0
man,man,c,PersonProperty,0
",",",",n,,0
Or,or,s,,0
one,one,s,Numbers,0
already,already,s,Updates,0
famous,famous,s,Positivity,0
for,for,s,Positivity,1
his,his,s,PersonPronoun,0
actions,actions,c,GenericEvents,0
.,.,n,Imperative,0
Don,don,s,Imperative,1
Sancho,sancho,s,UNRECOGNIZED,0
serves,serves,s,ReportingEvents,0
her,her,s,Neutral_Attribution,0
turn,turn,c,Neutral_Attribution,1
",",",",s,,0
who,who,s,,0
till,till,s,AbstractConcepts,0
this,this,s,Immediacy,0
time,time,n,Immediacy,1
Did,did,s,ReportingEvents,0
never,never,s,DenyDisclaim,0
put,put,s,Transformation,0
on,on,s,Transformation,1
arms,arms,c,SenseObject,0
;,;,s,,0
she,she,s,PersonPronoun,0
loves,loves,s,Positivity,0
in,in,s,,0
him,him,n,PersonPronoun,0
His,his,s,PersonPronoun,0
small,small,s,SenseProperty,0
experience,experience,c,GenericEvents,0
.,.,s,,0
This,this,s,,0
her,her,s,PersonPronoun,0
sudden,sudden,s,SubjectiveTime,0
choice,choice,n,SubjectivePercept,0
Must,must,s,Insist,0
make,make,s,Insist,1
you,you,s,DirectAddress,0
see,see,c,DirectAddress,1
",",",",s,DirectAddress,2
she,she,s,ProjectAhead,0
sought,sought,s,ProjectAhead,1
for,for,s,Specifiers,0
such,such,s,Specifiers,1
a,a,s,,0
Combat,combat,n,Resistance,0
As,as,s,,0
might,might,s,Contingency,0
enforce,enforce,s,CommonAuthorities,0
her,her,s,CommonAuthorities,1
duty,duty,s,StandardsPos,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
silent,silent,c,SenseProperty,0
",",",",n,,0
And,and,s,Resistance,0
yet,yet,s,Resistance,1
assure,assure,s,Confidence,0
Roderigo's,roderigo's,s,UNRECOGNIZED,0
conquest,conquest,c,Intensity,0
.,.,nn,,0
I,i,s,FirstPer,0
see,see,s,PrivateThinking,0
it,it,s,PrivateThinking,1
well,well,s,SubjectivePercept,0
enough,enough,c,SubjectivePercept,1
",",",",s,,0
and,and,s,Resistance,0
yet,yet,s,Resistance,1
my,my,s,SelfDisclosure,0
heart,heart,n,SelfDisclosure,1
Strives,strives,s,ProjectAhead,0
with,with,s,ProjectAhead,1
Cimena's,cimena's,c,UNRECOGNIZED,0
",",",",s,,0
who,who,s,,0
shall,shall,s,ProjectAhead,0
most,most,s,Comparison,0
adore,adore,s,Positivity,0
him,him,c,PersonPronoun,0
",",",",n,,0
What,what,s,ProjectBack,0
had,had,s,ProjectBack,1
I,i,s,FirstPer,0
best,best,s,Comparison,0
resolve,resolve,s,StandardsPos,0
on,on,c,,0
",",",",s,,0
Leonora,leonora,c,UNRECOGNIZED,0
?,?,nn,Question,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
bethink,bethink,s,PrivateThinking,0
your,your,s,DirectAddress,0
self,self,s,SubjectivePercept,0
of,of,s,PersonProperty,0
whom,whom,s,PersonProperty,1
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
borne,borne,c,ReportingStates,0
",",",",n,ReportingStates,1
A,a,s,SenseObject,0
King,king,c,SenseObject,1
",",",",s,,0
heaven,heaven,s,Positivity,0
owes,owes,s,ReportingEvents,0
you,you,c,DirectAddress,0
",",",",s,,0
and,and,s,,0
you,you,s,DirectAddress,0
love,love,s,Positivity,0
a,a,s,Positivity,1
subject,subject,c,LangRef,0
.,.,nn,,0
No,no,c,OralCues,0
",",",",s,OralCues,1
no,no,c,OralCues,0
",",",",s,OralCues,1
my,my,s,SelfDisclosure,0
thoughts,thoughts,s,SelfDisclosure,1
are,are,s,ReportingStates,0
off,off,s,,0
from,from,s,,0
their,their,s,PersonPronoun,0
first,first,s,Sequence,0
object,object,c,AbstractConcepts,0
",",",",n,,0
I,i,s,FirstPer,0
love,love,s,Positivity,0
not,not,s,DenyDisclaim,0
Roderigo,roderigo,s,UNRECOGNIZED,0
as,as,s,,0
a,a,s,PersonProperty,0
Gentleman,gentleman,c,PersonProperty,1
",",",",n,,0
He,he,s,CommonAuthorities,0
that,that,s,CommonAuthorities,1
I,i,s,FirstPer,0
love,love,s,Positivity,0
now,now,c,Updates,0
",",",",s,Updates,1
is,is,s,ReportingStates,0
the,the,s,ReportingStates,1
Valiant,valiant,s,StandardsPos,0
CID,cid,c,OralCues,0
",",",",n,,0
The,the,s,CommonAuthorities,0
Master,master,s,CommonAuthorities,1
of,of,s,,0
two,two,s,Numbers,0
Kings,kings,c,PersonProperty,0
.,.,s,DirectAddress,0
And,and,s,DirectAddress,1
yet,yet,s,Resistance,0
I,i,s,SelfDisclosure,0
mean,mean,n,SelfDisclosure,1
T'orecome,t'orecome,s,UNRECOGNIZED,0
my,my,s,FirstPer,0
self,self,c,SubjectivePercept,0
",",",",s,,0
not,not,s,DenyDisclaim,0
for,for,s,,0
the,the,s,Fear,0
fear,fear,s,Fear,1
of,of,s,Fear,2
blame,blame,c,Anger,0
",",",",n,Resistance,0
But,but,s,Resistance,1
that,that,s,Resistance,2
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
disturb,disturb,s,Negativity,0
so,so,s,,0
fair,fair,s,ReportingEvents,0
a,a,s,ReportingEvents,1
flame,flame,c,SenseObject,0
",",",",n,,0
And,and,s,,0
though,though,s,Concessive,0
they,they,s,Biographical_Time,0
would,would,s,Biographical_Time,1
now,now,s,Immediacy,0
crown,crown,s,SenseObject,0
him,him,c,PersonPronoun,0
",",",",s,Resistance,0
yet,yet,s,Resistance,1
I,i,s,Insist,0
should,should,s,Insist,1
not,not,n,Insist,2
Resume,resume,s,TimeShift,0
the,the,s,TimeShift,1
gift,gift,s,Positivity,0
which,which,s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
given,given,s,ReportingStates,0
another,another,n,Specifiers,0
Then,then,s,,0
since,since,s,,0
thou,thou,s,DirectAddress,0
say,say,s,Citations,0
Roderigoe's,roderigoe's,s,UNRECOGNIZED,0
Victory,victory,n,Positivity,0
Is,is,s,Confidence,0
certain,certain,c,Confidence,1
",",",",s,,0
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
go,go,s,ReportingEvents,0
give,give,s,,0
him,him,s,PersonPronoun,0
to,to,s,,0
Cimena,cimena,c,UNRECOGNIZED,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
thou,thou,s,DirectAddress,0
that,that,s,,0
know,know,s,Confidence,0
how,how,s,Confidence,1
far,far,s,SpaceRelation,0
my,my,s,Positivity,0
love,love,s,Positivity,1
has,has,s,,0
run,run,c,ReportingEvents,0
",",",",n,,0
Come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
see,see,s,SpaceRelation,0
me,me,s,SpaceRelation,1
finish,finish,s,Sequence,0
what,what,s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
begun,begun,c,ProjectBack,0
.,.,nn,Question,0
WHat,what,s,Question,1
shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
do,do,s,Intensity,0
Elvira,elvira,c,UNRECOGNIZED,0
?,?,s,Question,0
all,all,s,Generalization,0
my,my,s,Generalization,1
hopes,hopes,n,Positivity,0
Are,are,s,ReportingStates,0
lost,lost,c,ReportingStates,0
",",",",s,ReportingStates,1
and,and,s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
nothing,nothing,s,DenyDisclaim,0
left,left,s,SceneShift,0
but,but,s,Resistance,0
fears,fears,c,Fear,0
",",",",n,,0
I,i,s,FirstPer,0
dare,dare,s,SubjectivePercept,0
not,not,s,DenyDisclaim,0
give,give,s,DenyDisclaim,1
consent,consent,s,CommonAuthorities,0
to,to,s,CommonAuthorities,1
my,my,s,SelfDisclosure,0
own,own,s,SelfDisclosure,1
wishes,wishes,c,SubjectivePercept,0
",",",",n,,0
I,i,s,SelfDisclosure,0
Have,have,s,SelfDisclosure,1
caused,caused,s,Cause,0
two,two,s,Numbers,0
Rivals,rivals,s,Resistance,0
to,to,s,,0
take,take,s,Responsibility,0
arms,arms,s,Responsibility,1
for,for,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
",",",",n,,0
What,what,s,,0
ever,ever,s,Biographical_Time,0
happens,happens,c,Contingency,0
.,.,s,,0
Sorrow,sorrow,s,Sad,0
is,is,s,ReportingStates,0
my,my,s,FirstPer,0
lot,lot,c,,0
;,;,n,,0
For,for,s,,0
think,think,s,Citations,0
the,the,s,Citations,1
best,best,c,Comparison,0
",",",",s,,0
I,i,s,Contingency,0
can,can,s,Contingency,1
of,of,s,,0
fate,fate,s,SubjectivePercept,0
obtain,obtain,c,ReportingEvents,0
",",",",n,,0
My,my,s,Autobio,0
Father's,father's,s,Autobio,1
unrevenged,unrevenged,s,UNRECOGNIZED,0
or,or,s,,0
lover,lover,s,Positivity,0
slain,slain,c,ReportingStates,0
.,.,nn,ReportingStates,1
From,from,s,,0
both,both,s,,0
sides,sides,s,AbstractConcepts,0
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
find,find,s,,0
reason,reason,s,StandardsPos,0
of,of,s,,0
comfort,comfort,c,Positivity,0
",",",",n,,0
Either,either,s,Metadiscourse,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
revenge,revenge,s,Resistance,0
or,or,s,,0
Roderigo,roderigo,n,UNRECOGNIZED,0
How,how,s,,0
ever,ever,s,Biographical_Time,0
destiny,destiny,s,ProjectAhead,0
disposes,disposes,s,ReportingEvents,0
of,of,s,ReportingEvents,1
you,you,n,DirectAddress,0
It,it,s,,0
saves,saves,s,DirectAddress,0
your,your,s,DirectAddress,1
honor,honor,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
provides,provides,s,StandardsPos,0
y'a,y'a,s,UNRECOGNIZED,0
husband,husband,c,PersonProperty,0
.,.,nn,Question,0
What,what,c,Question,1
?,?,s,Question,0
the,the,s,Metadiscourse,0
object,object,s,Metadiscourse,1
of,of,s,Metadiscourse,2
my,my,s,Metadiscourse,3
hate,hate,c,Negativity,0
",",",",s,,0
or,or,s,,0
of,of,s,Anger,0
my,my,s,Anger,1
anger,anger,c,Anger,2
?,?,n,Question,0
Roderigo's,roderigo's,c,UNRECOGNIZED,0
",",",",s,,0
or,or,s,,0
my,my,s,Autobio,0
Fathers,fathers,s,Autobio,1
murderer,murderer,c,Negativity,0
",",",",n,,0
From,from,s,,0
this,this,s,AbstractConcepts,0
or,or,s,AbstractConcepts,1
that,that,c,AbstractConcepts,2
",",",",s,,0
I,i,s,Insist,0
must,must,s,Insist,1
expect,expect,s,ProjectAhead,0
a,a,s,PersonProperty,0
husband,husband,n,PersonProperty,1
Died,died,s,Biographical_Time,0
in,in,s,Biographical_Time,1
the,the,s,SenseObject,0
blood,blood,s,SenseObject,1
of,of,s,,0
him,him,s,PersonPronoun,0
I,i,s,FirstPer,0
held,held,s,ReportingEvents,0
most,most,s,Comparison,0
dear,dear,c,Positivity,0
",",",",n,,0
I,i,s,Fear,0
fear,fear,s,Fear,1
